"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.946682482535891,0.0356690686080696,0.865378770609057,0.923416850759136,0.950861628102286,0.975621922407699,0.997560815367908
"deltaTemp",0.913285303464609,0.0602436812684006,0.783461002468766,0.872437674260939,0.921984507270343,0.962170768447707,0.997500140124986
"deltaTemp",0.727002053407136,0.0407025604644424,0.647438396408274,0.698644401445032,0.727234578485966,0.757178464191769,0.80291115056591
"deltaTemp",0.211741844751824,0.233080441340817,0.00724387695168849,0.0596073201798445,0.115865031123412,0.267941136697877,0.888555211345481
"deltaTemp",0.904571426716733,0.0661870891242802,0.756644143076272,0.860169030550618,0.914940690558204,0.959767726013787,0.994649733950235
"deltaTemp",0.471340696984609,0.23741606565987,0.107841154753975,0.258529556754233,0.477207437281197,0.640479132770633,0.943091898689834
"deltaTemp",0.292045018306036,0.208332418048931,0.0377559809622303,0.138544475658231,0.221540415204015,0.405755267442179,0.850677807677214
"deltaTemp",0.165715175804053,0.2002018199073,0.00469635651120005,0.0507435052602142,0.0970005609813794,0.170287364360544,0.808125672803414
"deltaTemp",0.818069050626421,0.161830708883123,0.36355431626607,0.750920183592989,0.849109945558007,0.931610197797893,0.992938186034707
"deltaTemp",0.167457442428343,0.171538302769472,0.00606867285619097,0.0641284798566961,0.115249206751259,0.198241524145612,0.704882864430881
"deltaTemp",0.355054684630392,0.113280242996916,0.151744673385797,0.27148414998376,0.353267225358477,0.435007936662189,0.571490746927134
"deltaTemp",0.304557055078345,0.0682179293894533,0.189826781810447,0.253256033059374,0.299235853025473,0.347401211711596,0.452320277403068
"deltaTemp",0.634694719985088,0.0620540421267432,0.527644284050416,0.591944407964095,0.629956714619481,0.671954761234864,0.774790196449373
"deltaTemp",0.320935065538382,0.179498342670856,0.0883134605901604,0.183978437162338,0.282633864209342,0.420405342534738,0.797392962880536
"deltaTemp",0.815864865914797,0.0620063054414037,0.712594000467215,0.770895533533923,0.809731525558222,0.852386041850556,0.958748709432125
"deltaTemp",0.346461726887029,0.296777896167609,0.0126057089559211,0.0984489096594379,0.224834875587638,0.604969828484519,0.951412257195518
"deltaTemp",0.911725803356104,0.0639991458693092,0.769286237316481,0.870910297190483,0.921224418896515,0.965083782493482,0.996867875269471
"deltaTemp",0.772041381166753,0.0445568273149932,0.701005838637197,0.740523825908574,0.766731177795235,0.796332956786239,0.875356601434388
"deltaTemp",0.608997133499905,0.12864676160433,0.38693999388614,0.526337396381934,0.597195454440339,0.678274932132662,0.925333087724762
"deltaTemp",0.305549853739739,0.129652855851287,0.124214445589412,0.203202796420279,0.285090478529052,0.38614561898966,0.589008613921233
"deltaTemp",0.55252016677389,0.026547913145052,0.513257857970034,0.534665374325043,0.548392921039753,0.564556481707882,0.619424215885917
