"","lambdaluce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaluceTemp",1.8923018168038,0.672349739846624,0.889678288435955,1.40555510010928,1.77012432221865,2.26335837009638,3.46768069325776
"lambdaluceTemp",2.81637045886811,1.33841974686795,0.965965327118459,1.79257826153336,2.54349246607552,3.57118908454772,6.03559313488448
"lambdaluceTemp",4.2681058620699,1.30769846472144,1.8265532810093,3.29088166492179,4.22503485856738,5.24807832571097,6.77175177531936
"lambdaluceTemp",2.60155428173548,1.40985273176944,0.760212167822192,1.49642752845273,2.27597413352968,3.41001451674073,6.04759317935512
"lambdaluceTemp",2.90426294526641,1.36342313736687,0.913089203548474,1.86525562768749,2.6718410277447,3.74514538770756,6.12994738124838
"lambdaluceTemp",2.48401979824906,1.30647410992283,0.752822777914436,1.44146896390944,2.27506425687143,3.22379265241735,5.64331798800969
"lambdaluceTemp",2.4293648491801,1.24328946731308,0.768288766604983,1.46198164024692,2.16008633548349,3.15606461930269,5.46870815781743
"lambdaluceTemp",2.63864427698295,1.43297187245689,0.751531017802163,1.49581896960507,2.32183995427872,3.4900985450715,6.00493247178255
"lambdaluceTemp",2.24818181795995,1.28669746995372,0.694558782490727,1.26463537739559,1.9065244111641,2.88685832496353,5.5216385473384
"lambdaluceTemp",2.63111866274326,1.38874744126636,0.77450395839872,1.55659669359558,2.33981915083767,3.43411535710745,6.05326078224057
"lambdaluceTemp",2.83922048155098,1.27449431239653,0.958628222843081,1.86067469054638,2.6544200423201,3.63574159292691,5.7637178968018
"lambdaluceTemp",4.18057098605477,1.34993321885729,1.78866422549694,3.1243937766071,4.14024537114552,5.19380667948382,6.74565684022109
"lambdaluceTemp",3.74844974085445,1.44036702256393,1.42017377215953,2.60646868565385,3.60788681946734,4.7370624120553,6.59391095163421
"lambdaluceTemp",2.81067337080941,1.43043934675782,0.825918486195379,1.69741826189076,2.53148206854764,3.67732412256133,6.26699927571226
"lambdaluceTemp",4.49463038309605,1.36959031914339,1.88906299454567,3.47010272745022,4.52844685354539,5.53468489731279,6.91760735393243
"lambdaluceTemp",2.44863225562692,1.28381672337532,0.783331924838518,1.48344947172327,2.12854399066259,3.15092130628397,5.7071222791706
"lambdaluceTemp",3.44441531024765,1.43005946606783,1.26523560585684,2.31441421146744,3.24010202882201,4.46211209819232,6.37360824469387
"lambdaluceTemp",1.81615708166868,0.579380851568015,0.944750499599348,1.40368263030175,1.72000785894999,2.15303952649652,3.20385148252362
"lambdaluceTemp",1.99920232146056,0.946533952853375,0.71034549234241,1.31489822338286,1.78615888809345,2.50082846519823,4.36880852723706
