"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.835683615534641,0.0950933151276222,0.656276645625703,0.762593756726623,0.840088279163349,0.912649851041994,0.990957689276941
"gammaTemp",0.842200323767409,0.0995582611502296,0.642045123949092,0.766528724657774,0.852112158897353,0.924007283529048,0.993861388070324
"gammaTemp",0.467126879952386,0.0483612964594468,0.377183955142969,0.434349454431136,0.464791293277873,0.49632199323389,0.57288592270037
"gammaTemp",0.791406822509684,0.123413757764449,0.541038444849926,0.701811878879528,0.798853986367519,0.891982291824226,0.98757054189524
"gammaTemp",0.502023306339762,0.0421792513014876,0.426319504196147,0.472910427116845,0.499060006329176,0.528047320913028,0.591526700294963
"gammaTemp",0.857043631646575,0.0941429213429888,0.659036679771022,0.789035462570504,0.86822000667309,0.935614000535423,0.995630414791022
"gammaTemp",0.822603973945364,0.0976705085084772,0.638812930662555,0.747941168516042,0.822218037666662,0.901441861499986,0.990015452420912
"gammaTemp",0.154884991338945,0.0688689486322305,0.0148077072572102,0.105592789833986,0.170841155992714,0.20924084457204,0.252912018892946
"gammaTemp",0.124011846901566,0.0697114818745315,0.00914776308330313,0.0643214512713283,0.123941507979737,0.178783379807503,0.250659623109183
"gammaTemp",0.135070596790757,0.0682355145705471,0.0104091236495076,0.0828292570858958,0.141795564499963,0.190116292392107,0.248660201005079
"gammaTemp",0.508196682321544,0.0257269119460448,0.462264519665187,0.489874927343905,0.506967366616858,0.524681946967372,0.56198324481598
"gammaTemp",0.117964563213732,0.0639024166838055,0.00866043356073697,0.0659696612819704,0.118717501288503,0.168457854172047,0.235483514027885
"gammaTemp",0.479158303266505,0.025941596848946,0.429946923532304,0.461607204374581,0.478199503741171,0.495453713910323,0.531949295570897
"gammaTemp",0.879567272990341,0.0737212446774333,0.727490201343091,0.826506942225892,0.886187454277489,0.942028491053097,0.990191537190571
"gammaTemp",0.799195762739103,0.129810751266403,0.530641099004789,0.70174789551753,0.806200071044374,0.909240050773881,0.995001269708012
"gammaTemp",0.71747686093568,0.125221511285026,0.522011991647656,0.619105637990004,0.69616162539936,0.806491978993308,0.979606320686999
"gammaTemp",0.488088435797751,0.0246844522458332,0.441888249537686,0.471302292241844,0.486930367041274,0.504395841745501,0.538504047072743
"gammaTemp",0.27743878492382,0.0905020934378309,0.0445310059162525,0.230385099026735,0.290540294577146,0.337960146608736,0.425394487705751
"gammaTemp",0.113198166785587,0.0581906316510543,0.00824861036910535,0.0660068068293157,0.119099031326707,0.160790648281907,0.211631064613515
"gammaTemp",0.777372648355708,0.125596794236977,0.540734097375447,0.680642119919615,0.777833806159254,0.880864314665726,0.985472659472491
"gammaTemp",0.89378202964427,0.0638335619933924,0.760966817295228,0.849356523406289,0.898525347921035,0.945240362786225,0.99453775069443
"gammaTemp",0.807340600300368,0.0854912131349997,0.664266164354096,0.742720979520377,0.796675426165555,0.869095432333217,0.980495406403196
"gammaTemp",0.782595772032489,0.0977466926306166,0.615968038545212,0.706855256459011,0.772085907424202,0.854107886560493,0.973936068466161
"gammaTemp",0.127379624476867,0.0673428290049844,0.0102017893760406,0.0716829562325581,0.132763369151699,0.183556214877398,0.238697927853188
"gammaTemp",0.264317652562666,0.0374848704140143,0.187568300222103,0.247090270615653,0.268365402737403,0.287758512871753,0.320594861918451
"gammaTemp",0.274576593968642,0.0954728120684314,0.0389699419820349,0.227585972333594,0.289996805329179,0.337915924358363,0.428088966055851
"gammaTemp",0.0837059857100814,0.0519750979569202,0.00384688135411081,0.04016587019606,0.0805621384120188,0.123529316516881,0.182387858225425
"gammaTemp",0.307574513065163,0.0421955761640559,0.218474735534077,0.285179839645326,0.310859965211968,0.333958951137986,0.379867985638311
"gammaTemp",0.182497532640556,0.0751254483175794,0.0169281701345819,0.136521136585795,0.199072264821318,0.239572670463783,0.290943767083983
"gammaTemp",0.6873125560704,0.14590518279175,0.438670143617723,0.575268561301759,0.675371439956594,0.797399734972228,0.966440101476798
"gammaTemp",0.832300469161643,0.109585221642045,0.598085435411893,0.756792037266943,0.843168285011133,0.924178924191603,0.991857173380655
"gammaTemp",0.425234896869553,0.0505637294787515,0.335358577234336,0.390515006811123,0.42336104596766,0.458719461457774,0.533103467052052
"gammaTemp",0.0847617456220127,0.0528656150180217,0.00240153127778337,0.0396987262163205,0.0824838944931399,0.125554984774921,0.185908513518687
"gammaTemp",0.774958034633695,0.119052964909385,0.554498593775228,0.684612929374005,0.778153810394813,0.86849018801574,0.985242117609402
"gammaTemp",0.429273831332944,0.0586937244634634,0.320022686109993,0.392110429601159,0.426695747450627,0.465125455136062,0.548166435441192
"gammaTemp",0.705932079591756,0.119655266294966,0.529288056201107,0.614563110509617,0.680584915660735,0.783004962601083,0.974938711403578
"gammaTemp",0.822239725448792,0.112920212044037,0.604791019511447,0.735266588336949,0.829620891414016,0.919869962934928,0.992009287502492
"gammaTemp",0.413360263249089,0.0232303792343818,0.371161695400485,0.397554195648877,0.412458964606406,0.428852079479969,0.461755338913849
"gammaTemp",0.600232175967555,0.0771360414838768,0.491073711736624,0.550367593249827,0.589279949181823,0.634235651809352,0.797182202719522
"gammaTemp",0.730364022144347,0.127699259802245,0.515397958972133,0.630510170988718,0.720096416673189,0.81966099802904,0.979290592476238
"gammaTemp",0.522331549524644,0.069521579457588,0.406539328646549,0.476356086001275,0.514040434410726,0.558894353785699,0.683300193588895
"gammaTemp",0.100834813896366,0.0629589198620268,0.00311090100968839,0.047160682205987,0.100719174482873,0.152801047403804,0.214528286495307
"gammaTemp",0.558320935056807,0.0896465193059647,0.425478256115449,0.497612278198878,0.544178586883908,0.602030059206094,0.773536220889985
"gammaTemp",0.719411429134853,0.0860316723198016,0.587842886712914,0.656657229560436,0.705161207768027,0.769524452349539,0.927250569185108
"gammaTemp",0.439425042639972,0.0465917264341085,0.353715431526562,0.408040762974916,0.436863092118416,0.468461503479252,0.541635351768566
"gammaTemp",0.856169846223067,0.0990901860822261,0.648959959642992,0.785018827759708,0.872074419321785,0.938485937878405,0.994953825680289
"gammaTemp",0.823591783797024,0.091124356310105,0.666317104163437,0.750631894383655,0.818440520223345,0.89635719269392,0.985716562252334
