"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.614087845286901,0.147251358559787,0.339607010786809,0.508220212843986,0.606195154256978,0.716047705651242,0.918943205720133
"alphaTemp",0.422725310958135,0.197209166842026,0.0649581748023095,0.277091316433431,0.418730938887612,0.56249740760755,0.817707565406098
"alphaTemp",0.364867958657893,0.183366175859757,0.0507048909453186,0.227995959959985,0.351556232982926,0.488725066325561,0.765481163074059
"alphaTemp",0.130212347750954,0.101545484387142,0.00519026404602518,0.0469360580140133,0.108019606933334,0.18988965406648,0.372686897530729
"alphaTemp",0.560424696103315,0.162930487169805,0.263026714026783,0.444872135286962,0.551696853782989,0.674799608534177,0.892853654078057
"alphaTemp",0.429788076210055,0.169003311244924,0.0776627399558229,0.311520802266646,0.445735173749641,0.554263805147253,0.719082703085632
"alphaTemp",0.610705942253571,0.174690863371228,0.252554662281409,0.485340360523763,0.616849171111554,0.738806830586837,0.921530794190936
"alphaTemp",0.805444206722892,0.151792982004968,0.433965994717328,0.716681154697122,0.840010311444396,0.928851595681859,0.993927162133107
"alphaTemp",0.335338623778464,0.198832634228216,0.0252370200251624,0.173416704764938,0.319301236730552,0.473561119292359,0.745482899852515
"alphaTemp",0.301483345040431,0.163759233846216,0.0555436234395611,0.184262839444757,0.27720468944443,0.398184693498779,0.688462650111898
"alphaTemp",0.909483380384451,0.0590192972667333,0.776576419503477,0.870413637284378,0.91692970366473,0.956282859693002,0.99490903150014
"alphaTemp",0.468896717697499,0.224782293218299,0.0723494254836628,0.297190506464588,0.462777233972085,0.636813972891247,0.908875640721126
"alphaTemp",0.846174545850973,0.0897160834858328,0.660395161223355,0.783488288686972,0.852802516751429,0.916299060750424,0.989484570092307
"alphaTemp",0.793507199121018,0.0898362274036703,0.624963397174173,0.729557143573077,0.788431365724156,0.854211310785206,0.972227877300968
"alphaTemp",0.113170296406153,0.0931503840896079,0.00292058087583959,0.0405993621260755,0.0893143534752373,0.163740959555603,0.340471603255578
"alphaTemp",0.28034661162942,0.170875911354141,0.0155283535725378,0.149400825016716,0.266508631546004,0.386744313777922,0.664297607169989
"alphaTemp",0.834523324424067,0.0750335284498269,0.69171442335654,0.781534017186446,0.834894663887877,0.885551528536922,0.97605237089063
"alphaTemp",0.163085499700219,0.119184792088868,0.00605632099113738,0.0666330536548264,0.142629909587065,0.235233233393382,0.441545290251157
"alphaTemp",0.737030382778677,0.151323964361412,0.444769706147262,0.624350166257387,0.746136788366815,0.857722408946824,0.981391263615651
"alphaTemp",0.249488886839975,0.162198236932404,0.0129504720365049,0.11567560580501,0.230039761961684,0.362718020071341,0.598421663001935
"alphaTemp",0.911655933443726,0.0660682076813496,0.756668234321661,0.873307456020968,0.924771710149226,0.96522572202623,0.996783897165263
"alphaTemp",0.804256773674552,0.0901420484447747,0.635063003286532,0.740024839385474,0.802599802070589,0.871591543026882,0.972387225090189
"alphaTemp",0.478532375538034,0.115451432046202,0.276506260939148,0.404214691472755,0.467864287829788,0.54267864633622,0.741750144631467
"alphaTemp",0.514219084829721,0.201546813161392,0.158204878841624,0.36457666704419,0.49535295854148,0.660232782563223,0.925635003297257
"alphaTemp",0.815291415113533,0.137241171204306,0.486158508496584,0.733469925550018,0.841014587119736,0.926758585408588,0.993960949648466
"alphaTemp",0.200865254970516,0.143094654956267,0.00773436203411609,0.0884485299399244,0.173585649654974,0.292102722552508,0.522817397013365
"alphaTemp",0.462867322738476,0.129428473365499,0.252795686367507,0.374256376321352,0.446119770401639,0.538379044995937,0.777246680093168
"alphaTemp",0.333715456145295,0.182871711043257,0.0486214336539632,0.197096235994226,0.310987586405815,0.441613620370721,0.76112568888104
"alphaTemp",0.609390061550868,0.205121673024199,0.155430321946127,0.472905240113174,0.635655645082998,0.763520683021375,0.940504088490778
"alphaTemp",0.147288612038862,0.117041208625876,0.00273346112770352,0.0513770012484301,0.119950606137852,0.219894726544558,0.419643942024965
"alphaTemp",0.230151672837554,0.145270599364375,0.0129588947089222,0.109645485366697,0.216585677501635,0.334542843204978,0.53378162225369
"alphaTemp",0.607041080684844,0.179789973024459,0.207148224705945,0.488716012273273,0.626304635490676,0.741843689664348,0.90042969609316
"alphaTemp",0.606735827521521,0.178571777328485,0.28354522390345,0.469686834200374,0.603389996490762,0.739011210796247,0.945735608576263
"alphaTemp",0.291992161638371,0.175477911427014,0.0150417060011916,0.147470430534519,0.281373612548673,0.421313683891064,0.643746677163439
"alphaTemp",0.148133043330371,0.122796674685662,0.00534392130433326,0.0516421452103908,0.117713144834646,0.211585164260292,0.460725638743546
"alphaTemp",0.295584526487982,0.154157577644833,0.0271130513066403,0.180552151445072,0.282774314429797,0.400724873182718,0.616994837826609
"alphaTemp",0.193016416508401,0.142601236572893,0.00862487114830503,0.080705950149358,0.161680022923521,0.278836492801406,0.528779593748152
"alphaTemp",0.844057744571727,0.0956391090819732,0.642784560950756,0.776966784598751,0.854327538087335,0.920895464440052,0.990696129464622
"alphaTemp",0.482116906708652,0.156919444204257,0.208924072650468,0.366123612033624,0.471257270780279,0.584455384449347,0.812734378720518
"alphaTemp",0.317369880952563,0.173050551674865,0.0289853691075955,0.179792578037949,0.308370018360488,0.447371850679842,0.649453347128966
"alphaTemp",0.242400408745556,0.165769946910286,0.0135495979361481,0.109882215368142,0.217523809623798,0.344390597066189,0.633830052028411
"alphaTemp",0.741925215478863,0.183746139960636,0.330804981571475,0.618778420412567,0.77512407325856,0.892280587106819,0.99032609270059
"alphaTemp",0.463302687136018,0.196667992588805,0.0672023975455672,0.327227271632498,0.471401997873187,0.605485535970331,0.82433671360022
"alphaTemp",0.556733418418166,0.111712522073453,0.350507648530071,0.481950576420337,0.551917151472979,0.627588828508122,0.802545391952462
"alphaTemp",0.398560639251842,0.200132970240164,0.0380921100526419,0.251578939584059,0.390076176375525,0.542448544661212,0.797923756447834
"alphaTemp",0.508807743402786,0.182552988480018,0.145986716691098,0.378499140443167,0.509727271776987,0.637547936324558,0.851331802264461
"alphaTemp",0.697075779287126,0.111098058608421,0.491358653497333,0.617907446999374,0.693356640794438,0.77002079269002,0.934027252341698
"alphaTemp",0.548439492094236,0.170293305076587,0.184924044143714,0.436430251082673,0.561506013556506,0.672837065735148,0.840077279886025
"alphaTemp",0.841097331074056,0.0980633904747871,0.631916864880364,0.776668947455095,0.847305978387847,0.920256165808623,0.990426467230949
"alphaTemp",0.136700106539874,0.108892457112459,0.00531994545680066,0.0534055732508642,0.112402797794963,0.191871815729244,0.419375915626682
"alphaTemp",0.272358064051166,0.164610623048961,0.022319698296871,0.150697770690213,0.250449056207534,0.366768298292,0.647574548960129
"alphaTemp",0.467884242539713,0.222026054789815,0.0755660457358282,0.29699415882246,0.464713260730717,0.634374681953518,0.891730043584902
"alphaTemp",0.644168089432407,0.119668901412592,0.425727132601677,0.561284780764357,0.637067643640231,0.724208883092057,0.902285126720252
"alphaTemp",0.660570606336077,0.177066064717621,0.292970297186508,0.540285869269582,0.673896147789123,0.796186078993291,0.955697310605102
"alphaTemp",0.840008820624452,0.110369446114303,0.593365450146861,0.772343097091614,0.855914611368824,0.930092438827715,0.992487300873847
"alphaTemp",0.268271271557139,0.174152120892212,0.0109603551885824,0.1237002300602,0.252398590752879,0.395102035584798,0.627321426568856
"alphaTemp",0.341234877722506,0.155382913811501,0.0625007890303081,0.2368685110658,0.329803382185301,0.437266775590815,0.673050983064836
"alphaTemp",0.439475424843265,0.198259832697437,0.0832570404086142,0.299391206685015,0.427523171338515,0.570755750743081,0.852014817378923
"alphaTemp",0.129770819803648,0.117508116975195,0.00232030779964931,0.0368139344956061,0.0954573900095425,0.189232464404862,0.433652539017265
"alphaTemp",0.278593906035552,0.17911967542634,0.0233334183005544,0.142750157455611,0.246671671986851,0.384556941065093,0.705273519906132
"alphaTemp",0.643080300411616,0.177619487170486,0.300804538451767,0.507496613261921,0.646103523853892,0.776442688961172,0.955994717442943
"alphaTemp",0.527500923191027,0.0959922323013857,0.349168921943785,0.462097202267544,0.524990162530379,0.588996250778409,0.724624437238999
"alphaTemp",0.563797071459,0.149071514673143,0.307081932613604,0.456605201709773,0.552125852394987,0.668824492159043,0.873261458365101
"alphaTemp",0.629714255321223,0.174435570261793,0.278926498357389,0.507572112806786,0.632772979931773,0.751779835225708,0.948873319376875
"alphaTemp",0.183970241515867,0.13933582336576,0.00741045403135801,0.0688996187568923,0.154095639847558,0.27082060348982,0.514977603246077
"alphaTemp",0.593038259340948,0.155287824040647,0.332845877985055,0.480380391213173,0.57243003561342,0.696814012554808,0.932829184715437
"alphaTemp",0.599601461760372,0.126063922082773,0.380769078285677,0.511990814421826,0.592380480509957,0.678314563701891,0.87479713373833
"alphaTemp",0.640567770107867,0.178878900611511,0.290037637285673,0.516755707406698,0.643713503515079,0.76887992656833,0.961287387970299
"alphaTemp",0.405993536727559,0.181921161476386,0.062886499246114,0.275517579354482,0.40911806885813,0.535107482242721,0.749095680231105
"alphaTemp",0.73202282501729,0.156610128271442,0.396445392438623,0.62952268945512,0.742253404107408,0.854294004084319,0.979704881872551
"alphaTemp",0.698874177519025,0.15454061509555,0.421543936291419,0.580035442420519,0.690545341970938,0.81984127770315,0.974040551572164
"alphaTemp",0.590577961821749,0.133956785932323,0.34416060476737,0.497577078028826,0.57834996458423,0.674492805997064,0.891544906952059
"alphaTemp",0.291043790348644,0.175034480475867,0.0144924528549382,0.150305637186136,0.275854583883317,0.417994170436466,0.649701862239751
"alphaTemp",0.829361959459749,0.0760841186260799,0.688287640359892,0.775150050436073,0.827992121533674,0.88047969317034,0.978598456032573
"alphaTemp",0.254642314324911,0.164165008098479,0.0111741467377782,0.122353692167544,0.233933543807693,0.364858766263987,0.598401286512142
"alphaTemp",0.853866165783524,0.0804155806291532,0.690758805088534,0.798005217171344,0.858771090431471,0.914952971988334,0.988206933980039
"alphaTemp",0.753146080032178,0.136192382203591,0.490606583748713,0.654403125366654,0.754838027450959,0.859374074722038,0.983300101110722
"alphaTemp",0.640078407714332,0.131360974927175,0.405081474678744,0.545433437593273,0.63298819738462,0.727425882228765,0.914433878536367
"alphaTemp",0.358486830974624,0.19406155244523,0.025293686231554,0.205889571086616,0.3531417384705,0.496553153044492,0.736109644857335
"alphaTemp",0.125585108884729,0.097528155460404,0.00548251035625315,0.0492885724114047,0.101139228596335,0.183813835661848,0.364067180077698
"alphaTemp",0.898718285806097,0.0687051866623198,0.748667191336078,0.854002099989346,0.907710209139724,0.955986202374924,0.995229388711223
"alphaTemp",0.518400351212758,0.179465826315867,0.116665304061746,0.406322819539409,0.531376010573296,0.644829256129959,0.828502739278362
"alphaTemp",0.359921292040547,0.150432574639458,0.0941712369896501,0.255686135630225,0.344532991996402,0.449643351724994,0.711362023902696
"alphaTemp",0.146679493144925,0.117009207931262,0.00651783016777244,0.0521517512321418,0.119943246514669,0.213307144180975,0.423346471601994
"alphaTemp",0.153484198398731,0.118520993294671,0.00657619008650164,0.0587180322130241,0.129307975574999,0.225841598160275,0.434063913871616
"alphaTemp",0.839535112424414,0.0703332597197666,0.701853490874575,0.793077213742712,0.838842555209959,0.889069221838314,0.972339857651886
"alphaTemp",0.136734866424771,0.105342611011361,0.00675828246760397,0.050616306173237,0.114870889533182,0.200591557888473,0.392707312379534
"alphaTemp",0.523147764700547,0.167094111220673,0.240480868857236,0.403121064161777,0.507041713605403,0.630641152135215,0.913304384610836
"alphaTemp",0.398781088991775,0.218214083544033,0.0293800679773468,0.227641855187971,0.387020384168645,0.556588745864548,0.845867991878538
"alphaTemp",0.428745869756117,0.209337017502684,0.060013952943216,0.270927411143715,0.421518217213187,0.571287504398671,0.858992433786781
"alphaTemp",0.616078685169098,0.0983913968850982,0.444581350831504,0.54796717202787,0.609186553284638,0.675231279730093,0.824794154161434
"alphaTemp",0.7606580430732,0.14380710598062,0.441618621083352,0.670927873740421,0.780881977678846,0.872154124380338,0.974052925786559
"alphaTemp",0.567860337312771,0.191515795045301,0.171034526715534,0.436936240293753,0.579098114695201,0.707265718006086,0.914977094847987
"alphaTemp",0.567381714370121,0.134070856148133,0.333310528049004,0.470829776564712,0.557267622812301,0.654117268016911,0.860461443006039
"alphaTemp",0.533317101909305,0.215197293025059,0.100527852054129,0.380309021324902,0.538335480279981,0.696324585802321,0.922331936045867
"alphaTemp",0.40304302260399,0.139548110641695,0.141977303955389,0.308554944880014,0.393249514525328,0.496264530765775,0.69360459770126
"alphaTemp",0.842631260197558,0.0718110641844904,0.698126956709586,0.794526334898475,0.842046583776153,0.892919764868907,0.983393088747792
"alphaTemp",0.823508545055752,0.119715488485074,0.546032969394376,0.74851287364151,0.845429078401281,0.916106931749858,0.990066283051065
"alphaTemp",0.621486946225857,0.152763811904453,0.36133849427193,0.504154864169245,0.606575590432045,0.725811408300616,0.948023339002776
"alphaTemp",0.313243457495935,0.159548742319376,0.0421978467622193,0.19914319246616,0.29797865061247,0.411250775078205,0.683039029394191
"alphaTemp",0.391836169086527,0.14761856332318,0.132979329602326,0.296025748555818,0.377353276536936,0.472446144250876,0.722486072459804
"alphaTemp",0.19383730448255,0.13349689511699,0.00908662445187831,0.0850304931582193,0.175037117477621,0.281001795231304,0.48606691062337
"alphaTemp",0.25667467545919,0.154044940674163,0.0182529634125104,0.129939062949664,0.246363074399508,0.362677212505474,0.570736953138112
"alphaTemp",0.218657301602912,0.15768657673816,0.00527260031693747,0.0915484310449538,0.191906595652361,0.319104266317264,0.57039482848149
"alphaTemp",0.385223245225953,0.153343406525515,0.11712018752602,0.276768051073152,0.37389272934692,0.481356504607666,0.707632347680645
"alphaTemp",0.66968263708556,0.19394658381348,0.233563691588964,0.545498603466601,0.697192837387527,0.820195341982487,0.964406316611058
