"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.712302237373985,0.166070452389754,0.385117907600165,0.591432107252201,0.714766413020315,0.843085769023636,0.984094289096147
"gammaTemp",0.664408019374124,0.145060001319841,0.376471056724157,0.567805945040506,0.660611100079271,0.76522505371833,0.948581934612007
"gammaTemp",0.400542845594885,0.215651668003672,0.10687031047713,0.229648674357876,0.362058759718593,0.531191858561235,0.910369011164679
"gammaTemp",0.333217595523011,0.2891244201913,0.0082240402881189,0.0892356427674514,0.222750923411728,0.558746928031908,0.946926990726751
"gammaTemp",0.689273960358714,0.200800688175397,0.2672812815796,0.547591775191925,0.712078624287708,0.858411750863585,0.982325113138126
"gammaTemp",0.800798957047114,0.185062962252402,0.208302147892965,0.738698619158822,0.8517306052541,0.927915088149865,0.993848882985847
"gammaTemp",0.502776709795557,0.269279418822556,0.0340033586765204,0.28884612045901,0.507506591285073,0.714575372192134,0.972186384578801
"gammaTemp",0.338515992659022,0.166708207599865,0.127389368395216,0.222404393599792,0.302339232662833,0.409686852058544,0.821279643041981
"gammaTemp",0.398111352954849,0.213712109681135,0.0646369446017165,0.239228553594949,0.365089061825644,0.530019324851482,0.894870425284557
"gammaTemp",0.374776453921107,0.269748215551724,0.0164748363270618,0.140674053643206,0.314375714267847,0.586003122011246,0.917269522877075
"gammaTemp",0.635101851565132,0.10071181147603,0.443508711215217,0.564922916671964,0.635201256866665,0.704104692126374,0.839742756088593
"gammaTemp",0.373107346529448,0.261574815745175,0.0178393292806713,0.150888012320388,0.320259918357562,0.559060971323602,0.936848667997414
"gammaTemp",0.569920405335511,0.120866474296491,0.39192222260073,0.481421783298317,0.551350893910618,0.63661065608229,0.866550932966521
"gammaTemp",0.796312647292577,0.116180371463159,0.554100749851654,0.717454806484297,0.801520791296893,0.887372542300698,0.986311786142004
"gammaTemp",0.347272806958947,0.304698285982962,0.0121570934512237,0.0865987819777211,0.219444200806954,0.614259073575934,0.958854930685608
"gammaTemp",0.550411944909464,0.289197923577398,0.0264366557867617,0.299636750048931,0.602561393711802,0.793860774319591,0.976764740269008
"gammaTemp",0.521409677264281,0.178969441008873,0.227303636676054,0.389017106223568,0.500750338547868,0.641377383042121,0.91249200472722
