"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.866615769982704,0.0876576262157292,0.679043207653952,0.803456880532998,0.879128801342126,0.939516293253254,0.993300736844137
"betaTemp",0.513994653538354,0.0781835702160667,0.356508916547363,0.460431553130714,0.515332784676064,0.566098200212652,0.670239350283421
"betaTemp",0.863662667837261,0.0782187776047003,0.714247768267485,0.804959590224619,0.866323229900568,0.929250278792906,0.9907644892091
"betaTemp",0.140473189975356,0.0956070566308671,0.00587746505588678,0.0620352378844395,0.126192628694587,0.203134500367456,0.346850187303863
"betaTemp",0.392681405465043,0.0835483552891638,0.246518630601941,0.332627075660889,0.387364180490153,0.44821681064835,0.574988135796979
"betaTemp",0.221694078993248,0.0970513177522507,0.0646555354271349,0.153137707043031,0.207910296493407,0.277078005357976,0.44321628056174
"betaTemp",0.108480661209715,0.0780016293965923,0.0055520905303164,0.045572810426118,0.0939968559910834,0.155433769992968,0.290328153495876
"betaTemp",0.155711820197416,0.0947285686663849,0.00969852352041223,0.0773089113554285,0.146770822914955,0.226622318748376,0.347323901017867
"betaTemp",0.2483738092828,0.139192972409168,0.022225818622635,0.143541241471493,0.236467801585148,0.339932625126569,0.550329132602108
"betaTemp",0.509646256473541,0.247464985681787,0.0710459906508885,0.315826743004266,0.503931936505862,0.709532462915567,0.955003938046718
"betaTemp",0.482048664963435,0.225194072870071,0.0794600721122186,0.310958229928241,0.468073584215294,0.648875564384667,0.926723507467066
"betaTemp",0.693504436706368,0.199920837473786,0.2910775225358,0.544498881704554,0.71184533647065,0.863310695868386,0.982411870820916
"betaTemp",0.529355948678222,0.0814478027752352,0.3824524759187,0.470158826538145,0.526245617289641,0.583109987897543,0.701760672109283
"betaTemp",0.212894762374299,0.102220688570417,0.0291521020147196,0.140573669415506,0.20900846581135,0.285906066841258,0.418920144949554
"betaTemp",0.606872781675969,0.092361702783428,0.435549745849347,0.543648241608862,0.603734710750244,0.667688317457883,0.795685299945526
"betaTemp",0.139294665469086,0.0920779619731412,0.00799559699433654,0.0634567410463162,0.127663573506878,0.20078652432682,0.342936603589445
"betaTemp",0.585235252282048,0.0640375153432005,0.458055691366842,0.542675614238951,0.588003448288516,0.627163668844202,0.710575686740786
"betaTemp",0.869160702032068,0.0821492121496693,0.699122711051311,0.811270128451343,0.878927170974808,0.935789651524852,0.992401438702832
"betaTemp",0.422831385290452,0.0970226680708638,0.263201036715624,0.351479603555906,0.412517239302302,0.485572322257696,0.634785315113416
"betaTemp",0.497501059590982,0.249845659431344,0.0746192240358736,0.303045612062131,0.4775497911173,0.692792522080602,0.962750204351224
"betaTemp",0.93851601945988,0.0422166539751964,0.849603508581718,0.909230892464646,0.943998790020275,0.973640354438593,0.996970401824037
"betaTemp",0.482469192441941,0.158771394603573,0.205498830196616,0.369006140999536,0.471922652316346,0.579594058537954,0.847974320342071
"betaTemp",0.795724015573788,0.134274127024525,0.509406419500637,0.705020765250665,0.811465777075566,0.908030848095176,0.989570233650654
"betaTemp",0.505689236435632,0.246160941121072,0.0796026033119956,0.310299233139602,0.493076303520007,0.696148800603472,0.957490789044933
"betaTemp",0.668926316554032,0.199961887936604,0.256406136661283,0.522106528741306,0.682651129810083,0.83727905891617,0.977533193933878
"betaTemp",0.125555001172854,0.0844175149644533,0.00672237454911789,0.0579861352314856,0.113366213396356,0.177978381632471,0.317155864815304
"betaTemp",0.803094119644316,0.129431456747281,0.521695291798041,0.714807298119139,0.822474954149264,0.908501813821955,0.99103699000328
"betaTemp",0.502790312498354,0.24444483422499,0.0770318937655739,0.311221194849814,0.491195899258212,0.688124220653245,0.950599659496731
"betaTemp",0.171709066833229,0.108227735066222,0.00998966491078082,0.086256598844395,0.161605488901195,0.239979606804927,0.415694961637376
"betaTemp",0.683410454044905,0.201041288896937,0.283609725971363,0.537638327488163,0.699792963636082,0.851695038056941,0.988107891088277
"betaTemp",0.343746168444945,0.0883125824275223,0.173593825860722,0.283816543886187,0.343228031448614,0.402457548877982,0.518719530982662
"betaTemp",0.711859546741741,0.204414183528826,0.262555837467577,0.572315131523289,0.745711198170567,0.882893235950863,0.988606063010034
"betaTemp",0.880712505824355,0.0826317966999342,0.703886788882534,0.82036377987783,0.89382607471487,0.948937108736401,0.996832503763877
"betaTemp",0.680484333618733,0.200830959521716,0.254037515034278,0.544001633441432,0.698688134442234,0.841709188994529,0.984479538413412
"betaTemp",0.868986759503114,0.0842927678985656,0.697381834567454,0.805936691467451,0.878699479235275,0.939431029497135,0.994845333263525
