"","lambdaluce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaluceTemp",3.55099597020662,1.4404216283024,1.20052371827841,2.45095898189366,3.38037153108666,4.52250726183286,6.55622319692503
"lambdaluceTemp",2.37870870052785,0.991635926862114,0.943001075696555,1.62672640096404,2.26138565845716,2.93801533817669,4.77367575776318
"lambdaluceTemp",2.95817119398893,1.2826790242018,1.06370313300665,1.99108024241475,2.74526083787551,3.72627681443232,5.89964050015887
"lambdaluceTemp",1.52386861600965,0.549757317056822,0.662295356033634,1.09446467953178,1.46807555309609,1.88099957404373,2.69951038127295
"lambdaluceTemp",2.6482666707625,1.15721172637885,0.982429517743932,1.8024205843664,2.43536992066261,3.30108092824565,5.40863268777118
"lambdaluceTemp",3.90478197315984,1.43996218907572,1.35136094419225,2.79067794506868,3.84938416054416,4.97552391551854,6.72818613399144
"lambdaluceTemp",1.23166958620383,0.379540960722056,0.618140346270583,0.934225929550428,1.19851529603747,1.47237970328058,2.06720613378807
"lambdaluceTemp",1.20392295764748,0.426402076087066,0.597596692277041,0.881151280935665,1.13025460671157,1.45918288521642,2.15569691738477
"lambdaluceTemp",2.13447330601742,0.988360053257947,0.704479188550408,1.38870898499529,1.94771160997071,2.70471463731056,4.39048129012705
"lambdaluceTemp",3.09640766946679,1.42665525495049,0.962898381586295,2.01975136104776,2.85241802289328,3.97986805342181,6.37893710835395
"lambdaluceTemp",3.22893294309268,1.50867898461001,0.930386417444439,2.04027124279994,3.00382121114199,4.21862596485601,6.46872355429993
"lambdaluceTemp",3.53316427679094,1.41268556280815,1.26296279154496,2.45357645124244,3.31427629511403,4.54588732045769,6.37409847586661
"lambdaluceTemp",3.39496742212246,1.35342514967875,1.24715129190461,2.3516585054577,3.21165224008739,4.35349986222858,6.29992782571263
"lambdaluceTemp",2.46691661593123,1.04074908451434,0.924904718245871,1.67171742264877,2.30391293381942,3.11713806935427,4.89331707802543
"lambdaluceTemp",2.96793628216059,1.3462051508685,0.941873661205784,1.92386385684668,2.76188240648426,3.84219976250653,6.06612298382866
"lambdaluceTemp",1.86503583458855,0.668252467323023,0.79852085397902,1.34049555115138,1.78755953187463,2.29189309393867,3.31394035427829
"lambdaluceTemp",4.33652444832765,1.38995405326494,1.72709482866615,3.30447750701716,4.31167497715833,5.40421683648855,6.85656675830906
"lambdaluceTemp",2.87751776458464,1.30230625235047,0.974848332833106,1.90173775560314,2.64028379053191,3.64178539742005,5.88673936706163
"lambdaluceTemp",3.42885529260271,1.4680210603367,1.1246602868083,2.28383318486819,3.2575524189357,4.46379251233738,6.53390444091884
"lambdaluceTemp",3.18275455753953,1.44350231641017,1.0052127946111,2.03547070865531,2.95117684432152,4.14586331200731,6.31887041716037
"lambdaluceTemp",3.5933403250977,1.45902282350416,1.31924452815032,2.43162198756145,3.37264182811372,4.65764341404538,6.65487683461683
"lambdaluceTemp",2.97401701494825,1.38027284221307,0.874864735925664,1.92508131992189,2.76601761958118,3.83399570816686,6.10349273189178
"lambdaluceTemp",3.85864085249107,1.45504532259401,1.45909892832052,2.71317247435222,3.73400833187977,4.94878169505331,6.8128241522104
"lambdaluceTemp",3.15474958599828,1.49151984395424,0.866094104688922,1.98205245404369,2.93781595639918,4.20419795833521,6.39682781894597
"lambdaluceTemp",3.65051655859816,1.51642567652397,1.25301380446698,2.4423341404109,3.49886538108807,4.75639199605842,6.64469647072008
"lambdaluceTemp",2.4977424943611,0.849535609820885,1.05435963344627,1.84609921313438,2.44700885005028,3.07922925778317,4.27131595631468
"lambdaluceTemp",3.84400379840286,1.43236792305407,1.35681650497327,2.76432782321216,3.74125252419682,4.90692522865664,6.68236260351501
"lambdaluceTemp",3.06822542031822,1.44877518463156,0.9016261800089,1.92116653186972,2.85112759816071,4.04279027874933,6.26164320056746
"lambdaluceTemp",3.36892651074485,1.27017793225358,1.29665813435203,2.3691522574545,3.25708319411015,4.27190253098527,6.02224320269604
"lambdaluceTemp",3.68489227770171,1.46155398691171,1.21888455431036,2.53008714343564,3.60031802714183,4.7580385138449,6.54298144272264
"lambdaluceTemp",1.67897361393072,0.697554867765979,0.690696102853213,1.18526466290711,1.54785842181475,2.03505037146884,3.37880421383256
"lambdaluceTemp",3.65912180785452,1.53192700966795,1.12596783812837,2.44216652350983,3.55743095503887,4.7629281424641,6.70497765372331
"lambdaluceTemp",3.48774427765238,1.41416227726839,1.20292472211508,2.41057930750955,3.34345440868727,4.46474387143175,6.51310184739732
"lambdaluceTemp",3.66414826323048,1.48936189337324,1.19406657590768,2.48752779583972,3.5432505463693,4.75127380318048,6.68672713068761
"lambdaluceTemp",3.49833685680636,1.48235160967765,1.12871715941953,2.32904107688408,3.33527488276285,4.53707788369717,6.50066505639013
"lambdaluceTemp",2.89100761006263,1.01083239912819,1.21219204970632,2.15430352232037,2.77576559425782,3.54826690640159,5.05259210747603
"lambdaluceTemp",1.71537831925182,0.590617718989006,0.711262485820629,1.26457128499636,1.68159494830096,2.11122992526525,2.9469673321045
"lambdaluceTemp",2.92658042728332,1.33857761205462,0.983858444362255,1.90053618762907,2.68320173539495,3.744730361938,6.02447922454386
"lambdaluceTemp",3.1954257073469,1.49605620433723,0.936982651362748,2.03031402952903,2.9618398684752,4.24233943265183,6.391876503224
"lambdaluceTemp",3.446323699715,1.404098571374,1.20452868224561,2.36176205885704,3.256690314335,4.42190791031111,6.43216774352284
"lambdaluceTemp",2.20893351820588,1.05138844031346,0.806752723211721,1.41909203376153,1.98765463313892,2.78726752287984,4.78827869962515
"lambdaluceTemp",4.10160243149865,1.35641624368718,1.63589182014121,3.06877424651074,4.13345778435544,5.09992346154685,6.69112651248823
"lambdaluceTemp",1.75349578846271,0.713832032813462,0.723803070182475,1.22450086369656,1.6355152297019,2.14318912628295,3.39243604257496
"lambdaluceTemp",2.08482344436363,0.966074084222382,0.744955125891582,1.37683773231194,1.90512254333278,2.56736411184945,4.40215844642931
"lambdaluceTemp",3.7192661546157,1.48929734738237,1.19692053139189,2.5054433841338,3.61703149356006,4.84747187270575,6.60221425333758
"lambdaluceTemp",3.28094081995656,1.34271228500758,1.18701628062907,2.25329566814395,3.09910972268639,4.16340743537397,6.18488650090783
"lambdaluceTemp",3.72621655983573,1.48581727557489,1.26855525803088,2.53727596356992,3.62981851585005,4.83930949252885,6.67350303655839
"lambdaluceTemp",2.62448966053895,1.12672662321463,0.932334000759192,1.80095262558989,2.42451241232694,3.28889214368099,5.30456464730487
"lambdaluceTemp",3.67730744679343,1.49273687868034,1.2311038604599,2.49001210366781,3.54368771815105,4.79507318892244,6.59236921028266
"lambdaluceTemp",3.74746435487033,1.47122383452023,1.39242490563379,2.59220133577476,3.55359675008648,4.82400916049138,6.72057908084763
"lambdaluceTemp",2.19526663528294,0.905459536897165,0.812442284740314,1.49018411543154,2.0753823013142,2.818256281984,4.11630099090107
"lambdaluceTemp",2.33684764143719,1.09615853704483,0.818180264526691,1.48442101468413,2.12129301691458,3.00542194488088,4.90032695048195
"lambdaluceTemp",3.42223528412469,1.49598836245733,1.0181025858975,2.23103711405243,3.28951329439943,4.45834460176671,6.55337418390459
"lambdaluceTemp",1.30711716964587,0.404487543929156,0.625932247347622,1.00300405696365,1.27215265441847,1.57181708587558,2.17399463942876
"lambdaluceTemp",3.24977181569481,1.49409444756952,0.97709040762464,2.08571272510907,2.98976054340257,4.26648379402197,6.41920471691176
"lambdaluceTemp",3.12426738387548,1.45393867399785,0.971279884730325,2.00349573674117,2.87569949218744,4.12692968466304,6.34715543077756
"lambdaluceTemp",3.17015354091696,1.46023058438027,0.981154845464592,2.01167208363876,2.95613826097728,4.14395396567766,6.36035886100598
"lambdaluceTemp",3.57042059223349,1.34800958837345,1.35778933836735,2.53172512298871,3.39849922581894,4.51842970489477,6.36077938014825
"lambdaluceTemp",3.87243050970581,1.48500540886854,1.21497917851964,2.73724664612125,3.80839246416653,4.97346247397036,6.71251302791487
"lambdaluceTemp",3.6534510540675,1.47594406141384,1.23023158410307,2.48317376307952,3.52229435940444,4.74593414809246,6.61804605172171
"lambdaluceTemp",3.34774391847413,1.50865137569328,1.00577786892709,2.16305430562267,3.13692159096125,4.40668823273427,6.55440131719475
"lambdaluceTemp",3.53659602049163,1.47449688722535,1.16107905915115,2.39109015155968,3.36311284166586,4.54314455530442,6.6094838440297
"lambdaluceTemp",3.64620715667366,1.48494681979177,1.20938716317567,2.50829217172627,3.5074082060381,4.70430233553088,6.62455600253244
"lambdaluceTemp",2.41802225756772,1.21001738304534,0.830767027801349,1.50876727095409,2.1438884600396,3.03738307530297,5.54969018864987
"lambdaluceTemp",3.13733040474143,1.33886625158561,1.10055661256027,2.12635656942911,2.93282454287571,3.97120889928489,6.13002257006025
"lambdaluceTemp",2.2813143859675,0.790303759972945,1.0034122462073,1.70631292515304,2.21357049867843,2.77359301781794,4.03801038649122
"lambdaluceTemp",2.53609563601383,1.27086311163191,0.74066446644931,1.55229823335889,2.28117155782683,3.30001170895491,5.49078532085868
"lambdaluceTemp",3.83022813141607,1.35009175927241,1.50619079945969,2.82348078199985,3.76609708511407,4.80185806638599,6.61358165483914
"lambdaluceTemp",3.5677693482205,1.41643191954123,1.17265290201099,2.48278500703502,3.43879412515556,4.54579532388268,6.499605253987
"lambdaluceTemp",3.67640670462213,1.41467561253888,1.41383710772481,2.57726349673572,3.51294973222516,4.63216569221282,6.6067642227681
"lambdaluceTemp",3.02233053869267,0.982169257116258,1.27110273615794,2.30553358788727,2.97473036482615,3.7022764463543,5.00576999935906
"lambdaluceTemp",3.09833672528245,1.45627096372946,0.9307143102691,1.95570402541538,2.84739559224151,4.08380171549499,6.23721850798167
"lambdaluceTemp",3.22273744755288,1.47495876064452,0.978283029635305,2.04365818238798,2.99961040363959,4.27500928300067,6.38131865918587
"lambdaluceTemp",2.48578697009633,0.906513009187472,0.972776335408217,1.80504595341237,2.42748003090479,3.08046732071213,4.41688087283056
"lambdaluceTemp",3.14157157544294,1.4609368278286,0.917086871448993,2.03260704890366,2.90806652454828,4.15002225059771,6.40475375407006
"lambdaluceTemp",2.77711489211588,1.2388701574695,0.99442138015833,1.83677969873884,2.52858799874078,3.48334900366041,5.78131727214071
"lambdaluceTemp",3.30148123606653,1.47409663975095,1.01690158838537,2.15984164748841,3.14040604378258,4.34302598188797,6.39225508479034
"lambdaluceTemp",3.90265444783823,1.29128281057784,1.5865754068268,2.96026001989121,3.83034836131259,4.81561941526894,6.49949344727229
"lambdaluceTemp",3.7451336881727,1.36706990164241,1.37043151856651,2.750742394861,3.67296172150364,4.67647389928677,6.55886054594398
"lambdaluceTemp",3.12215592976969,1.4411570389339,0.927029155780329,1.98331691503263,2.89916105035329,4.13629672932643,6.13701338704797
"lambdaluceTemp",3.26946115563358,1.51753978439337,1.00073895386843,2.09134030665053,3.03744077164373,4.28722988457432,6.63526171185993
"lambdaluceTemp",3.17657223390809,1.42604767563633,0.988788991577305,2.07043299513491,2.97275821559163,4.12730668072911,6.23879477233059
"lambdaluceTemp",3.12233886126395,1.45528038261485,0.954019931816539,1.95478029028131,2.91060105820675,4.08972078309755,6.28321729667829
"lambdaluceTemp",3.0982347436027,1.45651675457615,0.907508970331321,1.9225806631282,2.90022926751938,4.06108229977191,6.34055869164767
"lambdaluceTemp",3.15498381446462,1.4801758844011,0.937001377463864,1.97515194745514,2.91956685601382,4.18152443873843,6.31679637318321
"lambdaluceTemp",3.43194539177168,1.40614004188581,1.19058454790288,2.3284316391092,3.26798601907894,4.4020739970548,6.36639908283139
"lambdaluceTemp",1.46010383914484,0.587651510263149,0.642005608388599,1.02841549264178,1.34782936783658,1.76533935300959,2.88197217885871
"lambdaluceTemp",3.2017512333894,1.4489757676326,1.08528113970479,2.04182938610392,2.96297671975657,4.19153603047403,6.37703352087312
"lambdaluceTemp",2.74698546595456,1.14699346397049,0.958886268819659,1.89262817621634,2.56402451050567,3.49794902111369,5.37706866563705
"lambdaluceTemp",2.80809668271023,1.29557308215734,0.966206315634982,1.79885703481535,2.561629469719,3.57683342802963,5.79425996390273
"lambdaluceTemp",2.69780366603969,1.11840723701314,0.954675736755905,1.85779877466896,2.56462273606197,3.36046670597308,5.3680004741907
"lambdaluceTemp",2.5713726283711,1.13536158854163,0.925930076217004,1.72928197393126,2.37967400987416,3.21675796544176,5.32287059945758
"lambdaluceTemp",3.64747251350885,1.48166668607003,1.20874660489365,2.5047316592306,3.48777821175375,4.70984934911529,6.69051121049345
"lambdaluceTemp",2.23169255376151,0.989203228506877,0.859097193844263,1.48842119519577,2.02645378539363,2.82045917830149,4.6457290353636
