"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.784388389752732,0.0928230504395162,0.578770164688979,0.72679833292465,0.790035768406626,0.850297553366518,0.94832532837068
"betaTemp",0.651637598425884,0.0996095784420866,0.444996774822637,0.599106641285927,0.65549336766753,0.71644712366371,0.822445828423582
"betaTemp",0.915233220043864,0.0581693477700151,0.79053435615894,0.878557046871239,0.924769611058382,0.961498498444088,0.995585808905519
"betaTemp",0.225622506959513,0.141241230817303,0.0089546518229196,0.109877497009925,0.215277809515381,0.320519990166554,0.525177486119145
"betaTemp",0.276467734503852,0.10881615486908,0.0593612854563804,0.207307998245137,0.275031795576964,0.343261254348977,0.490858197364386
"betaTemp",0.405345135186762,0.275183070872338,0.0191121281265366,0.168621208496423,0.362114940210113,0.619190382191021,0.947618987537026
"betaTemp",0.361303127108424,0.271811863349849,0.011043519866753,0.122090480628447,0.300838308018727,0.569025181777271,0.921273354767301
"betaTemp",0.403312850941095,0.253282441856848,0.0242254499943726,0.197281784565719,0.367691450639717,0.585328944927753,0.93629447440497
"betaTemp",0.353383751579511,0.224361353835004,0.022599798354334,0.18261714108804,0.324105443499055,0.486650066507078,0.88622638153031
"betaTemp",0.299713458994723,0.157394215120587,0.0296700616996568,0.191074060147653,0.298837845507172,0.390296840650709,0.692673815355637
"betaTemp",0.336070867891879,0.248915861794871,0.0111651036541723,0.134644683751906,0.279995552046085,0.497306323728106,0.899906956634011
"betaTemp",0.453761343770942,0.228153381078662,0.0374823936279526,0.284347277548748,0.455402102229908,0.610307595916446,0.910535007190798
"betaTemp",0.422631063260443,0.171214285158599,0.0710841279951309,0.315096238332283,0.424580227696087,0.537182600872449,0.746361571901192
"betaTemp",0.48784585699523,0.198958584494515,0.100777285943479,0.352779596823911,0.477337859071581,0.617209748890233,0.902044814300295
"betaTemp",0.731407538376079,0.122681481814518,0.494369918624878,0.64485986110836,0.729376449118053,0.822240395612299,0.958357929001929
"betaTemp",0.284269671919393,0.227521639394151,0.0111984153987462,0.112281932781559,0.227717560242311,0.395426038244304,0.897979168819211
"betaTemp",0.691977468747565,0.0796330343622186,0.530338725048399,0.637800837099764,0.693245959727953,0.743687587337393,0.849747257233249
"betaTemp",0.923922400240547,0.0821874650984867,0.678141983566001,0.905209187182902,0.948112889453133,0.97571396706627,0.996775711212419
"betaTemp",0.293231214991677,0.177412196611121,0.0246072623662961,0.163747945026589,0.271715874293424,0.393739807684305,0.735307711962838
"betaTemp",0.297139652563418,0.23667501154989,0.00927832322358405,0.111229594943919,0.236410790376801,0.425101175820425,0.866451630510236
"betaTemp",0.82862279516955,0.115803227923887,0.57308075147218,0.750072527306308,0.840479316280995,0.925666522133332,0.992912561588156
"betaTemp",0.44111974734843,0.237390199675829,0.0348336751540996,0.260786707433757,0.427097765411607,0.600689159734806,0.920506897410498
"betaTemp",0.822937639044082,0.147448485484024,0.438277987479986,0.74719480731468,0.858354676512048,0.935782885415674,0.99382741259182
"betaTemp",0.324349355445952,0.268079520196652,0.0106378075866325,0.111244624856498,0.242189642109879,0.486415149000702,0.942484248154243
"betaTemp",0.664170333026964,0.219967115605587,0.177871096984522,0.515161664760502,0.695319758197612,0.841388203297613,0.983598194341952
"betaTemp",0.313590151447527,0.204272310933797,0.014037762665163,0.162066980634734,0.283798058277324,0.417435275439833,0.846901104890377
"betaTemp",0.895432880611869,0.0795375159703578,0.70818193724471,0.848389949725795,0.9136757720239,0.958710431112915,0.994985587453954
"betaTemp",0.321323536807864,0.249225201382572,0.013586541627707,0.117972917802851,0.260511141316728,0.481289653502986,0.902339241069094
"betaTemp",0.396542557723553,0.22632473094806,0.0416941586281188,0.228784183113452,0.36341525975362,0.537897435919162,0.920270366224965
"betaTemp",0.840363269961565,0.111588137821353,0.592028973240769,0.766205165013627,0.857181083855901,0.932271243202519,0.992040315093576
"betaTemp",0.307604112446288,0.221529494125157,0.0176621319487533,0.146511856407663,0.258247560954155,0.410255137782064,0.863315935949781
"betaTemp",0.806079970264062,0.123440087611881,0.51784421039519,0.732477268996933,0.828322294774597,0.898032609584662,0.982595729827411
"betaTemp",0.823468100168663,0.130796339532538,0.528615110080585,0.737617952922382,0.849715342988207,0.932490627108095,0.995324947074137
"betaTemp",0.41756036659189,0.151547101845899,0.113033635381211,0.32162784395536,0.416445136157618,0.508097202151829,0.728600658162165
"betaTemp",0.822707268191551,0.0969073257841445,0.576925404998185,0.778917428592622,0.835706248805,0.887132150324177,0.970564447398604
"betaTemp",0.329043239330426,0.198318715525383,0.0325976079753897,0.192389842470648,0.300444493368779,0.416516522812225,0.842316692553179
"betaTemp",0.280504115272356,0.16364092122545,0.020071372213563,0.161252556949993,0.269258424331413,0.382751249608433,0.643279098642563
"betaTemp",0.80904450871067,0.0847695739761206,0.638820030255705,0.751634883940641,0.80651349656059,0.868045133706919,0.971514008623754
"betaTemp",0.297495669442983,0.244744827455581,0.0114414482575855,0.100376805846688,0.222158338438194,0.446136668444414,0.87777033334478
"betaTemp",0.857192156899881,0.0929465055778136,0.634490168735782,0.804149282927427,0.871408746876167,0.927524808469163,0.991044296966195
"betaTemp",0.85518473197591,0.08473967839337,0.660812814108688,0.80467745321744,0.866052679557011,0.91760975285188,0.982975391820202
"betaTemp",0.480146023929923,0.17669933233648,0.123719895889221,0.369770546021871,0.475635666184708,0.587304109275134,0.862439729433784
"betaTemp",0.33832097196512,0.186918036228952,0.0321207987423924,0.206697119912203,0.318841181265379,0.44556846328957,0.775265228737745
"betaTemp",0.389982635876333,0.132735580448788,0.11684036894237,0.311386766708613,0.388912565163382,0.471402244667312,0.650296519924581
"betaTemp",0.604793925192804,0.226871464962312,0.122915639436001,0.452560773751027,0.632194548286871,0.780273124799088,0.964590882652973
"betaTemp",0.532301610349843,0.173050805799477,0.188710042564202,0.413978215035661,0.527334545580941,0.647055881814044,0.876025197345778
"betaTemp",0.833773413496461,0.107915503739579,0.573593934231211,0.771260132598787,0.849808314855582,0.912260904193171,0.990689121310441
