"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.4331275206838,0.993657704239697,1.42904251364448,2.6861492442253,3.55404897180094,4.2742524799901,4.92978082723397
"lambdaTemp",3.12757606148546,1.03293197776502,1.23928460685808,2.30308444385066,3.15415990676355,3.98940591577144,4.86813569412354
"lambdaTemp",2.84071904017958,1.0547766299891,1.11782466264431,1.95605861217295,2.77423356808628,3.68699095268085,4.76912896649499
"lambdaTemp",2.72775757028793,1.18775935396979,1.05934773263552,1.66567792817034,2.56065055781366,3.72716002100882,4.89941323614774
"lambdaTemp",3.38047902940295,1.00942033576476,1.30907813450292,2.6111290579049,3.47677333019535,4.22387049044435,4.90243549022468
"lambdaTemp",2.8071238304529,1.1896253928985,1.06310547223703,1.7220212736779,2.71680528680555,3.8148981455313,4.87962901811317
"lambdaTemp",2.78123229460747,1.1777715156605,1.05109365705641,1.71240490632512,2.70771635812491,3.7453749689297,4.85500375607258
"lambdaTemp",2.84481521819015,1.12367506921909,1.11617059504611,1.87920209749386,2.78684063535921,3.7602975474428,4.84992777829307
"lambdaTemp",2.62169338596949,1.16628065511493,1.04608516777256,1.58045769107361,2.41900024153623,3.57251240216869,4.82396575200462
"lambdaTemp",2.57860020511643,1.1302995274918,1.05817249392388,1.58324659582896,2.39495065072805,3.43526970793196,4.8298734756481
"lambdaTemp",2.73227564530429,1.15888717241262,1.07023216834402,1.72072150186662,2.60093924868199,3.70368097010219,4.86915290392825
"lambdaTemp",2.69958900193889,1.13874470143202,1.04678075727476,1.71193969609654,2.54946222821816,3.6057441419853,4.85833810637007
"lambdaTemp",2.73941585392716,1.11557704948592,1.0759801675707,1.79115756606614,2.60268463773337,3.62532200978206,4.84580242525424
"lambdaTemp",2.35091416728577,1.0501456640398,1.03991821260943,1.48704467146178,2.08390225775155,3.05238753983257,4.73262655470789
