"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.888928338416449,0.0723855211213529,0.744562136502569,0.834873183334743,0.894809994818139,0.951218822838113,0.997810100501341
"deltaTemp",0.874065120769958,0.0801712509446168,0.715050806523128,0.812706057358163,0.882991768425739,0.942288236908415,0.99275427230029
"deltaTemp",0.866169902213609,0.0806771699544725,0.716708309909219,0.800890216651976,0.870357856899762,0.934610621721324,0.993450872554638
"deltaTemp",0.504281024029315,0.23408834791624,0.0697765459365551,0.336219065044231,0.484244337150616,0.675401153132747,0.955622100003802
"deltaTemp",0.696293406891925,0.114124696093514,0.526467014416722,0.61023699052381,0.679926498987838,0.764937581329154,0.973104549330158
"deltaTemp",0.512602383953174,0.183921840323992,0.175746157667244,0.392115335735453,0.490617632854448,0.620185668023116,0.92186015136705
"deltaTemp",0.292808064132635,0.190543766025983,0.0142877686302272,0.158620976030253,0.269065225826804,0.383269246407548,0.803537880235208
"deltaTemp",0.708809458092627,0.181112262868631,0.31922625766299,0.586669160265871,0.72407188984526,0.853324614569047,0.9811617777863
"deltaTemp",0.169466824073887,0.125758095648099,0.00957248923009646,0.076302822844603,0.142680763073855,0.235214482900421,0.47538935204724
"deltaTemp",0.28974720527209,0.0972888725239779,0.0966145851805058,0.223257846156804,0.29331345586847,0.35217988347846,0.491994797351062
"deltaTemp",0.312510552120535,0.145391906291794,0.0920286326861032,0.208702036375644,0.29361802747704,0.385971168933056,0.682751728115341
"deltaTemp",0.223381624705521,0.0997565347766691,0.040154742397217,0.155519467125267,0.207932795582889,0.283479856192738,0.454888299755833
"deltaTemp",0.79821768203528,0.117774248843588,0.564577953553505,0.709880671181198,0.806614914856746,0.895825916702297,0.983757839963242
"deltaTemp",0.133578084700396,0.104775548863998,0.00519474977970513,0.054982368783445,0.114169465582657,0.183395857199746,0.397484101144194
"deltaTemp",0.779402443589079,0.127981824820072,0.54133942668575,0.677452644104058,0.785587984625161,0.888073719837042,0.984792410652977
"deltaTemp",0.203819136115026,0.155071262540157,0.00827590508512937,0.0903831435335889,0.175890695767851,0.278501169173011,0.600149422621052
"deltaTemp",0.76444043004709,0.134310432180968,0.542269568673669,0.653489696007528,0.759685696866709,0.876103151590498,0.992134961990003
"deltaTemp",0.879195621271206,0.0788179851599518,0.720992533143891,0.818951190753429,0.886264759945866,0.946207852852206,0.994677380080861
"deltaTemp",0.411683827161342,0.137539207252955,0.173431895862055,0.307943955669203,0.408400191804364,0.513533401856904,0.661594960912703
"deltaTemp",0.148984752417121,0.116551385486921,0.00866060430735937,0.067098298324348,0.129166462321832,0.205161193345979,0.413448233852961
"deltaTemp",0.581861473132342,0.11422939655725,0.427323380631204,0.50461273630218,0.559593874618608,0.618539800999882,0.899975023972288
"deltaTemp",0.433722991619044,0.148912993352008,0.200121473027366,0.329388305824412,0.415856947761827,0.508822107997811,0.817600548655219
"deltaTemp",0.449355775083605,0.10972241319274,0.328749905814907,0.38083726852641,0.42141318831532,0.478319978272809,0.790680398114125
"deltaTemp",0.159560468548012,0.118124888884144,0.00904339337407368,0.0722461433069677,0.132737916546677,0.225962714774775,0.431903759712959
"deltaTemp",0.295353208430856,0.116580417081438,0.0852469646135897,0.220955512514418,0.29149013505158,0.354083551572238,0.55599967869272
"deltaTemp",0.319432819286739,0.165588493374208,0.0300206693480641,0.218035025573625,0.311303916411442,0.409176910953996,0.704836527829548
"deltaTemp",0.436738360203135,0.0946714561223105,0.314190696217352,0.37896617120534,0.419940177240239,0.477127585583318,0.663436472953603
"deltaTemp",0.246592353590835,0.137140264685628,0.0192716357434318,0.146696974097886,0.231747040537673,0.336617195213657,0.528304184581166
"deltaTemp",0.130991106151444,0.0933941476229328,0.00845391493378506,0.0628975645557901,0.114675239751531,0.177464850532823,0.359312834530371
"deltaTemp",0.31649771859297,0.098781697335565,0.154837080550421,0.246776962779721,0.309608231243694,0.370979654871727,0.536812674832418
"deltaTemp",0.527639581487351,0.193262500589613,0.126050187399451,0.403481283779394,0.513284816801967,0.64233260376152,0.936233669959609
