"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.46667236116967,1.00949061327318,1.37620576660651,2.71110503279342,3.59026010210347,4.33438948516238,4.92982998390854
"lambdaTemp",3.10443224789598,1.12455900477425,1.11387990082123,2.14936386534484,3.17436256872035,4.06365050214279,4.89959643355893
"lambdaTemp",3.06301507847081,1.1444794249881,1.15566402399239,2.07839873627463,3.06566376195041,4.08671212993057,4.90262057747609
"lambdaTemp",2.18995118061239,0.948403133438043,1.03553012942362,1.41757524550963,1.94286678628949,2.79309924238766,4.48050220650222
"lambdaTemp",3.32172171798241,1.08184504778682,1.27022323665989,2.47048653457773,3.41363116021505,4.24404530229398,4.93547472620224
"lambdaTemp",2.51029344981804,1.06554434356832,1.07470947674178,1.61463474579949,2.30241100186864,3.26198312829482,4.776186241655
"lambdaTemp",2.23590786544549,0.996145068888181,1.04132136953534,1.40937983261218,1.97036692116347,2.85197066254868,4.61055558544497
"lambdaTemp",2.25568158698805,0.983863122856334,1.04143026181892,1.42659022477347,2.02038038596219,2.90395355083162,4.47987683326642
"lambdaTemp",2.95136973446396,1.11127643839677,1.12435557323652,2.01137587634544,2.90793604144437,3.8602619959494,4.89605093354268
"lambdaTemp",3.28768614790417,1.11214805788094,1.17402652586936,2.41896009664511,3.39254853500039,4.24577658437998,4.93724256742378
"lambdaTemp",3.13452859709879,1.14284846408889,1.12425065918087,2.16619059317002,3.19703080487973,4.15055261907292,4.89270273475065
"lambdaTemp",2.96854294274184,1.13035258822781,1.10166368200622,2.02024711156188,2.93949622746977,3.94008327294712,4.86689870472326
"lambdaTemp",2.09887951712672,0.876298415815051,1.03939748584971,1.39648945528242,1.87041218744646,2.61100627646888,4.22770586781671
"lambdaTemp",2.97388081618095,1.14911140309668,1.10004526294219,1.976208890036,2.94558609695569,3.96416934121572,4.90932977048675
"lambdaTemp",3.01252187916419,1.13575929914733,1.10699200054825,2.0173790218121,3.01217091713771,3.98461650285946,4.90007527033901
"lambdaTemp",2.15653003798079,0.943035578859838,1.03930443215648,1.40871013468389,1.90982475717641,2.67821239666163,4.49650732645602
