"","beta","delta","lambdaluce"
"lambdaluce",-0.106753703577072,0.0448392606364585,1.62054341332089
"beta",0.00568669575235482,-0.00045532591828332,-0.0373491533210361
"delta",-0.00045532591828332,0.0194964097836052,0.0245803920364887
"lambdaluce",-0.0373491533210361,0.0245803920364887,0.983134456689877
"beta",0.0698434491203055,-0.00510968326542024,-0.056726123921739
"delta",-0.00510968326542024,0.0028775194196226,-0.00459119187233934
"lambdaluce",-0.056726123921739,-0.00459119187233934,1.94811256887198
"beta",0.0115209541124868,-0.00424980933344344,-0.0904697116596187
"delta",-0.00424980933344344,0.00783697682193278,0.0337073416485865
"lambdaluce",-0.0904697116596187,0.0337073416485865,2.31664880639603
"beta",0.0502279660943148,-0.00832875191642996,-0.0758633211726113
"delta",-0.00832875191642996,0.00619952494488735,0.012498447568335
"lambdaluce",-0.0758633211726113,0.012498447568335,2.07423866587435
"beta",0.0514659217588941,-0.00942390277162844,-0.0969878403296446
"delta",-0.00942390277162844,0.00765890681332402,0.0154107528077896
"lambdaluce",-0.0969878403296446,0.0154107528077896,2.17054973632792
"beta",0.00716540865868011,-0.000943071906463369,-0.0616288566980377
"delta",-0.000943071906463369,0.0191469979028014,0.0298835434994918
"lambdaluce",-0.0616288566980377,0.0298835434994918,1.62503321943059
"beta",0.0127399873197952,-0.00361149725481868,-0.112886138866222
"delta",-0.00361149725481868,0.00814453885663895,0.0496353561072812
"lambdaluce",-0.112886138866222,0.0496353561072812,2.00831355322784
"beta",0.0508097773438703,-0.00781287587452388,-0.0816233920858309
"delta",-0.00781287587452388,0.0058480592934708,0.00567534182562902
"lambdaluce",-0.0816233920858309,0.00567534182562902,2.14383741216346
"beta",0.0552467727524322,-0.0126663627704473,-0.110348001570555
"delta",-0.0126663627704473,0.00709076230296337,-0.0101062476540308
"lambdaluce",-0.110348001570555,-0.0101062476540308,2.05808888628063
"beta",0.0544154111259469,-0.00443619538100579,-0.0800728732954712
"delta",-0.00443619538100579,0.0117891337695954,0.0166805631327351
"lambdaluce",-0.0800728732954712,0.0166805631327351,2.34064806627336
"beta",0.0645610635263108,-0.00437171045017923,-0.0830403372521043
"delta",-0.00437171045017923,0.00355889789401925,-0.00703362207050442
"lambdaluce",-0.0830403372521043,-0.00703362207050442,2.03030092005308
"beta",0.0112433123953364,-0.00357265250514697,-0.082302029049493
"delta",-0.00357265250514697,0.0116166110809109,0.0341639257872396
"lambdaluce",-0.082302029049493,0.0341639257872396,1.44385285020178
"beta",0.00952532728957123,0.00139919102405159,-0.0458144711186009
"delta",0.00139919102405159,0.0166309639571873,0.0201897298747853
"lambdaluce",-0.0458144711186009,0.0201897298747853,0.524691946655848
"beta",0.0128125540691907,-0.00729950587021812,-0.000102682681365795
"delta",-0.00729950587021812,0.00771857055771191,-0.00856774296182474
"lambdaluce",-0.000102682681365795,-0.00856774296182474,2.2784412065614
"beta",0.0495697162693694,-0.0089738457575857,-0.0853902956866355
"delta",-0.0089738457575857,0.00606631523773946,0.00940951873482312
"lambdaluce",-0.0853902956866355,0.00940951873482312,2.22417897480986
"beta",0.0299737994736111,-0.00703681531289283,-0.0497836686074118
"delta",-0.00703681531289283,0.00457569943866382,0.017925622931962
"lambdaluce",-0.0497836686074118,0.017925622931962,2.12745754279018
"beta",0.0687490475876576,-0.00685995420611877,-0.0746361662165675
"delta",-0.00685995420611877,0.00458860605494054,-0.00860452579362372
"lambdaluce",-0.0746361662165675,-0.00860452579362372,2.20213380260107
"beta",0.0678579919787997,-0.00402180869814548,-0.063940634878877
"delta",-0.00402180869814548,0.00228482643451834,-0.00785982907489348
"lambdaluce",-0.063940634878877,-0.00785982907489348,2.17942036904061
"beta",0.0698342579684923,-0.00655905190071652,-0.034898832776531
"delta",-0.00655905190071652,0.00414735095338765,-0.0100206828681289
"lambdaluce",-0.034898832776531,-0.0100206828681289,2.01219378657414
"beta",0.023378525728548,-0.00330810890900816,-0.144178847232396
"delta",-0.00330810890900816,0.00779763983537858,0.0458414932148165
"lambdaluce",-0.144178847232396,0.0458414932148165,1.75351953871308
"beta",0.0591082059702067,-0.00821662645012552,-0.0989589730219188
"delta",-0.00821662645012552,0.00707914225165006,-0.0121856768385858
"lambdaluce",-0.0989589730219188,-0.0121856768385858,2.01688026977867
"beta",0.0300989611927152,-0.00799479485338294,-0.0872392560917278
"delta",-0.00799479485338294,0.00287522071640301,0.0285801404128514
"lambdaluce",-0.0872392560917278,0.0285801404128514,2.31587927544086
"beta",0.0183245940123457,-0.000671103476045788,-0.0880276064388691
"delta",-0.000671103476045788,0.0054183171969588,0.00669145040516637
"lambdaluce",-0.0880276064388691,0.00669145040516637,0.847137209001909
"beta",0.0182732217098965,-6.86082966144596e-05,-0.0828929297211435
"delta",-6.86082966144596e-05,0.00700533141041554,0.00320799857259127
"lambdaluce",-0.0828929297211435,0.00320799857259127,0.780055880740238
"beta",0.0688916871685289,-0.00620643388627907,-0.0789966209836596
"delta",-0.00620643388627907,0.00436093321861583,-0.00417267430943633
"lambdaluce",-0.0789966209836596,-0.00417267430943633,2.10720582229287
"beta",0.00910796646641908,-0.000830850270250165,-0.0668949729367173
"delta",-0.000830850270250165,0.00378951978316105,0.0231403378592631
"lambdaluce",-0.0668949729367173,0.0231403378592631,1.90210041745214
"beta",0.00914108000118046,0.000428638365580699,-0.0566944285221872
"delta",0.000428638365580699,0.0145766053639105,0.0414548748033564
"lambdaluce",-0.0566944285221872,0.0414548748033564,0.886332631636489
"beta",0.0164337565829393,-0.00484878155533645,0.00976937074889905
"delta",-0.00484878155533645,0.00328141340582124,-0.00335064027261968
"lambdaluce",0.00976937074889905,-0.00335064027261968,1.71842141857299
"beta",0.0398417771005432,-0.0134127694180775,-0.0471935783171221
"delta",-0.0134127694180775,0.00772909925620881,0.0130775394088212
"lambdaluce",-0.0471935783171221,0.0130775394088212,2.25036450422724
"beta",0.0133667839084167,-0.00238770143184349,-0.0823560617132742
"delta",-0.00238770143184349,0.0152724223777181,0.0247443762196605
"lambdaluce",-0.0823560617132742,0.0247443762196605,0.973256344964888
"beta",0.0115517386261088,-0.00251735135395481,-0.0848532206264983
"delta",-0.00251735135395481,0.0163049768281282,0.0482832739955572
"lambdaluce",-0.0848532206264983,0.0482832739955572,1.87706310499179
"beta",0.0134982635157126,-0.00281350756525046,-0.10029946794654
"delta",-0.00281350756525046,0.00677552577090845,0.0510538876035629
"lambdaluce",-0.10029946794654,0.0510538876035629,2.15489626252287
"beta",0.0246832334893253,-0.00902548016020881,-0.06621331703454
"delta",-0.00902548016020881,0.00856941573373341,0.0300763957370009
"lambdaluce",-0.06621331703454,0.0300763957370009,2.17076548296788
"beta",0.0230334516831319,-0.00929061953431798,-0.0728075469125927
"delta",-0.00929061953431798,0.00908297223311477,0.0271837999835543
"lambdaluce",-0.0728075469125927,0.0271837999835543,2.28205193258065
"beta",0.0588707279213196,-0.00837957071067703,-0.0832651991223114
"delta",-0.00837957071067703,0.00719811213508289,0.0101496429961285
"lambdaluce",-0.0832651991223114,0.0101496429961285,2.22747532097834
"beta",0.0553455851307619,-0.009144330005871,-0.107669953626113
"delta",-0.009144330005871,0.00621775323801855,0.0163344743799035
"lambdaluce",-0.107669953626113,0.0163344743799035,2.1942664393603
"beta",0.0510860405693819,-0.00763361338347707,-0.077168235016231
"delta",-0.00763361338347707,0.00734185736791934,0.0150909984114295
"lambdaluce",-0.077168235016231,0.0150909984114295,2.20121945675212
"beta",0.0579984403066394,-0.00528290507736221,-0.0769484758191801
"delta",-0.00528290507736221,0.0113786405787063,0.0175696150750444
"lambdaluce",-0.0769484758191801,0.0175696150750444,2.34320495658818
"beta",0.0269656563502787,0.000544305369047916,-0.0308522934082613
"delta",0.000544305369047916,0.00356842389507729,0.0188343566390094
"lambdaluce",-0.0308522934082613,0.0188343566390094,1.49935184965222
"beta",0.018298804914986,-0.0010925170481007,-0.0908757281825543
"delta",-0.0010925170481007,0.00777524997209233,0.00506602582438661
"lambdaluce",-0.0908757281825543,0.00506602582438661,0.950685209783526
"beta",0.0115785684059831,0.000307013943385596,-0.0951898721349049
"delta",0.000307013943385596,0.00781537320770828,0.0215939359316925
"lambdaluce",-0.0951898721349049,0.0215939359316925,2.14931591418875
"beta",0.00373534044287664,0.000205764432875505,-0.0102757334334482
"delta",0.000205764432875505,0.0436383436121944,0.00570090480517115
"lambdaluce",-0.0102757334334482,0.00570090480517115,0.178378348716201
"beta",0.0129915855160807,0.000377563348293056,-0.0972214208825439
"delta",0.000377563348293056,0.00792661062088454,0.0255794888868695
"lambdaluce",-0.0972214208825439,0.0255794888868695,2.02386555827326
"beta",0.0257811732616989,-0.00825606195776987,-0.074263869497074
"delta",-0.00825606195776987,0.00317754337570747,0.0209349095568386
"lambdaluce",-0.074263869497074,0.0209349095568386,2.10358628789205
"beta",0.0468012192216906,-0.00924832331596309,-0.101504592068501
"delta",-0.00924832331596309,0.00583080314067658,0.00962485346195099
"lambdaluce",-0.101504592068501,0.00962485346195099,2.21256657803968
"beta",0.0169341733194261,0.00144905598643177,-0.0914980897521803
"delta",0.00144905598643177,0.0126601035303603,0.00827023950394785
"lambdaluce",-0.0914980897521803,0.00827023950394785,1.05296528488872
"beta",0.0621827079261823,-0.00946842355420832,-0.100480231724617
"delta",-0.00946842355420832,0.0070905435776173,-0.00464416500289312
"lambdaluce",-0.100480231724617,-0.00464416500289312,2.04915970103224
"beta",0.0222913955485888,-0.00491733686359929,-0.140559355287312
"delta",-0.00491733686359929,0.00532380215291126,0.0571601132456324
"lambdaluce",-0.140559355287312,0.0571601132456324,2.17225238991606
"beta",0.0135397115090369,-0.00142041455372853,-0.0646745278515334
"delta",-0.00142041455372853,0.0211237545942935,0.0224826786403137
"lambdaluce",-0.0646745278515334,0.0224826786403137,0.768709370652427
"beta",0.0101509632839069,-0.000123618026465955,-0.0128881929281043
"delta",-0.000123618026465955,0.00370365161922252,0.0220998346219257
"lambdaluce",-0.0128881929281043,0.0220998346219257,1.56624912829433
"beta",0.057180553350443,-0.00989172222734174,-0.0848635992813205
"delta",-0.00989172222734174,0.0056511283549238,0.00477184068582406
"lambdaluce",-0.0848635992813205,0.00477184068582406,2.23400648751795
"beta",0.0430071288420857,-0.0093226662407093,-0.0620794466682233
"delta",-0.0093226662407093,0.00381508949970921,0.0258923853842433
"lambdaluce",-0.0620794466682233,0.0258923853842433,2.15857831825516
"beta",0.0213903898350274,-0.00329637379849048,-0.0439990393710481
"delta",-0.00329637379849048,0.00911588802622471,0.000327986765313146
"lambdaluce",-0.0439990393710481,0.000327986765313146,2.19421077935582
"beta",0.0659738113089218,-0.00852106390820104,-0.0787955598266494
"delta",-0.00852106390820104,0.00615567767374832,-0.00943234476829526
"lambdaluce",-0.0787955598266494,-0.00943234476829526,2.1619438139564
"beta",0.0142978213234559,-0.00305046343385138,-0.10943059933185
"delta",-0.00305046343385138,0.0105557970546015,0.0202223149406303
"lambdaluce",-0.10943059933185,0.0202223149406303,1.99516326763127
"beta",0.00962056759206959,-0.00347516719947504,-0.0551784708409116
"delta",-0.00347516719947504,0.0093493382219981,0.0185881785082384
"lambdaluce",-0.0551784708409116,0.0185881785082384,2.21799259656013
"beta",0.0202197265969479,-0.00502666720170357,-0.0482613841448651
"delta",-0.00502666720170357,0.00222913710364713,0.0146089065414762
"lambdaluce",-0.0482613841448651,0.0146089065414762,2.21689002400938
"beta",0.0094744362299634,-0.00106824919401421,-0.0852713879138245
"delta",-0.00106824919401421,0.0133227760414162,0.0421500175403093
"lambdaluce",-0.0852713879138245,0.0421500175403093,2.0141482916892
"beta",0.00774167663033697,-0.001802301188522,-0.0141800093413166
"delta",-0.001802301188522,0.00653890719649706,0.004737903363532
"lambdaluce",-0.0141800093413166,0.004737903363532,2.15990540586494
"beta",0.00774991877399293,-0.0026025370168192,-0.0731785509943946
"delta",-0.0026025370168192,0.0113802119248375,0.0402868647652711
"lambdaluce",-0.0731785509943946,0.0402868647652711,1.73337299649685
"beta",0.0166593946873051,-0.00690780998876067,-0.0388229151644965
"delta",-0.00690780998876067,0.00530487179361643,0.014482796547331
"lambdaluce",-0.0388229151644965,0.014482796547331,2.22976656601261
"beta",0.0515186419795659,-0.00753294382687479,-0.0918085111431225
"delta",-0.00753294382687479,0.00592656145409742,0.0120673515164807
"lambdaluce",-0.0918085111431225,0.0120673515164807,2.19703451876505
"beta",0.02451170737203,-0.00824672444829758,-0.114130442057224
"delta",-0.00824672444829758,0.00522999490067792,0.0397320416942455
"lambdaluce",-0.114130442057224,0.0397320416942455,1.96793793200839
"beta",0.0464736312811526,-0.0101093995228352,-0.0874067789773162
"delta",-0.0101093995228352,0.00579866706496219,0.0067616413279512
"lambdaluce",-0.0874067789773162,0.0067616413279512,2.11251112033023
"beta",0.00913627780606624,-0.00118952989353158,-0.0337756254675371
"delta",-0.00118952989353158,0.02750854762801,0.00793748663318675
"lambdaluce",-0.0337756254675371,0.00793748663318675,0.430350896679654
"beta",0.0680248080177499,-0.00422871061925771,-0.0658877272415241
"delta",-0.00422871061925771,0.00263945631951897,-0.00702873352108214
"lambdaluce",-0.0658877272415241,-0.00702873352108214,2.00585696668553
"beta",0.0649523104123592,-0.00451624553336315,-0.0729416285408966
"delta",-0.00451624553336315,0.00303787655201761,-0.00520850716821808
"lambdaluce",-0.0729416285408966,-0.00520850716821808,2.00603759367778
"beta",0.0259950358661007,-0.0100108635303821,-0.0543482411323711
"delta",-0.0100108635303821,0.00855567523896309,0.0241575915822163
"lambdaluce",-0.0543482411323711,0.0241575915822163,2.10834599565125
"beta",0.0209147408343538,-0.00827109974489194,-0.0699887467563238
"delta",-0.00827109974489194,0.00729145747670974,0.0227089082044874
"lambdaluce",-0.0699887467563238,0.0227089082044874,2.24574154438736
"beta",0.0695688010708293,-0.0034752735419654,-0.0677329616833406
"delta",-0.0034752735419654,0.00224875169712667,-0.00557921631492899
"lambdaluce",-0.0677329616833406,-0.00557921631492899,2.04155755075391
"beta",0.0116808693553083,-0.00246453653893143,-0.093227351095864
"delta",-0.00246453653893143,0.0150306116709721,0.0393321754158242
"lambdaluce",-0.093227351095864,0.0393321754158242,1.92771462591325
"beta",0.0398253081042826,-0.00793309783438135,-0.0633488979817473
"delta",-0.00793309783438135,0.00619864585288971,0.0193963435134133
"lambdaluce",-0.0633488979817473,0.0193963435134133,2.14661061356978
"beta",0.0118754797753344,-0.00269081847737319,-0.00526950313393069
"delta",-0.00269081847737319,0.0123034290444733,0.0174311942613802
"lambdaluce",-0.00526950313393069,0.0174311942613802,2.16016657970892
"beta",0.0126420500078322,-0.00265833215350859,-0.00708896996425947
"delta",-0.00265833215350859,0.0123724948135956,-0.000456398140572001
"lambdaluce",-0.00708896996425947,-0.000456398140572001,2.0632462713194
"beta",0.0583802607982016,-0.00574516173239877,-0.100810020866164
"delta",-0.00574516173239877,0.0103251033455306,0.0175547590363836
"lambdaluce",-0.100810020866164,0.0175547590363836,2.21297181679172
"beta",0.0635707523676132,-0.00901672146576688,-0.104921882825442
"delta",-0.00901672146576688,0.00652883724476864,-0.0118037259822163
"lambdaluce",-0.104921882825442,-0.0118037259822163,2.06881727483018
"beta",0.0608052642096247,-0.0123489389572527,-0.139328041830913
"delta",-0.0123489389572527,0.00822471430972898,0.00669047798610775
"lambdaluce",-0.139328041830913,0.00669047798610775,2.16633991128421
"beta",0.00797921914882062,-0.00104886711454333,-0.0589680774457599
"delta",-0.00104886711454333,0.0159706648383961,0.0348078419610897
"lambdaluce",-0.0589680774457599,0.0348078419610897,1.37977385062713
"beta",0.0161203805249838,-0.00796456797343911,-0.0422825149395387
"delta",-0.00796456797343911,0.00985774689223958,0.0021633880458483
"lambdaluce",-0.0422825149395387,0.0021633880458483,2.22425485889925
"beta",0.0558170328824589,-0.0101222040618619,-0.118181569513559
"delta",-0.0101222040618619,0.00735418909471623,0.000776397670849045
"lambdaluce",-0.118181569513559,0.000776397670849045,2.08054361674233
"beta",0.051443019231563,-0.00903447407031902,-0.0975043100095709
"delta",-0.00903447407031902,0.00625283371888219,0.00830710176341558
"lambdaluce",-0.0975043100095709,0.00830710176341558,2.27562156246271
"beta",0.0533059065794788,-0.00860476560811525,-0.0971685095114392
"delta",-0.00860476560811525,0.00687524705221175,0.0113271632588577
"lambdaluce",-0.0971685095114392,0.0113271632588577,2.34119027927667
"beta",0.0693923858805029,-0.00328470105758352,-0.0502628899526354
"delta",-0.00328470105758352,0.00204187771136836,-0.00322971124345236
"lambdaluce",-0.0502628899526354,-0.00322971124345236,2.04578477330511
"beta",0.0681454953453975,-0.00393321754896593,-0.0602143265700319
"delta",-0.00393321754896593,0.00273108070821484,-0.00938358657806056
"lambdaluce",-0.0602143265700319,-0.00938358657806056,2.04547163458214
"beta",0.0538939205933773,-0.0131023404173785,-0.108603170604781
"delta",-0.0131023404173785,0.00791608195990184,-0.0060955559240055
"lambdaluce",-0.108603170604781,-0.0060955559240055,2.20065467724506
"beta",0.0164655952732952,-0.00860910738739769,-0.0345726898277047
"delta",-0.00860910738739769,0.0101424699218125,0.01104641046745
"lambdaluce",-0.0345726898277047,0.01104641046745,1.0657689326195
"beta",0.0476512547292043,-0.0077951778197215,-0.0811689794882065
"delta",-0.0077951778197215,0.00570516994510417,0.00431775953066939
"lambdaluce",-0.0811689794882065,0.00431775953066939,2.09861369064373
"beta",0.0588568296633001,-0.0116113420207096,-0.123080696180235
"delta",-0.0116113420207096,0.0103466912253775,0.00746320433656673
"lambdaluce",-0.123080696180235,0.00746320433656673,2.06586729995606
"beta",0.0724389146604598,-0.0037051193855297,-0.0650244337540612
"delta",-0.0037051193855297,0.00235600782701926,-0.00713498432126957
"lambdaluce",-0.0650244337540612,-0.00713498432126957,2.03133426454005
"beta",0.0109203440654103,-0.00236763381324294,-0.0148318046241065
"delta",-0.00236763381324294,0.00961752944734084,0.00537946204608692
"lambdaluce",-0.0148318046241065,0.00537946204608692,2.04028493361297
"beta",0.0179332871357937,-0.0051599929956863,-0.0963591597027081
"delta",-0.0051599929956863,0.00336551326212828,0.0350234361716593
"lambdaluce",-0.0963591597027081,0.0350234361716593,1.4660320337812
"beta",0.0237658191918679,-0.00558517086231734,0.018334317008004
"delta",-0.00558517086231734,0.00344768041661183,0.00448447957105966
"lambdaluce",0.018334317008004,0.00448447957105966,1.34212984529447
"beta",0.0124660315369308,-0.000802987528200487,-0.0595878315218203
"delta",-0.000802987528200487,0.0100579734388313,0.00833124756469845
"lambdaluce",-0.0595878315218203,0.00833124756469845,0.765168176233312
"beta",0.0260950061567786,-0.00938921992556713,-0.0647625852005601
"delta",-0.00938921992556713,0.0080939029299957,0.0156989134919902
"lambdaluce",-0.0647625852005601,0.0156989134919902,2.27070067185623
"beta",0.0112887592285427,0.000183721748430015,-0.0753723450668119
"delta",0.000183721748430015,0.011043785944521,0.0335496982181464
"lambdaluce",-0.0753723450668119,0.0335496982181464,1.07695892163352
"beta",0.050663969670998,-0.0091330237708526,-0.101424640468246
"delta",-0.0091330237708526,0.00594933753252111,0.0124211531660756
"lambdaluce",-0.101424640468246,0.0124211531660756,2.35059285722712
"beta",0.00865074380505222,0.000559523520540142,-0.0562529856103058
"delta",0.000559523520540142,0.0143130181477207,0.0403238148556684
"lambdaluce",-0.0562529856103058,0.0403238148556684,0.943442609197135
"beta",0.0275679975767323,-0.00980458025017123,-0.0663147305124808
"delta",-0.00980458025017123,0.011422777374444,0.0321154597032614
"lambdaluce",-0.0663147305124808,0.0321154597032614,2.1668903930972
"beta",0.0110785387480385,-0.00560930474753121,-0.0860275211454314
"delta",-0.00560930474753121,0.0099616474872271,0.0471393670873086
"lambdaluce",-0.0860275211454314,0.0471393670873086,1.97005073694953
"beta",0.0694909417989895,-0.00586554643596186,-0.0685622515470984
"delta",-0.00586554643596186,0.00406551248445947,-0.0115412371413206
"lambdaluce",-0.0685622515470984,-0.0115412371413206,2.14239949357221
"beta",0.0369631262039828,-0.0114584225736375,-0.0404201489754162
"delta",-0.0114584225736375,0.00509385661376064,0.011879551701603
"lambdaluce",-0.0404201489754162,0.011879551701603,2.47565019011742
"beta",0.0493966691423041,-0.00675189065621368,-0.0844580679114079
"delta",-0.00675189065621368,0.00596712616276133,0.0114896868823638
"lambdaluce",-0.0844580679114079,0.0114896868823638,2.16714972025655
"beta",0.0160813526865858,0.00132382149994017,-0.00752496735411333
"delta",0.00132382149994017,0.00489496385176673,0.0261978389110995
"lambdaluce",-0.00752496735411333,0.0261978389110995,1.39859341171787
"beta",0.0675349883846277,-0.00781524712292579,-0.108010942422065
"delta",-0.00781524712292579,0.00717592752097962,-0.00528660903410764
"lambdaluce",-0.108010942422065,-0.00528660903410764,1.99918986768651
"beta",0.0221417392365131,-0.00649248116507831,-0.0224633731185281
"delta",-0.00649248116507831,0.00320562532913345,0.00814597766043435
"lambdaluce",-0.0224633731185281,0.00814597766043435,2.05624011135972
"beta",0.0105728797680866,0.00060681194864405,-0.0707332043737333
"delta",0.00060681194864405,0.0116994306284792,0.0209147161278453
"lambdaluce",-0.0707332043737333,0.0209147161278453,1.03851702713035
"beta",0.0111282458538786,-0.00361024921946451,-0.0407101896783535
"delta",-0.00361024921946451,0.00980186960630013,0.017479335033559
"lambdaluce",-0.0407101896783535,0.017479335033559,2.05187776276335
"beta",0.0113637622208481,0.000118794821701557,-0.0901281366535112
"delta",0.000118794821701557,0.00826834829564661,0.0184360968759947
"lambdaluce",-0.0901281366535112,0.0184360968759947,1.46952435354676
"beta",0.0513495250501307,-0.00971564737363668,-0.0847290107729873
"delta",-0.00971564737363668,0.00633961591850567,0.00714494833219842
"lambdaluce",-0.0847290107729873,0.00714494833219842,2.14331295961916
"beta",0.0673186328008129,-0.00558469389736999,-0.0571452723385136
"delta",-0.00558469389736999,0.00415942561636912,-0.00676628440134906
"lambdaluce",-0.0571452723385136,-0.00676628440134906,2.10456650750049
"beta",0.0682022741989737,-0.00898678161688477,-0.0877403220218228
"delta",-0.00898678161688477,0.00672940263523542,-0.00946773910656361
"lambdaluce",-0.0877403220218228,-0.00946773910656361,1.94773926050998
"beta",0.0133182150231551,-0.00226467709451608,-0.091943144739114
"delta",-0.00226467709451608,0.00830063293071702,0.0228043456373709
"lambdaluce",-0.091943144739114,0.0228043456373709,1.25673822456345
"beta",0.0572096764643345,-0.00629506551910056,-0.0972371353101404
"delta",-0.00629506551910056,0.0078639706131375,0.00982314349496266
"lambdaluce",-0.0972371353101404,0.00982314349496266,2.25221485633524
"beta",0.0123959459264819,-0.000473949281904972,-0.0864046087940151
"delta",-0.000473949281904972,0.00769220189238711,0.0235532655931562
"lambdaluce",-0.0864046087940151,0.0235532655931562,1.85547209977545
"beta",0.0193548592662403,-0.00052574217287115,-0.0844326250092046
"delta",-0.00052574217287115,0.00923840852864045,0.0109576905078373
"lambdaluce",-0.0844326250092046,0.0109576905078373,0.699722226043047
"beta",0.00771936937495448,-0.000939829857104893,-0.0556135284062859
"delta",-0.000939829857104893,0.0236653286502746,0.0369282001242371
"lambdaluce",-0.0556135284062859,0.0369282001242371,1.1809058145289
"beta",0.051887360479939,-0.00903560861548141,-0.0988895524888694
"delta",-0.00903560861548141,0.00637970213371902,0.0123692528949617
"lambdaluce",-0.0988895524888694,0.0123692528949617,2.26248930861465
"beta",0.0671296715962601,-0.00665498062724271,-0.0735985859054963
"delta",-0.00665498062724271,0.00451985927486998,-0.00949227044121112
"lambdaluce",-0.0735985859054963,-0.00949227044121112,1.99460233782771
"beta",0.00931843467969297,-0.00470984180672909,-0.0915463381675898
"delta",-0.00470984180672909,0.00944846793563679,0.0543186035403356
"lambdaluce",-0.0915463381675898,0.0543186035403356,2.21257037759471
"beta",0.0230739143098516,-0.00828501146447226,-0.0529240214387764
"delta",-0.00828501146447226,0.00642673304668909,0.0160336674142783
"lambdaluce",-0.0529240214387764,0.0160336674142783,2.28611385796682
"beta",0.0145539808389394,-0.00342119453617876,-0.0958152162555311
"delta",-0.00342119453617876,0.016845297424482,0.0577636372749759
"lambdaluce",-0.0958152162555311,0.0577636372749759,1.618634763732
"beta",0.066256583775601,-0.00926362229410681,-0.0681257846410415
"delta",-0.00926362229410681,0.00702170338574706,-0.0114598609432944
"lambdaluce",-0.0681257846410415,-0.0114598609432944,2.15362576865438
"beta",0.010027113739153,-0.00181738828279526,-0.110892122889107
"delta",-0.00181738828279526,0.00824626809683549,0.0310376674167888
"lambdaluce",-0.110892122889107,0.0310376674167888,2.40575933549137
"beta",0.0518065186664981,-0.00811483955962796,-0.0892047526823932
"delta",-0.00811483955962796,0.00564664888765912,0.0109265718981484
"lambdaluce",-0.0892047526823932,0.0109265718981484,2.19852587874533
"beta",0.0120336502684022,-0.00320767516118219,-0.0096730283327916
"delta",-0.00320767516118219,0.012030050248483,-0.00342473198235745
"lambdaluce",-0.0096730283327916,-0.00342473198235745,2.03573386993532
"beta",0.0140748419196023,-0.00265427973593484,-0.121263142902572
"delta",-0.00265427973593484,0.00750101368185389,0.0296774926864403
"lambdaluce",-0.121263142902572,0.0296774926864403,2.08754434958337
"beta",0.0127427279815452,-0.00539361408771246,-0.0793768425986664
"delta",-0.00539361408771246,0.00835336854392155,0.0258384784696873
"lambdaluce",-0.0793768425986664,0.0258384784696873,1.94590521535966
"beta",0.0521026953320128,-0.00865824888266361,-0.112862502397196
"delta",-0.00865824888266361,0.00588450068994669,0.0165838758199128
"lambdaluce",-0.112862502397196,0.0165838758199128,2.42311990886727
"beta",0.0687851463570705,-0.00335383336580095,-0.0860659726978523
"delta",-0.00335383336580095,0.00218596422819355,-0.00818749342138956
"lambdaluce",-0.0860659726978523,-0.00818749342138956,2.07230490505639
"beta",0.052784258965906,-0.00851796199585647,-0.0831919581713503
"delta",-0.00851796199585647,0.00666192031999815,0.0130601280168679
"lambdaluce",-0.0831919581713503,0.0130601280168679,2.20842330720167
"beta",0.0154021222558381,-0.00112747810409673,-0.107505643112369
"delta",-0.00112747810409673,0.0071994517857005,0.0493265151695761
"lambdaluce",-0.107505643112369,0.0493265151695761,1.91374789851471
"beta",0.0141570073111107,-0.000174531552206238,-0.0593531171243911
"delta",-0.000174531552206238,0.0073813425789921,0.00369348274873649
"lambdaluce",-0.0593531171243911,0.00369348274873649,0.503908515252857
"beta",0.0106938459749636,-0.00269708616022307,-0.0138481462753195
"delta",-0.00269708616022307,0.00558040485697459,-0.00144176533349431
"lambdaluce",-0.0138481462753195,-0.00144176533349431,2.11653337299694
"beta",0.00742841513122491,0.00030147325914846,-0.0310752203980137
"delta",0.00030147325914846,0.0227572863324448,0.0186951751389471
"lambdaluce",-0.0310752203980137,0.0186951751389471,0.552678051959626
"beta",0.0514907982134488,-0.00699213738779245,-0.0835576028638831
"delta",-0.00699213738779245,0.0061180233406747,0.00742713856558584
"lambdaluce",-0.0835576028638831,0.00742713856558584,2.19042786907252
"beta",0.0221299439560426,-0.00679241274565745,-0.0972660889785018
"delta",-0.00679241274565745,0.00654209389886246,0.0420696145684681
"lambdaluce",-0.0972660889785018,0.0420696145684681,0.976195048894375
"beta",0.071627259493952,-0.0106548503880686,-0.0755274969996788
"delta",-0.0106548503880686,0.00726491080249419,-0.00751258345807747
"lambdaluce",-0.0755274969996788,-0.00751258345807747,2.09840849891561
"beta",0.0381244345567878,-0.00736772371918671,-0.0202562585167312
"delta",-0.00736772371918671,0.00191308441111421,0.0108595055781018
"lambdaluce",-0.0202562585167312,0.0108595055781018,2.30567956477257
"beta",0.0183784418600361,-0.00665487991575306,-0.122184314313055
"delta",-0.00665487991575306,0.00850225662427585,0.0663611816689683
"lambdaluce",-0.122184314313055,0.0663611816689683,1.93493563924896
"beta",0.00804806834327827,0.000609339346448611,-0.0442413397643832
"delta",0.000609339346448611,0.0112668894304408,0.0163208014008441
"lambdaluce",-0.0442413397643832,0.0163208014008441,0.629923879658455
