"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.810469294620454,0.130294079033292,0.506541821427033,0.734398478880605,0.824632663900039,0.916445093831188,0.991939354440641
"betaTemp",0.859649710596355,0.0920930361681156,0.667584215786804,0.793602702760934,0.872674446601487,0.934448926956227,0.991783044889462
"betaTemp",0.853298446232315,0.0939313816487574,0.655901157696191,0.785548066323427,0.866665807617838,0.932523902921606,0.992146927155326
"betaTemp",0.141697440504155,0.107149400997361,0.00469503194014591,0.0532202303225764,0.120505608899275,0.207324649157749,0.398917348514989
"betaTemp",0.369930666604391,0.103995572471103,0.17361147169569,0.297673170161446,0.365754176797874,0.438737832141691,0.58543631052626
"betaTemp",0.552547194102809,0.211243523300172,0.149018149046587,0.39375817483738,0.543297504879198,0.708469857783177,0.944925945727866
"betaTemp",0.189328823947752,0.121160802275233,0.0125977352382849,0.0924164134045836,0.172058707016516,0.270980231933965,0.448734701405552
"betaTemp",0.284839753350909,0.130617658258101,0.0389256011229124,0.1890186965969,0.283751840137855,0.381927446584705,0.536547998109162
"betaTemp",0.189344829768982,0.130509093659819,0.00688708641908978,0.0832736224248641,0.168103144292112,0.273648724780276,0.484763124283734
"betaTemp",0.443561739616651,0.228984732553126,0.0628058315003643,0.265094570592317,0.419372020769019,0.602004779305754,0.916388060768734
"betaTemp",0.44208662707705,0.232722228684471,0.0657871398950522,0.263755264326754,0.415231243429137,0.605779955516529,0.929160517033324
"betaTemp",0.602812173863798,0.227932443128891,0.163854180481089,0.426548624986412,0.614168675129203,0.783071221023123,0.974097260040791
"betaTemp",0.474129299606106,0.120416597200048,0.254643607621619,0.390102938640358,0.465423193215792,0.551752220279335,0.727772598551
"betaTemp",0.295080341883925,0.153277859971108,0.026767835493613,0.177595127695541,0.288242792298065,0.409938746830508,0.590817543643337
"betaTemp",0.746235644546818,0.159434786512168,0.410455342395739,0.640880764459843,0.758823601867333,0.875111633475866,0.987316233693725
"betaTemp",0.126758820872846,0.0924844582922662,0.00563871365430531,0.053002913623499,0.109726653467749,0.181553199216874,0.337474131084099
"betaTemp",0.590432948934176,0.140286299315634,0.350286988472332,0.486950337911658,0.581839366729735,0.682957982879831,0.879716456867
"betaTemp",0.848381553678884,0.0935016865608581,0.662190744154694,0.782129488424602,0.856684014846881,0.926108864800728,0.992300883372675
"betaTemp",0.300566027732133,0.1231249682662,0.0582815211489429,0.215289238819421,0.299570970091445,0.385472478983742,0.539025141418119
"betaTemp",0.471798147687728,0.260807788360617,0.0388686546789532,0.254343081186743,0.4597983699348,0.683116684546234,0.946180320504878
