"","lambdaluce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaluceTemp",2.46153780325723,1.21191053539564,0.819636624607465,1.56864477335359,2.21410373026159,3.11739409727372,5.4660156662834
"lambdaluceTemp",3.26799910897025,1.46932054403942,1.08001479723406,2.12959559864842,2.9978779460226,4.30177289822549,6.5044019994834
"lambdaluceTemp",3.3062647582934,1.49093180672289,1.04845399761847,2.12217447482822,3.06744266346357,4.34027206350088,6.55540445025259
"lambdaluceTemp",1.82114268824008,0.748960817112996,0.705582615925273,1.25578421442658,1.71068168836128,2.27832712493407,3.50301213289189
"lambdaluceTemp",3.11118613995505,1.41117742122611,0.99354832032998,2.03456879537573,2.85915906507346,4.03409645726554,6.38226277369543
"lambdaluceTemp",3.14173176846451,1.48325987773817,0.936583564277888,1.97143950610294,2.87800891562919,4.13105711661267,6.46461344992746
"lambdaluceTemp",1.69108701220622,0.719884304118841,0.672424656302657,1.14963658054754,1.5619364349894,2.10966979258342,3.38368083911997
"lambdaluceTemp",1.58222079541073,0.769445509635923,0.616928637299207,1.01929373223859,1.41517170969274,1.96687199882886,3.59298763448254
"lambdaluceTemp",1.93893687781507,0.879041675728917,0.71542517828737,1.29702440700612,1.7729925068257,2.45523473987389,4.02607232479538
"lambdaluceTemp",3.1033537412794,1.45370946022075,0.874433806341917,1.97507696525371,2.88090063735106,4.10429496832583,6.26107163005239
"lambdaluceTemp",3.17507735992978,1.45833796319055,0.939654200628458,1.99124153134072,2.96138470513629,4.25243827717939,6.19956143498261
"lambdaluceTemp",3.49103153251963,1.50489986399369,1.09643952041631,2.26347604882489,3.31126278504025,4.61564495473303,6.58819434835113
"lambdaluceTemp",3.39763185597767,1.3970041268451,1.15955282878029,2.31920191641378,3.23683259440711,4.35114084540903,6.28251732600441
"lambdaluceTemp",1.67789801855056,0.810074963339485,0.640064759516995,1.05886137302148,1.49885436394913,2.13309629808397,3.64015601922486
"lambdaluceTemp",3.41815565776296,1.44876048129398,1.17537944550117,2.30748454122921,3.19208174259564,4.44807735415766,6.4972547668839
"lambdaluceTemp",1.97617260943366,0.927038450380893,0.711634183660532,1.27101975314672,1.80762883608696,2.50278752117567,4.13658574381902
"lambdaluceTemp",2.61491698421786,1.41797833149812,0.708587733148934,1.52845266574174,2.30175077637532,3.4183540236052,6.03685618867695
"lambdaluceTemp",3.12809988968553,1.47952606364575,0.99958151820348,1.99082427510307,2.87503244611837,4.02703901708923,6.52232461642505
"lambdaluceTemp",2.75684075355255,1.33108743420893,0.829726122719616,1.73573655926403,2.52491003768528,3.55328534253753,5.84798500286066
"lambdaluceTemp",3.11378337587256,1.47314175000184,0.955913410465703,1.89372146166678,2.91483257290058,4.08446104155034,6.35602150326455
"lambdaluceTemp",3.34927227728853,1.46861485357443,1.04162485227731,2.19422776275494,3.18922372489769,4.383883184842,6.46678854565485
"lambdaluceTemp",2.89972606028284,1.4379223325701,0.887967384443764,1.78103323947213,2.62343266069785,3.81383168725428,6.20771143201593
"lambdaluceTemp",3.52443766468939,1.5008592855378,1.06204334055633,2.33891497758496,3.40200869431163,4.64751703824476,6.50032341731864
"lambdaluceTemp",3.08735255310488,1.44954546755335,0.95546598607174,1.96581166851947,2.80531753979026,3.99601574989091,6.36353466692087
"lambdaluceTemp",3.51067429508149,1.49978518853862,1.08956130870746,2.3492522731946,3.28986418687069,4.55922992467944,6.63900999898715
"lambdaluceTemp",2.90107749702818,1.38753059518472,0.853883297444482,1.79037745575865,2.67475038305968,3.83192806859508,5.98699846463925
"lambdaluceTemp",3.51619938580132,1.50317749177124,1.14974258711283,2.33930835168941,3.32975554736177,4.66641099096632,6.60594932795286
"lambdaluceTemp",3.09753443581689,1.45282774574191,0.919686948368438,1.96053244698768,2.82475113120987,4.07534455683972,6.34098706559267
"lambdaluceTemp",3.08543071387871,1.44355649178992,0.921207575843783,1.93571053475835,2.84092420875938,4.06582355913858,6.29428168198934
"lambdaluceTemp",3.47602697646898,1.44204358074875,1.12041913990009,2.39150014618768,3.31538949371743,4.47331979803309,6.40661028844083
"lambdaluceTemp",2.83196677587026,1.30230957814454,0.889711162730027,1.85161590987638,2.62410846532828,3.62643076305109,5.87654766466162
"lambdaluceTemp",3.46559950648608,1.50099444734755,1.05851105660462,2.28904500565399,3.25882305436279,4.59208980949035,6.5313656269053
"lambdaluceTemp",3.12348951094373,1.47859114314815,0.940492286885916,1.93278584987741,2.88932851729953,4.09666629029779,6.44221468205684
"lambdaluceTemp",3.42154526873514,1.50407991243259,1.07995659065979,2.21506090043032,3.25703297283878,4.46051472788433,6.64298583600364
"lambdaluceTemp",3.21366869571769,1.48803117721259,0.975899963113914,2.05922659322626,2.94537172402643,4.19860160252529,6.46509041975577
"lambdaluceTemp",2.57854747372704,1.07208397341671,0.993304659903437,1.77475377491669,2.41259009074065,3.21560843081553,5.13241223500477
"lambdaluceTemp",1.67624415355797,0.677630620569812,0.652615188987425,1.15812001697838,1.57978996560926,2.07477403657316,3.26012604448186
"lambdaluceTemp",3.17542257007211,1.48228271021466,0.960142462749693,1.99528804327146,2.93561599889782,4.1784237753294,6.44502386725109
"lambdaluceTemp",3.08912352942193,1.45542245987831,0.917065481483492,1.94039268712957,2.84430059132971,4.03063371504541,6.3191657593422
