"","beta","delta","lambdaluce"
"lambdaluce",-0.0792950550906844,0.0252805177765721,0.819956026788821
"beta",0.00998699787482891,-0.00171291038576925,-0.049689764891836
"delta",-0.00171291038576925,0.0377078443481235,-0.0184234846141352
"lambdaluce",-0.049689764891836,-0.0184234846141352,1.03039985051271
"beta",0.0190105690334721,-0.012041951272127,-0.041458921395535
"delta",-0.012041951272127,0.0443764002649658,-0.0487226791750163
"lambdaluce",-0.041458921395535,-0.0487226791750163,1.47957943734891
"beta",0.00502315605913182,-0.00198040620557844,-0.0830652030853122
"delta",-0.00198040620557844,0.00205869609952393,0.0299593665407345
"lambdaluce",-0.0830652030853122,0.0299593665407345,1.82054711406582
"beta",0.00822333909815734,-0.00303101769522638,-0.0504089952930959
"delta",-0.00303101769522638,0.00226859586293643,-0.00489988299131073
"lambdaluce",-0.0504089952930959,-0.00489988299131073,1.31049534875134
"beta",0.0771808109095261,-0.0102814421578467,0.0359717094193398
"delta",-0.0102814421578467,0.0152864390022216,-0.0404960771495145
"lambdaluce",0.0359717094193398,-0.0404960771495145,2.06308593306368
"beta",0.0675755953108842,-0.0562662987232424,0.0522546092442732
"delta",-0.0562662987232424,0.136124286241576,-0.147817540026615
"lambdaluce",0.0522546092442732,-0.147817540026615,1.66608055840366
"beta",0.00681327726524268,-0.00253027816851436,-0.0927585553709493
"delta",-0.00253027816851436,0.00305475481455285,0.0308287114875917
"lambdaluce",-0.0927585553709493,0.0308287114875917,1.60597217610761
"beta",0.00552518417693211,-0.00230403530687193,-0.0629361504249083
"delta",-0.00230403530687193,0.00174049724543669,0.0243269636369882
"lambdaluce",-0.0629361504249083,0.0243269636369882,1.173117446427
"beta",0.0366843542217081,-0.011137802457499,-0.0629644972455227
"delta",-0.011137802457499,0.00551005973682138,-0.0170216707306892
"lambdaluce",-0.0629644972455227,-0.0170216707306892,1.82238204888176
"beta",0.00123777806297774,-0.000436398506597863,-0.0112574310089346
"delta",-0.000436398506597863,0.000312696290720901,0.00187190340370147
"lambdaluce",-0.0112574310089346,0.00187190340370147,0.717257246739173
"beta",0.0845577188950604,-0.0274989693865407,0.0310351783532494
"delta",-0.0274989693865407,0.0489523820105438,-0.087681214246471
"lambdaluce",0.0310351783532494,-0.087681214246471,2.05240678357626
"beta",0.0191770894609311,-0.0104855718675119,-0.0793686276413652
"delta",-0.0104855718675119,0.0154476456818245,0.00120951226272
"lambdaluce",-0.0793686276413652,0.00120951226272,1.22655702064984
"beta",0.035859454743696,-0.0274560789195273,-0.0318299130613393
"delta",-0.0274560789195273,0.0755417793064207,-0.0448337084114593
"lambdaluce",-0.0318299130613393,-0.0448337084114593,1.40992840991352
"beta",0.0053981705362794,-0.00078460406492678,-0.0592638753307358
"delta",-0.00078460406492678,0.00167333820802366,0.00313167800146979
"lambdaluce",-0.0592638753307358,0.00313167800146979,1.34627591930779
"beta",0.00885649457004288,-0.00286890980307056,-0.0233790920620582
"delta",-0.00286890980307056,0.00190062526291821,-0.0209642728699146
"lambdaluce",-0.0233790920620582,-0.0209642728699146,1.4437077444797
"beta",0.00175846806286297,-0.00020010964977282,-0.0248715055221403
"delta",-0.00020010964977282,0.000224263375914796,0.00388434621950104
"lambdaluce",-0.0248715055221403,0.00388434621950104,1.32667401094365
"beta",0.0837854138524211,-0.0279509370215576,0.0657153088368944
"delta",-0.0279509370215576,0.0480110341323014,-0.101717932802659
"lambdaluce",0.0657153088368944,-0.101717932802659,2.19588789206435
"beta",0.0677155933572587,-0.0320854313498906,0.055650954534945
"delta",-0.0320854313498906,0.0734394852331851,-0.158154376381275
"lambdaluce",0.055650954534945,-0.158154376381275,1.93909139411821
"beta",0.0874771150586963,-0.0351532829788707,0.0653564367372447
"delta",-0.0351532829788707,0.0556339449490216,-0.126337408093291
"lambdaluce",0.0653564367372447,-0.126337408093291,1.86929108324779
"beta",0.0253308837380641,-0.0103191538989645,-0.116434580791426
"delta",-0.0103191538989645,0.0079539924082404,0.00912150346510616
"lambdaluce",-0.116434580791426,0.00912150346510616,1.70494989108173
"beta",0.0552785120761282,-0.0153330450063388,-0.0373219948594532
"delta",-0.0153330450063388,0.0143600403855284,-0.0444626222380759
"lambdaluce",-0.0373219948594532,-0.0444626222380759,1.89972094681159
"beta",0.00173930687873764,-0.000550355990699551,-0.0135040274086291
"delta",-0.000550355990699551,0.000453398940196009,0.00142065414479085
"lambdaluce",-0.0135040274086291,0.00142065414479085,0.403435531399728
"beta",0.0696804134630409,-0.0168834265620884,0.0192849662573089
"delta",-0.0168834265620884,0.0175078945850497,-0.0687163887873295
"lambdaluce",0.0192849662573089,-0.0687163887873295,2.01135810991953
"beta",0.0555787837250548,-0.0384152941713858,0.0442447316980581
"delta",-0.0384152941713858,0.089640753593371,-0.13971398820573
"lambdaluce",0.0442447316980581,-0.13971398820573,1.67746939301705
"beta",0.0589860307602765,-0.0466834149506851,0.00528172575635398
"delta",-0.0466834149506851,0.102205516907515,-0.0667521506721426
"lambdaluce",0.00528172575635398,-0.0667521506721426,1.57053522114627
"beta",0.00646917926553055,-0.00086889491650532,-0.086348770178678
"delta",-0.00086889491650532,0.0024395208789129,0.0106686743836628
"lambdaluce",-0.086348770178678,0.0106686743836628,1.5827586073247
"beta",0.0472169111188114,-0.0174333324487308,0.00821621659571668
"delta",-0.0174333324487308,0.0192085151445769,-0.0577852897258458
"lambdaluce",0.00821621659571668,-0.0577852897258458,1.72530538821587
"beta",0.00320204246682839,-0.000631232435502115,-0.0153883181047633
"delta",-0.000631232435502115,0.000635474079897383,-0.000323428430001382
"lambdaluce",-0.0153883181047633,-0.000323428430001382,1.30277027051714
"beta",0.00328055098518769,-0.00109451735430995,-0.0275071274262486
"delta",-0.00109451735430995,0.000710458871899504,0.00721189857409766
"lambdaluce",-0.0275071274262486,0.00721189857409766,0.502819716335531
"beta",0.0066892446666542,-0.00192259138037396,-0.100681162519566
"delta",-0.00192259138037396,0.00585556232112156,0.0227375163215137
"lambdaluce",-0.100681162519566,0.0227375163215137,1.85101151480835
"beta",0.00571492987309087,-0.00198419501731856,-0.0891383731390395
"delta",-0.00198419501731856,0.00806593554019902,0.0335078558432918
"lambdaluce",-0.0891383731390395,0.0335078558432918,2.0069989451157
"beta",0.00627647675206498,-0.0014796162312812,-0.0920390289448534
"delta",-0.0014796162312812,0.00383911237771398,0.0163263960885864
"lambdaluce",-0.0920390289448534,0.0163263960885864,1.71464164870583
"beta",0.00760795766367331,-0.00212819908741828,-0.06520835780296
"delta",-0.00212819908741828,0.00164947701021682,0.0144465187130573
"lambdaluce",-0.06520835780296,0.0144465187130573,0.726736323528148
"beta",0.00521240738679708,-0.0017794086817081,-0.0835336416291595
"delta",-0.0017794086817081,0.00333663637313001,0.0178821197569726
"lambdaluce",-0.0835336416291595,0.0178821197569726,1.7580465077093
"beta",0.0185002618083988,-0.0135866812364653,-0.0985116464649713
"delta",-0.0135866812364653,0.0306133435680048,0.0540236813046621
"lambdaluce",-0.0985116464649713,0.0540236813046621,1.63770571053372
"beta",0.0169578789527188,-0.00529193961648566,-0.021932244837597
"delta",-0.00529193961648566,0.00360014248414997,-0.03211654441812
"lambdaluce",-0.021932244837597,-0.03211654441812,1.33040682590406
"beta",0.0110707609001062,-0.00291542104093529,-0.0207645520724841
"delta",-0.00291542104093529,0.00191983102724447,-0.0308027440512631
"lambdaluce",-0.0207645520724841,-0.0308027440512631,1.7086497902151
"beta",0.0564434977554021,-0.019418924724285,0.0207820301606385
"delta",-0.019418924724285,0.0235312251071287,-0.0732599948645787
"lambdaluce",0.0207820301606385,-0.0732599948645787,1.81704346566644
"beta",0.00214040822706285,-0.000801474971734593,-0.0118316631894088
"delta",-0.000801474971734593,0.00137999171334519,0.00206760137537482
"lambdaluce",-0.0118316631894088,0.00206760137537482,0.992319021615007
"beta",0.0800589128547813,-0.0199461864681208,0.0230310836761179
"delta",-0.0199461864681208,0.0281902299407006,-0.0557910547807414
"lambdaluce",0.0230310836761179,-0.0557910547807414,2.0861452794607
"beta",0.00532049300153114,-0.00123011120457866,-0.0895382288427875
"delta",-0.00123011120457866,0.00589519164097138,0.0146027178601092
"lambdaluce",-0.0895382288427875,0.0146027178601092,1.87849450681553
"beta",0.0502828278028069,-0.0332614846453254,0.0165351415682797
"delta",-0.0332614846453254,0.0879536447076952,-0.116070170703791
"lambdaluce",0.0165351415682797,-0.116070170703791,1.6779053123169
"beta",0.00859898090766265,-0.00370876520766191,-0.10567304921247
"delta",-0.00370876520766191,0.00945806538917441,0.0387879763425642
"lambdaluce",-0.10567304921247,0.0387879763425642,1.65905797729886
"beta",0.00554362545134932,-0.00166413084865248,-0.0528354273035462
"delta",-0.00166413084865248,0.00106849908902304,0.0157302020141396
"lambdaluce",-0.0528354273035462,0.0157302020141396,0.703973143710823
"beta",0.00360599883685014,-0.00133459005553368,-0.0162788723098744
"delta",-0.00133459005553368,0.00136432762007238,-0.00778720543731979
"lambdaluce",-0.0162788723098744,-0.00778720543731979,0.640185064905334
"beta",0.00896871170134214,-0.00170070350449537,-0.0752188758549344
"delta",-0.00170070350449537,0.0220794547084366,0.0184075894985278
"lambdaluce",-0.0752188758549344,0.0184075894985278,1.03539581539223
"beta",0.0343172343844526,-0.0206794214880675,-0.0572925214807351
"delta",-0.0206794214880675,0.02704016342783,-0.0132837592933131
"lambdaluce",-0.0572925214807351,-0.0132837592933131,1.26311202455618
"beta",0.00603063978466049,-0.00160139374228486,-0.0867639754308898
"delta",-0.00160139374228486,0.0170944325991476,0.0286878843312161
"lambdaluce",-0.0867639754308898,0.0286878843312161,2.07011951158517
"beta",0.0299259703622499,-0.0326380116854234,-0.0184849443902487
"delta",-0.0326380116854234,0.0840109720825226,0.0454760640679472
"lambdaluce",-0.0184849443902487,0.0454760640679472,2.01315387548757
"beta",0.00442622384703411,-0.000922838546623268,-0.0427556954947232
"delta",-0.000922838546623268,0.00163918378650847,0.00518593334508803
"lambdaluce",-0.0427556954947232,0.00518593334508803,1.35218631510269
"beta",0.027177664375281,-0.00681783953534379,-0.0496341490857811
"delta",-0.00681783953534379,0.0031838890626606,-0.0276060093432349
"lambdaluce",-0.0496341490857811,-0.0276060093432349,2.03620409630048
"beta",0.00878257600221308,-0.00329011125224529,-0.0953874924170807
"delta",-0.00329011125224529,0.00274086785977498,0.0313153590206125
"lambdaluce",-0.0953874924170807,0.0313153590206125,1.37653203065646
"beta",0.00183116267333152,-0.000655315725320684,-0.00694827172490472
"delta",-0.000655315725320684,0.00143502272071971,0.00133841860364459
"lambdaluce",-0.00694827172490472,0.00133841860364459,1.42950156596197
"beta",0.0318030589868967,-0.00971043556635801,-0.0804858889184999
"delta",-0.00971043556635801,0.00589768622831655,-0.0228495370270766
"lambdaluce",-0.0804858889184999,-0.0228495370270766,2.01507265160479
"beta",0.00707950166659839,-0.00227904917042536,-0.0921571921220042
"delta",-0.00227904917042536,0.00381972006105689,0.0214749684544218
"lambdaluce",-0.0921571921220042,0.0214749684544218,1.51303608999008
"beta",0.00516972275118946,-0.000743587312588804,-0.0852834161479854
"delta",-0.000743587312588804,0.0025483536038217,0.0111515407821398
"lambdaluce",-0.0852834161479854,0.0111515407821398,1.88162827390731
"beta",0.00955780207114269,-0.00311614392664269,-0.0810352863723678
"delta",-0.00311614392664269,0.00217628953988971,0.0246483881414578
"lambdaluce",-0.0810352863723678,0.0246483881414578,0.865799293646874
"beta",0.0263571795521531,-0.0198451676408998,-0.0380103103087933
"delta",-0.0198451676408998,0.0648718928527653,-0.0397053719322795
"lambdaluce",-0.0380103103087933,-0.0397053719322795,1.32042075356648
"beta",0.00523410580475959,-0.00129454612151872,-0.056993557305582
"delta",-0.00129454612151872,0.00227071437893974,0.0124069262939152
"lambdaluce",-0.056993557305582,0.0124069262939152,1.37239411297921
"beta",0.00846348909248756,-0.00172678072877162,-0.103662180822008
"delta",-0.00172678072877162,0.00544396413744376,0.0168198426713287
"lambdaluce",-0.103662180822008,0.0168198426713287,1.56936141646258
"beta",0.00586938358847859,-0.00198467464099286,-0.0993227383281861
"delta",-0.00198467464099286,0.0052159025937989,0.0267200646218851
"lambdaluce",-0.0993227383281861,0.0267200646218851,2.07099264036615
"beta",0.00832691002948343,-0.00235933018288644,-0.0600274982302443
"delta",-0.00235933018288644,0.00249978391926404,0.0152962216581123
"lambdaluce",-0.0600274982302443,0.0152962216581123,0.556107183018078
"beta",0.0041086877317591,-0.00137566274154722,-0.0636420512186334
"delta",-0.00137566274154722,0.000956144112309539,0.022767818837727
"lambdaluce",-0.0636420512186334,0.022767818837727,1.53236572450951
"beta",0.0557742259179869,-0.0174216073083362,-0.0575089389534224
"delta",-0.0174216073083362,0.0116673161485666,-0.0348405508076341
"lambdaluce",-0.0575089389534224,-0.0348405508076341,1.9359550946357
"beta",0.0651356057305044,-0.0316424832403263,0.0453057233047377
"delta",-0.0316424832403263,0.0753883195227727,-0.163076195213204
"lambdaluce",0.0453057233047377,-0.163076195213204,2.12314514049991
"beta",0.0739647166036236,-0.0358630176404483,0.0529484701216808
"delta",-0.0358630176404483,0.0525023323377963,-0.0880688828490205
"lambdaluce",0.0529484701216808,-0.0880688828490205,1.83959384777523
"beta",0.0773974873713361,-0.0394453932268457,0.0617287058931807
"delta",-0.0394453932268457,0.0751979481607145,-0.132970230793297
"lambdaluce",0.0617287058931807,-0.132970230793297,1.84905871600621
"beta",0.00709784483510377,-0.00240868892076496,-0.0840800431656684
"delta",-0.00240868892076496,0.00275230982875179,0.0207559563393506
"lambdaluce",-0.0840800431656684,0.0207559563393506,1.31264132714857
"beta",0.00670520629208199,-0.00214768533743878,-0.0914675981496586
"delta",-0.00214768533743878,0.00273732341879409,0.0227631643129916
"lambdaluce",-0.0914675981496586,0.0227631643129916,1.61873192173423
"beta",0.0145473164354789,-0.00726035889860269,-0.0502796767918057
"delta",-0.00726035889860269,0.0446060793399814,-0.0111633113102302
"lambdaluce",-0.0502796767918057,-0.0111633113102302,1.19319677845452
"beta",0.0116834806443711,-0.00607255493008607,-0.0708833614846412
"delta",-0.00607255493008607,0.0155995909757378,0.0209314195935681
"lambdaluce",-0.0708833614846412,0.0209314195935681,0.915474552360607
"beta",0.00489613888134704,-0.00155717248687453,-0.0710557009099448
"delta",-0.00155717248687453,0.000936411691042443,0.0211939237431979
"lambdaluce",-0.0710557009099448,0.0211939237431979,1.46133465153367
"beta",0.00438761022276923,-0.00124260680912065,-0.0787382173730549
"delta",-0.00124260680912065,0.00425902284618718,0.0117594382633234
"lambdaluce",-0.0787382173730549,0.0117594382633234,1.92019744448203
"beta",0.00689804958414828,-0.00154616271241122,-0.0468393164644055
"delta",-0.00154616271241122,0.00228636907066636,0.00713524029179109
"lambdaluce",-0.0468393164644055,0.00713524029179109,0.441641278244765
"beta",0.0194763758562214,-0.00774297084904198,-0.1147036649834
"delta",-0.00774297084904198,0.00520738738183451,0.0204843600712602
"lambdaluce",-0.1147036649834,0.0204843600712602,1.92956304211869
"beta",0.0564882546066577,-0.0298903854967524,0.0234287254119904
"delta",-0.0298903854967524,0.0464525862452909,-0.0815426959402156
"lambdaluce",0.0234287254119904,-0.0815426959402156,1.74343464822799
"beta",0.0859877208435089,-0.0419689869397593,0.0873224750041012
"delta",-0.0419689869397593,0.0695020455545624,-0.12187627432642
"lambdaluce",0.0873224750041012,-0.12187627432642,1.98087438046723
"beta",0.0135642038607386,-0.00691469334492167,-0.0751204272676892
"delta",-0.00691469334492167,0.0209648154322467,-0.0092371890455943
"lambdaluce",-0.0751204272676892,-0.0092371890455943,1.58307677644677
"beta",0.0039129219076979,-0.00162576412130276,-0.0693062092211439
"delta",-0.00162576412130276,0.00340150921455278,0.0173941527007971
"lambdaluce",-0.0693062092211439,0.0173941527007971,1.74889383061568
"beta",0.0124348502670594,-0.00633238881374491,-0.114835891860053
"delta",-0.00633238881374491,0.00690922017475921,0.0479127176719438
"lambdaluce",-0.114835891860053,0.0479127176719438,1.61186154043412
"beta",0.0253477036470269,-0.0103150608024913,-0.0959255780081898
"delta",-0.0103150608024913,0.00831426427012992,-0.00364637575921021
"lambdaluce",-0.0959255780081898,-0.00364637575921021,1.53079321172967
"beta",0.0304298310233816,-0.0104850766710766,-0.0932591081345624
"delta",-0.0104850766710766,0.00707585127463659,-0.0101189463444796
"lambdaluce",-0.0932591081345624,-0.0101189463444796,1.74589656066578
"beta",0.0641101441192526,-0.0277506692539142,0.0210394988669811
"delta",-0.0277506692539142,0.0382061768491567,-0.0840942928909311
"lambdaluce",0.0210394988669811,-0.0840942928909311,1.78050436573409
"beta",0.0516189193686723,-0.0408969869683583,0.011503625438374
"delta",-0.0408969869683583,0.100525025819166,-0.0605420367814693
"lambdaluce",0.011503625438374,-0.0605420367814693,1.56709687340872
"beta",0.0637549499824524,-0.0257837186239465,0.010512356673656
"delta",-0.0257837186239465,0.0314797468936274,-0.0760460996832426
"lambdaluce",0.010512356673656,-0.0760460996832426,1.72386464888961
"beta",0.00727706577578587,-0.00255439845688705,-0.0969210201756824
"delta",-0.00255439845688705,0.00280234532163311,0.0268132894675712
"lambdaluce",-0.0969210201756824,0.0268132894675712,1.65412465725096
"beta",0.0638058276803708,-0.023409289708933,-0.0986364111399979
"delta",-0.023409289708933,0.0152349980189195,-0.00700128875569231
"lambdaluce",-0.0986364111399979,-0.00700128875569231,1.88208435044502
"beta",0.0348621916361669,-0.00958056972060663,-0.0853612297270843
"delta",-0.00958056972060663,0.0041308386827194,-0.00979081809282196
"lambdaluce",-0.0853612297270843,-0.00979081809282196,1.98424632142131
"beta",0.0860423014009202,-0.0250952478283436,0.0754637723707074
"delta",-0.0250952478283436,0.0379244439807563,-0.0909793640719458
"lambdaluce",0.0754637723707074,-0.0909793640719458,2.03982498795987
"beta",0.00602810055368032,-0.00134477012617542,-0.0690605644022717
"delta",-0.00134477012617542,0.00165926317726353,0.0118930276285804
"lambdaluce",-0.0690605644022717,0.0118930276285804,1.18334846684777
"beta",0.00776412751222665,-0.00307228170819671,-0.101668663821988
"delta",-0.00307228170819671,0.00324523284273901,0.0407880292714296
"lambdaluce",-0.101668663821988,0.0407880292714296,1.66431953866504
"beta",0.00871997297454531,-0.00289595727152093,-0.0912900206581068
"delta",-0.00289595727152093,0.00237479993565076,0.0259471060112299
"lambdaluce",-0.0912900206581068,0.0259471060112299,1.23177694238475
"beta",0.0078586983635923,-0.00321568888366327,-0.0896604406676794
"delta",-0.00321568888366327,0.00590495223956048,0.0279168387301883
"lambdaluce",-0.0896604406676794,0.0279168387301883,1.2741891572588
"beta",0.00634110611598199,-0.00122848786961805,-0.0976784079818418
"delta",-0.00122848786961805,0.00382399994148677,0.0154124549649972
"lambdaluce",-0.0976784079818418,0.0154124549649972,1.8880209502201
"beta",0.017950653974958,-0.00947751854848409,-0.075750916252764
"delta",-0.00947751854848409,0.0237090130141787,-0.0101473254750245
"lambdaluce",-0.075750916252764,-0.0101473254750245,1.85080970508625
"beta",0.0210750785456592,-0.00523638758001106,-0.0683470396326982
"delta",-0.00523638758001106,0.00230962208339048,-0.0159668615083111
"lambdaluce",-0.0683470396326982,-0.0159668615083111,2.04444396228945
"beta",0.069759650763297,-0.0144108566676608,0.0332407075950137
"delta",-0.0144108566676608,0.0167555237296588,-0.063543015818606
"lambdaluce",0.0332407075950137,-0.063543015818606,2.22643709044884
"beta",0.00326074611128891,-0.000515667938884452,-0.0233583890106784
"delta",-0.000515667938884452,0.000806098162254637,0.000832585149404989
"lambdaluce",-0.0233583890106784,0.000832585149404989,1.37332348859715
"beta",0.0058092136428491,-0.00199547901032153,-0.0943279259488198
"delta",-0.00199547901032153,0.0110393078388155,0.021739456720783
"lambdaluce",-0.0943279259488198,0.021739456720783,2.00099098930134
"beta",0.0378038104870527,-0.0329528036203604,0.0093825258887147
"delta",-0.0329528036203604,0.0946012448446276,-0.0565212130391369
"lambdaluce",0.0093825258887147,-0.0565212130391369,1.46184364091367
"beta",0.00310555927686595,-0.0011049966670985,-0.0177165122729779
"delta",-0.0011049966670985,0.000893518025506445,0.00329276890871832
"lambdaluce",-0.0177165122729779,0.00329276890871832,0.297507242775844
"beta",0.0222470562351114,-0.0123451495631736,-0.114353793235743
"delta",-0.0123451495631736,0.0164402568255523,0.0259358483882892
"lambdaluce",-0.114353793235743,0.0259358483882892,1.82140679701515
"beta",0.00762056527894816,-0.00176579267325005,-0.0899542494949323
"delta",-0.00176579267325005,0.00536682430810783,0.015531675187485
"lambdaluce",-0.0899542494949323,0.015531675187485,1.29752100976834
"beta",0.00823188108291888,-0.00141679165317394,-0.00810930615685418
"delta",-0.00141679165317394,0.000756143053767196,-0.0253615221048635
"lambdaluce",-0.00810930615685418,-0.0253615221048635,1.96129216380688
"beta",0.00610728071932452,-0.00167894045712634,-0.0551464914549586
"delta",-0.00167894045712634,0.000951307874867014,0.0144761591040904
"lambdaluce",-0.0551464914549586,0.0144761591040904,0.680831544505553
"beta",0.0730335849807936,-0.041295980650158,0.0782039720586787
"delta",-0.041295980650158,0.0783753358281264,-0.134933180904426
"lambdaluce",0.0782039720586787,-0.134933180904426,1.84271343173565
"beta",0.00778603755486606,-0.00188822965357187,-0.045066217548972
"delta",-0.00188822965357187,0.00596471532225099,0.00705107460177586
"lambdaluce",-0.045066217548972,0.00705107460177586,0.334175663343395
"beta",0.0335429969550196,-0.0168589722693198,-0.0880366381897427
"delta",-0.0168589722693198,0.0207865116856345,-0.00176744809748426
"lambdaluce",-0.0880366381897427,-0.00176744809748426,1.65572057286683
"beta",0.0104227041742701,-0.00340620685905298,-0.0434822033351334
"delta",-0.00340620685905298,0.00291870123815358,-0.0178441417666872
"lambdaluce",-0.0434822033351334,-0.0178441417666872,1.09414730004478
"beta",0.0761394860665021,-0.0412970312087379,0.0733772651073641
"delta",-0.0412970312087379,0.0739038499304506,-0.123166143419384
"lambdaluce",0.0733772651073641,-0.123166143419384,2.06830276222771
"beta",0.0720982400274511,-0.03340675551039,0.0401620890267484
"delta",-0.03340675551039,0.0392088909130397,-0.08857955749651
"lambdaluce",0.0401620890267484,-0.08857955749651,1.91768048655906
"beta",0.00729305500203244,-0.00193640816204929,-0.104580052752523
"delta",-0.00193640816204929,0.008993536471004,0.0302835099707064
"lambdaluce",-0.104580052752523,0.0302835099707064,1.98824866413975
"beta",0.00358085129875112,-0.00154030686118269,-0.0261827651582697
"delta",-0.00154030686118269,0.00128947775383743,0.000932260809041528
"lambdaluce",-0.0261827651582697,0.000932260809041528,1.21254002113419
"beta",0.00853128207436467,-0.00182013430578367,-0.106396101891472
"delta",-0.00182013430578367,0.0056195237080418,0.0194599625966811
"lambdaluce",-0.106396101891472,0.0194599625966811,1.66744038867693
"beta",0.033535958137867,-0.0130252674630044,-0.0655160378389094
"delta",-0.0130252674630044,0.0160468140174227,-0.0325714031025372
"lambdaluce",-0.0655160378389094,-0.0325714031025372,2.11691362700562
"beta",0.0557258622744998,-0.0593167509849052,-0.01400002525367
"delta",-0.0593167509849052,0.126967672433172,0.0348436261971371
"lambdaluce",-0.01400002525367,0.0348436261971371,2.08052550185576
"beta",0.00739510530600501,-0.00282434339565241,-0.0634709793989708
"delta",-0.00282434339565241,0.00224411224673704,0.0159959483591032
"lambdaluce",-0.0634709793989708,0.0159959483591032,0.939482336898634
"beta",0.0566470883045571,-0.0211753861442746,0.00499276891179996
"delta",-0.0211753861442746,0.0247195337729517,-0.0667055442056128
"lambdaluce",0.00499276891179996,-0.0667055442056128,1.88833078682088
"beta",0.0068387789573246,-0.00217446895923332,-0.0998250036970497
"delta",-0.00217446895923332,0.0100318178933378,0.0234131030305029
"lambdaluce",-0.0998250036970497,0.0234131030305029,1.86661077014336
"beta",0.00353231192362584,-0.000930221322649472,-0.0459176224265145
"delta",-0.000930221322649472,0.000758231339617822,0.00551499725556091
"lambdaluce",-0.0459176224265145,0.00551499725556091,1.44243879080722
"beta",0.00683987707641522,-0.00153702500717626,-0.0866285045880996
"delta",-0.00153702500717626,0.0146061588962724,0.0296394962038953
"lambdaluce",-0.0866285045880996,0.0296394962038953,1.89133440458321
"beta",0.078509862907618,-0.0282488046373375,0.0622149505536079
"delta",-0.0282488046373375,0.0353292226866269,-0.0925334876305281
"lambdaluce",0.0622149505536079,-0.0925334876305281,2.040191908396
"beta",0.00864414719357422,-0.00205656860871468,-0.103645648637242
"delta",-0.00205656860871468,0.00679662956607149,0.0192260784020567
"lambdaluce",-0.103645648637242,0.0192260784020567,1.54827186266746
"beta",0.0121332807462681,-0.0050955343642598,-0.117547030601277
"delta",-0.0050955343642598,0.0059526851195639,0.0230198703507673
"lambdaluce",-0.117547030601277,0.0230198703507673,1.89052453696938
"beta",0.000916234993220191,-0.000228973449061112,-0.0103552165744176
"delta",-0.000228973449061112,0.00051410253220979,0.000294507240946473
"lambdaluce",-0.0103552165744176,0.000294507240946473,1.72892811154605
"beta",0.0068201742048257,-0.00248112590423939,-0.107058883460631
"delta",-0.00248112590423939,0.00942830155222471,0.0304747626260023
"lambdaluce",-0.107058883460631,0.0304747626260023,2.14182283750674
"beta",0.00829798273570473,-0.00323364329523157,-0.0930898760823742
"delta",-0.00323364329523157,0.00486587247514817,0.0284855769413162
"lambdaluce",-0.0930898760823742,0.0284855769413162,1.30994905102309
"beta",0.0237699704745807,-0.00843137451860487,-0.0961357661615145
"delta",-0.00843137451860487,0.00508050634140566,-0.000986809246942496
"lambdaluce",-0.0961357661615145,-0.000986809246942496,1.78178871072922
"beta",0.0824720070448271,-0.0344396711411003,0.0668474633553472
"delta",-0.0344396711411003,0.0600480416566342,-0.104702686382005
"lambdaluce",0.0668474633553472,-0.104702686382005,1.95250885081004
"beta",0.0119417747122206,-0.00448589234465695,-0.111046259695097
"delta",-0.00448589234465695,0.00397908182115353,0.0171625544653574
"lambdaluce",-0.111046259695097,0.0171625544653574,1.7406930745938
"beta",0.0211746722728109,-0.0126645545013555,-0.118963877371741
"delta",-0.0126645545013555,0.0136812565871306,0.0552087459765825
"lambdaluce",-0.118963877371741,0.0552087459765825,1.5930687282615
"beta",0.0803593385565064,-0.038841839729471,0.0907793686769148
"delta",-0.038841839729471,0.0798998194467021,-0.163602482693307
"lambdaluce",0.0907793686769148,-0.163602482693307,2.21377308443771
"beta",0.00405472087706792,-0.000951161504168497,-0.0456249797203944
"delta",-0.000951161504168497,0.00155128252343714,0.0052640190665514
"lambdaluce",-0.0456249797203944,0.0052640190665514,1.49477249083872
"beta",0.072189249377189,-0.0561358421638047,0.0226719019366509
"delta",-0.0561358421638047,0.11718549594714,-0.0623538452367993
"lambdaluce",0.0226719019366509,-0.0623538452367993,1.59532906904973
"beta",0.00531759566961641,-0.00188407784414229,-0.0355915006517877
"delta",-0.00188407784414229,0.00127385072477973,0.0107709899750379
"lambdaluce",-0.0355915006517877,0.0107709899750379,0.398999035247393
"beta",0.023155146365144,-0.0204335621261954,-0.028491048102715
"delta",-0.0204335621261954,0.051844273390886,-0.0195096426424934
"lambdaluce",-0.028491048102715,-0.0195096426424934,0.826321430275105
"beta",0.0779720174122904,-0.0262586619041171,0.0672494413231458
"delta",-0.0262586619041171,0.0486162226493012,-0.106750798539414
"lambdaluce",0.0672494413231458,-0.106750798539414,1.99010738548532
"beta",0.00205886155432852,-0.000462744230273941,-0.004305602273615
"delta",-0.000462744230273941,0.00106312498093596,-0.000211013877653581
"lambdaluce",-0.004305602273615,-0.000211013877653581,0.0231234199546959
"beta",0.00874352212303501,-0.00400642637039047,-0.107526507743561
"delta",-0.00400642637039047,0.00630298057245969,0.0511852799515875
"lambdaluce",-0.107526507743561,0.0511852799515875,1.75734753031194
"beta",0.0611654707827598,-0.0374329192485804,0.0217344292431819
"delta",-0.0374329192485804,0.0784079975675899,-0.111209824477261
"lambdaluce",0.0217344292431819,-0.111209824477261,1.52858118489045
