"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.839060065526162,0.122860118353864,0.554737970332792,0.764923024310789,0.868798992257727,0.938256528597378,0.994747255289659
"betaTemp",0.517415889934979,0.111233315954089,0.310037092838286,0.437842197038364,0.514581141773606,0.592193097629203,0.739994735161053
"betaTemp",0.861693007648485,0.103503004972397,0.590251448186928,0.807796961921738,0.8820838886274,0.940052603966596,0.994759751737771
"betaTemp",0.352589561024661,0.257921528895431,0.0176877638382949,0.145622950662372,0.291132101601929,0.523730652243178,0.934157187775111
"betaTemp",0.473951374080426,0.139303444811469,0.207512004589326,0.378028368723159,0.475374748764744,0.568047377053848,0.747720162968921
"betaTemp",0.433147176821475,0.229946204231785,0.0462272554014529,0.261323539488239,0.407004540735484,0.600111656295059,0.917561209098576
"betaTemp",0.362810553388717,0.264694477883785,0.0116462727056093,0.133872516283854,0.314278000801504,0.558686921711429,0.921059063694057
"betaTemp",0.255824863903314,0.197870194747094,0.0115511356843174,0.112852925412534,0.211503018447308,0.34641177846572,0.807120926066996
"betaTemp",0.334293363540568,0.239915541579189,0.012338206990844,0.147719684395283,0.285547736199974,0.46267101928681,0.891979194168741
"betaTemp",0.360677516055291,0.260912329619948,0.0178576034897253,0.138345091028434,0.309397409572598,0.550773725832944,0.944874273252014
"betaTemp",0.376829331927815,0.197942652122898,0.0596264218752636,0.241634240459454,0.351322130106359,0.477423546018896,0.888912192005069
"betaTemp",0.555142790693673,0.194455141203818,0.186856982113989,0.421111458042853,0.550827455664693,0.695045490707342,0.920996122942694
"betaTemp",0.749988661697327,0.122041799153614,0.504209562476422,0.661673029472331,0.753282055718714,0.843941104502044,0.963832238751537
"betaTemp",0.317914691367561,0.221468119694787,0.0149520092670577,0.142938684851515,0.280477418873632,0.448509479853956,0.853362372088773
"betaTemp",0.664911237674342,0.112450298448797,0.459008186078469,0.583337120385514,0.662014712384049,0.742176913382609,0.889666471650597
"betaTemp",0.238864344646877,0.195347926018678,0.00929417190463009,0.0967385408860606,0.195497503521672,0.318754008053016,0.778806150149026
"betaTemp",0.747674028672779,0.13884735026324,0.454636471719394,0.651794190044827,0.760676504002492,0.853942351436819,0.981623083615211
"betaTemp",0.901948055374147,0.0922614358483008,0.653074747638241,0.863930180847423,0.929311282671785,0.968733955948563,0.996938121495014
"betaTemp",0.456229182290972,0.122075682941014,0.238501105362176,0.371583680317603,0.449516895006007,0.534252774947499,0.718394744858204
"betaTemp",0.370003170082409,0.220627676577467,0.0325882977966615,0.196704271384283,0.339485632648573,0.51354083688179,0.854726172682832
"betaTemp",0.814229444942512,0.142851237931185,0.483366334331536,0.725107560147299,0.847592009086031,0.9331944639069,0.989074715897385
"betaTemp",0.314441634796743,0.163661080045955,0.0391325717400304,0.199144884227975,0.302015379829036,0.412111033747906,0.698314851444358
"betaTemp",0.835191017158891,0.111755739491618,0.577172926304839,0.771086073480312,0.851185555259206,0.920761653031112,0.99059671670546
"betaTemp",0.324775863192261,0.264318285050133,0.00978529420496445,0.108643269500192,0.255396920766178,0.484051456471242,0.927550860269312
"betaTemp",0.841141740381349,0.130276761083988,0.506978084801982,0.771303302687858,0.873643001441463,0.942200555353891,0.995600605435973
"betaTemp",0.330344296272603,0.134017272315744,0.078652852749177,0.236490016971762,0.321372250007767,0.419827383465196,0.604125026135771
"betaTemp",0.802408345830738,0.107705861993323,0.58299499274442,0.728759069654638,0.808017053901267,0.884287708276572,0.977861179964405
"betaTemp",0.292720328414011,0.243237859790707,0.0146090599473318,0.108889645578996,0.2164614312222,0.412360296166917,0.906715438621147
"betaTemp",0.28050221362425,0.234378941192021,0.00831306609431257,0.0982944862233852,0.210673444426719,0.402603607966643,0.860815348119015
"betaTemp",0.812242907136083,0.122344758954152,0.538784311218806,0.733720983578606,0.829088786011918,0.906990021208821,0.991609682600956
"betaTemp",0.302584948367882,0.190932906753751,0.0205600778830482,0.169965872913339,0.271795941255599,0.403440526053042,0.801565565362346
"betaTemp",0.807490430411045,0.154229280423542,0.42296476137161,0.721572240891991,0.844445200884633,0.929857907231754,0.992430975196741
"betaTemp",0.796781299347082,0.129310628831912,0.518047981959307,0.705544718250898,0.812419328786806,0.904765793920849,0.989048868399588
"betaTemp",0.793850661334167,0.145886989708342,0.444185930181824,0.705023101367047,0.825720464786333,0.907905783553512,0.986834843526602
"betaTemp",0.833407664134184,0.117053579766062,0.568872623331414,0.756538334016134,0.85580181801766,0.927337642305032,0.990552288513316
