"","beta","delta","lambdaluce"
"delta",-0.0221871318375441,0.055733883144825,-0.0193331114778694
"lambdaluce",-0.0705114908478866,-0.0193331114778694,1.87827362401013
"beta",0.0378128019405968,-0.0159419133164318,-0.108226896036448
"delta",-0.0159419133164318,0.0179521770503911,-0.00498238211201983
"lambdaluce",-0.108226896036448,-0.00498238211201983,1.89313428535722
"beta",0.0148942007406509,-0.0050551040544606,-0.0860541727259767
"delta",-0.0050551040544606,0.00428459034659671,0.0120156851827478
"lambdaluce",-0.0860541727259767,0.0120156851827478,1.94701572645028
"beta",0.0490481280411445,-0.0255059419137932,-0.0146985898031343
"delta",-0.0255059419137932,0.064004395537,-0.0862569343070662
"lambdaluce",-0.0146985898031343,-0.0862569343070662,1.77695627466484
"beta",0.0126450696212236,-0.00334630653810644,-0.113917361300604
"delta",-0.00334630653810644,0.0094675482349968,0.00659872442281825
"lambdaluce",-0.113917361300604,0.00659872442281825,2.18651234009482
"beta",0.0381608121997989,-0.0261442839950181,-0.0521592885356663
"delta",-0.0261442839950181,0.087071317673146,-0.0147744598934214
"lambdaluce",-0.0521592885356663,-0.0147744598934214,2.01092914300102
"beta",0.0192785866751228,-0.00652958589096237,-0.101708897773676
"delta",-0.00652958589096237,0.0134362040617403,0.0129168052705121
"lambdaluce",-0.101708897773676,0.0129168052705121,1.40289457312163
"beta",0.00851217254479013,-5.01568543375876e-05,0.00347327960040022
"delta",-5.01568543375876e-05,0.00481846529096872,0.00155302846052693
"lambdaluce",0.00347327960040022,0.00155302846052693,2.0756266862837
"beta",0.014902472365515,-0.0076553363626055,-0.117317373104197
"delta",-0.0076553363626055,0.026353183402165,0.0508233220512468
"lambdaluce",-0.117317373104197,0.0508233220512468,2.00171876266901
"beta",0.0486765716719713,-0.0172782147704285,-0.131136958544979
"delta",-0.0172782147704285,0.013820900793632,0.00603015128864025
"lambdaluce",-0.131136958544979,0.00603015128864025,2.36688156282455
"beta",0.020406476178472,-0.00964920925299241,-0.0430795134604735
"delta",-0.00964920925299241,0.00846445350254327,-0.000109997849703232
"lambdaluce",-0.0430795134604735,-0.000109997849703232,1.42188076576606
"beta",0.0267849491218084,-0.0139548376499864,-0.102950674570395
"delta",-0.0139548376499864,0.0382624340443732,0.027321581503088
"lambdaluce",-0.102950674570395,0.027321581503088,2.25010207645275
"beta",0.0124893453093183,-0.00357019471839953,-0.0598290416841931
"delta",-0.00357019471839953,0.00362754734291938,0.0129307342693133
"lambdaluce",-0.0598290416841931,0.0129307342693133,0.829693184810746
"beta",0.0698641558118431,-0.0312896885402176,0.0252760467958182
"delta",-0.0312896885402176,0.0601304801584649,-0.0931463166057161
"lambdaluce",0.0252760467958182,-0.0931463166057161,2.04861437772045
"beta",0.0169720344785345,-0.00647748503570138,-0.0151010907461393
"delta",-0.00647748503570138,0.00498627406323044,-0.00363682124287074
"lambdaluce",-0.0151010907461393,-0.00363682124287074,2.02984010257927
"beta",0.0179606292789523,-0.00384260853932862,-0.110682982916348
"delta",-0.00384260853932862,0.0292998424041409,0.0386670989391927
"lambdaluce",-0.110682982916348,0.0386670989391927,1.91441443354665
"beta",0.0116005527077248,-0.004186888951428,-0.0575576960281616
"delta",-0.004186888951428,0.00266649578264173,0.0192553865023476
"lambdaluce",-0.0575576960281616,0.0192553865023476,2.12241460478435
"beta",0.0591646564355637,-0.0356468716321067,-0.0407932152763644
"delta",-0.0356468716321067,0.065645773033314,-0.0283906819680224
"lambdaluce",-0.0407932152763644,-0.0283906819680224,2.09249141374671
"beta",0.0549334880742928,-0.0306551853527226,-0.0727616372811376
"delta",-0.0306551853527226,0.0564569067812413,-0.0181037780684771
"lambdaluce",-0.0727616372811376,-0.0181037780684771,2.15502842284413
"beta",0.0149682400435495,-0.00562348439600447,-0.0281310531933474
"delta",-0.00562348439600447,0.00412218162002421,-0.00635415454302406
"lambdaluce",-0.0281310531933474,-0.00635415454302406,1.90473405242212
"beta",0.0364553748814367,-0.0210008521310575,-0.0893226985984335
"delta",-0.0210008521310575,0.0462054683343216,0.0189847885020092
"lambdaluce",-0.0893226985984335,0.0189847885020092,1.98013048938584
"beta",0.0237866709399635,-0.00939977329138592,-0.0732184740747162
"delta",-0.00939977329138592,0.00821315565707099,0.0140516742766632
"lambdaluce",-0.0732184740747162,0.0140516742766632,0.979078139179611
"beta",0.0167212387289044,-0.000566797109535551,-0.0481974631344593
"delta",-0.000566797109535551,0.00645073606029833,-0.0073885856758744
"lambdaluce",-0.0481974631344593,-0.0073885856758744,2.1790261024254
"beta",0.021283013766162,-0.0107667217332898,-0.0589512884214127
"delta",-0.0107667217332898,0.0125886286961628,-0.0200499838952209
"lambdaluce",-0.0589512884214127,-0.0200499838952209,1.60605207080167
"beta",0.0137015405360498,-0.000497049084352962,-0.0397487584388469
"delta",-0.000497049084352962,0.00433934922528068,0.0205660207549289
"lambdaluce",-0.0397487584388469,0.0205660207549289,1.96647886561264
"beta",0.0722163211767033,-0.0240496950467162,0.0299531527755122
"delta",-0.0240496950467162,0.0391760506632386,-0.0870785066670975
"lambdaluce",0.0299531527755122,-0.0870785066670975,1.96953514017053
"beta",0.0535292604886837,-0.0319839988779601,-0.0583316949680396
"delta",-0.0319839988779601,0.0628772156439864,-0.021432189704224
"lambdaluce",-0.0583316949680396,-0.021432189704224,1.93056243843838
"beta",0.0160260187748609,-0.00428169341612759,-0.0301888483572225
"delta",-0.00428169341612759,0.00571301898879592,-0.0102838650209415
"lambdaluce",-0.0301888483572225,-0.0102838650209415,2.10062371679997
"beta",0.0614377426539802,-0.0432123282291644,0.00302147464701911
"delta",-0.0432123282291644,0.110148681250566,-0.0442586469239439
"lambdaluce",0.00302147464701911,-0.0442586469239439,2.00706046375482
"beta",0.0127518678658977,-0.00408705919979431,-0.0830970426328727
"delta",-0.00408705919979431,0.00734652593017408,0.00671180256862025
"lambdaluce",-0.0830970426328727,0.00671180256862025,2.02004829023684
"beta",0.0146340933583308,0.00180338966051673,-0.0229932004974201
"delta",0.00180338966051673,0.00336750999778155,0.0206237179798583
"lambdaluce",-0.0229932004974201,0.0206237179798583,2.03491635249293
"beta",0.0428461472446926,-0.0255998602291481,-0.066155802262738
"delta",-0.0255998602291481,0.0770610611722327,-0.0136405080279017
"lambdaluce",-0.066155802262738,-0.0136405080279017,1.7559417047935
"beta",0.0494648994359713,-0.0230824482526975,-0.0862387635844584
"delta",-0.0230824482526975,0.0352651919135563,-0.00623682019716879
"lambdaluce",-0.0862387635844584,-0.00623682019716879,2.1681722034759
"beta",0.0303980911921513,-0.018675717947332,-0.070653422081902
"delta",-0.018675717947332,0.0855816982466457,0.0161962833566766
"lambdaluce",-0.070653422081902,0.0161962833566766,2.0076760641906
"beta",0.0213423991918207,-0.0122947027813224,-0.109559560151607
"delta",-0.0122947027813224,0.0534425655027145,0.0223672151222047
"lambdaluce",-0.109559560151607,0.0223672151222047,1.97851188896782
"beta",0.0197176783312665,-0.00651955707138259,-0.0993361116515823
"delta",-0.00651955707138259,0.0388741584148246,0.032043108975777
"lambdaluce",-0.0993361116515823,0.032043108975777,1.74919453611016
"beta",0.0142849697479634,-0.00563278124390693,-0.0376341605396942
"delta",-0.00563278124390693,0.00513940838133616,-0.0169864496023944
"lambdaluce",-0.0376341605396942,-0.0169864496023944,1.95802738802765
"beta",0.051809565223394,-0.0367962372110377,-0.0453406106492073
"delta",-0.0367962372110377,0.0829729138839385,0.00513247234935207
"lambdaluce",-0.0453406106492073,0.00513247234935207,1.86049148446887
"beta",0.0097648913747319,-0.00358734907450034,-0.0128837424752083
"delta",-0.00358734907450034,0.00482111918569165,-0.0253181367998978
"lambdaluce",-0.0128837424752083,-0.0253181367998978,2.22618979570442
"beta",0.0149774812002801,-0.00607287925919552,-0.0530028838238389
"delta",-0.00607287925919552,0.0057844360802973,0.00234094112159836
"lambdaluce",-0.0530028838238389,0.00234094112159836,1.64142285172734
"beta",0.0500197185647731,-0.0333943899151699,-0.0314539795571857
"delta",-0.0333943899151699,0.0857418792313173,-0.0405544006847311
"lambdaluce",-0.0314539795571857,-0.0405544006847311,2.05073205446806
"beta",0.0753810102773045,-0.0207988580126595,0.0163215453646537
"delta",-0.0207988580126595,0.026301800100832,-0.0638287642861496
"lambdaluce",0.0163215453646537,-0.0638287642861496,2.02607073026507
"beta",0.0144961777034934,-0.0037823357217499,-0.0748467430769775
"delta",-0.0037823357217499,0.00356749894093955,0.0131707310091821
"lambdaluce",-0.0748467430769775,0.0131707310091821,1.42592041209068
"beta",0.0807444530350084,-0.0403986306831675,0.0654480916940752
"delta",-0.0403986306831675,0.0760396716940237,-0.119352651807806
"lambdaluce",0.0654480916940752,-0.119352651807806,1.95400534723783
"beta",0.0897302117585064,-0.0248241104657725,0.000406288350335748
"delta",-0.0248241104657725,0.0321459379166498,-0.0653075411872317
"lambdaluce",0.000406288350335748,-0.0653075411872317,1.80532776196953
"beta",0.0802881987424006,-0.0296083722800293,0.038989523216215
"delta",-0.0296083722800293,0.0465949244024829,-0.0861797393180858
"lambdaluce",0.038989523216215,-0.0861797393180858,1.94865016434574
"beta",0.0216252736944545,-0.00911813550986098,-0.102360340779147
"delta",-0.00911813550986098,0.00871099607031862,0.00748550902757697
"lambdaluce",-0.102360340779147,0.00748550902757697,1.97046223405129
"beta",0.0137609236045209,5.70189985310028e-05,-0.126452827410741
"delta",5.70189985310028e-05,0.0130042532834255,0.00889675226567905
"lambdaluce",-0.126452827410741,0.00889675226567905,2.09641883136798
"beta",0.0265745065334167,-0.0121811675510227,-0.134805126854023
"delta",-0.0121811675510227,0.0211386964454119,0.0455385778148597
"lambdaluce",-0.134805126854023,0.0455385778148597,1.51554098611828
"beta",0.0103276443462388,-0.00493624209419569,-0.0118122717831783
"delta",-0.00493624209419569,0.00758863068848774,-0.0114747679579127
"lambdaluce",-0.0118122717831783,-0.0114747679579127,1.17266127642236
"beta",0.0149467849393258,0.00220114891993448,-0.0234595795995652
"delta",0.00220114891993448,0.00983985125495832,0.00871491721477502
"lambdaluce",-0.0234595795995652,0.00871491721477502,1.81824974319955
"beta",0.0149940610079003,-0.00676842122219441,-0.0640300203461977
"delta",-0.00676842122219441,0.00644339040861609,0.0111018492531941
"lambdaluce",-0.0640300203461977,0.0111018492531941,1.93079519082198
"beta",0.0274064712866698,-0.00768559306710051,-0.0980385444463666
"delta",-0.00768559306710051,0.00722272300063171,-0.0128741762832094
"lambdaluce",-0.0980385444463666,-0.0128741762832094,1.69567669085427
"beta",0.0127476197137611,-0.00421774154429678,-0.0529362058218976
"delta",-0.00421774154429678,0.00379538813328218,-0.000722169869847665
"lambdaluce",-0.0529362058218976,-0.000722169869847665,1.94320790810464
"beta",0.0349443632375909,-0.0139971779941364,-0.0843610089909892
"delta",-0.0139971779941364,0.0111856943515677,-0.0161018097995535
"lambdaluce",-0.0843610089909892,-0.0161018097995535,1.81526688220575
"beta",0.0459846880778498,-0.0338811968196124,-0.0591280612577747
"delta",-0.0338811968196124,0.0706062889137513,-0.017115341859104
"lambdaluce",-0.0591280612577747,-0.017115341859104,1.89801008935067
"beta",0.0410847631244466,-0.026632586952654,-0.045237414110433
"delta",-0.026632586952654,0.0981992058932874,0.0132765902483568
"lambdaluce",-0.045237414110433,0.0132765902483568,1.76891076913836
"beta",0.0206483543088382,-0.00560070669482769,-0.117739419973916
"delta",-0.00560070669482769,0.00729003298887077,0.0258424854713451
"lambdaluce",-0.117739419973916,0.0258424854713451,1.47224609337563
"beta",0.0176952297701034,-0.0100571169949538,-0.102458805036301
"delta",-0.0100571169949538,0.034332927569958,0.0455877124427383
"lambdaluce",-0.102458805036301,0.0455877124427383,2.01261268614828
"beta",0.0116686316428196,-0.00264339523885468,-0.0478500037482123
"delta",-0.00264339523885468,0.0078232518918728,0.016694800927589
"lambdaluce",-0.0478500037482123,0.016694800927589,2.18450411230249
"beta",0.0318456261495662,-0.0149465041621475,-0.126473997945873
"delta",-0.0149465041621475,0.0193769274400337,0.0184964547014641
"lambdaluce",-0.126473997945873,0.0184964547014641,1.86887919666941
"beta",0.0570922613164245,-0.0284079136611094,-0.0720092664767872
"delta",-0.0284079136611094,0.0503251199494049,-0.0364133171447926
"lambdaluce",-0.0720092664767872,-0.0364133171447926,1.87631635421737
"beta",0.0431082205611154,-0.0268230195444912,-0.0554379862741838
"delta",-0.0268230195444912,0.0732461560991945,-0.0198307156678211
"lambdaluce",-0.0554379862741838,-0.0198307156678211,1.79120689453323
"beta",0.026231403428403,-0.0124354969419574,-0.0785539609509749
"delta",-0.0124354969419574,0.0686070427586973,0.0137837304655663
"lambdaluce",-0.0785539609509749,0.0137837304655663,1.90387015797787
"beta",0.073026141440193,-0.0347220094377766,0.0284742476409368
"delta",-0.0347220094377766,0.0813635410303407,-0.115202724547253
"lambdaluce",0.0284742476409368,-0.115202724547253,1.94560763881316
"beta",0.0522768479301601,-0.0289067097608251,-0.0743595625292334
"delta",-0.0289067097608251,0.0678346595813011,-0.0125142412023246
"lambdaluce",-0.0743595625292334,-0.0125142412023246,2.03457770561596
"beta",0.0625386978025735,-0.0342321641557896,-0.0309809570852091
"delta",-0.0342321641557896,0.0639998350073077,-0.0290771755139509
"lambdaluce",-0.0309809570852091,-0.0290771755139509,1.91143286393274
"beta",0.0695236028392061,-0.0391667633332885,0.0220683470955755
"delta",-0.0391667633332885,0.086921126590824,-0.120540799124244
"lambdaluce",0.0220683470955755,-0.120540799124244,1.79472489927418
"beta",0.0311224265222348,-0.017619410340796,-0.0998358621721798
"delta",-0.017619410340796,0.0460230359162842,-0.0166281848929091
"lambdaluce",-0.0998358621721798,-0.0166281848929091,1.87912635016993
"beta",0.0531746566945736,-0.0373725470953479,-0.00880685148393242
"delta",-0.0373725470953479,0.0928181924858086,-0.0506037624174004
"lambdaluce",-0.00880685148393242,-0.0506037624174004,2.07803998393313
"beta",0.0161207320612615,-0.00615797893751598,-0.106233572683172
"delta",-0.00615797893751598,0.0227277623180217,0.0273554034643315
"lambdaluce",-0.106233572683172,0.0273554034643315,2.17680506731101
"beta",0.0202285180839783,-0.0105652014569626,-0.130587773733405
"delta",-0.0105652014569626,0.0137319583343706,0.0359848651421266
"lambdaluce",-0.130587773733405,0.0359848651421266,2.0515947856934
"beta",0.0657938590798972,-0.0321831107484127,0.00128870287647991
"delta",-0.0321831107484127,0.0588387091640912,-0.077786920961562
"lambdaluce",0.00128870287647991,-0.077786920961562,1.98408625328407
"beta",0.0713467742192985,-0.0405444092501449,0.00408387757354756
"delta",-0.0405444092501449,0.0784234235050671,-0.0602925526805928
"lambdaluce",0.00408387757354756,-0.0602925526805928,2.00227543620295
"beta",0.0654499138028801,-0.0496671906783414,-0.0106150079785171
"delta",-0.0496671906783414,0.104167019260722,-0.030528596774537
"lambdaluce",-0.0106150079785171,-0.030528596774537,1.97512147271754
"beta",0.0107866280582991,0.00164487381340668,0.013422273042339
"delta",0.00164487381340668,0.00364351994513958,0.0230468678657018
"lambdaluce",0.013422273042339,0.0230468678657018,2.18172179465448
"beta",0.0163481272368638,-0.000991828526156323,-0.0858613849588003
"delta",-0.000991828526156323,0.0343750628358963,0.0323548443601325
"lambdaluce",-0.0858613849588003,0.0323548443601325,2.13837442010089
"beta",0.00855167416634918,-0.00318700944355833,-0.00988267766781082
"delta",-0.00318700944355833,0.00229069492850714,-0.00415491816121739
"lambdaluce",-0.00988267766781082,-0.00415491816121739,1.98701715549766
"beta",0.0516123002742049,-0.0403150088183454,-0.0204355064996613
"delta",-0.0403150088183454,0.0961878062140045,-0.0213384311354031
"lambdaluce",-0.0204355064996613,-0.0213384311354031,2.02316448716106
"beta",0.0144520764823835,-0.00444467498463108,-0.10944436539262
"delta",-0.00444467498463108,0.00533081720730559,0.0237374182890887
"lambdaluce",-0.10944436539262,0.0237374182890887,2.1224580616419
"beta",0.0428383087946316,-0.0348380272537555,-0.0369015266527426
"delta",-0.0348380272537555,0.110771752840272,0.00315192326030166
"lambdaluce",-0.0369015266527426,0.00315192326030166,1.86667498645344
"beta",0.0388655927573626,-0.0289844029943146,-0.0481816790522817
"delta",-0.0289844029943146,0.10699185842931,-0.00865593236121279
"lambdaluce",-0.0481816790522817,-0.00865593236121279,1.97551987961344
"beta",0.01453927971979,-0.000553349433001242,-0.0442765718238688
"delta",-0.000553349433001242,0.00717351303193627,0.00512912600653744
"lambdaluce",-0.0442765718238688,0.00512912600653744,2.22838648644156
"beta",0.0144464038077358,-0.00391743505563834,-0.0508762270304501
"delta",-0.00391743505563834,0.00436968282164237,0.00340802336666476
"lambdaluce",-0.0508762270304501,0.00340802336666476,2.10686429804032
"beta",0.0810089606868289,-0.0353109340271266,0.0466132565219037
"delta",-0.0353109340271266,0.0637190260827556,-0.09740794603716
"lambdaluce",0.0466132565219037,-0.09740794603716,2.0371109319435
"beta",0.0312253921617362,-0.0152845730407686,-0.0837852172263263
"delta",-0.0152845730407686,0.048597133727503,0.00131881061137567
"lambdaluce",-0.0837852172263263,0.00131881061137567,1.97173452348709
"beta",0.0807681215061478,-0.0247628375799077,-0.000976928018153841
"delta",-0.0247628375799077,0.0331364292994787,-0.0598029891407926
"lambdaluce",-0.000976928018153841,-0.0598029891407926,2.05951396425706
"beta",0.0663284538168284,-0.034270530641335,0.0217943764864175
"delta",-0.034270530641335,0.0850588713676768,-0.105886634387688
"lambdaluce",0.0217943764864175,-0.105886634387688,1.72604949653285
"beta",0.0147461650875039,-0.00469133074631436,-0.0175641934087368
"delta",-0.00469133074631436,0.0114059418643698,0.0151275041928024
"lambdaluce",-0.0175641934087368,0.0151275041928024,2.03799250537285
"beta",0.0104220930239198,-0.00267881061729735,-0.0276189079006087
"delta",-0.00267881061729735,0.00313581253148861,-0.006169302114477
"lambdaluce",-0.0276189079006087,-0.006169302114477,2.12637793186554
"beta",0.0146215416450175,-0.00303308784080716,-0.105570186836981
"delta",-0.00303308784080716,0.00383438757500297,0.0232910773940878
"lambdaluce",-0.105570186836981,0.0232910773940878,1.83229474936601
"beta",0.0139398652467148,-0.00293786459724449,-0.0289763385314655
"delta",-0.00293786459724449,0.00136089323181656,-0.00121628426527176
"lambdaluce",-0.0289763385314655,-0.00121628426527176,2.08885986696754
"beta",0.0581762279196841,-0.039292287458804,-0.0136293839533455
"delta",-0.039292287458804,0.096324047700144,-0.0376019974428868
"lambdaluce",-0.0136293839533455,-0.0376019974428868,1.94528371754434
"beta",0.0361430891773492,-0.0135402617983679,-0.108192560032246
"delta",-0.0135402617983679,0.0135057159475928,-0.022721927660724
"lambdaluce",-0.108192560032246,-0.022721927660724,2.23483376169785
"beta",0.0725806258630759,-0.0380100941840238,0.00737848602573719
"delta",-0.0380100941840238,0.0668779840133486,-0.0675387195017646
"lambdaluce",0.00737848602573719,-0.0675387195017646,1.95039774341037
"beta",0.0152018076134376,0.0018829258344686,0.00516454484045074
"delta",0.0018829258344686,0.00352048506621917,0.0191203795297326
"lambdaluce",0.00516454484045074,0.0191203795297326,1.92014063181135
"beta",0.0737406701711664,-0.0230654451754182,0.0331403192167591
"delta",-0.0230654451754182,0.0338873053755191,-0.0801287792528507
"lambdaluce",0.0331403192167591,-0.0801287792528507,2.17627666604097
"beta",0.0720221957807006,-0.0388316983960224,0.0380682772671576
"delta",-0.0388316983960224,0.0830140495959436,-0.126765165686675
"lambdaluce",0.0380682772671576,-0.126765165686675,1.85781590877721
"beta",0.0362356131039528,-0.0165577365775178,-0.11187122902714
"delta",-0.0165577365775178,0.0209604252737942,-0.00814498247882644
"lambdaluce",-0.11187122902714,-0.00814498247882644,2.21019862190779
"beta",0.00624382219455905,-0.00189410917618724,0.00333282148056736
"delta",-0.00189410917618724,0.00202122089707951,-0.013229853811037
"lambdaluce",0.00333282148056736,-0.013229853811037,1.99842940416116
"beta",0.0494217495739266,-0.032345740913429,-0.0408814190292227
"delta",-0.032345740913429,0.0701762088483452,-0.0223296135534541
"lambdaluce",-0.0408814190292227,-0.0223296135534541,2.19172072892464
"beta",0.0621867460554491,-0.0356259207623931,-0.011754944612429
"delta",-0.0356259207623931,0.0811107957183488,-0.0722675307728354
"lambdaluce",-0.011754944612429,-0.0722675307728354,1.98671514389551
"beta",0.0332381364724738,-0.0236192289934076,-0.0652299563822938
"delta",-0.0236192289934076,0.056854801990511,-0.00153979234784895
"lambdaluce",-0.0652299563822938,-0.00153979234784895,1.9570886088632
"beta",0.0131980724723522,-0.00202476997854811,-0.112335885065793
"delta",-0.00202476997854811,0.0186135759233886,0.0214719875734337
"lambdaluce",-0.112335885065793,0.0214719875734337,1.89704386650093
"beta",0.0179326006851363,-0.00747213191315248,-0.0889500301369246
"delta",-0.00747213191315248,0.00795597579531805,0.0102718971219041
"lambdaluce",-0.0889500301369246,0.0102718971219041,2.00861858677272
"beta",0.0722309729213013,-0.044008137379906,0.023711311618871
"delta",-0.044008137379906,0.089749943902795,-0.0666417913557005
"lambdaluce",0.023711311618871,-0.0666417913557005,1.92487641269725
"beta",0.0133934646552422,-0.00513498958041429,-0.0541495967278497
"delta",-0.00513498958041429,0.00516274511656001,0.0055144360285079
"lambdaluce",-0.0541495967278497,0.0055144360285079,1.89027353849309
"beta",0.0546588043000242,-0.0320490784868524,-0.0545162668904274
"delta",-0.0320490784868524,0.0665914038953285,-0.00132758345467432
"lambdaluce",-0.0545162668904274,-0.00132758345467432,2.0205903089417
"beta",0.0130034440157112,-0.00386140345672005,-0.0443921423353444
"delta",-0.00386140345672005,0.0100061106875003,0.0371564098162825
"lambdaluce",-0.0443921423353444,0.0371564098162825,2.12604529711262
"beta",0.0350665072283145,-0.019952390553511,-0.0897210428401884
"delta",-0.019952390553511,0.0565480966155336,-0.0264084096616861
"lambdaluce",-0.0897210428401884,-0.0264084096616861,1.9376757046184
"beta",0.033049575237014,-0.0214100931953681,-0.0593604068038016
"delta",-0.0214100931953681,0.0572631735766667,0.00524347853126099
"lambdaluce",-0.0593604068038016,0.00524347853126099,2.00965476264748
"beta",0.0283715578495235,-0.0133009939482131,-0.122445563542216
"delta",-0.0133009939482131,0.0137720332184513,0.025778114502937
"lambdaluce",-0.122445563542216,0.025778114502937,2.0397197565786
"beta",0.0302767086278295,-0.0120724781834894,-0.103351070742323
"delta",-0.0120724781834894,0.00893091222856841,0.0175175323505469
"lambdaluce",-0.103351070742323,0.0175175323505469,1.47761313911398
"beta",0.0237485675847377,0.00228252028436575,-0.0678208050224323
"delta",0.00228252028436575,0.00467316917291228,0.00398175204378419
"lambdaluce",-0.0678208050224323,0.00398175204378419,1.64298612148492
"beta",0.0181551876807493,-0.00613226553910605,-0.0395179271286617
"delta",-0.00613226553910605,0.00484464161891359,-0.0207375841776823
"lambdaluce",-0.0395179271286617,-0.0207375841776823,1.87619316023721
"beta",0.0140992301779655,-0.00357224357998636,-0.11154967780386
"delta",-0.00357224357998636,0.0236832533886715,0.0238020118936825
"lambdaluce",-0.11154967780386,0.0238020118936825,1.75541570366357
"beta",0.0175640630414379,-0.00775872578471838,-0.0380018432801592
"delta",-0.00775872578471838,0.00821427183164019,-0.0251921929083229
"lambdaluce",-0.0380018432801592,-0.0251921929083229,1.87235839067451
"beta",0.0381021075667273,-0.0173084300385401,-0.10374368417597
"delta",-0.0173084300385401,0.0249557453986173,-0.0060326960165766
"lambdaluce",-0.10374368417597,-0.0060326960165766,2.39526756653826
"beta",0.013863273659281,-0.000238556202655014,-0.0807085208118205
"delta",-0.000238556202655014,0.00768043085014366,0.00232797475987557
"lambdaluce",-0.0807085208118205,0.00232797475987557,2.00969394124071
"beta",0.0570774492368287,-0.0392287383174762,0.00723311796551607
"delta",-0.0392287383174762,0.0863633255586002,-0.0272643121909527
"lambdaluce",0.00723311796551607,-0.0272643121909527,2.07277403267935
"beta",0.0441920471422307,-0.0243391742817623,-0.0504493065050243
"delta",-0.0243391742817623,0.0280381594440127,-0.0214456364062957
"lambdaluce",-0.0504493065050243,-0.0214456364062957,1.83843509688417
"beta",0.0100951515731816,-0.00220018599950691,-0.024195665228329
"delta",-0.00220018599950691,0.000946046805648481,0.00411747219758919
"lambdaluce",-0.024195665228329,0.00411747219758919,1.79454608194428
"beta",0.0152531084287018,-0.00873919021030516,-0.0971125852529664
"delta",-0.00873919021030516,0.0250925311448783,0.00394683528332186
"lambdaluce",-0.0971125852529664,0.00394683528332186,2.15170011764722
"beta",0.0232241940206642,-0.0131610421581716,-0.07399494373491
"delta",-0.0131610421581716,0.0531799009113165,0.0285663367506186
"lambdaluce",-0.07399494373491,0.0285663367506186,1.79776742497526
"beta",0.0135721327289941,-0.00351856828633666,-0.0950609317793591
"delta",-0.00351856828633666,0.00944362188497481,-0.00573762181580594
"lambdaluce",-0.0950609317793591,-0.00573762181580594,2.3330792269773
"beta",0.0716347952981417,-0.0418055739398879,-0.0416948463852043
"delta",-0.0418055739398879,0.0868655816832634,-0.033738013972473
"lambdaluce",-0.0416948463852043,-0.033738013972473,1.97501665728909
"beta",0.050960473127021,-0.0308840973483454,-0.0670171474220018
"delta",-0.0308840973483454,0.0671417758297435,-0.00873552464071907
"lambdaluce",-0.0670171474220018,-0.00873552464071907,1.96653331772334
"beta",0.0531376924693996,-0.0394307906559427,-0.0343977449917329
"delta",-0.0394307906559427,0.0979135271114153,-0.00550062655387351
"lambdaluce",-0.0343977449917329,-0.00550062655387351,1.7892431040843
"beta",0.0109071219756116,-0.0014340768789659,-0.0856892764277754
"delta",-0.0014340768789659,0.00642455004884241,0.0183949904608393
"lambdaluce",-0.0856892764277754,0.0183949904608393,2.15889179666627
"beta",0.012744456229852,-0.00643838459233013,-0.0965326008642301
"delta",-0.00643838459233013,0.0138327372690315,0.0244743267592863
"lambdaluce",-0.0965326008642301,0.0244743267592863,1.92041045928432
