"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.634602844568738,0.245868153681269,0.0860639769085638,0.464794999765126,0.677266447800217,0.838700455682927,0.978486620381062
"alphaTemp",0.375841363093336,0.245998410398257,0.0129555673589745,0.176989742878435,0.344072591638959,0.556873443006287,0.895140825232556
"alphaTemp",0.583483163053293,0.254629980094707,0.0546666453948053,0.40981343814226,0.610553499486624,0.789399444233304,0.975824698465121
"alphaTemp",0.246621811614391,0.192087018312631,0.0116064937369227,0.0950080516136641,0.202653438079698,0.357460475152163,0.734249143726476
"alphaTemp",0.419454539115471,0.243965086180615,0.0295643086626982,0.221965125256066,0.399077006088388,0.602222553596491,0.896240508438783
"alphaTemp",0.378418360275412,0.244971714879588,0.0180140676467227,0.17376027276072,0.349109720367372,0.5467893032239,0.907924760174533
"alphaTemp",0.568761380637924,0.262084157223254,0.0526428580882923,0.36275521690858,0.592883063087866,0.786825533633845,0.977241420283329
"alphaTemp",0.394123941022881,0.247724616756419,0.0224185367931253,0.190028371720261,0.363984504310245,0.581440540586928,0.885465775448276
"alphaTemp",0.430425222084579,0.245411757041912,0.0321404638992518,0.231859497440283,0.409608223101968,0.610031288407382,0.920993531650903
"alphaTemp",0.394222351672938,0.241461769443457,0.0206070486772531,0.199246411645892,0.377203366086691,0.564414456249989,0.905601667317356
"alphaTemp",0.595984409480042,0.238699781259801,0.0916790808092933,0.430725214382126,0.625319811771658,0.785426426205021,0.974247290400886
"alphaTemp",0.443672963959583,0.252454135818901,0.0303906942966449,0.235337434676064,0.434473296856529,0.636156471396692,0.919993756859917
"alphaTemp",0.741162564365938,0.203103928303461,0.226980504323716,0.631042787433982,0.787939764697995,0.901883255512013,0.988771514184977
"alphaTemp",0.758185930086867,0.195390026886445,0.279285645714872,0.657124526494179,0.805107822136889,0.909394640540142,0.991031999811326
"alphaTemp",0.253268511075022,0.188498623005493,0.011531102278296,0.103633443890157,0.215255740243898,0.36344455350422,0.711622702184691
"alphaTemp",0.282306494394262,0.213632387258619,0.0110400963555037,0.108077397576732,0.23758220095959,0.415585277343938,0.783735669802187
"alphaTemp",0.790437299662632,0.190658213306858,0.291240426650433,0.703345816555158,0.85064856292214,0.934561418938028,0.992930066773862
"alphaTemp",0.353971293365329,0.236433597660979,0.0164458414474094,0.157419512451336,0.325457249521851,0.512986915088478,0.864134710816238
"alphaTemp",0.648836796689253,0.231047934738765,0.127856248132366,0.494983883226675,0.682329940917907,0.833278732649503,0.984747789746026
"alphaTemp",0.47088173845131,0.261886059182388,0.03492750126892,0.258607650732922,0.462510136945829,0.666036280882067,0.948131898517148
"alphaTemp",0.682704049022805,0.232865209333803,0.128608910552924,0.535601127884441,0.72506663414845,0.872276878723617,0.988398228157748
"alphaTemp",0.485332327996558,0.249875174413335,0.0364865795385562,0.291421655733394,0.486455117448348,0.677189697165944,0.936946915406351
