"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.765802642409947,0.0878413946954064,0.602881254642766,0.701061548938983,0.761918922569131,0.831008783974845,0.935811954433443
"betaTemp",0.650215914074956,0.0643490610820291,0.521978589327198,0.610843608082927,0.652187219817967,0.690769004602823,0.771711459471308
"betaTemp",0.901388030319334,0.0627940275952922,0.753873820875386,0.864641466080696,0.909280747125155,0.94830699184422,0.993483600282165
"betaTemp",0.17701234034552,0.120117912032757,0.00727601834823818,0.0776220757378961,0.162133586038503,0.259018231070659,0.439857886125209
"betaTemp",0.243773146646908,0.0975782108771256,0.0521508942334527,0.179090083570133,0.245457342916309,0.307831944321096,0.438619985413128
"betaTemp",0.313444426111916,0.192295382664507,0.021834034022939,0.165546112349466,0.293055910697818,0.431904745228039,0.771386956968825
"betaTemp",0.349656601599725,0.271375209081549,0.0114609342995038,0.124859082787732,0.281777921207447,0.534958755195232,0.942046967984238
"betaTemp",0.447248260744897,0.23326602817347,0.0338433911817289,0.275969049226245,0.432997626667837,0.611274704275854,0.924892771180999
"betaTemp",0.329604379182754,0.279743008028134,0.00868464846219482,0.101025499492446,0.238437735676547,0.510177275282487,0.95028709288766
"betaTemp",0.341926340975867,0.261761855096588,0.0110153986394559,0.125520538908802,0.279423402675453,0.516888054658139,0.921868081557637
"betaTemp",0.605170570049337,0.218839657005696,0.0833603687435226,0.477986512550597,0.616899168293174,0.756588499967981,0.981561628758889
"betaTemp",0.600644210302814,0.12781745884399,0.330323291186809,0.52378215217108,0.601614382242683,0.681043780385902,0.859519838116702
"betaTemp",0.437429998054602,0.125733909945115,0.161151425460881,0.359497049982593,0.447960099595641,0.524200698658476,0.653299948728403
"betaTemp",0.389424084780116,0.191542599778947,0.0346836030693203,0.260433368847724,0.393929703166933,0.514419200213006,0.802433234693925
"betaTemp",0.853389933927434,0.089851776943142,0.656489165221417,0.790175752736425,0.864669043780078,0.926028099912366,0.988416484536446
"betaTemp",0.196184094303624,0.16556691683928,0.0102827535172452,0.080774827410322,0.160390142233868,0.259222802502438,0.686186563432553
"betaTemp",0.70193150965581,0.0773608880809101,0.557545475887283,0.649620085033477,0.698936722407251,0.75203674900113,0.864103230696919
"betaTemp",0.867174103212657,0.0776959911786205,0.698624961565954,0.816919835603165,0.876357306068091,0.927407413385016,0.9847037537845
"betaTemp",0.291929748079624,0.127907617294946,0.0400097634278525,0.203533644877706,0.296448892797868,0.378616275522137,0.540743488731005
"betaTemp",0.405251017646478,0.275759824672008,0.0176455866471278,0.16352182286482,0.357331053605959,0.62969737010256,0.934179227916396
"betaTemp",0.866029681121718,0.0777525105243546,0.704514184737541,0.814073189995942,0.870021123340297,0.926668093874393,0.987966670003869
"betaTemp",0.365513505245018,0.244844167030758,0.0149559277418528,0.171593838382249,0.325162886778118,0.521519586962504,0.933131087468567
"betaTemp",0.716764959699086,0.099750032838377,0.523476057608274,0.649437949286624,0.719601774043309,0.782431408471545,0.916601685472915
"betaTemp",0.398735321523525,0.262984049094936,0.022552455066247,0.177787213470147,0.362701771675489,0.585115306401518,0.94263888149284
"betaTemp",0.854277581445547,0.0920253245191316,0.65990535998458,0.795386114449573,0.865746030442608,0.92630808161392,0.990339301374545
"betaTemp",0.304221391252921,0.249489991356958,0.00870281029008207,0.105451200010504,0.236068421285477,0.433690541234074,0.91153712520929
"betaTemp",0.794683901967502,0.103818038859603,0.576400634648763,0.727947811899889,0.80250587187829,0.872282376665469,0.968724985581632
"betaTemp",0.433208084893441,0.268742073103496,0.0261325370259719,0.205721014848744,0.404651433827706,0.64329009098695,0.951206345027481
"betaTemp",0.402904925749514,0.269376858825284,0.0186040705605802,0.164834790457294,0.367412333186438,0.618488876416744,0.941852633467177
"betaTemp",0.833904063618384,0.0995626216821147,0.619721995805211,0.770880746291698,0.844228202305609,0.910848005381586,0.990596079038358
"betaTemp",0.265080218509821,0.120680036501092,0.0363556527596088,0.181159647245105,0.262126131818834,0.348912835064474,0.503788630956481
"betaTemp",0.831432724170412,0.100110639230403,0.604451392778015,0.769432417337275,0.843425007399946,0.907258219849494,0.984884824811332
"betaTemp",0.771049734363267,0.0846380006742019,0.606458159347194,0.712223749017657,0.769064121703553,0.83169648194384,0.934484890973289
"betaTemp",0.372107057014056,0.200709002471439,0.0217608639768331,0.234876645660747,0.363513639281242,0.491344485649658,0.858670763657972
"betaTemp",0.855901795432332,0.0921231359861492,0.647069621179908,0.795946019679752,0.867827955321033,0.929401370659138,0.989177089337576
"betaTemp",0.276796199945638,0.108977175584744,0.0553329225002391,0.206025655623236,0.279982386678872,0.349246215840007,0.490386593912498
"betaTemp",0.344355308274493,0.25511499547898,0.0116379943586954,0.134884182090799,0.290716917563955,0.500679987923059,0.941146662073248
"betaTemp",0.84582401135704,0.0912110396510079,0.63937690885222,0.78713573424936,0.854994036354383,0.917558277842641,0.986654530912474
"betaTemp",0.267640748763262,0.198683276739596,0.0119477595780548,0.119450725181763,0.228158643019851,0.36575976392958,0.806373345032175
"betaTemp",0.79554839528294,0.0778696405376545,0.643766953960408,0.741815948745444,0.79628533741317,0.849823139882685,0.947639234457205
"betaTemp",0.64496215466416,0.0841271399980364,0.484184580502068,0.588453805553444,0.642555327061811,0.699758993489963,0.819019364443447
"betaTemp",0.238147618714312,0.132757389974957,0.018062987201017,0.14350167612045,0.230710966665688,0.32168779170068,0.516197676061227
"betaTemp",0.466177227232057,0.149080381224902,0.109952216636058,0.380342710920466,0.480047047855309,0.567275681482714,0.725194337529591
"betaTemp",0.305254366231293,0.132948214071949,0.0458406562353224,0.212702544481691,0.311185261917742,0.396309557417783,0.550919179343279
"betaTemp",0.814768196068413,0.106629237181795,0.592583329267524,0.741216569590322,0.823042134264033,0.89897003958611,0.987602041071995
"betaTemp",0.246425466315623,0.102567237872157,0.0333159048456325,0.178790015441799,0.248230885085063,0.314411583792753,0.44635207506636
"betaTemp",0.911119211660801,0.0574057938506489,0.788744239793897,0.87216409142732,0.918247985289818,0.957804960684395,0.995609488251302
"betaTemp",0.221442636501076,0.107218205693275,0.0288266771829587,0.143853275201401,0.219962665900029,0.294220047385627,0.434003464270868
"betaTemp",0.75554462114787,0.105756555184208,0.539289587157615,0.683293290810413,0.756944035495115,0.82796931909579,0.949968116742675
"betaTemp",0.878035580500892,0.0876866094634649,0.661245846189703,0.830898124189676,0.897633393227564,0.944552496043802,0.99207835472918
"betaTemp",0.310067783716733,0.242356019020179,0.0147754576565213,0.125809726006205,0.250135511543286,0.419396326808872,0.92988788812274
"betaTemp",0.397294142122093,0.249761695772907,0.0273743387602201,0.198638140431086,0.363920199056494,0.564050610911315,0.939325279970498
"betaTemp",0.62860753654377,0.071132819038569,0.49872687906473,0.579854601469646,0.624026367208656,0.674466870377471,0.772590470873438
"betaTemp",0.299212720252609,0.235679297957874,0.0122837326532465,0.111789932883356,0.231518026673593,0.432744633952187,0.865202762008235
"betaTemp",0.359416174590419,0.267664740660976,0.015937832617288,0.137457835345301,0.292059158390414,0.548938947419199,0.947662118692688
"betaTemp",0.383461455044934,0.232586199131045,0.0306927789239313,0.197440709364762,0.356594494221496,0.537175138212949,0.892489932904141
"betaTemp",0.803512504525644,0.111916043156508,0.55571383802633,0.728967160987487,0.812771986916002,0.887654999341571,0.986726348829025
"betaTemp",0.275976033984885,0.0997544465950986,0.0647046070835289,0.211247636190426,0.279437212926965,0.341811546808953,0.471521047313187
"betaTemp",0.647314060099499,0.108687794808194,0.43100144788279,0.571698115008467,0.647015651599082,0.723984008669961,0.854816983204706
"betaTemp",0.791674637571363,0.0843991886111867,0.629037265263581,0.734422031328458,0.792820321112908,0.849957644846144,0.951108160170799
"betaTemp",0.89319447130847,0.0909714212271975,0.676914225422727,0.841511143588815,0.919252404256752,0.964905282893995,0.996477931348354
"betaTemp",0.58683162112751,0.0762397745200878,0.449244075290058,0.535191952252253,0.583199899049166,0.634679222940836,0.75090488331693
"betaTemp",0.782657171070261,0.117377838132096,0.526033575143352,0.709641071886067,0.78821517094421,0.867794132732409,0.976265206770946
"betaTemp",0.886093707045976,0.0887729947294811,0.672743648645756,0.833279772250589,0.906466753125768,0.957490024951122,0.995094212429297
"betaTemp",0.337534760519056,0.152248030277674,0.0471927665226266,0.231973070044621,0.341481221338957,0.437024817063146,0.616091806943318
"betaTemp",0.286119704257536,0.207120919160424,0.0209582922879885,0.137434048648903,0.241355450095604,0.375573724481232,0.855140429002565
"betaTemp",0.444868000200619,0.282539898681166,0.0165494772167631,0.19772703145599,0.416451897638081,0.68515786832907,0.968323887059076
"betaTemp",0.632848631876252,0.0735502998561293,0.484327713492985,0.583761717102561,0.633083281950459,0.681452116545718,0.778382375345549
"betaTemp",0.394138932113116,0.117168933471247,0.127200976574085,0.323958278884153,0.402464004805321,0.470343764974863,0.607625359831679
"betaTemp",0.896179129319625,0.0756571214630111,0.722568227434708,0.849439813894027,0.908372065642313,0.958985044151167,0.995264582118662
"betaTemp",0.310915370876236,0.244099848789473,0.0147675093130156,0.115116548159559,0.241302445176224,0.4561656273401,0.90872044627315
"betaTemp",0.3653772371942,0.200293515220797,0.0322158547962402,0.208153777430382,0.364307329413968,0.504579078693655,0.762354042040375
"betaTemp",0.488120494986658,0.285622303302235,0.0245376680228303,0.244163031458969,0.488965462921042,0.723005336240858,0.978967217728429
"betaTemp",0.330284142283845,0.210889884447842,0.015911581803127,0.161041027023339,0.309572216791638,0.456186036841129,0.827633128665492
"betaTemp",0.455057807355977,0.255891397447808,0.027955125075366,0.246070416971186,0.452748391789384,0.654380613725034,0.937419503982088
"betaTemp",0.388341520847752,0.22075831886574,0.0306705947914439,0.20924925500826,0.378534902127258,0.534069470787328,0.869416110590555
"betaTemp",0.36528220420413,0.252686077154998,0.0189506575686672,0.158618393624647,0.316111507694691,0.530882038965331,0.919524665353376
"betaTemp",0.216654427529536,0.121918333626508,0.0303491423891771,0.128114194851678,0.208992456437809,0.289996942406207,0.466506365973894
"betaTemp",0.2260179024871,0.114983357591092,0.0234102990230485,0.14107155575878,0.223595334712295,0.304548398537847,0.464095516933742
"betaTemp",0.360931765028329,0.27275228698807,0.0133646886295749,0.130198746511781,0.290511523238717,0.554743664154951,0.947181918498848
"betaTemp",0.360922178342808,0.259662062958079,0.0131121801366519,0.144736323916982,0.30946784536387,0.527985954744789,0.945940867064837
"betaTemp",0.584202358333396,0.130183170723836,0.326028379947453,0.498652474106099,0.589479926643787,0.675431548893248,0.827580241605301
"betaTemp",0.384874846765954,0.255544511578962,0.0157241534068876,0.171895083885449,0.349796608968144,0.568676333939297,0.922759909900281
"betaTemp",0.486336323286112,0.187781120663047,0.118746507703166,0.357985640312957,0.487621532365095,0.610147849810574,0.87520839198133
"betaTemp",0.363386990125164,0.274055504627786,0.0117266875928075,0.125339239483269,0.310411054269601,0.565377418875604,0.940269222482626
"betaTemp",0.88201793525506,0.0834650031046835,0.695001070168649,0.826934056652133,0.897141513479374,0.950404693027491,0.994633179659824
"betaTemp",0.409023731937534,0.0931191603206162,0.20641110861728,0.351910229672147,0.413050698120458,0.471153773511906,0.582229198695932
"betaTemp",0.734478702389005,0.102027189117538,0.532348042440731,0.663851159151449,0.734857312296185,0.808921734811588,0.921631100578609
"betaTemp",0.400352607761207,0.16106458213625,0.0953555101680287,0.29698150593681,0.396777017418367,0.498699802386812,0.750692737971363
"betaTemp",0.785441863747636,0.115670110819407,0.560038537476333,0.700927745942728,0.790537875507879,0.873066558465718,0.983442968681678
"betaTemp",0.258647748243152,0.122407458846853,0.0310098218732763,0.169327958838622,0.259906897722855,0.344811994888556,0.495567508696278
"betaTemp",0.323794666830076,0.14876471879269,0.0361804124857247,0.218464557729625,0.327056871232789,0.429970251562787,0.613471169187681
"betaTemp",0.901517590148781,0.0623942636010414,0.762893372910952,0.863802042677783,0.90930968678116,0.947777920377904,0.994758398083077
"betaTemp",0.706295095787954,0.0762493564660067,0.562968854257205,0.654719944700306,0.705888267269392,0.755873380741307,0.859576541071762
"betaTemp",0.341008337789623,0.259711881405813,0.0134178365080266,0.129355215843316,0.278064109520601,0.502907062802403,0.944918896676374
"betaTemp",0.365267325568316,0.128359974338251,0.0790526651141412,0.284016667091608,0.377031507777842,0.453480761281162,0.586141785548823
"betaTemp",0.331043693049057,0.262836844784997,0.00929041004504137,0.116346885633132,0.25408871780707,0.50405205382038,0.919441292970198
"betaTemp",0.333316713660683,0.271830557519145,0.00521635799501051,0.104229714446099,0.262237081061036,0.509006438641366,0.957832166254072
"betaTemp",0.946111033835229,0.0466855582240411,0.823350000932826,0.923918429283324,0.958461445538229,0.980339369270128,0.998441391231257
"betaTemp",0.812771863878713,0.104709513314022,0.582298031577551,0.742556125940314,0.826156725195849,0.892741496337881,0.980685650910968
"betaTemp",0.739635118262274,0.0871529782718707,0.569012741549142,0.677581111809654,0.74013185191545,0.802016429755408,0.903427059036044
"betaTemp",0.819624526426439,0.0918945833665159,0.611329159638256,0.760815850012742,0.830277537933022,0.886744487202886,0.969259122824917
"betaTemp",0.457478624947298,0.266553960563267,0.0279209053739014,0.236808666786846,0.440698057062242,0.661165905443927,0.969290286614272
"betaTemp",0.627848885432098,0.100854236555645,0.430551440084448,0.559588580207973,0.627402220776273,0.694914845325817,0.825725754304224
"betaTemp",0.43019967205125,0.270665809782869,0.0187649653359301,0.198950788766428,0.406152109679732,0.642046999915251,0.950055511646655
"betaTemp",0.761639706461822,0.0856906505410073,0.591875929250364,0.701388993282444,0.761812489752934,0.823180552696788,0.928143159504128
"betaTemp",0.366825091390905,0.255794625493501,0.0137408354302635,0.154633149727207,0.320540833138155,0.543014991377078,0.923022444772796
"betaTemp",0.367455125982936,0.259201376526839,0.0127130081157051,0.160046384051306,0.312050467652014,0.536674022700285,0.958056267448021
"betaTemp",0.296542809035295,0.248323551473526,0.0132933280234785,0.107765589560966,0.217946534204276,0.42009011745511,0.929682030001166
"betaTemp",0.865463808618524,0.0865985336529071,0.664248488495945,0.812868718427992,0.877397306864411,0.931805639722789,0.99476407525077
"betaTemp",0.287115566964425,0.256553324081263,0.00942563195566013,0.0887863273938206,0.204973832990386,0.401229362989841,0.925984571410181
"betaTemp",0.27431225773199,0.210000456288056,0.0167307238583954,0.118301489801286,0.229047680776959,0.367683170387793,0.860958084781474
"betaTemp",0.397885516673389,0.162129228955504,0.0549876200698232,0.291640808232938,0.40789997857687,0.514922885941028,0.692803397261042
"betaTemp",0.492849258505003,0.0724653808966179,0.345365886081242,0.446978938184228,0.493684849728974,0.539353915523062,0.637639948698812
"betaTemp",0.739220014515824,0.114633149284329,0.508369796194471,0.661669949614754,0.740756088495952,0.821348781011483,0.95286811133156
"betaTemp",0.221720383014976,0.1741934683867,0.00995608523546417,0.0960346596013268,0.182370731664466,0.299566579810993,0.733831492668719
"betaTemp",0.815218201079954,0.0986789555988644,0.590548373614719,0.751721447454854,0.826504567376134,0.891887870713453,0.972809305798866
"betaTemp",0.200145120923181,0.151155112670194,0.0140413065628476,0.0919262473763771,0.173068269020645,0.269024195901304,0.613867842986878
"betaTemp",0.786947559356214,0.103577864830981,0.580458607218604,0.713832426679858,0.791022091111668,0.86174558422652,0.983047366852242
"betaTemp",0.370278598482618,0.137171525191345,0.0769289665029875,0.285268679694778,0.37811378853103,0.464220384886285,0.617778370860344
"betaTemp",0.269710118657843,0.217807285090988,0.00860407507659055,0.102809959509767,0.216518344186177,0.369361303662301,0.855066657451252
"betaTemp",0.812287177982202,0.128571738365427,0.523507771335839,0.731432306733667,0.828806200049485,0.914911116515297,0.99170238488688
"betaTemp",0.562416741276403,0.142510614968843,0.280668532606646,0.466456358948755,0.565720508007115,0.655330192681004,0.848575221427022
"betaTemp",0.855163294852974,0.0865803855075741,0.662296968280163,0.798967563070841,0.869356155856269,0.922172990610951,0.983694700921993
"betaTemp",0.861360868528959,0.0865054983852649,0.673504647711099,0.809775406097403,0.869577308110037,0.925211408566688,0.992674530494398
"betaTemp",0.469771936490631,0.12327843105662,0.182751730684949,0.398885464767479,0.476955392332673,0.54665236152101,0.685012815730168
"betaTemp",0.891793537061807,0.0806955919540386,0.701098631698921,0.843219848481522,0.905975692582499,0.95717176592455,0.996543791542499
"betaTemp",0.405396721652547,0.1822396264271,0.0497285464924018,0.277982228956277,0.412362632885135,0.529556364312596,0.747571429916613
"betaTemp",0.760217212966356,0.0841353989737723,0.603100270953662,0.702897922158869,0.757278674113023,0.818948550644022,0.928528916459188
"betaTemp",0.302054993873483,0.161166557436977,0.029830938157782,0.187197514124599,0.294538628902543,0.399107077468254,0.661012975242171
"betaTemp",0.44464015736238,0.0771739784697422,0.280703705308793,0.397982533006456,0.44688206284288,0.495612102692706,0.588421958026265
"betaTemp",0.748346018257129,0.0950519404007607,0.570623936303068,0.681679192390468,0.748711975696752,0.813922883219574,0.932461019484509
"betaTemp",0.52878031291545,0.0922238401440372,0.35628922454222,0.467262337899674,0.525456636688186,0.5872408864769,0.729766544195182
"betaTemp",0.325704147206928,0.23150876238826,0.0150042632142776,0.139045020719486,0.284020870858672,0.465441535502886,0.876963467527569
"betaTemp",0.771455592254648,0.0883878972443628,0.603825978650287,0.71221474003521,0.769330144252464,0.832025856602223,0.945511844503491
"betaTemp",0.503086837900434,0.245962059167659,0.0407196102290189,0.326584332058591,0.501902105169381,0.680129628312212,0.969785185189581
"betaTemp",0.355281424508652,0.252812328219432,0.0147628122357573,0.143728467451703,0.311662739231475,0.523659117590892,0.922839543492891
"betaTemp",0.398028553564119,0.268229490350684,0.0187288705928759,0.172947734246405,0.354224337053112,0.597357022618742,0.943761410598951
"betaTemp",0.806780980006225,0.0991945761955026,0.609029969481649,0.73706055241975,0.810335271004362,0.880319210796819,0.979802272987255
"betaTemp",0.29064276659112,0.239421639289472,0.0131974341745526,0.110177780684805,0.225604116742804,0.40039113777015,0.923653896125632
"betaTemp",0.14285205398386,0.10415639404503,0.00408230591712302,0.0612699227763369,0.125653768130408,0.206920613054126,0.380385049335282
"betaTemp",0.392795395757891,0.259933523141748,0.0141691379364892,0.178664264588949,0.360081397177216,0.577922731519475,0.932477716903026
"betaTemp",0.486748237593799,0.064006481876706,0.35167393714092,0.45028159519972,0.487438044605325,0.526969446680888,0.611145031059378
"betaTemp",0.700323571464891,0.127545991212396,0.454462210216078,0.613777591240423,0.695247276761389,0.783753416927307,0.966559101790254
"betaTemp",0.32725604368309,0.268605655416969,0.0101221925295037,0.106768658453507,0.247279468094669,0.501391671729716,0.926171363374275
"betaTemp",0.112657164084733,0.0861038901077147,0.00404387027061857,0.0439769782039247,0.0947299449453099,0.161612701085123,0.320174523264569
"betaTemp",0.42250274473225,0.131082507888343,0.132715810282039,0.340476465863696,0.42897263849646,0.511380395303008,0.663247573870937
"betaTemp",0.76921022993922,0.111774166336447,0.548402385970767,0.692378759991673,0.77143850068726,0.849563801377925,0.973164081567644
"betaTemp",0.32578495846827,0.204917000035012,0.0200399918050674,0.171836437608051,0.304720447948836,0.445594473154638,0.857164570158822
"betaTemp",0.937007832682455,0.0587732621731568,0.773348624437377,0.914005689712606,0.953340210672682,0.978870899179709,0.997671308320752
"betaTemp",0.349077829013519,0.261912613683797,0.00973221556361497,0.129024617786419,0.282152166662996,0.524743677377955,0.916844790076688
"betaTemp",0.3837774177854,0.139783141162437,0.0911529261843863,0.296392095716873,0.393522193210468,0.477590841127125,0.634118922343825
"betaTemp",0.334824793410421,0.264067333394744,0.0100725146126276,0.109881068510333,0.265561031673756,0.52149279719871,0.906087122251636
"betaTemp",0.680850696914405,0.0968496433491727,0.500916694442628,0.615379753444881,0.676742117973567,0.745334785053527,0.874163886268254
"betaTemp",0.752761243397881,0.131906281030605,0.489005403853028,0.665349016551645,0.756027009887236,0.849627490359979,0.982527340158728
"betaTemp",0.940154434023884,0.0554569445400344,0.790959467502558,0.918023798142032,0.955301011873323,0.980715531296978,0.998069751657519
"betaTemp",0.297063686436117,0.264896555793194,0.00562161396633796,0.0852584545071102,0.20709550487812,0.444056226338707,0.934504784310856
"betaTemp",0.328261663146208,0.21100520161299,0.0131082281802308,0.168608304616911,0.299513392732153,0.455381692371409,0.843753069560474
"betaTemp",0.305808296997876,0.190592371304076,0.0143590816053026,0.166123022125154,0.286812563899936,0.40904206659702,0.806233394294426
"betaTemp",0.678435451300497,0.197436996660795,0.220081447762883,0.556404077074857,0.69755123785548,0.828776801838074,0.978726555432021
"betaTemp",0.352396440322422,0.264181921361991,0.0100745346356921,0.129545132217218,0.29562353033112,0.530124922816536,0.931612849330842
"betaTemp",0.857241543108517,0.081192768058455,0.693961639590182,0.801411888061464,0.861496665108594,0.923586502059894,0.989221202677527
"betaTemp",0.238404788593642,0.223141421903387,0.006328837492364,0.0808582435626089,0.172549684821267,0.302447854729508,0.891398433525506
"betaTemp",0.418053023650743,0.208889656412224,0.0428364367425652,0.27262047023585,0.416314955319387,0.553675527505183,0.856834593296706
"betaTemp",0.452409944130618,0.247641029981075,0.0341672647956828,0.257405487540912,0.444088459734872,0.635394052523509,0.934422888384775
"betaTemp",0.556829877132697,0.0682595287598172,0.422952736175962,0.513067554180558,0.558115109174555,0.600713626192921,0.689145585446721
"betaTemp",0.287624466977769,0.23736882436955,0.0115920565630064,0.108844547903063,0.218810125603948,0.402106648893422,0.898224992071598
"betaTemp",0.837272683467559,0.0815444827028781,0.658030182219526,0.786761016565146,0.847308833616848,0.896643857922052,0.968873854768813
"betaTemp",0.814593514407386,0.0977123219493173,0.613810184336177,0.748419003791734,0.822083711820773,0.888713856838546,0.977853746506343
"betaTemp",0.461184061972949,0.143041632661001,0.175866830751866,0.365868855880096,0.465452366191694,0.556438143545021,0.741501879270393
"betaTemp",0.29595429039659,0.152281655049596,0.0320727890634591,0.184824930489452,0.29455306415033,0.396627157347072,0.599545098643538
"betaTemp",0.783018889568592,0.10796673601889,0.52328188709404,0.744652983744684,0.797218542074491,0.847891662459929,0.926504978645269
"betaTemp",0.655619176697482,0.0978326209220565,0.479656613638403,0.590700164258764,0.648582355924435,0.717207939464475,0.875786389043394
"betaTemp",0.480334092178995,0.0692598155724344,0.342913478245401,0.436984809087952,0.478792927286209,0.521646813186152,0.620190808543333
"betaTemp",0.459386553643901,0.136303506282598,0.153344175100579,0.374926485844695,0.464397233450104,0.550139320962518,0.710078320383831
"betaTemp",0.735965016320178,0.174698153468928,0.313384351976862,0.636044380598141,0.754506081875019,0.869327672216596,0.983446845874714
"betaTemp",0.776265393460201,0.136427739631261,0.476159172538832,0.69445206675988,0.78926309805733,0.881863693137645,0.986466455612633
"betaTemp",0.343988595786982,0.267651159434692,0.0124224995527199,0.126060774376957,0.269219930498257,0.526036414905326,0.920120308936677
"betaTemp",0.886324911847443,0.0743416362930865,0.724191348103189,0.841007099967918,0.895635394497835,0.944637163603289,0.994565842767671
"betaTemp",0.35496280370211,0.256287545984913,0.0124081322053045,0.142760419370118,0.300422252434199,0.523819184555995,0.915617052204019
