"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",3.44495614633275,1.01906141317734,1.34996422335248,2.68483910871292,3.5441613218635,4.30666112791044,4.94883969254912
"lambdaTemp",3.28539091426998,1.10301574542377,1.19648711182056,2.38583399574776,3.35619130345734,4.27028421196106,4.93512775339428
"lambdaTemp",3.74476698015596,0.908496916975735,1.70707307403985,3.10676637698615,3.94013202165979,4.4923635935277,4.95003304116134
"lambdaTemp",3.50850153952936,1.01680858604259,1.38854780971967,2.76197815663066,3.64054988484045,4.39007151970487,4.93511762498197
"lambdaTemp",2.85581989156076,1.16700770276524,1.08904428413945,1.81938345750722,2.78493156368359,3.87475090433466,4.86681731462722
"lambdaTemp",3.35080806851352,1.07107913036793,1.25931543074005,2.50634430751102,3.45358800292521,4.27843573252138,4.93877219528646
"lambdaTemp",2.91054640896304,1.15008283289976,1.0933786897152,1.92689739969463,2.84705183622834,3.92253439836095,4.90964268895088
"lambdaTemp",3.38870680165947,1.03736745118021,1.27502808299251,2.61807956198245,3.47138553225033,4.29076219228448,4.94041194204227
"lambdaTemp",2.78231601167994,1.16814869617187,1.06220273183286,1.71893455918703,2.66366770963803,3.79204568604954,4.85367169685603
"lambdaTemp",2.77421682167655,1.16793372125016,1.06820207356134,1.74263039797334,2.6441559947339,3.79337498903671,4.88430800225462
"lambdaTemp",2.85489860987582,1.17102278450119,1.05374439040795,1.8267873744618,2.77370254415424,3.82595049459732,4.91884515885281
"lambdaTemp",3.57806200093947,0.97924480379028,1.45973989405104,2.87942368268998,3.76638682221511,4.39783023480151,4.92030522657945
"lambdaTemp",2.7423233328464,1.1448619934369,1.07029745427309,1.72725753205643,2.61574359902758,3.66592495323732,4.86734146251864
"lambdaTemp",2.83913592449381,1.16061954463741,1.07287890147257,1.82688883890289,2.72602482447081,3.84169582493631,4.88084471298908
"lambdaTemp",2.11497708345519,0.917575482018124,1.0401904088612,1.37671322960374,1.85648038994437,2.62933451538879,4.40032733018922
"lambdaTemp",3.4139758276651,1.00979535421235,1.38637354464869,2.66677823594461,3.53580851400478,4.26159900882706,4.93651203357964
"lambdaTemp",2.92609473317362,1.1105949498523,1.15425649815445,1.99136048381605,2.84741143394504,3.83048118939694,4.87615413928039
"lambdaTemp",2.87137567176655,1.14567154959764,1.08568374969744,1.86978346065722,2.78783127380085,3.81248069584608,4.88512413617756
"lambdaTemp",3.33556370160992,1.04140716166054,1.34376737065594,2.51736131643189,3.42795704143016,4.23331924074325,4.88868261250444
"lambdaTemp",3.18274570733316,1.10832985926534,1.14947434872357,2.28454849355721,3.2368661268906,4.13933918118654,4.91180638285521
"lambdaTemp",2.08479090510511,0.911223442206902,1.04065634380655,1.36891882816774,1.83985352062617,2.57060400413504,4.41518785725385
"lambdaTemp",2.69148682593638,1.0801677696186,1.09469462819886,1.77239194959906,2.53451900991837,3.52743868637438,4.79749501804304
"lambdaTemp",2.7070770766503,1.10929376299003,1.07719740811293,1.76390630815638,2.57870137153883,3.56884269053776,4.84148015900384
"lambdaTemp",2.89698404996233,1.09816336859516,1.12197981943031,1.98478742639504,2.8469892024042,3.79326815509409,4.85606716386439
"lambdaTemp",2.96009427958111,1.14494180902693,1.10179927026145,1.94569085371486,2.94978095088863,3.94154988333469,4.87924137567514
