"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.72341303706109,0.0200607794780413,0.684886971864421,0.709753198920265,0.722731003048644,0.736148606426382,0.763851115898518
"gammaTemp",0.735298908343901,0.023875556109711,0.69384413739673,0.718350475383798,0.733298026332784,0.750033834522261,0.787568213525565
"gammaTemp",0.452503431792732,0.0157716736559098,0.421680430106119,0.441311187213862,0.451834247128087,0.463549223846987,0.484511516136218
"gammaTemp",0.871693703215205,0.0884519005709516,0.686332751180767,0.809270693160008,0.883281308505764,0.945793435985989,0.99489507334672
"gammaTemp",0.487636707037836,0.0143745165683309,0.460143048898814,0.477541222325837,0.487712210536993,0.497497596903289,0.516650979115697
"gammaTemp",0.958592096156646,0.0340485719535151,0.87539312737674,0.939360996498089,0.966572996602887,0.986426716301395,0.99864862624502
"gammaTemp",0.834095218513008,0.0579296618978425,0.728770173195744,0.79283671279534,0.829601413996308,0.871859373023582,0.959973498873833
"gammaTemp",0.150051959101552,0.0158596632487659,0.122253049511159,0.138410996420943,0.149194078545744,0.160932653455232,0.183271920961955
"gammaTemp",0.214975921822839,0.0325368090426612,0.129550020237011,0.199937329497441,0.218933669565359,0.236531029319246,0.263836274069402
"gammaTemp",0.0898721393893405,0.0502350944925239,0.00479880042831359,0.0479660450729213,0.0924084737359855,0.1321298474411,0.173249196463261
"gammaTemp",0.535531036518212,0.00757123081178311,0.521249688875133,0.530153181488589,0.535354557604184,0.540789065671461,0.550813621373065
"gammaTemp",0.0488583125460902,0.0285329853344801,0.00337966934159653,0.0244898571588706,0.047924028794317,0.0713026967740868,0.104611251766519
"gammaTemp",0.468793632587558,0.0131023340959625,0.441435739773068,0.460405957826324,0.469272775228178,0.477854667134956,0.492501101799218
"gammaTemp",0.938048055543849,0.0368791640758495,0.859993215968606,0.912740209172694,0.941642148796844,0.967548070430076,0.994714991632305
"gammaTemp",0.70403229559807,0.125276299024009,0.507744724907655,0.610015655568793,0.683486596990628,0.783336438392534,0.972130745335011
"gammaTemp",0.838393579547332,0.0598816233796906,0.742070684081229,0.793909179090573,0.830217392362753,0.87452708533902,0.97473744579248
"gammaTemp",0.499347176252475,0.0103933310803779,0.478980387668119,0.492229234100723,0.499571290616002,0.506539427099442,0.51918633910002
"gammaTemp",0.256584203718826,0.0532089979286319,0.118404888656613,0.233902813916773,0.263472602860256,0.290042107253177,0.33487649202354
"gammaTemp",0.183192364347009,0.0220709924899062,0.142648625089889,0.166909734890254,0.182919836457613,0.199161017847343,0.226027298280214
"gammaTemp",0.910605818277373,0.0634988642944825,0.768968521483633,0.869020502060785,0.921896912615959,0.96242630715283,0.995956876968368
"gammaTemp",0.756194635718746,0.0255458293703049,0.704386372347012,0.738787961867334,0.75699433324284,0.773613973676234,0.804302801261257
"gammaTemp",0.972787520162471,0.021968699735133,0.919174727693759,0.960522094566892,0.977853304301096,0.990092068648536,0.999152408873852
"gammaTemp",0.673148758158193,0.019219431071091,0.634730457842821,0.660375114752239,0.672729193625076,0.686176077239702,0.71066752127461
"gammaTemp",0.188402775714205,0.011854029237787,0.16682061306529,0.179640509688485,0.188030259807881,0.196632280606944,0.212367275500471
"gammaTemp",0.310560107990014,0.0112009053502923,0.287744821550002,0.30327381308031,0.311285523803808,0.31842235331742,0.330348905316081
"gammaTemp",0.103371309084257,0.064137567399987,0.00498967802144853,0.0478034826015208,0.101523362718502,0.151952157946791,0.229811598083686
"gammaTemp",0.0618017001420167,0.0354439324279427,0.00345853436882078,0.0317566915089893,0.0616371764558757,0.0906088147201734,0.125500651982422
"gammaTemp",0.281577860200599,0.0122662405704019,0.257680344606207,0.273149971095474,0.281511427217136,0.290345251393042,0.305176648011175
"gammaTemp",0.188963036364059,0.012149697600276,0.163898083720434,0.181000998370263,0.189519453424822,0.19715679900731,0.212076064725881
"gammaTemp",0.757926764957803,0.124370181153888,0.542867898411007,0.658304349887754,0.746766755743306,0.85955222654289,0.983036208513458
"gammaTemp",0.87493617097314,0.0814593045461117,0.703489085188723,0.817184493425412,0.884954453754774,0.942664275804904,0.992376049648114
"gammaTemp",0.358943888514661,0.0162523134818445,0.328865135384318,0.347384362535415,0.358584429176842,0.37045222279027,0.39099450573929
"gammaTemp",0.0956538281862112,0.0494542901829943,0.00576834093376167,0.0551645664730233,0.101644990654978,0.137638965984897,0.173489566881761
"gammaTemp",0.795552171381846,0.0927651053090884,0.637349029084609,0.725276259084933,0.788222364949343,0.860882496557475,0.984519837027678
"gammaTemp",0.473066333454529,0.0307323415900032,0.414525228581984,0.45211928321434,0.472050050329956,0.492249728339929,0.537560704887597
"gammaTemp",0.794342610491279,0.0795692082881834,0.665898136026242,0.736198919351409,0.781913734931363,0.843504823458925,0.967940666948307
"gammaTemp",0.69092234962992,0.0257954899520861,0.643247703980235,0.672790535672931,0.689564870546777,0.707735721130014,0.74513705519577
"gammaTemp",0.422444134378715,0.0159245349697594,0.397309010224694,0.409850839329153,0.421320643480736,0.433157205837015,0.456923733065934
"gammaTemp",0.671869925162664,0.0171988844790688,0.640819957787022,0.660055140130533,0.671082903675215,0.682685630900775,0.708768424461231
"gammaTemp",0.623089946098718,0.0732767572385343,0.513086538521871,0.572887890901151,0.612592339787221,0.657975154279519,0.797050550026928
"gammaTemp",0.560745440514759,0.0423778794085559,0.487759075056254,0.531979354899607,0.556714700822813,0.585559680138151,0.655398995415401
"gammaTemp",0.177194611973575,0.0231427454314389,0.137268910791853,0.158552706455342,0.177350576964421,0.193621043131605,0.223349155250095
"gammaTemp",0.529608497127353,0.0165238897145506,0.497925551031675,0.517790683475879,0.528913360814789,0.540733112055183,0.562695423876823
"gammaTemp",0.776847255212602,0.0282950351808154,0.72833688269073,0.757345112278233,0.775115774942097,0.79344591279661,0.836302432606976
"gammaTemp",0.438771177866821,0.0157653548800121,0.407867584061079,0.428076386223453,0.438848619364608,0.449130155103273,0.470681695721256
"gammaTemp",0.731222795836672,0.0401762911190611,0.664030268179263,0.704005481394299,0.72751688559405,0.754299902350092,0.821899508714877
"gammaTemp",0.679208407543817,0.0181807348352437,0.647852978313447,0.666440860916687,0.677767917847351,0.691143639525287,0.717939205544234
"gammaTemp",0.945198331617761,0.0383008226208426,0.858500900842989,0.920542985409128,0.951145845717596,0.977201667613864,0.996833152885184
"gammaTemp",0.307457614227641,0.0124073827451704,0.280128029480655,0.299739061479839,0.308549319546906,0.316303174738854,0.32932010366111
"gammaTemp",0.332737252567298,0.0262581238187986,0.278745470186086,0.315739122060854,0.333664433053367,0.350883408466002,0.380936226849235
"gammaTemp",0.352119383381456,0.022968462940551,0.308321908600797,0.336602152580227,0.351630994303365,0.367179542185398,0.3967986245425
"gammaTemp",0.0803549945162931,0.0468467369016611,0.00426359596573731,0.041220478945219,0.0797466347302003,0.116712623111623,0.167402385692269
