"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.70238222279447,0.0299203682233059,0.650328613902873,0.680870723251127,0.700238290953641,0.72162926605071,0.76594586633779
"alphaTemp",0.715311662792849,0.0286559519303804,0.654351897384304,0.696390376381791,0.718044682547346,0.736859586129101,0.763763429450203
"alphaTemp",0.426404169200777,0.0481768653410081,0.341698616752845,0.390779748959632,0.424307620876207,0.457756977376987,0.525336503595935
"alphaTemp",0.16747898066065,0.0592472178926287,0.034091102664208,0.126008843711512,0.176451923962912,0.212150265479268,0.261201329926273
"alphaTemp",0.513184130462224,0.0373439992947173,0.443171519511049,0.486236915304767,0.512568620221784,0.539251962146601,0.586646959540191
"alphaTemp",0.612401751767393,0.0203856261983548,0.565178157468956,0.601158177989593,0.615119856253076,0.626953888346392,0.645064301225098
"alphaTemp",0.325684913529072,0.0329451397447083,0.271120979514999,0.302011326033301,0.32240925444554,0.346017348936801,0.399634672075661
"alphaTemp",0.784095986522867,0.119508080171457,0.537113906058154,0.700922512218713,0.788857899949791,0.88203500851097,0.983806916437176
"alphaTemp",0.151614503813147,0.0555500213665559,0.06916092623856,0.108350696612657,0.144781162030513,0.186382415946798,0.281854695833846
"alphaTemp",0.357140506376913,0.0742030287760759,0.232438965907694,0.299227096305592,0.352808532599786,0.411844531526753,0.502434336065053
"alphaTemp",0.949849278207433,0.0191634454257379,0.913755806627773,0.936324855688175,0.948894344373834,0.96307477445919,0.988085185993336
"alphaTemp",0.754247955647591,0.145746745791656,0.470420807708837,0.647679946542664,0.76282369153373,0.873692067652408,0.984456465035876
"alphaTemp",0.792663206372378,0.0351328833801939,0.73592784092847,0.767693983830706,0.788642201927586,0.813431436120638,0.875479533883637
"alphaTemp",0.921514155102143,0.0369991430678387,0.840310993256641,0.897498899939721,0.925176578550816,0.949100181468355,0.980705941700464
"alphaTemp",0.0546302848090379,0.0374681464457882,0.00288339889302785,0.0238999422941176,0.0482832464897655,0.0791320980941918,0.139472029798246
"alphaTemp",0.397765661056913,0.0360681506150585,0.332159990083905,0.371526693047092,0.396428973145228,0.421575111398243,0.473414243257771
"alphaTemp",0.744005254013904,0.0263900477074751,0.696561671308863,0.725130152091577,0.742365705681424,0.761228444977186,0.799801378135606
"alphaTemp",0.0766748881731425,0.0527629953618464,0.00366236544012131,0.0334048456837739,0.0677027208147455,0.113617490536702,0.19270124027013
"alphaTemp",0.78932662605456,0.119359050243297,0.557828783276463,0.700543437341061,0.796104292793818,0.88500244720015,0.984852437993403
"alphaTemp",0.225584153067849,0.056730143909961,0.102798034156904,0.189051075913175,0.2318202133376,0.269382658466037,0.315564917301914
"alphaTemp",0.859839133173282,0.0464427225570408,0.78752252819392,0.824585967082161,0.852661605892885,0.888786183870828,0.966100728167571
"alphaTemp",0.832967958931191,0.0278868297821746,0.780813006229442,0.813841687914731,0.832358130470634,0.850890423837674,0.890066521572324
"alphaTemp",0.495397003982843,0.0287533492127727,0.447962209472274,0.474299902107043,0.491541470023973,0.513786321243846,0.558494340564682
"alphaTemp",0.577325668134972,0.0972961058616491,0.419177702985609,0.498856756615839,0.568112185160025,0.65290042065088,0.7671170108325
"alphaTemp",0.833969685195059,0.0750619357087018,0.697293624347953,0.779532180153962,0.832624100640248,0.888954333868529,0.977606805332004
"alphaTemp",0.0459864458803269,0.0322904965427614,0.00197910233208296,0.019530469200877,0.0399772445896831,0.0686780158898884,0.11750075484351
"alphaTemp",0.725059749581487,0.151693489436845,0.448601532440352,0.603999829126314,0.727302781324942,0.848853025483418,0.983387604624047
"alphaTemp",0.511787673504338,0.0663163165493778,0.417806319097186,0.463771662066638,0.497919139605372,0.546768882258579,0.675327940485288
"alphaTemp",0.468886855878196,0.0746739496710373,0.352851390169173,0.410095765350719,0.462405593356511,0.517119638878398,0.634415195910639
"alphaTemp",0.0417387621490757,0.0369275797602068,0.000859453706136507,0.0124262581769462,0.0310607022915393,0.0615981756760434,0.135179386906567
"alphaTemp",0.123342208216968,0.0592171792289467,0.0129132589139219,0.07787586818891,0.125026966867749,0.168232322340048,0.230053488419657
"alphaTemp",0.618200683695517,0.0713773195271422,0.489043799929942,0.568443997352802,0.61610600658493,0.670653196012865,0.755618901533513
"alphaTemp",0.334562018577281,0.0619722909426908,0.252067966941096,0.287782229574694,0.320014270708848,0.36978763198257,0.489479508895826
"alphaTemp",0.125829776910242,0.0612474545835519,0.0236804465847687,0.0787720427246911,0.121727147947283,0.166578445458666,0.256273795224278
"alphaTemp",0.18970758131509,0.0675724253806434,0.055219576581848,0.141839143275804,0.193121784327695,0.241119030165173,0.305567581589777
"alphaTemp",0.224919926970638,0.0436043260754364,0.15699042670814,0.191937233977367,0.21824414781181,0.254224650097122,0.325249349523822
"alphaTemp",0.477886885180351,0.0368161124639043,0.406199644605852,0.453708638022035,0.476849040192834,0.501915577817947,0.552949203535557
"alphaTemp",0.908105378992605,0.0535842023180837,0.803843423126512,0.868814066417512,0.909221599921902,0.950630483180051,0.995954774167763
"alphaTemp",0.789207087721784,0.0323902083614509,0.727816658571794,0.766569438549216,0.78826228297514,0.81051124201834,0.856167277692358
"alphaTemp",0.0797588812095046,0.049967447993882,0.00416720513858836,0.0398520611576315,0.0736360648890068,0.11383565150398,0.189609713011882
"alphaTemp",0.13319320392186,0.0607814647034091,0.0311324078609274,0.0878933852437254,0.127890970185536,0.172308459759721,0.266218783770995
"alphaTemp",0.787350957483074,0.121060265084891,0.546026033155814,0.69805910144572,0.79037124661215,0.885027106945388,0.987037542244376
"alphaTemp",0.485946060742098,0.0340000048013871,0.415477849878017,0.462883888403217,0.488552911254776,0.511415101542676,0.542936548729697
"alphaTemp",0.515579030553102,0.0209654818622938,0.482309506427364,0.501060297642523,0.512806462104206,0.527078796914392,0.564397727585834
"alphaTemp",0.300853310357306,0.0384419106693087,0.243399605404291,0.272457884203199,0.294610204033574,0.323081441030408,0.390674749308195
"alphaTemp",0.360447974105146,0.0346587234388704,0.296402710067627,0.336684572873592,0.359056676495711,0.384267322512985,0.431001893269859
"alphaTemp",0.894964414293833,0.0380967009145212,0.818760157640828,0.86932749756536,0.89517290538872,0.922317797520762,0.968360064111292
"alphaTemp",0.457353070899345,0.0320869382993699,0.391275542657237,0.437466630352023,0.457899195533198,0.479868812936347,0.516612542053005
"alphaTemp",0.79222248581728,0.0771799785065034,0.647833193130659,0.736382995638662,0.789253453854969,0.844953356520857,0.948730355543001
"alphaTemp",0.121111270935,0.0624533929667295,0.0183262971471919,0.07316307190131,0.117528828468862,0.163198160710217,0.255709719245222
"alphaTemp",0.221138305330702,0.0638381863890081,0.0870112421726166,0.180158305927129,0.227940101017635,0.26973819893017,0.32503879602677
"alphaTemp",0.223257159458349,0.0544493242921994,0.148251993125434,0.182055087462695,0.212386468339767,0.251969880963712,0.359831361295805
"alphaTemp",0.600157751648869,0.0213911064881269,0.563335314158468,0.585503216947067,0.598507802992835,0.613046578379307,0.648033714204849
"alphaTemp",0.672777070567705,0.0349478981390248,0.608011647821157,0.648197193367216,0.67135076440219,0.696896395612425,0.745115014061309
"alphaTemp",0.835359513991201,0.0731348472265566,0.708306329460938,0.77719043737924,0.835805276057056,0.888216140865766,0.978051802411204
"alphaTemp",0.0691199395260252,0.0525305885329208,0.0025214152206901,0.026674193654471,0.0580471520925935,0.102847161517904,0.190535903976555
"alphaTemp",0.252889768900396,0.0647164098650974,0.131529305749198,0.20541821685856,0.253557624035757,0.299978182060238,0.37573907881621
"alphaTemp",0.446557242149025,0.0505971830720038,0.34479210476439,0.410586437726202,0.449072079587148,0.480907993790541,0.542174124171753
"alphaTemp",0.359378978159683,0.0627309642633597,0.236098232642709,0.314805013846648,0.362528417794978,0.40911680821075,0.466079439124763
"alphaTemp",0.151206179168069,0.0625377733799766,0.0588557667057733,0.10091180742195,0.141800381599678,0.192306371921461,0.292693760064517
"alphaTemp",0.761101546638587,0.13144037382574,0.502781211542685,0.665017267009237,0.767466863590166,0.862482288558627,0.982385799693895
"alphaTemp",0.434714939345729,0.0238571218427687,0.39766832391748,0.418327052258108,0.431586904663763,0.447964231513934,0.488941454463276
"alphaTemp",0.687165201817265,0.0497452018122724,0.601075940511408,0.650793764821374,0.684092660078845,0.720921977677305,0.793026316294985
"alphaTemp",0.561707919639927,0.0407861198511603,0.487982532798514,0.532812159126721,0.559727666632612,0.588909192154419,0.646020699636865
"alphaTemp",0.10507600027525,0.0646604961591429,0.00582249710460039,0.051953087845254,0.0983465746654842,0.15354310205807,0.236415077920142
"alphaTemp",0.753349372507323,0.138966706194631,0.490778815047588,0.645655713760576,0.755121737517225,0.86664472326757,0.988197414385393
"alphaTemp",0.398477470544015,0.0373568438070983,0.333853019123198,0.371141498010057,0.395442595370688,0.424343847304774,0.477090147545575
"alphaTemp",0.326587227098203,0.0221697579820207,0.288845063329966,0.311322596040554,0.324146685422386,0.339431031218607,0.376214375739835
"alphaTemp",0.497486859765063,0.0325145486707553,0.421708691598201,0.478635512055125,0.502121726364468,0.521414947936355,0.548765165127278
"alphaTemp",0.525639695503039,0.0288514358106366,0.477006200412098,0.504852818763501,0.522801867602941,0.544383914607125,0.58773210894208
"alphaTemp",0.73895380388847,0.141823722892105,0.482065659993887,0.626452906123843,0.739386969812023,0.851138164909057,0.981654751406826
"alphaTemp",0.588407053788585,0.0381532835043186,0.52690229957935,0.559259821544979,0.584496138474457,0.612174101499706,0.674828433398391
"alphaTemp",0.078975258326184,0.0539852393729796,0.00283105616444334,0.0333405258978706,0.0708169648430783,0.118338436963142,0.190462296994737
"alphaTemp",0.862641421067774,0.0269790259383367,0.809761788140026,0.844782008149588,0.863312800744893,0.881207540698576,0.915922143254615
"alphaTemp",0.22703354601307,0.0627979921488333,0.108605673207774,0.179651214752869,0.227079936126276,0.273350915576221,0.341608267898867
"alphaTemp",0.864633165306283,0.037523223137044,0.807715176319921,0.837239934417851,0.859263158889934,0.884438302821514,0.95635508310686
"alphaTemp",0.789038350448647,0.122809891995005,0.542365194978281,0.698273166312056,0.797000280944689,0.888478741286632,0.983523152870459
"alphaTemp",0.629425497233748,0.0366644025790193,0.567781453857823,0.602609691818949,0.625873493344422,0.65226745423382,0.712013574088952
"alphaTemp",0.334880031321789,0.049542844720196,0.23005384215089,0.303128625808889,0.340079672127361,0.370830518152711,0.421099575841381
"alphaTemp",0.0662875841987755,0.0456858095682298,0.00230350492180765,0.0276846808677806,0.0593554713944319,0.0989173663292698,0.163101360526437
