"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.718708412341088,0.222328087560626,0.152263715782476,0.601577626874685,0.768132805792473,0.895120986898798,0.988882608261342
"gammaTemp",0.781227120466503,0.149373861115712,0.444874992163908,0.683622960334775,0.802681049211015,0.901405015678527,0.989063638365439
"gammaTemp",0.464519744131037,0.216639252914495,0.106637929809986,0.307344200991274,0.428542838289454,0.608621678511301,0.93748923653811
"gammaTemp",0.3605097777185,0.288726919629424,0.0162493722091867,0.109177621906662,0.263726113616304,0.605964839672371,0.937518345550944
"gammaTemp",0.657566924187563,0.241043929125824,0.135936728743238,0.490574304540828,0.697030099966343,0.861695059140126,0.98971053707056
"gammaTemp",0.699256382379569,0.160207354970866,0.37667486714628,0.589158535927838,0.703285877805323,0.821492301487677,0.981129701664198
"gammaTemp",0.631550391466793,0.221643222771746,0.18869015905632,0.479503166801285,0.647731079790819,0.806592817901183,0.976211443044771
"gammaTemp",0.34309816748744,0.267468280436248,0.0144116166257116,0.113481024769204,0.277596921040583,0.528544098739633,0.928170502673637
"gammaTemp",0.429264272645393,0.343818130050787,0.0137121646474797,0.0984557858514186,0.338864594922322,0.77715302040648,0.979993984946725
"gammaTemp",0.21546526905159,0.200089948081329,0.00898737228816266,0.0791738443886611,0.148210379260367,0.286820640932845,0.801763561800838
"gammaTemp",0.563579507800926,0.0666964330285681,0.446147975471829,0.518629319111114,0.560454658874676,0.602974363897388,0.705820918756491
"gammaTemp",0.459211726496511,0.331672787229311,0.0103510827660192,0.121713421393076,0.448904599632688,0.781466154356714,0.980214773860169
"gammaTemp",0.42166534134417,0.0531482571568941,0.315332464929166,0.386617902831638,0.422661098812808,0.457973479986817,0.524827876077676
"gammaTemp",0.910861257446547,0.0655511546398273,0.74859371947214,0.872433804853283,0.923472919228513,0.962579800256791,0.996631365081948
"gammaTemp",0.435038479580828,0.307711128932231,0.0146997778334244,0.143920201484004,0.402528160850012,0.70541974550476,0.978166397902624
"gammaTemp",0.828961254016919,0.128671563343106,0.541196867195119,0.756056374507726,0.852542732196757,0.92801385337813,0.992680208758459
"gammaTemp",0.694094359351759,0.136090437041262,0.453310035889736,0.593957798241866,0.684866370635831,0.79187418777654,0.966085150092205
"gammaTemp",0.446793673865803,0.296186131939759,0.0217124422277276,0.173051882047999,0.413641274564483,0.703096365078512,0.969180933772438
"gammaTemp",0.360753094204916,0.182267032632931,0.122501162526943,0.227695524448818,0.321613243948149,0.451465101482461,0.847305966400662
"gammaTemp",0.622823307949237,0.254434712802249,0.0712996925673573,0.470298888503892,0.670484052429017,0.824893231285528,0.978074351405914
"gammaTemp",0.647980048917197,0.0845107558345303,0.507413932499244,0.588831410029532,0.638651220854371,0.699254432222965,0.836932359799749
"gammaTemp",0.93059981562135,0.0519055120916808,0.807090616925071,0.90020812785223,0.941247608859259,0.972118476818183,0.996566289314086
"gammaTemp",0.452064014464845,0.208027365589591,0.0794714797738593,0.29805069393439,0.427862755520002,0.590126234196546,0.909269607630134
"gammaTemp",0.378762235953901,0.218507062117752,0.0345067304049811,0.215660037489567,0.344338541970216,0.510726383074201,0.894148731218397
"gammaTemp",0.305420458741707,0.0575119210858353,0.214185962105557,0.262124741798913,0.298579899816321,0.343133318674937,0.432455890086626
"gammaTemp",0.430127199765568,0.345077381396648,0.0115750154506605,0.0947036377156436,0.352024016134611,0.775391133363339,0.975800910356951
"gammaTemp",0.379395968937226,0.30436733381285,0.0165135441596679,0.107543639980295,0.282990884930787,0.640003196717702,0.969544259138354
"gammaTemp",0.305136312610085,0.145626863841809,0.119133505799416,0.206948815892754,0.276397457957108,0.371437712488189,0.717310114875312
"gammaTemp",0.281754999661746,0.252857675362875,0.0107439130806502,0.0966009327957937,0.181301215491833,0.413039135788472,0.911691529997946
"gammaTemp",0.251537632622258,0.269953623236807,0.00656812822045764,0.0617472722613693,0.129551386744757,0.354302696892665,0.936134448312777
"gammaTemp",0.348629232983136,0.271783215067965,0.0161249635990812,0.120130925538815,0.275491241720392,0.549309198333476,0.943741905816871
"gammaTemp",0.342392428826035,0.257252061100776,0.0175471343187935,0.130792602675343,0.281788580348143,0.507096171498771,0.922094618714054
"gammaTemp",0.495610025611288,0.286716388317547,0.0292241673593003,0.237375626512125,0.498998840717193,0.739318597767737,0.970724879062536
"gammaTemp",0.508587292626352,0.239003331596876,0.0773032979559111,0.320294413382558,0.501554378567589,0.692303343255213,0.956734057273958
"gammaTemp",0.361458650417262,0.247950497997446,0.0229563558962639,0.168681925071462,0.307200316550611,0.51619062178208,0.925012381446171
"gammaTemp",0.517675044286118,0.238336684210782,0.119468937233172,0.325537001962765,0.508315077662893,0.696489303205557,0.962722991944234
"gammaTemp",0.709799307127617,0.165947213599611,0.379743904324371,0.589358425446605,0.716974210099917,0.839622940373855,0.978481147956735
"gammaTemp",0.519726896214128,0.109212656954705,0.331575049386704,0.445805745908753,0.511006421205011,0.58252893779224,0.756788254308382
"gammaTemp",0.596780869601937,0.0852749000455689,0.450268398414948,0.536688614890463,0.591011168330843,0.650101321570152,0.777744788414431
"gammaTemp",0.352680818204583,0.305764967265943,0.011153573325599,0.0927702762074356,0.226067495533431,0.607657360083015,0.965143321840514
"gammaTemp",0.452275238366187,0.254640069605403,0.0428372209849566,0.249405270635868,0.418419583297817,0.639248069647843,0.952838666748773
"gammaTemp",0.42158957131367,0.250706990905162,0.0527195643442595,0.209395436496766,0.375476637795402,0.603397319615451,0.950408134451723
"gammaTemp",0.499364903073725,0.257524049987919,0.0373707621163047,0.29890184054319,0.501492285259532,0.69367303745563,0.963318198993792
"gammaTemp",0.637255739782789,0.0961576402281881,0.46792436756036,0.571414864743202,0.633126849727844,0.699542062635911,0.841530526884728
"gammaTemp",0.450742483289949,0.263445571183423,0.0273886357451057,0.222042937336787,0.439952330442649,0.656682656362359,0.950944274165643
"gammaTemp",0.505655917115914,0.254401047400987,0.0892025877336738,0.296809162804666,0.50018763304439,0.702188581555942,0.971457188397861
"gammaTemp",0.844817404101305,0.0712337351330878,0.705102363093359,0.795082976913887,0.845010412166325,0.897621112703217,0.978236904090534
"gammaTemp",0.65001749014647,0.272963219824938,0.0464053418416481,0.504504237025403,0.712615059418921,0.871364992753489,0.990302666226454
"gammaTemp",0.348863606603689,0.0979022413732059,0.206528118914494,0.277726678693571,0.335509951173931,0.401230316436748,0.582272634509681
"gammaTemp",0.347202370321774,0.278978771722204,0.0139982586815646,0.113068700996443,0.248937384853222,0.560522803487435,0.939363015039143
"gammaTemp",0.431049541863017,0.223437184246126,0.0556197116820857,0.259811986507706,0.414745938795588,0.577993435689683,0.917542592061005
"gammaTemp",0.243440743421331,0.248792955015413,0.0080158486512836,0.063342304020529,0.139956553362735,0.345958831190458,0.914010170146185
"gammaTemp",0.628617346894331,0.201105010018131,0.238706182227534,0.479559517882283,0.630536778756202,0.784026880817372,0.9700861261002
"gammaTemp",0.435805098113677,0.0702515230748056,0.311811770495777,0.385942987545332,0.430593779387138,0.482578053892437,0.581313434848583
"gammaTemp",0.398205792902626,0.0516461568670231,0.306010246391913,0.362517657319324,0.394974399320941,0.429849222924426,0.510937634486597
"gammaTemp",0.394487293560978,0.315829278720888,0.0112595046635176,0.100188695105599,0.31141737015051,0.676645760411541,0.965762586669343
"gammaTemp",0.417020089900533,0.253420958410634,0.0310273175203751,0.212378110095732,0.378464735651341,0.59531367360204,0.953400459354825
"gammaTemp",0.643927078139845,0.170455800535747,0.314030933662971,0.523313700428875,0.634671651062123,0.769841157742722,0.962637228917255
"gammaTemp",0.413779094901094,0.273804022278769,0.0239649707106312,0.180981671090951,0.363710618188857,0.619042512782016,0.953029619219325
"gammaTemp",0.362765015165778,0.286705403560756,0.0112087822818626,0.115202030428628,0.282556266897957,0.58120185635749,0.955945799845569
"gammaTemp",0.421063359593021,0.320461931474085,0.013434536583247,0.110438097958219,0.370635395712982,0.713371952819532,0.974927594617433
"gammaTemp",0.525142005922469,0.310306925476594,0.0245606957943487,0.225954063287901,0.569238036716727,0.806157777442944,0.978562098201947
"gammaTemp",0.467353726293759,0.126616767841577,0.227165047253494,0.384068278877346,0.46485058577563,0.54781872235359,0.722106566143731
"gammaTemp",0.712914864274825,0.18956874527093,0.293641035846459,0.581712000621866,0.735246708420618,0.869942147696685,0.987612407808237
"gammaTemp",0.317326741826068,0.28524637209073,0.0105459881224023,0.0872187135346794,0.200455618365116,0.516144800707706,0.949903394405782
"gammaTemp",0.474557868251405,0.328684112308039,0.0144842403620662,0.145074817682488,0.468652883240004,0.785004857317522,0.984922465075831
"gammaTemp",0.662445160235169,0.205959115113337,0.166870298103013,0.536184907667467,0.681245962327351,0.825703585749425,0.973723800810918
"gammaTemp",0.503911521249531,0.260870939054188,0.0384736377023064,0.298211291375268,0.499557533227574,0.714809490851621,0.95956629389407
"gammaTemp",0.504474294109783,0.194970088683624,0.163438260356664,0.362105725022595,0.48604287705307,0.632649874020082,0.91354571900576
"gammaTemp",0.455576986494008,0.264287316363194,0.031509142241283,0.239052769736605,0.423952041131128,0.666841023421944,0.964591529111498
