"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.624677957064758,0.160187831728775,0.161743275856989,0.560751889470836,0.659302767561511,0.728373617999206,0.842977884728993
"alphaTemp",0.613432088490813,0.0935914445035643,0.415880730936875,0.559257719945307,0.622321839792245,0.676087420714644,0.773655600741903
"alphaTemp",0.628416196368098,0.228472902617909,0.0957371642251003,0.494628413768985,0.669373502646301,0.800613599991306,0.973008825212237
"alphaTemp",0.327238652566204,0.228083043922613,0.0191664919137482,0.151886905411813,0.288488506816191,0.441825150761063,0.90666787846691
"alphaTemp",0.406142076378949,0.132893534659203,0.0828948491173124,0.338717883618118,0.419885056231502,0.48666984774191,0.655506133490512
"alphaTemp",0.528480097512962,0.0878753235586483,0.356057391782317,0.469822671317196,0.528623915414433,0.590421918327185,0.693067315249117
"alphaTemp",0.416885461315196,0.146221795123098,0.128590885088252,0.332912962856579,0.405773379847892,0.486753462224758,0.792700556908849
"alphaTemp",0.259707390316365,0.227569828772544,0.00861205030547851,0.0838253648204761,0.191121639704234,0.364665700063761,0.85261048952654
"alphaTemp",0.278524711750685,0.254594893658032,0.00865507967529573,0.0852893618866585,0.18869155140033,0.402334951645483,0.911521821568882
"alphaTemp",0.352275990983609,0.267409018073962,0.0132914756226055,0.129322776345357,0.284725106557492,0.545881279652815,0.929397721631148
"alphaTemp",0.913821018813893,0.0580864787269776,0.785783343423227,0.875788084271385,0.92212150391864,0.961447159940079,0.995753002078262
"alphaTemp",0.249726876654484,0.227109473732978,0.00924225195267676,0.0842777785994366,0.179928042815768,0.328555068697524,0.896472041322316
"alphaTemp",0.856789865796058,0.0559966599828502,0.750596976640468,0.815889836062478,0.855442434582742,0.897871989406392,0.965015008752358
"alphaTemp",0.796850598170494,0.0596867409883324,0.686946773750124,0.756200175893157,0.793347607798237,0.835181363456263,0.917793602326863
"alphaTemp",0.355519046141462,0.234145356849843,0.0210692891963342,0.173228751486529,0.324410796359232,0.50010606049841,0.900662500448864
"alphaTemp",0.414299545754354,0.0880559044569789,0.242138354969488,0.357321808531054,0.411785873466329,0.471644180544127,0.593186179773622
"alphaTemp",0.718367761244641,0.0708184999392781,0.569589121170326,0.672551333436083,0.722645842629948,0.768411664297585,0.843311506878659
"alphaTemp",0.398531356791907,0.237296386396632,0.0229427811509332,0.205749554818218,0.390702150851338,0.562378560727607,0.899684926157295
"alphaTemp",0.471808036481709,0.223811611970084,0.0542966328660608,0.315523688848807,0.461582841988374,0.619849520555464,0.932457167363189
"alphaTemp",0.351733651071482,0.143098083779904,0.0479067046680016,0.264874953225535,0.360443536976031,0.439368396499052,0.63047553576596
"alphaTemp",0.940864697481649,0.045466410150388,0.831428618105117,0.913413760368416,0.951012117514727,0.976812082388851,0.997826816939143
"alphaTemp",0.888411357555213,0.061139168451095,0.755606523215457,0.84862446313126,0.893307177179171,0.934800930787659,0.988071318334335
"alphaTemp",0.508428957727432,0.185504010085772,0.0742740159075683,0.412621028404857,0.522590054966737,0.623798988858497,0.864421642367789
"alphaTemp",0.353335753814135,0.221876748118926,0.031508984927581,0.188331730181266,0.320266966693718,0.470700544881368,0.927558088728812
"alphaTemp",0.85647738183736,0.0783993661298752,0.695144304553977,0.800504214354753,0.860921437481537,0.918553455929727,0.988637586517399
"alphaTemp",0.277348075507064,0.245222622565599,0.00868089479195186,0.0919985185308287,0.199587659531299,0.388432561620468,0.912862082929936
"alphaTemp",0.295612246209749,0.24349313850952,0.01123630924916,0.112424720301299,0.225458100618192,0.410216185765636,0.913294430948055
