"","luce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"luceTemp",1.11506019037611,0.260998493034618,0.58437248430791,0.918252686088154,1.14816164441742,1.34082349491146,1.48714107346962
"luceTemp",1.0214360771254,0.25967752901693,0.55362469641905,0.814932215661566,1.01137109614873,1.23413211598606,1.47278783984461
"luceTemp",1.00272283324107,0.280457226942144,0.522674162518989,0.769579140466949,1.00692687064452,1.23362099154455,1.47728638905552
"luceTemp",0.749689515004073,0.232204123988648,0.506181492437568,0.571253350679603,0.675426219787034,0.860874591217433,1.36230412684408
"luceTemp",1.23528875745275,0.189318718320579,0.799193254199381,1.11121238802493,1.2745300883443,1.38960640087095,1.48653177314136
"luceTemp",0.877331910381327,0.27318111948593,0.514674630287327,0.640843412845612,0.816400799944083,1.08325436862175,1.43938042343098
"luceTemp",0.92686568579465,0.280497146554262,0.521323166447159,0.676843248434147,0.8959332923399,1.14483930962486,1.45597279071937
"luceTemp",0.857983852525362,0.275081698433367,0.509614220344086,0.615976922719869,0.800693295154434,1.04848648563123,1.43580788657557
"luceTemp",0.935841286183778,0.28231923810299,0.519703123270668,0.685800991433423,0.904112667144408,1.1682060734056,1.46470232452508
"luceTemp",0.934556878464855,0.29055274604018,0.522891459471884,0.67362681852144,0.893565664038457,1.17808411434159,1.45897797639365
"luceTemp",1.11140729442972,0.241192038987758,0.622345784410483,0.936309818344991,1.13508990279879,1.30940536694684,1.48142910658254
"luceTemp",0.993618130082795,0.288200026418388,0.518043720703535,0.753590551284129,0.987516245899695,1.23575362242947,1.48041435891739
"luceTemp",1.08107057447533,0.244937628430526,0.600893786525773,0.891132445211251,1.10183473858083,1.28700590086455,1.46668812038732
"luceTemp",1.08157907075947,0.25909925912017,0.577825306354854,0.884542340366596,1.09872753599105,1.2975436426594,1.48082183137374
"luceTemp",0.860173485299242,0.263462221702622,0.510519705977398,0.642543332081834,0.808820542926774,1.038117364784,1.44589589665395
"luceTemp",1.03564787585757,0.280837618143615,0.530822752793709,0.804247929069767,1.06012190415972,1.26957241761855,1.48171603060635
"luceTemp",1.15884994275505,0.239885323667632,0.649935235788019,0.990608933826003,1.19477199107691,1.36669710312834,1.48491396127564
"luceTemp",0.879293067668017,0.274860498613238,0.511202448154668,0.642121855810285,0.83155192289941,1.08543915308715,1.45457176785667
"luceTemp",0.97643174223721,0.283179430535015,0.532012672795819,0.728864184240127,0.962780972877207,1.21512194473556,1.47726823700564
"luceTemp",0.851967403271105,0.258497345735715,0.513035989110709,0.634669989900802,0.801609608343637,1.02987675653952,1.41992543358354
"luceTemp",1.17742698280076,0.231019427740355,0.661546304587687,1.02097875859073,1.21926381331961,1.3679778025315,1.48922825409607
"luceTemp",0.934423287200218,0.25327242128119,0.535086241943533,0.729358850297875,0.906798784292796,1.11818883490693,1.43734296660635
"luceTemp",0.935008413355361,0.280403496898143,0.514834343350041,0.695856775344014,0.899120479743426,1.15660554813323,1.46512082401122
"luceTemp",0.950974715704148,0.286513541161387,0.520256048985767,0.703370671198348,0.923254351724967,1.19030651149429,1.47254903674269
"luceTemp",1.16568717553621,0.235399981113267,0.647815607043037,1.00285407994577,1.20890050374456,1.36303889945959,1.48191961507351
"luceTemp",0.989061814349438,0.289213911887721,0.52279145794317,0.735854483684731,0.986704357153126,1.23849840002746,1.47926668669511
"luceTemp",1.09173917544309,0.266623215432864,0.567582879817928,0.882966728566804,1.12337327793193,1.31976512162904,1.47797796892801
"luceTemp",0.943408412982609,0.292534807863847,0.520770803507617,0.676980964168869,0.911727283125238,1.19681894851766,1.46686227291787
"luceTemp",0.977688579071036,0.289524874360194,0.525050257306018,0.727277364905357,0.956184851718449,1.22538967573791,1.46774778233958
"luceTemp",1.04388269325677,0.268237280543599,0.556533017554576,0.823635011726828,1.05144759122317,1.28175641015761,1.47593135253433
"luceTemp",0.899138126614599,0.270992695199745,0.514628329805048,0.669578529799235,0.86125822988265,1.09672982564065,1.4560608022203
"luceTemp",0.997077606400786,0.275941837170952,0.531618415479789,0.766536961004675,0.997925142934959,1.22881490341252,1.46514090710313
"luceTemp",1.1346347727258,0.250096138528058,0.60170234702388,0.966109057717884,1.17398847529286,1.34350543471019,1.48421477827404
"luceTemp",1.00196884854692,0.287334768583623,0.537524522529911,0.755932775482955,0.987790724000388,1.25175485001439,1.47976693920432
"luceTemp",0.769594003888611,0.221202338137628,0.50887207265301,0.593233669012701,0.717604069541842,0.896728809927976,1.32037767556297
"luceTemp",0.940685801710637,0.274631736298155,0.524413273095163,0.703347863597062,0.922403334188199,1.16636766333696,1.45232980846466
"luceTemp",0.886215886372869,0.265065973908056,0.512230977831043,0.658175495488606,0.85049125651005,1.0715239690803,1.43880217474686
"luceTemp",0.887267758816599,0.259603715781357,0.519145152694214,0.670905033363021,0.842206211835659,1.08210944402621,1.42971465259432
"luceTemp",0.780757446903565,0.237563343052149,0.509583312789975,0.589962959292411,0.710059304108631,0.911589208517129,1.37887232865335
"luceTemp",0.93591871464683,0.267663961292124,0.525369021767373,0.711020574459438,0.904161179156539,1.15930601139089,1.44536373468131
"luceTemp",0.806535867315119,0.238162970155797,0.511341714751388,0.610712497350561,0.746755154679449,0.959778277814555,1.37106628281319
"luceTemp",0.948894614194436,0.290160309618854,0.518737624836601,0.691028534660028,0.923394851504007,1.18754498861425,1.46813566430241
"luceTemp",0.815137024729136,0.248989973137478,0.511074578476332,0.60944000916521,0.752349576386389,0.970012577408975,1.40122642755628
"luceTemp",1.23995600289264,0.193994629509424,0.788496859878343,1.12188333185443,1.28465656386704,1.39465393648207,1.48886461202119
"luceTemp",0.950537049798018,0.279021030700851,0.523540487466368,0.706052348867399,0.930548956359714,1.17537589018789,1.46875676271478
"luceTemp",1.27985540150473,0.17752648475745,0.860331424956887,1.17615109837845,1.32171021081787,1.42062076273033,1.4904660683259
"luceTemp",1.11764222789057,0.249077924354835,0.611646470794605,0.93197243061646,1.14164705170151,1.33042236214487,1.47987574419786
"luceTemp",1.04139771554417,0.259312139596479,0.575244024338254,0.83779771980198,1.04737129004071,1.25729102475228,1.47205581052205
"luceTemp",1.00879879954038,0.277135766715568,0.536700186997922,0.777289695940386,1.00434515562855,1.24528873250119,1.47340559452338
"luceTemp",0.997955988919155,0.271541095775721,0.542143344046784,0.771375072237743,0.985991865665215,1.21631419741907,1.47315837787746
"luceTemp",1.06136430155078,0.282320871198847,0.537210842090941,0.83496883346033,1.08205758217602,1.3092018480799,1.48335279378864
"luceTemp",0.939695625302461,0.284865544261134,0.518014121113505,0.695202610087931,0.908158180225835,1.16746920735433,1.45974973856127
"luceTemp",1.19443994686956,0.2173662922403,0.715215007725753,1.04150299890554,1.23353355050469,1.37625670461269,1.49079789458278
"luceTemp",1.15478012461055,0.237565506905159,0.637090750414902,0.992843634996748,1.18888021783567,1.35049076983053,1.48891178222562
"luceTemp",1.03934008287906,0.269757181463125,0.564992822820456,0.816086470672992,1.04482678444787,1.27195657292418,1.47851258380023
"luceTemp",0.949558746438578,0.282421239215676,0.519023307337145,0.706744542224056,0.927490522118291,1.17840987008756,1.46937163720766
"luceTemp",0.850266659400114,0.261382167096281,0.513529208174349,0.63013961375764,0.791050962284235,1.03656221971369,1.41872409068209
"luceTemp",1.1815751065257,0.217525225500817,0.712603767121373,1.0330304434592,1.20375987402387,1.36695018563891,1.48944484539745
