"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.924917086722307,0.0457415020447875,0.827770582390155,0.893470268588139,0.928393603001207,0.962567697727425,0.994875800679501
"deltaTemp",0.95906800037113,0.0304311683882702,0.888292617872236,0.939626402589804,0.965556660313102,0.98392497041656,0.998121401836196
"deltaTemp",0.872352073373857,0.055796243263906,0.771014217479748,0.831914724820292,0.867822448170739,0.911819751791356,0.983784205299032
"deltaTemp",0.266579296340785,0.015265251999844,0.235269634308348,0.256624489066989,0.267144546577489,0.276680428464159,0.296404954705239
"deltaTemp",0.951528486366583,0.0329736981120799,0.877427017799999,0.929371930675625,0.956958597698849,0.978176865405049,0.997657146971811
"deltaTemp",0.440447721532839,0.0164758905824048,0.408569995487466,0.429564450257405,0.440151510422556,0.451538781609236,0.473553927584084
"deltaTemp",0.236105380519838,0.0207261411623678,0.189758240899444,0.224203336531671,0.23697539694041,0.250348842548065,0.272221626121613
"deltaTemp",0.615938894797493,0.0416242072697203,0.541598284488017,0.587076513126967,0.613186648065297,0.640088880861253,0.70865143021646
"deltaTemp",0.088401776564141,0.0476988032721561,0.00690970240203377,0.0465109313125753,0.0921989029277977,0.129135099008371,0.167529426436254
"deltaTemp",0.0797639878410423,0.0393223903798298,0.00579763098445544,0.0466783821698921,0.08612536046845,0.111440188720454,0.143601310891854
"deltaTemp",0.200745928257362,0.0347902700278966,0.129038174659893,0.177019371157239,0.203029772961258,0.226855888706787,0.260704816798862
"deltaTemp",0.257592345772338,0.0521520574970487,0.153297900834105,0.221001938921028,0.261258158271747,0.29682616067697,0.349179110653132
"deltaTemp",0.714021764100461,0.0188778970410755,0.67768733724201,0.701373321349315,0.713657290013841,0.726014804156166,0.752959553249459
"deltaTemp",0.423424617124555,0.0163099158594721,0.391962430545773,0.412617724013271,0.423069223198007,0.434258223504805,0.455669869952354
"deltaTemp",0.838041020060141,0.0285126488838675,0.780498907657248,0.819403432170293,0.83804474882952,0.857468420142603,0.892783444576937
"deltaTemp",0.419829749943162,0.0203771744402217,0.380428831397844,0.406172963131924,0.419506078071061,0.433765959981523,0.460576375237203
"deltaTemp",0.876859401719511,0.0299662722969277,0.820616522401833,0.857278248244093,0.876812887208458,0.895046794283405,0.941952303620067
"deltaTemp",0.831956820307423,0.0532411823651658,0.749887714676356,0.790724272419508,0.825201018986256,0.864654299992377,0.951267304378621
"deltaTemp",0.538901538356429,0.0201876110804335,0.500527432275717,0.525216959957792,0.538183076041767,0.55178539853928,0.579484626105265
"deltaTemp",0.176645635151319,0.0322365349204712,0.117377778816781,0.151964680896647,0.176850271078752,0.201624284484159,0.233853792067098
"deltaTemp",0.522130273413608,0.00661365359816786,0.511931695873891,0.517207247275028,0.521160567283008,0.526005525078008,0.53857839576899
"deltaTemp",0.423037797100379,0.0317592472178577,0.363275091627618,0.400692416230592,0.422395626103334,0.445548296375822,0.485134772623595
