"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.470877605258187,0.248849392798406,0.0572397074546672,0.270355643152477,0.444428614070491,0.660968238473333,0.9520299763065
"gammaTemp",0.842292999453037,0.116458318098431,0.568789827308493,0.771794593450166,0.865387584968539,0.935208465970094,0.992950965623775
"gammaTemp",0.405412187220757,0.259909391711856,0.0260884785632196,0.193213076649668,0.361545600484102,0.598801357895442,0.945421790310217
"gammaTemp",0.406544755745894,0.320847654532167,0.0156815317177592,0.0990894447370583,0.327285298361203,0.707151233994192,0.963785413407838
"gammaTemp",0.700550070909949,0.250509137681575,0.0702787974490103,0.57574435738936,0.768047506947538,0.898550844445724,0.991519917511876
"gammaTemp",0.694554917389166,0.163443871301517,0.36566901367035,0.579745729280988,0.695831048319686,0.821818629102419,0.970512976213884
"gammaTemp",0.469626723430144,0.224808215043165,0.140766231703251,0.287156588684501,0.444723078393359,0.625361796894897,0.949324465913987
"gammaTemp",0.288400391322945,0.26824704556061,0.00850992770929317,0.0788351243856109,0.181742671056241,0.450775421702273,0.931744278506656
"gammaTemp",0.30305748374111,0.281050081821905,0.00803279035725174,0.0795399946738188,0.178969067392358,0.504524473212457,0.938036402569537
"gammaTemp",0.30648814364744,0.261004176583661,0.00964455620746494,0.0937722856720425,0.221200499743326,0.466182386469608,0.92384043036489
"gammaTemp",0.607255277151373,0.0701098674563024,0.475388713377573,0.558964656563925,0.605129001999821,0.653323183682239,0.753962176970225
"gammaTemp",0.347707202302923,0.2824823962985,0.0130373073521304,0.11080625686048,0.253614724616743,0.555595380782408,0.949170666694586
"gammaTemp",0.496487108008857,0.0580186681025732,0.380209817503199,0.458535436100262,0.497692233552869,0.535220632241594,0.611387840297347
"gammaTemp",0.917852689957452,0.0605689186704889,0.773657169116975,0.881358055855662,0.930119437420005,0.965984176008837,0.996034600559644
"gammaTemp",0.434800655264924,0.313744128611045,0.0133947709510741,0.133092004769464,0.409235328243285,0.724519329805006,0.970840670667266
"gammaTemp",0.743174291166208,0.184519530491917,0.249082031951943,0.642807261141505,0.773932668834974,0.881327381466946,0.990377073286903
"gammaTemp",0.568933813682416,0.130983854572658,0.326008520951492,0.481741980066831,0.563255278460833,0.649680664116102,0.851268977743671
"gammaTemp",0.394783631043295,0.296227001020837,0.0122745228420608,0.135038606622549,0.324464307802101,0.648286151667328,0.96295124203935
"gammaTemp",0.370103195901358,0.163655796959659,0.125004350448858,0.257487635923088,0.344192324454377,0.446854677298665,0.795231822533042
"gammaTemp",0.761437873534987,0.192297585851361,0.200277559620439,0.672223466629265,0.804785496180927,0.902934962703285,0.988903688816474
"gammaTemp",0.633403219678918,0.097876685729058,0.479315644501722,0.563285865384134,0.619759968497118,0.688733835066011,0.854804869597667
"gammaTemp",0.937225816027614,0.0456595616204553,0.827153752215473,0.909452899288274,0.945716799380524,0.973646078714367,0.996716073659791
"gammaTemp",0.51004607745141,0.151204480305804,0.250081176468532,0.40268286024566,0.498648903619591,0.603173079263022,0.842596320691732
"gammaTemp",0.25748135820387,0.197740068060471,0.0107998262008198,0.106522287444751,0.214019300192033,0.358192647594321,0.766255245041578
"gammaTemp",0.336415275608106,0.0677330560732,0.218520987698806,0.286739086104479,0.332121339425484,0.381532397325786,0.47241406135105
"gammaTemp",0.389924917189001,0.321753774162031,0.0104684211124829,0.0927590041929534,0.284175215473335,0.693604194598273,0.964437593798827
"gammaTemp",0.368482387535572,0.296697727928128,0.0119265676096374,0.108553335639687,0.277348966040209,0.618198802657675,0.953081286305269
"gammaTemp",0.22612044802403,0.12290571974994,0.0340721230807965,0.153879426450703,0.200293719868569,0.275122116476165,0.547557554735388
"gammaTemp",0.256813548366473,0.233019388331589,0.0117356935846612,0.0956274932450156,0.169236761307021,0.349250548736014,0.894476150668759
"gammaTemp",0.421089429802113,0.228546705750477,0.0507212018189206,0.245617134466852,0.380870668780312,0.570821910704942,0.917084094156096
"gammaTemp",0.420515281436469,0.267596909043814,0.0344752040327456,0.193623925433481,0.383012437598411,0.620114485249391,0.951360626055086
