,lambda,sd,2.5%,25%,50%,75%,97.5%
lambdaTemp,2.741374955,1.165348754,1.068852641,1.735257676,2.57545527,3.714201134,4.889193396
lambdaTemp,3.723999651,0.85886194,1.929477821,3.110499375,3.846879207,4.443408671,4.938000759
lambdaTemp,3.770296258,0.807887434,2.088142077,3.201283571,3.866108044,4.45545388,4.932635811
lambdaTemp,3.554142519,0.929866565,1.615589521,2.894088725,3.62847129,4.319987345,4.954631636
lambdaTemp,2.473994566,0.924008262,1.107510713,1.725273643,2.333642616,3.081841675,4.528439125
lambdaTemp,2.992694368,1.125855998,1.140427736,2.017973911,3.031916868,3.940584148,4.880266054
lambdaTemp,3.199280431,1.029904716,1.269340101,2.407659454,3.218541015,4.05516334,4.898531319
lambdaTemp,2.913320213,1.136923175,1.109068935,1.922795852,2.905569492,3.848207972,4.890997394
lambdaTemp,3.099950276,0.993364378,1.373879053,2.316858203,3.040411569,3.892835313,4.862763055
lambdaTemp,2.918410164,1.15894428,1.057228541,1.91279719,2.882560272,3.889783459,4.881725773
lambdaTemp,2.857302578,1.138705426,1.061473855,1.890752126,2.780388101,3.839295047,4.839707596
lambdaTemp,2.354199976,0.973117113,1.042226843,1.568988142,2.182834021,2.972796006,4.602387365
lambdaTemp,3.408075291,0.91007304,1.637038235,2.731700128,3.463755373,4.131824655,4.90364528
lambdaTemp,3.030046141,1.141868426,1.114016886,2.039910249,3.061120469,3.993247314,4.907108671
lambdaTemp,2.567421975,1.052419701,1.064954477,1.698525288,2.4273716,3.315006209,4.753000973
lambdaTemp,3.027872673,1.020307876,1.258418808,2.223827293,2.983583953,3.843988296,4.859387859
lambdaTemp,3.438627216,0.897533618,1.653362723,2.783106387,3.456657573,4.169314705,4.890953456
lambdaTemp,3.406141769,0.969838388,1.466770918,2.654912235,3.47643709,4.215214509,4.925256155
lambdaTemp,2.224814305,0.967430011,1.030310022,1.421782458,1.990843016,2.828610344,4.508295174
lambdaTemp,2.092157298,0.78192028,1.053179911,1.48990414,1.952403653,2.529312798,4.0586119
lambdaTemp,3.367038779,1.012235488,1.39140996,2.579229224,3.47682427,4.189354931,4.930866826
lambdaTemp,2.139613682,0.835048173,1.066930526,1.484900811,1.943840558,2.65457564,4.182623737
lambdaTemp,3.016590753,0.999060172,1.283260185,2.231745626,2.958488249,3.776531933,4.855225234
lambdaTemp,2.961894156,1.171404776,1.084158654,1.949615507,2.935832586,3.982579347,4.908781469
lambdaTemp,3.073694604,1.029108982,1.254132876,2.248360508,3.068319741,3.926143406,4.856543771
lambdaTemp,2.92903407,1.061670401,1.138424906,2.05330567,2.866681835,3.807480826,4.804532141
lambdaTemp,3.58893401,0.88730872,1.754598958,2.965167926,3.691002128,4.319905164,4.930689106
lambdaTemp,1.530640498,0.403296512,1.02293381,1.23917606,1.444686678,1.724020567,2.531410798
lambdaTemp,1.763480742,0.647064825,1.024361668,1.264618895,1.606191808,2.081907231,3.483472985
lambdaTemp,2.756204102,0.962127276,1.266449923,1.990648063,2.627056348,3.393052705,4.8168127
lambdaTemp,2.675046654,1.170059714,1.060191432,1.621919901,2.490408699,3.696633098,4.83755642
lambdaTemp,3.684073058,0.882240067,1.861603382,3.031053748,3.807275109,4.414732525,4.962412785
lambdaTemp,3.095043429,1.012255743,1.25722209,2.295696861,3.125991231,3.90746892,4.845057164
lambdaTemp,3.80347366,0.818855432,2.022552082,3.241921901,3.931592096,4.467596431,4.948967477
lambdaTemp,3.997680646,0.713252109,2.328418334,3.553945487,4.143624876,4.575857386,4.936541203
lambdaTemp,3.623578033,0.946102998,1.630482543,2.929789226,3.793371837,4.411774143,4.94207962
lambdaTemp,3.241654613,1.068644909,1.218201254,2.363681261,3.321603528,4.154101923,4.91272957
lambdaTemp,3.731409082,0.791498845,2.1207121,3.155086549,3.785078941,4.402746498,4.943642326
lambdaTemp,2.827426046,1.150277239,1.088849625,1.809830456,2.76065654,3.770817542,4.866018201
lambdaTemp,2.923217104,1.154201801,1.083697109,1.927512277,2.895852587,3.937790149,4.885658555
lambdaTemp,2.87654969,1.158851439,1.054059265,1.859372358,2.817711833,3.844823307,4.880517222
lambdaTemp,3.031765152,0.978414127,1.399592235,2.246594026,2.966380779,3.765363876,4.870393052
lambdaTemp,2.603864476,1.126124639,1.07163482,1.60903307,2.412702081,3.532817097,4.785317702
lambdaTemp,2.819340335,1.00239753,1.140164547,2.014795568,2.749738171,3.538739921,4.782126697
lambdaTemp,2.785267248,1.155428113,1.061869106,1.746350082,2.699987059,3.757299652,4.85444406
lambdaTemp,3.374991069,0.915092311,1.674614878,2.675200728,3.368779469,4.115651602,4.904009627
lambdaTemp,4.021805192,0.730584415,2.32341685,3.557994974,4.163390461,4.632819337,4.962972561
lambdaTemp,2.848261821,1.11748023,1.107983641,1.875167644,2.789801848,3.758130859,4.814222287
lambdaTemp,3.021832708,1.027966813,1.251587352,2.198137287,2.958863721,3.872150659,4.865983831
lambdaTemp,2.549719843,0.894393686,1.141249145,1.833558139,2.437415366,3.166055475,4.561231661
lambdaTemp,3.755892122,0.868661173,1.760351269,3.209880688,3.899137003,4.473448625,4.929873854
lambdaTemp,2.843908398,1.142473005,1.067550368,1.853047252,2.771362426,3.819167203,4.868117691
lambdaTemp,3.914961894,0.786579476,2.088770954,3.429449979,4.069993536,4.554055484,4.953011501
lambdaTemp,2.769146209,1.162994449,1.051154855,1.727049322,2.665221873,3.775818847,4.847849638
lambdaTemp,2.219231275,1.002438947,1.030792906,1.423058222,1.939672057,2.797456073,4.647506251
lambdaTemp,3.087115704,1.136575249,1.136190583,2.138192213,3.072676172,4.078277357,4.898945553
lambdaTemp,2.734181284,1.011722937,1.155372427,1.896888567,2.614024889,3.480859875,4.8043753
lambdaTemp,3.737229276,0.868260733,1.872591715,3.147356572,3.870157134,4.448532962,4.956839662
lambdaTemp,3.785095484,0.848126155,1.954072202,3.172337516,3.926027973,4.497898369,4.941100625
lambdaTemp,2.824207767,1.16900344,1.055092182,1.765007599,2.776921574,3.802156149,4.89139487
lambdaTemp,2.636409268,1.152972017,1.055642662,1.648098691,2.418458545,3.549980082,4.856128338
lambdaTemp,2.886309974,1.169903144,1.094855549,1.845701529,2.842715781,3.872824014,4.873178147
lambdaTemp,3.051426108,1.123882054,1.155023094,2.11051179,3.045995643,4.043810413,4.894199592
lambdaTemp,2.978602109,1.166376451,1.090600507,1.950504842,2.96380421,4.008786956,4.896189813
lambdaTemp,3.62598102,0.788463413,2.086529715,3.03871096,3.64858912,4.260472118,4.921630838
lambdaTemp,2.747470624,1.152887404,1.090021566,1.737515868,2.600618588,3.736866222,4.868164472
lambdaTemp,2.841510954,1.160347073,1.083404605,1.808348597,2.79515923,3.830677697,4.856714851
lambdaTemp,2.890879831,1.151129387,1.071360626,1.893665978,2.86857986,3.87509577,4.876710356
lambdaTemp,3.527765013,0.877764656,1.796740994,2.852692791,3.588191115,4.263910702,4.910578901
lambdaTemp,2.020538773,0.848586626,1.032204598,1.361185499,1.79328724,2.503453947,4.191777867
lambdaTemp,3.495892193,0.915856284,1.664787352,2.844849332,3.551493831,4.256740961,4.902128086
lambdaTemp,2.715599815,1.032491872,1.095739999,1.864548805,2.579509369,3.476748191,4.821389135
lambdaTemp,2.600780148,1.013162532,1.112493376,1.766674108,2.457130922,3.34031154,4.724326246
lambdaTemp,3.196891521,1.056957971,1.222391949,2.377955641,3.242076437,4.092372452,4.896403445
lambdaTemp,1.857332208,0.630262597,1.03479093,1.362896266,1.753591888,2.212892076,3.347702281
lambdaTemp,2.777894863,0.95784378,1.235188866,1.99596622,2.664980451,3.467628319,4.718920614
lambdaTemp,3.721383414,0.780441107,2.118692143,3.175363528,3.760774252,4.356050582,4.935164778
lambdaTemp,3.258121862,1.080438632,1.237890697,2.370782261,3.324326052,4.200313178,4.921818838
lambdaTemp,3.213168398,1.071463533,1.23206411,2.37414257,3.260384809,4.137995582,4.894304486
lambdaTemp,3.404413219,1.059513016,1.274780616,2.589251967,3.514762765,4.3261534,4.926922825
lambdaTemp,2.935619193,1.142717226,1.086043668,1.937606967,2.937036599,3.882594491,4.880623772
lambdaTemp,3.289182608,0.962742674,1.452244477,2.552685785,3.307908188,4.078726155,4.894588353
lambdaTemp,2.717537483,1.135504278,1.074784269,1.72768634,2.605585353,3.647731505,4.816144828
lambdaTemp,2.652125384,0.999752278,1.173285928,1.829324832,2.503500135,3.358541502,4.751526336
lambdaTemp,2.080237724,0.925223443,1.04510572,1.356953469,1.80761455,2.539016439,4.490415442
lambdaTemp,3.566602973,0.931289948,1.628871768,2.919720606,3.675374806,4.352673333,4.946345272
lambdaTemp,2.982473253,1.028319058,1.255773611,2.148102181,2.900532811,3.793646613,4.874003441
lambdaTemp,3.288502218,0.98135585,1.456081842,2.50746339,3.349221345,4.08781326,4.896633726
lambdaTemp,2.761624801,1.019558657,1.132074625,1.952754909,2.646185205,3.527639899,4.796289206
lambdaTemp,2.939782438,1.139070904,1.115412539,1.950932557,2.886705528,3.896675895,4.870250092
lambdaTemp,3.428437795,0.978679888,1.440762505,2.720196662,3.486140119,4.232790374,4.932195012
lambdaTemp,3.206947157,1.021028253,1.330513536,2.427068945,3.235944983,4.043962222,4.895754337
lambdaTemp,3.898619993,0.804698897,2.087377175,3.361882603,4.044905648,4.577208299,4.948398343
lambdaTemp,3.068139607,1.100453906,1.159477522,2.164391662,3.080011822,3.997778425,4.887859679
lambdaTemp,3.464552284,0.921248695,1.573184588,2.795007002,3.521778964,4.235878795,4.906531189
lambdaTemp,3.82626228,0.807229161,2.068069323,3.290762456,3.943117954,4.486675966,4.943554164
lambdaTemp,2.773282702,1.150576129,1.073749009,1.738906341,2.648246078,3.731203637,4.86392163
lambdaTemp,3.830156904,0.816287165,2.048627655,3.280874138,3.96085351,4.520580965,4.949861269
lambdaTemp,3.500984354,0.944581705,1.595348483,2.775695041,3.56285471,4.277668161,4.946108462
lambdaTemp,3.568047758,0.927496827,1.707234711,2.861008161,3.662657117,4.350163777,4.938073133
lambdaTemp,2.743327808,1.061133884,1.110748885,1.862824796,2.659400479,3.559404003,4.768949766
lambdaTemp,3.435754999,0.977656543,1.453417435,2.709338101,3.535523671,4.225433112,4.93916881
lambdaTemp,1.631746211,0.614889319,1.017925076,1.18444538,1.444245208,1.887950901,3.266267586
lambdaTemp,3.007762241,1.031085834,1.247531803,2.188895164,2.971817544,3.817237738,4.865137721
lambdaTemp,1.754438571,0.717688503,1.02518112,1.233877168,1.52774106,2.044525395,3.698166062
lambdaTemp,3.581386046,0.933753119,1.703749989,2.879799155,3.676874794,4.34394895,4.978124098
lambdaTemp,3.096940859,1.102664355,1.181389117,2.173701141,3.119513047,4.049599779,4.885341037
lambdaTemp,1.99038094,0.84059717,1.033767678,1.327936424,1.740781222,2.444380365,4.216568026
lambdaTemp,2.708619706,1.140882031,1.062281021,1.684468401,2.572194058,3.619000788,4.832022626
lambdaTemp,1.906183848,0.833378298,1.020494297,1.256541943,1.64193415,2.32297804,4.084952699
lambdaTemp,3.215949986,0.968530986,1.419526882,2.464185302,3.21725163,3.982839215,4.891832725
lambdaTemp,3.291453319,0.91906452,1.531317856,2.596168285,3.339559284,4.026758699,4.849690512
lambdaTemp,2.937083224,1.159177435,1.077046139,1.946346414,2.915523232,3.927548911,4.895835333
lambdaTemp,2.538306057,1.111899348,1.051228299,1.596018419,2.281041991,3.397580971,4.766475172
lambdaTemp,4.391812859,0.508429107,3.098313442,4.116877446,4.522383818,4.788792384,4.981890518
lambdaTemp,1.867374537,0.684434734,1.041306303,1.32544279,1.705844461,2.24634964,3.552304084
lambdaTemp,1.673451915,0.576947636,1.026742545,1.232705603,1.518172662,1.958265696,3.163084077
lambdaTemp,3.007369426,1.155177484,1.095042981,2.019011391,2.9929197,4.025754877,4.905971841
lambdaTemp,2.98381027,1.150871254,1.10808015,1.985101286,2.967585172,4.008660132,4.880095958
lambdaTemp,2.506421797,1.130704053,1.085433519,1.331044843,2.327854119,3.368742489,4.762198721
lambdaTemp,2.671980678,1.10131284,1.074739492,1.739036521,2.538552949,3.522490994,4.811594228
lambdaTemp,3.584583494,0.873014266,1.843935524,2.947588421,3.640278162,4.294120468,4.935208417
lambdaTemp,2.746861066,1.080740854,1.109656222,1.848242967,2.635481691,3.576998416,4.881665498
lambdaTemp,3.096565575,1.078923322,1.175282359,2.219031988,3.124562951,4.028643946,4.861459636
lambdaTemp,3.192961677,1.132655434,1.162572214,2.245414309,3.283342292,4.187297212,4.932238062
lambdaTemp,2.74096671,1.180238534,1.052950007,1.659523975,2.647324025,3.698857615,4.867272915
lambdaTemp,2.880222058,1.10047387,1.10182096,1.960258965,2.820546071,3.81641967,4.829620551
lambdaTemp,2.82864569,1.136539077,1.094869425,1.835900649,2.753828026,3.766143416,4.880837469
lambdaTemp,2.907899978,0.970696299,1.297114981,2.118859265,2.837294041,3.662682237,4.731831348
lambdaTemp,2.632515413,1.131825783,1.064646907,1.659043775,2.426849295,3.541886238,4.836218021
lambdaTemp,2.810668577,1.161840631,1.055261139,1.790941111,2.72650461,3.757158935,4.885954249
lambdaTemp,2.86128552,1.132440439,1.08218813,1.884991777,2.795689413,3.814983977,4.845955428
lambdaTemp,3.944892835,0.721837371,2.354953064,3.439429442,4.039313192,4.550834229,4.940304455
lambdaTemp,3.607788998,0.895087094,1.811040167,2.960830281,3.710622989,4.346336639,4.934686842
lambdaTemp,2.88435099,1.014382969,1.2172584,2.093671776,2.778952647,3.655347218,4.80200192
lambdaTemp,1.509447345,0.448225603,1.011713287,1.165908069,1.383835351,1.727568087,2.68560126
lambdaTemp,3.525746023,0.880256685,1.818609286,2.880916817,3.52527533,4.262046949,4.958532595
lambdaTemp,2.844055575,1.101596197,1.107791274,1.898409506,2.810768892,3.709773006,4.828596339
lambdaTemp,3.145678583,1.128036518,1.118727483,2.189598567,3.238703182,4.132446341,4.898883131
lambdaTemp,2.809417847,1.184872505,1.081019345,1.738596555,2.671252328,3.871029302,4.87832942
lambdaTemp,3.57138684,0.887375666,1.784797505,2.922067178,3.639688984,4.290220804,4.945039134
lambdaTemp,3.167613261,0.991705725,1.349828428,2.416858001,3.162061087,3.956374471,4.925224686
lambdaTemp,2.814938294,1.165859609,1.081574866,1.780107423,2.71804761,3.822542913,4.855640899
lambdaTemp,3.021820578,1.025735344,1.20845838,2.197589978,3.000745545,3.822882739,4.847019841
lambdaTemp,3.366361093,1.098518053,1.197725392,2.509395414,3.512861699,4.319450948,4.944070134
lambdaTemp,2.256825979,0.833544605,1.097575099,1.582319479,2.123459328,2.804432609,4.177008791
lambdaTemp,2.90073303,1.111396656,1.088426759,1.999973765,2.828330396,3.830114001,4.879384159
lambdaTemp,2.053101576,0.818289694,1.040289132,1.421335207,1.880851719,2.460366586,4.140805105
lambdaTemp,2.847037952,1.165106702,1.087957774,1.798685724,2.774000261,3.852929316,4.865221182
lambdaTemp,1.757603729,0.624178457,1.020350797,1.269201325,1.611230307,2.094685952,3.295754409
lambdaTemp,3.22903197,1.074532104,1.223338682,2.359560783,3.299087756,4.151627923,4.882415423
lambdaTemp,3.722772281,0.932926889,1.682384018,3.082548084,3.884481257,4.506808773,4.95933552
lambdaTemp,2.769679223,1.134940078,1.093705685,1.760743133,2.693628516,3.713178293,4.797912471
lambdaTemp,3.017717047,1.162866258,1.103606596,2.008058552,3.015736293,4.034696294,4.887721408
lambdaTemp,3.019928254,1.016197563,1.252043023,2.208122802,2.963898112,3.856669514,4.839374077
lambdaTemp,3.330232575,0.951375688,1.568011672,2.587734453,3.358770519,4.117488559,4.900961649
lambdaTemp,2.980613113,1.031067328,1.24831192,2.13304976,2.942825791,3.798637412,4.848427569
lambdaTemp,2.862618598,1.1446111,1.088267755,1.901091806,2.761735131,3.845949321,4.865897606
lambdaTemp,2.286533319,0.944087283,1.05027333,1.523170776,2.085622515,2.857987699,4.517440416
lambdaTemp,3.250110774,0.986614998,1.403443387,2.481513121,3.281458882,4.059610056,4.872522583
lambdaTemp,2.806883384,1.193596332,1.048293264,1.745433825,2.699164017,3.855346857,4.918050971
lambdaTemp,3.310741566,1.062131639,1.261064444,2.487363844,3.373565793,4.223614123,4.914792548
lambdaTemp,3.830683573,0.800998427,2.105026116,3.257894769,3.937982355,4.500176186,4.961577966
lambdaTemp,2.80070851,1.140247017,1.093914278,1.815021769,2.663571762,3.731770227,4.856291283
lambdaTemp,2.796833782,1.098399502,1.099003262,1.834429935,2.721895926,3.628359216,4.850252382
lambdaTemp,2.048094635,0.809511251,1.036634435,1.415897556,1.867650705,2.478461792,4.104851941
lambdaTemp,2.821614972,1.05389109,1.09453711,1.974889027,2.737675562,3.649931384,4.804871015
lambdaTemp,3.816097507,0.827889434,1.962054961,3.243352999,3.950751809,4.50090743,4.931597091
lambdaTemp,3.622089539,0.823646338,1.993912369,3.005271549,3.683579106,4.297068631,4.915005679
lambdaTemp,2.109196628,0.853819319,1.05113074,1.438423281,1.90288691,2.58720527,4.226027971
lambdaTemp,2.776045826,1.10957558,1.064023034,1.819190592,2.698278087,3.636099228,4.824737318
lambdaTemp,2.947322017,1.134440992,1.123981618,1.97749858,2.89080721,3.957013965,4.860253482
lambdaTemp,3.258355902,1.066498784,1.278974106,2.406651203,3.342944921,4.169223763,4.907912886
lambdaTemp,3.19823627,1.044277873,1.270809203,2.351970292,3.185503848,4.08460512,4.914111963
lambdaTemp,2.895771456,1.161050758,1.098332561,1.884809926,2.827553875,3.900085091,4.871499725
lambdaTemp,3.625836753,0.832126759,2.033547482,3.02974525,3.66378802,4.324981114,4.934343405
lambdaTemp,2.725458072,1.111970633,1.086223398,1.766963163,2.614677242,3.600198651,4.82955164
lambdaTemp,2.782920393,1.066296474,1.078912735,1.89983783,2.707256324,3.597396854,4.829545381
lambdaTemp,2.734742806,1.141116354,1.083915365,1.735641741,2.59250111,3.675747671,4.836662026
lambdaTemp,3.007660979,1.144539541,1.081778724,2.042321616,3.034392891,3.981885034,4.884565998
lambdaTemp,1.508792063,0.480006919,1.014575623,1.163249779,1.360731425,1.721269404,2.777554174
