,alpha,sd,2.5%,25%,50%,75%,97.5%
alphaTemp,0.490945511,0.11331374,0.305700316,0.423295313,0.481409143,0.543433615,0.808620894
alphaTemp,0.359975195,0.230615855,0.018078936,0.175024982,0.336558968,0.507320651,0.909837428
alphaTemp,0.695411739,0.051948978,0.589717628,0.661425433,0.698916444,0.73211995,0.788902717
alphaTemp,0.718730972,0.064715051,0.582816919,0.679507766,0.721446425,0.759639818,0.842145236
alphaTemp,0.440144959,0.124743504,0.125633055,0.375097273,0.454523295,0.519876127,0.648917546
alphaTemp,0.789460108,0.072222835,0.663336438,0.737268953,0.785554917,0.836952195,0.940024193
alphaTemp,0.532045015,0.201383645,0.083885386,0.417154493,0.562453967,0.662035492,0.902910103
alphaTemp,0.270259119,0.229624696,0.009703593,0.097026127,0.197723503,0.380476354,0.859019473
alphaTemp,0.306322688,0.211080533,0.01822668,0.15868031,0.270710031,0.397334011,0.882422401
alphaTemp,0.355892521,0.184743943,0.0346767,0.224144832,0.360439361,0.465591939,0.792039237
alphaTemp,0.437188173,0.228728338,0.041926451,0.277080848,0.40861943,0.58416749,0.943586068
alphaTemp,0.893264124,0.049779677,0.778793268,0.862331533,0.898096131,0.927926106,0.977384517
alphaTemp,0.328167057,0.232814502,0.016040403,0.146739699,0.287053258,0.447612514,0.920612332
alphaTemp,0.485859242,0.071931898,0.357635252,0.43385468,0.478479467,0.53808755,0.626372667
alphaTemp,0.527747721,0.056686171,0.403799836,0.492509962,0.531965372,0.567782653,0.625449542
alphaTemp,0.300233968,0.259284199,0.008374345,0.094655812,0.21325996,0.459005864,0.903014874
alphaTemp,0.380895026,0.200850866,0.028844591,0.239762382,0.377706528,0.495817866,0.872235013
alphaTemp,0.959494048,0.033192298,0.874728683,0.942154704,0.967318018,0.985317519,0.998828439
alphaTemp,0.337569455,0.277693667,0.009369959,0.108736819,0.249425998,0.543439965,0.93834614
alphaTemp,0.443755261,0.237990545,0.036475526,0.261615825,0.437767493,0.613111872,0.930360836
alphaTemp,0.310200023,0.227655018,0.017460574,0.133030905,0.261186888,0.431983128,0.8665174
alphaTemp,0.838346,0.042979433,0.756777259,0.809702062,0.838789573,0.865368661,0.93031832
alphaTemp,0.400642484,0.143304536,0.13545242,0.307497662,0.394970198,0.479825391,0.718799142
alphaTemp,0.307834106,0.265769643,0.008959009,0.091042767,0.215770873,0.480419216,0.936773769
alphaTemp,0.859576363,0.043534607,0.78056899,0.828926624,0.856786501,0.887191252,0.948701134
alphaTemp,0.322394644,0.107434122,0.083157066,0.259240739,0.33509536,0.395474892,0.500937992
alphaTemp,0.86737799,0.047161753,0.776561973,0.835377587,0.865959729,0.897882055,0.964630331
alphaTemp,0.318617679,0.215576564,0.013767744,0.155601571,0.284716458,0.435572206,0.857077087
alphaTemp,0.935582218,0.047106497,0.82221023,0.90779493,0.945014822,0.973329553,0.996333822
alphaTemp,0.582282133,0.13683973,0.302860809,0.493128508,0.583532149,0.666847205,0.8607521
alphaTemp,0.401697196,0.28276179,0.013968071,0.160681577,0.35414062,0.627212622,0.952077263
alphaTemp,0.787636108,0.07193732,0.644167791,0.737335336,0.789602444,0.840441397,0.915302212
alphaTemp,0.875942447,0.055539295,0.773089933,0.834535656,0.87403834,0.916537373,0.984033595
alphaTemp,0.498038189,0.20907027,0.070724647,0.362281498,0.50154832,0.63110711,0.912941471
alphaTemp,0.512228881,0.054474397,0.420655079,0.47431951,0.506853836,0.54334533,0.635829736
alphaTemp,0.512876431,0.063197727,0.413334759,0.467863773,0.500935143,0.549953139,0.656684118
alphaTemp,0.708443137,0.054010362,0.610038895,0.669851271,0.706382759,0.748994594,0.811870853
alphaTemp,0.295047929,0.25288212,0.008631021,0.093970112,0.216637549,0.435413881,0.90869259
alphaTemp,0.326317682,0.270124681,0.008289062,0.098371467,0.252404449,0.493744681,0.948563495
alphaTemp,0.943081272,0.035365048,0.866877762,0.919681496,0.945640319,0.971174264,0.996661689
alphaTemp,0.950474729,0.035464028,0.865592209,0.930333391,0.957251324,0.9776321,0.997035618
alphaTemp,0.755779856,0.051719915,0.653304069,0.719675167,0.757299469,0.794387721,0.849931271
alphaTemp,0.941907011,0.041436264,0.848427253,0.917021994,0.948747041,0.975097741,0.996615935
alphaTemp,0.467795707,0.17482055,0.068765531,0.368879828,0.482294268,0.574872617,0.819841424
