"","alpha","beta","gamma","delta","lambda","luce"
"delta",0.000700376853026242,-0.0338743200403652,-0.0119829870569109,0.0874853533595167,-0.0608831255533377,-0.0129680084879663
"lambda",0.000460535714942469,0.000916364016367455,-0.00606725163766784,-0.0608831255533377,1.19308767190747,-0.0247300786488618
"luce",-0.00630864137992929,0.00187258408594767,0.00597684418274408,-0.0129680084879663,-0.0247300786488618,0.0683817734628957
"alpha",0.000890925355321347,-8.37284888412651e-05,-7.08073259476212e-05,0.000257070052197048,-0.000205281145462605,-0.00078627858442031
"beta",-8.37284888412651e-05,0.0591007927459517,-0.000314401492741499,-0.0211258109650887,-0.0231341200302337,-0.000853555594059983
"gamma",-7.08073259476212e-05,-0.000314401492741499,0.00269522231531398,2.72400103784786e-05,-0.00472713668690162,0.00136689455270283
"delta",0.000257070052197048,-0.0211258109650887,2.72400103784786e-05,0.032470861484713,-0.0454235829222326,-0.00532098456379263
"lambda",-0.000205281145462605,-0.0231341200302337,-0.00472713668690162,-0.0454235829222326,1.29894600602724,0.00222695251058651
"luce",-0.00078627858442031,-0.000853555594059983,0.00136689455270283,-0.00532098456379263,0.00222695251058651,0.0547269753922953
"alpha",0.0070336222945377,0.00311661763682188,0.00103454722953518,0.00145200665136355,0.00745229609588974,-0.0123628933861283
"beta",0.00311661763682188,0.0155863385309543,0.00343542421085891,-0.00260259502186875,-0.064006109598961,-0.00676772589769951
"gamma",0.00103454722953518,0.00343542421085891,0.0216868930423601,0.000332547684120546,-0.00367443604192726,-0.00497874376260789
"delta",0.00145200665136355,-0.00260259502186875,0.000332547684120546,0.00637303604603654,-0.00976320700247935,-0.00333037185829759
"lambda",0.00745229609588974,-0.064006109598961,-0.00367443604192726,-0.00976320700247935,0.888029196508266,-0.048017515384147
"luce",-0.0123628933861283,-0.00676772589769951,-0.00497874376260789,-0.00333037185829759,-0.048017515384147,0.057768216341338
"alpha",0.0161071693422849,-0.00189460374980124,-0.00315291436523101,0.00145846064123194,0.00417756493267883,-0.010280947641925
"beta",-0.00189460374980124,0.0845314940312724,-0.00191832629519211,-0.0196540907212809,0.000678642408078536,0.00652047847027542
"gamma",-0.00315291436523101,-0.00191832629519211,0.0425998855442976,-0.0018908997175338,0.0149833422583698,-0.000106980608033314
"delta",0.00145846064123194,-0.0196540907212809,-0.0018908997175338,0.0221334916766616,-0.0533251246532086,-0.00907847847730416
"lambda",0.00417756493267883,0.000678642408078536,0.0149833422583698,-0.0533251246532086,1.36662901264828,-0.016595881972151
"luce",-0.010280947641925,0.00652047847027542,-0.000106980608033314,-0.00907847847730416,-0.016595881972151,0.0807260439958997
"alpha",0.0137681440063156,0.000450715476922512,-0.00282463721080679,0.000476584410236226,0.00647189311238934,-0.0093088964898222
"beta",0.000450715476922512,0.0194407284360069,0.00323291780548133,-0.0158030472580067,-0.0374249260954108,6.88802243854451e-05
"gamma",-0.00282463721080679,0.00323291780548133,0.0488406377502339,-0.00927772777313059,-0.021109814135413,0.00258800312562438
"delta",0.000476584410236226,-0.0158030472580067,-0.00927772777313059,0.0622922271582181,0.0190290768153143,-0.0149823805932142
"lambda",0.00647189311238934,-0.0374249260954108,-0.021109814135413,0.0190290768153143,1.30335401390784,-0.0775764151341323
"luce",-0.0093088964898222,6.88802243854451e-05,0.00258800312562438,-0.0149823805932142,-0.0775764151341323,0.0807136463438412
"alpha",0.0770009659687613,-0.000191648863374158,-0.0322878831142973,0.00108793115748574,-0.0188626109453811,0.0031915672537664
"beta",-0.000191648863374158,0.0749490836015897,-0.00014001575644898,-0.0260259770387025,0.00338996422715354,0.00503594411190082
"gamma",-0.0322878831142973,-0.00014001575644898,0.0621731885145948,9.61827151564679e-05,0.00295263199342682,-0.0106354965820554
"delta",0.00108793115748574,-0.0260259770387025,9.61827151564679e-05,0.0345294530709861,-0.0453999627192442,-0.0078095408267147
"lambda",-0.0188626109453811,0.00338996422715354,0.00295263199342682,-0.0453999627192442,1.32335933204221,-0.00828303996811599
"luce",0.0031915672537664,0.00503594411190082,-0.0106354965820554,-0.0078095408267147,-0.00828303996811599,0.0773637067160259
"alpha",0.00527132510645468,0.000175848905219339,-0.00311536560878584,-0.000136427082145476,0.00811934511139371,-0.00721660408887795
"beta",0.000175848905219339,0.00107583825665832,0.000594227039367191,0.00027714132702667,-0.00732850485187479,-0.000506657601584733
"gamma",-0.00311536560878584,0.000594227039367191,0.0109373660571981,0.000256386964023389,0.00835839025483417,0.00352444074410114
"delta",-0.000136427082145476,0.00027714132702667,0.000256386964023389,0.00155339680290942,0.00616701603072022,0.00049002146819044
"lambda",0.00811934511139371,-0.00732850485187479,0.00835839025483417,0.00616701603072022,0.912226305730249,-0.0372174071613548
"luce",-0.00721660408887795,-0.000506657601584733,0.00352444074410114,0.00049002146819044,-0.0372174071613548,0.0616535665450641
"alpha",0.0556436589566022,-0.000195796909041501,-0.0309833817142988,0.000344960438562847,5.54812720158509e-05,0.00159002113906346
"beta",-0.000195796909041501,0.00533002083495671,0.00456322186336402,1.63533344944962e-06,-0.0391708570345205,-0.0044801668767414
"gamma",-0.0309833817142988,0.00456322186336402,0.0803332008221152,-0.00108786630676284,-0.010256907551569,-0.0145529026509057
"delta",0.000344960438562847,1.63533344944962e-06,-0.00108786630676284,0.00966655399149278,-0.00187419730163337,0.000778568492721574
"lambda",5.54812720158509e-05,-0.0391708570345205,-0.010256907551569,-0.00187419730163337,1.02721176617786,-0.120022960347967
"luce",0.00159002113906346,-0.0044801668767414,-0.0145529026509057,0.000778568492721574,-0.120022960347967,0.0737041335277415
"alpha",0.0345434431437768,-0.000498671329541952,-0.0169330045975888,0.000495005611674255,0.0170492741929204,-0.00810890687922682
"beta",-0.000498671329541952,0.00339063199499392,0.00399366056898212,-0.000679493758527053,-0.0189513171656096,-0.00335620549904991
"gamma",-0.0169330045975888,0.00399366056898212,0.0703052851441709,-0.00140495777518091,-0.0130779679102787,-0.00276350777335334
"delta",0.000495005611674255,-0.000679493758527053,-0.00140495777518091,0.00115036941896925,0.000692183565698998,-0.000508831804432149
"lambda",0.0170492741929204,-0.0189513171656096,-0.0130779679102787,0.000692183565698998,0.91884075537252,-0.0851428272583804
"luce",-0.00810890687922682,-0.00335620549904991,-0.00276350777335334,-0.000508831804432149,-0.0851428272583804,0.0673494488532058
"alpha",0.0495982742182691,-0.00304904877996886,-0.0270780745543279,0.00252109047033207,0.00280670510881858,-0.0073687047103694
"beta",-0.00304904877996886,0.0760616917999522,0.00127571890709196,-0.0227550232292192,0.0228454057244859,0.00688881029968265
"gamma",-0.0270780745543279,0.00127571890709196,0.0612069289571309,-0.00172511293271908,0.00549966447193482,-0.00404231328553232
"delta",0.00252109047033207,-0.0227550232292192,-0.00172511293271908,0.0328524209292972,-0.0415891902192219,-0.0105495990430134
"lambda",0.00280670510881858,0.0228454057244859,0.00549966447193482,-0.0415891902192219,1.29503995408816,-0.00213845884770493
"luce",-0.0073687047103694,0.00688881029968265,-0.00404231328553232,-0.0105495990430134,-0.00213845884770493,0.0829418642490378
"alpha",0.0197879229581537,0.000416038383446518,0.00620109844325846,0.000295795754737952,0.0104086257448687,-0.0048664700184368
"beta",0.000416038383446518,0.00336463987669383,0.00189296738573233,6.48404507001437e-06,-0.00796626640751645,-0.000930987479907362
"gamma",0.00620109844325846,0.00189296738573233,0.0583333633123813,-0.000261865157615028,0.000989417230585909,0.00120777092303199
"delta",0.000295795754737952,6.48404507001437e-06,-0.000261865157615028,0.00111565480314333,-0.00194590407039345,-0.00035496107966871
"lambda",0.0104086257448687,-0.00796626640751645,0.000989417230585909,-0.00194590407039345,0.307828564362609,-0.0543164668851307
"luce",-0.0048664700184368,-0.000930987479907362,0.00120777092303199,-0.00035496107966871,-0.0543164668851307,0.0444942533832639
"alpha",0.00515967988294446,0.00221558889299722,-0.00262784193027209,0.000367400699135602,0.0146795930438467,-0.0111777057394499
"beta",0.00221558889299722,0.00721142213623586,-0.000162277787216315,-0.000173940216343528,-0.0576051401491184,-0.00711642476790774
"gamma",-0.00262784193027209,-0.000162277787216315,0.0153791639436414,-0.000539634405415395,-0.0131456559489886,-0.00101866250044838
"delta",0.000367400699135602,-0.000173940216343528,-0.000539634405415395,0.00846901590704588,-0.000155518161296105,-0.000580939857128738
"lambda",0.0146795930438467,-0.0576051401491184,-0.0131456559489886,-0.000155518161296105,1.10871487149132,-0.0548699896283999
"luce",-0.0111777057394499,-0.00711642476790774,-0.00101866250044838,-0.000580939857128738,-0.0548699896283999,0.0662385530298813
"alpha",0.00411970978669969,0.00179747163941356,-0.00130485842129002,0.00180994866045578,0.0136502790780177,-0.00913026488652565
"beta",0.00179747163941356,0.00655708885684783,0.000369578073238856,-0.000970613264155707,-0.0358100689730903,-0.00738694344611986
"gamma",-0.00130485842129002,0.000369578073238856,0.0146398702067656,-0.00170070700803097,-0.00855065934565876,0.0015447135461082
"delta",0.00180994866045578,-0.000970613264155707,-0.00170070700803097,0.017726324574744,0.010488076682903,-0.00122961196898859
"lambda",0.0136502790780177,-0.0358100689730903,-0.00855065934565876,0.010488076682903,0.909095319858283,-0.0376930631830695
"luce",-0.00913026488652565,-0.00738694344611986,0.0015447135461082,-0.00122961196898859,-0.0376930631830695,0.0609416653540071
"alpha",0.0150892805457666,0.000280597952858077,-0.000596840371101661,-0.000187200339237629,0.0110742605239917,-0.0151034509803658
"beta",0.000280597952858077,0.00122893419960862,0.000698267081595539,0.000660446470049953,-0.00711836640225511,-0.000215267753530438
"gamma",-0.000596840371101661,0.000698267081595539,0.0178523808051308,0.000224713547976219,0.00684631693570045,0.00354634109076194
"delta",-0.000187200339237629,0.000660446470049953,0.000224713547976219,0.00148941865660181,0.0034243272393,0.000837102550490319
"lambda",0.0110742605239917,-0.00711836640225511,0.00684631693570045,0.0034243272393,0.826820652707568,-0.0216639012953334
"luce",-0.0151034509803658,-0.000215267753530438,0.00354634109076194,0.000837102550490319,-0.0216639012953334,0.0758390092783329
"alpha",0.00661665365190521,0.000932291553715674,-0.00548304402037699,0.0010738896741603,0.0233379658443806,-0.00994845875476008
"beta",0.000932291553715674,0.00452832202629944,0.0015058892717452,-0.000173477672264561,-0.0408340167048021,-0.00462881784973576
"gamma",-0.00548304402037699,0.0015058892717452,0.0197662182061947,-0.00163535843401089,-0.0145757492082186,0.00047506412835815
"delta",0.0010738896741603,-0.000173477672264561,-0.00163535843401089,0.00689201480180191,-0.00371588727376598,-0.00220487154157226
"lambda",0.0233379658443806,-0.0408340167048021,-0.0145757492082186,-0.00371588727376598,0.993490491284036,-0.081871003784672
"luce",-0.00994845875476008,-0.00462881784973576,0.00047506412835815,-0.00220487154157226,-0.081871003784672,0.0639888908160619
"alpha",0.0333864826322994,-0.000455563788232364,-0.0147376810383274,0.00324680605201278,-0.00999280716444166,-0.0135618406431102
"beta",-0.000455563788232364,0.0667016248731638,0.000105864276178895,-0.0174619486748965,0.00735055134151719,-0.000572424893659209
"gamma",-0.0147376810383274,0.000105864276178895,0.0162143426444702,4.33469167969355e-05,0.00155611645172308,-0.00279461877111168
"delta",0.00324680605201278,-0.0174619486748965,4.33469167969355e-05,0.0254345981670589,-0.0571746791078638,-0.009648528381842
"lambda",-0.00999280716444166,0.00735055134151719,0.00155611645172308,-0.0571746791078638,1.33669524330439,0.00263976300620329
"luce",-0.0135618406431102,-0.000572424893659209,-0.00279461877111168,-0.009648528381842,0.00263976300620329,0.0830478652909747
"alpha",0.00565495352367307,0.000788131832839697,0.000350017144959116,0.00315295467682278,0.00540737548630285,-0.00962815775246254
"beta",0.000788131832839697,0.0302629452586009,0.001998503510996,-0.0173079215443113,-0.0497159082501327,-0.0051561386267765
"gamma",0.000350017144959116,0.001998503510996,0.013264460405938,-0.00342390140378259,-0.00480779658966629,-0.000463926072162924
"delta",0.00315295467682278,-0.0173079215443113,-0.00342390140378259,0.0403387731660346,-0.013552161786735,-0.00596100857732423
"lambda",0.00540737548630285,-0.0497159082501327,-0.00480779658966629,-0.013552161786735,1.27642475324347,-0.0330548634713383
"luce",-0.00962815775246254,-0.0051561386267765,-0.000463926072162924,-0.00596100857732423,-0.0330548634713383,0.0667734514125964
"alpha",0.00252373747728584,-0.000262808267295268,-0.000185116123385513,0.00227062827500045,0.00458520252193221,-0.00336264520787189
"beta",-0.000262808267295268,0.0380167494080135,-0.000317297964350073,-0.0247563244351293,-0.0383672826068889,-0.00524371611466716
"gamma",-0.000185116123385513,-0.000317297964350073,0.00231906362093161,-0.000997913085222393,-0.000930833654969374,0.00133236898158611
"delta",0.00227062827500045,-0.0247563244351293,-0.000997913085222393,0.0812288345590262,-0.0166725240929114,-0.00402121338223119
"lambda",0.00458520252193221,-0.0383672826068889,-0.000930833654969374,-0.0166725240929114,1.24830259760521,-0.00625780335976766
"luce",-0.00336264520787189,-0.00524371611466716,0.00133236898158611,-0.00402121338223119,-0.00625780335976766,0.0617020461554618
"alpha",0.00325191376628503,-0.00136616305208537,-0.000479662612291185,0.00299958651408943,0.00212886105596781,-0.00743958176515687
"beta",-0.00136616305208537,0.0670484671861116,0.0019755205617203,-0.0575048966719244,0.000762559054509168,0.00155669889629274
"gamma",-0.000479662612291185,0.0019755205617203,0.00791294001848953,-0.00343950548192663,-0.0111068632077201,0.000703371722919474
"delta",0.00299958651408943,-0.0575048966719244,-0.00343950548192663,0.140483916633648,-0.0141858240029011,-0.00246220905989149
"lambda",0.00212886105596781,0.000762559054509168,-0.0111068632077201,-0.0141858240029011,1.39618358783789,0.00997101233243641
"luce",-0.00743958176515687,0.00155669889629274,0.000703371722919474,-0.00246220905989149,0.00997101233243641,0.0685021287836644
"alpha",0.0360094490692122,-0.000191544980638625,-0.0104387566548118,0.000546436662602234,0.0212997535532351,-0.00810622614710952
"beta",-0.000191544980638625,0.00300106029839977,0.00172792655626032,-0.000397619206062915,-0.00933490049310065,-0.00178121609464749
"gamma",-0.0104387566548118,0.00172792655626032,0.0836154061420366,-0.000384714261429024,0.00425921859740047,-0.00299014792020622
"delta",0.000546436662602234,-0.000397619206062915,-0.000384714261429024,0.00542952061628476,-0.0119638335113001,-0.00277804270681236
"lambda",0.0212997535532351,-0.00933490049310065,0.00425921859740047,-0.0119638335113001,1.15500069647138,-0.113982561719593
"luce",-0.00810622614710952,-0.00178121609464749,-0.00299014792020622,-0.00277804270681236,-0.113982561719593,0.0801303910906156
"alpha",0.0493624934962753,4.32892507389421e-07,-0.0320463820663765,0.000408706472328356,0.00128122848573672,-0.00221503756872743
"beta",4.32892507389421e-07,0.00464315412723659,0.00181889573545869,-0.00032292018796657,-0.0173915644347171,-0.00349890239817193
"gamma",-0.0320463820663765,0.00181889573545869,0.0809134092317253,-0.000567520453555182,0.00575808601123469,-0.00772507471953437
"delta",0.000408706472328356,-0.00032292018796657,-0.000567520453555182,0.00150212390333342,-0.00213205027770194,-0.000413910214461671
"lambda",0.00128122848573672,-0.0173915644347171,0.00575808601123469,-0.00213205027770194,0.941587043293283,-0.108716663603332
"luce",-0.00221503756872743,-0.00349890239817193,-0.00772507471953437,-0.000413910214461671,-0.108716663603332,0.0740742830559981
"alpha",0.0104807275569296,0.00140364641129915,-0.000225004536305521,-3.74389373151572e-05,0.019859492750711,-0.0129550618498976
"beta",0.00140364641129915,0.00489667372140763,0.00168556176026509,-0.000207668972684948,-0.0300182635269052,-0.00430371385242332
"gamma",-0.000225004536305521,0.00168556176026509,0.0226461634184202,-5.07852153220649e-05,-0.00769655178747904,-0.000424823158508477
"delta",-3.74389373151572e-05,-0.000207668972684948,-5.07852153220649e-05,0.00101799489377738,0.00289512785194396,0.000425392952502755
"lambda",0.019859492750711,-0.0300182635269052,-0.00769655178747904,0.00289512785194396,0.992880233252809,-0.0989426844076463
"luce",-0.0129550618498976,-0.00430371385242332,-0.000424823158508477,0.000425392952502755,-0.0989426844076463,0.0723586554642255
"alpha",0.0255951835747606,0.00073964098752743,-0.00894616909025964,0.000451776776645078,0.0202891326949182,-0.010585766382368
"beta",0.00073964098752743,0.00407460031302375,0.00341576762212965,0.000671046911182312,-0.0224460563353314,-0.00271108763273367
"gamma",-0.00894616909025964,0.00341576762212965,0.0739473595004625,0.000226310347507029,-0.000968795831328804,0.00123408163998253
"delta",0.000451776776645078,0.000671046911182312,0.000226310347507029,0.00112582965121969,-0.00578308511368647,-0.00105787906452314
"lambda",0.0202891326949182,-0.0224460563353314,-0.000968795831328804,-0.00578308511368647,1.11505016134586,-0.107130198111393
"luce",-0.010585766382368,-0.00271108763273367,0.00123408163998253,-0.00105787906452314,-0.107130198111393,0.0782591132091352
"alpha",0.0113846154614806,0.000529822615211513,-0.000764506506517084,0.00228549974566573,-0.00119121990052459,-0.00606918779697345
"beta",0.000529822615211513,0.0618130609689442,0.00287049921790508,-0.0240350672766542,0.0258006957591839,0.00552277982495364
"gamma",-0.000764506506517084,0.00287049921790508,0.0612570674916706,-0.00368699310609637,0.0081824530173159,0.00375337231418104
"delta",0.00228549974566573,-0.0240350672766542,-0.00368699310609637,0.0592950210126241,-0.113891376389199,-0.0174007289098714
"lambda",-0.00119121990052459,0.0258006957591839,0.0081824530173159,-0.113891376389199,1.2703570802043,0.0118645958697284
"luce",-0.00606918779697345,0.00552277982495364,0.00375337231418104,-0.0174007289098714,0.0118645958697284,0.0661614926157344
"alpha",0.077594099562291,-0.000721320984424254,-0.032852472741733,0.000705867259831789,0.00134418928376354,-0.000591078945207113
"beta",-0.000721320984424254,0.00575640523228741,0.00360046114383875,-0.00157508843848287,-0.0345658111060039,-0.00668222296183773
"gamma",-0.032852472741733,0.00360046114383875,0.0583797408784042,-0.001313629874987,-0.0110589101322489,-0.00531976422656069
"delta",0.000705867259831789,-0.00157508843848287,-0.001313629874987,0.00297502282305264,-0.00330685893365621,-0.00119743256441605
"lambda",0.00134418928376354,-0.0345658111060039,-0.0110589101322489,-0.00330685893365621,0.856787690933217,-0.0269613389551126
"luce",-0.000591078945207113,-0.00668222296183773,-0.00531976422656069,-0.00119743256441605,-0.0269613389551126,0.0600018021625421
"alpha",0.0264107808210524,0.000282532901107613,-0.0111743757120216,0.000969675046964792,0.000730492515392691,-0.0117764257763814
"beta",0.000282532901107613,0.0723404497790498,0.00416117289423285,-0.0187883111062604,-0.0172936840230259,-0.00270169511276985
"gamma",-0.0111743757120216,0.00416117289423285,0.0778846621886813,-0.00259562845997428,-0.0077704184546989,-0.00242250154911601
"delta",0.000969675046964792,-0.0187883111062604,-0.00259562845997428,0.0185948976181095,-0.014793355578562,-0.00252520972598062
"lambda",0.000730492515392691,-0.0172936840230259,-0.0077704184546989,-0.014793355578562,1.30004488654419,-0.00473152045706099
"luce",-0.0117764257763814,-0.00270169511276985,-0.00242250154911601,-0.00252520972598062,-0.00473152045706099,0.0845930462758952
"alpha",0.0605371028270226,0.00015275343789089,-0.0387712601820997,0.000251056363760179,0.00495851314024948,-0.00252603463911618
"beta",0.00015275343789089,0.00658527456280094,0.00154220825895027,0.00145224476962686,-0.0238117900425085,-0.00519746534194934
"gamma",-0.0387712601820997,0.00154220825895027,0.0933603469923522,-0.000161153155382218,-0.00558990409712514,-0.00397742662912254
"delta",0.000251056363760179,0.00145224476962686,-0.000161153155382218,0.00368037862061989,-0.000595388752906769,0.00110340591310774
"lambda",0.00495851314024948,-0.0238117900425085,-0.00558990409712514,-0.000595388752906769,0.906639737026722,-0.0359436399087486
"luce",-0.00252603463911618,-0.00519746534194934,-0.00397742662912254,0.00110340591310774,-0.0359436399087486,0.0725111581948434
"alpha",0.0759992018802516,-0.00051626769728558,-0.0305479757369284,-0.000783611321005654,0.00283135350859714,0.000887784967672377
"beta",-0.00051626769728558,0.0784265595060167,0.000304507411726959,-0.0165505591568743,0.037967886237388,0.00519090528904333
"gamma",-0.0305479757369284,0.000304507411726959,0.0428422168948547,0.00110599411380797,-0.000959284007669202,-0.00765296460656722
"delta",-0.000783611321005654,-0.0165505591568743,0.00110599411380797,0.023978579462054,-0.049103707597738,-0.00732140404202851
"lambda",0.00283135350859714,0.037967886237388,-0.000959284007669202,-0.049103707597738,1.35867486564544,0.0105281447992355
"luce",0.000887784967672377,0.00519090528904333,-0.00765296460656722,-0.00732140404202851,0.0105281447992355,0.0827095381619051
"alpha",0.0348909574341574,-0.00228899558647658,-0.0198429605674482,0.00501300435450272,-0.00312662227072201,-0.00816727290005426
"beta",-0.00228899558647658,0.0684119545555549,0.00310918352920384,-0.0306417857801623,0.0258308504838518,-0.000244152469474823
"gamma",-0.0198429605674482,0.00310918352920384,0.0560423035962977,-0.00493292521288206,-0.00061440945016117,-0.00170884456368559
"delta",0.00501300435450272,-0.0306417857801623,-0.00493292521288206,0.0547624653425862,-0.0633758523392945,-0.011506890243089
"lambda",-0.00312662227072201,0.0258308504838518,-0.00061440945016117,-0.0633758523392945,1.28192595612821,-0.0116145034454105
"luce",-0.00816727290005426,-0.000244152469474823,-0.00170884456368559,-0.011506890243089,-0.0116145034454105,0.0820215733378452
"alpha",0.0591311711207607,-0.00183094373476899,-0.0287146722737929,0.0106726800056516,-0.00870170720695783,-0.00432184167250178
"beta",-0.00183094373476899,0.0477684579012369,0.00344181793187659,-0.0319149823331086,0.0103993113781254,-0.00191505117372133
"gamma",-0.0287146722737929,0.00344181793187659,0.048175153631541,-0.0105750063924354,0.0114421804122491,-0.0026815803202353
"delta",0.0106726800056516,-0.0319149823331086,-0.0105750063924354,0.101625885263059,-0.116345427481311,-0.0189080406902555
"lambda",-0.00870170720695783,0.0103993113781254,0.0114421804122491,-0.116345427481311,1.16828559420487,-0.0225064524339255
"luce",-0.00432184167250178,-0.00191505117372133,-0.0026815803202353,-0.0189080406902555,-0.0225064524339255,0.0814256893060757
"alpha",0.0676475761118173,0.000277152676668065,-0.034473125889329,0.000334251972980052,0.00976214914106974,-0.0068716606470698
"beta",0.000277152676668065,0.00248573472979443,0.000709258251058883,-0.000397522765910127,-0.0124193844574157,-0.00127490472984133
"gamma",-0.034473125889329,0.000709258251058883,0.0632292065072518,-0.00055451608463725,0.00746587900173772,-0.00275011406015305
"delta",0.000334251972980052,-0.000397522765910127,-0.00055451608463725,0.000530006475983925,-0.00112919672544747,-0.000647370605272356
"lambda",0.00976214914106974,-0.0124193844574157,0.00746587900173772,-0.00112919672544747,0.923489498967851,-0.137541515954441
"luce",-0.0068716606470698,-0.00127490472984133,-0.00275011406015305,-0.000647370605272356,-0.137541515954441,0.0774224461460804
"alpha",0.00346291865851042,-0.0007942377187462,-0.0008991599635313,0.00217007115222153,0.006958065160848,-0.00845587692442927
"beta",-0.0007942377187462,0.0461082103811176,0.00028250363809638,-0.021726884689592,-0.0403775751979194,-0.00136949768234885
"gamma",-0.0008991599635313,0.00028250363809638,0.00387978321667756,-0.000114470584295414,-0.00246663142836063,-0.000914606538230698
"delta",0.00217007115222153,-0.021726884689592,-0.000114470584295414,0.0344674159465455,-0.0208481915455782,-0.00511569062211133
"lambda",0.006958065160848,-0.0403775751979194,-0.00246663142836063,-0.0208481915455782,1.28628070775007,-0.0240464383917872
"luce",-0.00845587692442927,-0.00136949768234885,-0.000914606538230698,-0.00511569062211133,-0.0240464383917872,0.0595702686702002
"alpha",0.0185732141288112,-0.00855546028270439,-0.00915956137031357,0.016651965175039,0.00922200423561597,-0.0143818772362763
"beta",-0.00855546028270439,0.062916777235863,0.00392243971583472,-0.0477964264277825,0.0171678756482734,0.00641768850006585
"gamma",-0.00915956137031357,0.00392243971583472,0.00843472197111546,-0.00669075437961356,-4.79221159724194e-05,-0.00148496595336686
"delta",0.016651965175039,-0.0477964264277825,-0.00669075437961356,0.101006217960519,-0.0498302539624335,-0.0144233432550886
"lambda",0.00922200423561597,0.0171678756482734,-4.79221159724194e-05,-0.0498302539624335,1.30317473401422,-0.0362844185130553
"luce",-0.0143818772362763,0.00641768850006585,-0.00148496595336686,-0.0144233432550886,-0.0362844185130553,0.0757371055506823
"alpha",0.0579752548874628,0.00111293881717699,-0.0229342542468974,0.00242082210215657,0.0331870102920424,-0.00677258083748059
"beta",0.00111293881717699,0.00726703070787561,0.00105112300715195,0.000608726730265823,-0.036842441051123,-0.0067030876485264
"gamma",-0.0229342542468974,0.00105112300715195,0.0342727058787431,-0.00116356140413828,-0.0175079401451362,-0.00901102804045353
"delta",0.00242082210215657,0.000608726730265823,-0.00116356140413828,0.0246185524705312,0.0117814924009428,0.000543784341515859
"lambda",0.0331870102920424,-0.036842441051123,-0.0175079401451362,0.0117814924009428,1.16155818914987,-0.0674415227374662
"luce",-0.00677258083748059,-0.0067030876485264,-0.00901102804045353,0.000543784341515859,-0.0674415227374662,0.0754195132472484
"alpha",0.0589151112071576,-0.000228070462306474,-0.0334748001285279,0.00120420937088812,0.0193999601476554,-0.00379712397621917
"beta",-0.000228070462306474,0.00906947413945728,0.00352682465171308,-0.00279725004705074,-0.057018661596812,-0.0081469816179386
"gamma",-0.0334748001285279,0.00352682465171308,0.0718350213340453,-0.00175613028967321,-0.0248925615488577,-0.00615844900082149
"delta",0.00120420937088812,-0.00279725004705074,-0.00175613028967321,0.010288947598793,0.00568625620840383,0.00066150591266568
"lambda",0.0193999601476554,-0.057018661596812,-0.0248925615488577,0.00568625620840383,1.06690299081343,-0.103817851760499
"luce",-0.00379712397621917,-0.0081469816179386,-0.00615844900082149,0.00066150591266568,-0.103817851760499,0.0781639958907318
"alpha",0.0689487602623924,-0.000611634469571395,-0.0307819457105021,0.0012589312902158,-0.0022403388889708,-0.00160529666357793
"beta",-0.000611634469571395,0.00915472115844527,0.00227412843310153,-0.000570937603088896,-0.0451623922274494,-0.00767042160511054
"gamma",-0.0307819457105021,0.00227412843310153,0.0537079688619523,-0.000932869244457204,0.00441809276776228,-0.0082012526558947
"delta",0.0012589312902158,-0.000570937603088896,-0.000932869244457204,0.00176928586641945,-0.0055473547537952,-0.00152193561811742
"lambda",-0.0022403388889708,-0.0451623922274494,0.00441809276776228,-0.0055473547537952,0.801073462251259,-0.0804183254623958
"luce",-0.00160529666357793,-0.00767042160511054,-0.0082012526558947,-0.00152193561811742,-0.0804183254623958,0.0725693245110041
"alpha",0.0226103981915604,-0.00122137933483723,-0.0136670779286508,0.008428331172185,0.0224707967728303,-0.0133256439292357
"beta",-0.00122137933483723,0.0263252350597966,0.00486912282464569,-0.0197118112718102,-0.0224660115767886,0.000142379960021074
"gamma",-0.0136670779286508,0.00486912282464569,0.0329837803760057,-0.0116069233276094,-0.0152414032267536,-0.00129170661278762
"delta",0.008428331172185,-0.0197118112718102,-0.0116069233276094,0.0672149896948218,-0.0342921576631481,-0.0150660829215614
"lambda",0.0224707967728303,-0.0224660115767886,-0.0152414032267536,-0.0342921576631481,1.33039511756993,-0.0541195789830352
"luce",-0.0133256439292357,0.000142379960021074,-0.00129170661278762,-0.0150660829215614,-0.0541195789830352,0.080122633359496
"alpha",0.0600246485242609,-0.000218837072287399,-0.0226547747388546,-0.000143516362626854,0.0153688622318681,-0.00893360173853659
"beta",-0.000218837072287399,0.00544877246396372,0.00229116150414715,-0.0019389790348217,-0.0388738807597072,-0.00570381627805473
"gamma",-0.0226547747388546,0.00229116150414715,0.0393638090537576,-0.0011676840620764,-0.0135850656266799,-0.00152282698835853
"delta",-0.000143516362626854,-0.0019389790348217,-0.0011676840620764,0.00221263763955395,0.00804608562449448,0.00122130401215659
"lambda",0.0153688622318681,-0.0388738807597072,-0.0135850656266799,0.00804608562449448,1.07434868526813,-0.0844581693643516
"luce",-0.00893360173853659,-0.00570381627805473,-0.00152282698835853,0.00122130401215659,-0.0844581693643516,0.0733064486740575
"alpha",0.00701535301568329,0.000758591632673074,-0.00603641076079559,0.0052390790504853,0.00969008433491152,-0.0105713988378095
"beta",0.000758591632673074,0.0204690098086085,0.00243081985717595,-0.0101247904594464,-0.0591125444407449,-0.00600871756154502
