"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.699092396138315,0.0293928100587882,0.647596566605123,0.677975768148866,0.69628045618125,0.718584330216134,0.76177635499235
"alphaTemp",0.715633449429752,0.0351507420723609,0.639496122545324,0.691734362522304,0.720451022707822,0.742553658974226,0.771545696283805
"alphaTemp",0.4430569055902,0.0496411309965347,0.355197733962344,0.406249528983828,0.44018658052436,0.475966938387912,0.544536900483072
"alphaTemp",0.153261559717507,0.0653751043173304,0.025187347174256,0.105081920739724,0.157011969389361,0.204860345473086,0.265655876670179
"alphaTemp",0.506643735108653,0.0418289259922479,0.442423502265508,0.474544952351104,0.501233277239084,0.533145919501985,0.603301206246371
"alphaTemp",0.591953541938667,0.0306558599243956,0.526199608309087,0.573159094740453,0.594972156161551,0.614960303893551,0.641989273725783
"alphaTemp",0.326684332448817,0.0400975216213551,0.264593078580577,0.297206446022305,0.322066963865646,0.34969602396332,0.426121735694879
"alphaTemp",0.734040422929903,0.13789428973125,0.478987122454402,0.628307056297055,0.739958430910633,0.839730922194184,0.979247958987933
"alphaTemp",0.165300353076189,0.0652673128389112,0.0640668017750701,0.117155292138178,0.154766964644805,0.207794761171757,0.307379283267535
"alphaTemp",0.337900022425282,0.0754185506835902,0.223633186514367,0.276027007168986,0.328447405654437,0.391241221200306,0.494573033113606
"alphaTemp",0.952554104258001,0.0229703737379725,0.908751631996582,0.936386606933526,0.952663985023444,0.968767793320153,0.996244221323805
"alphaTemp",0.752186201124177,0.145807886382451,0.458639823525164,0.643721045500841,0.764198619964021,0.867765431499176,0.984287255475796
"alphaTemp",0.809503657656246,0.0482628764993645,0.732112503108756,0.773259318327836,0.803557125737327,0.839882014024454,0.915183353245382
"alphaTemp",0.849555562696807,0.0474968973695946,0.773055369190856,0.813348904998443,0.842921574096338,0.882811281641522,0.951358578689882
"alphaTemp",0.0566981696873617,0.0384791641299977,0.00282442271305315,0.024220139269448,0.0509512711756258,0.0839096323070577,0.13757212243788
"alphaTemp",0.373022995233874,0.0310624891955933,0.323058337659329,0.350787874300854,0.369014290427794,0.391830119998515,0.441730052101258
"alphaTemp",0.743273286192481,0.0315045048297991,0.690356526571997,0.721672014628063,0.739440018232216,0.761800269802294,0.815709271892808
"alphaTemp",0.0714982497434489,0.0522714460125627,0.00284468211012168,0.0277884887347323,0.0616156985310694,0.108472414025609,0.183430283557609
"alphaTemp",0.79158188084115,0.121447578416226,0.554998162209786,0.698811829258464,0.798106074992472,0.892277048754483,0.98427532659577
"alphaTemp",0.213223842200482,0.0623418922537267,0.0792385850106593,0.169548601971739,0.222161138665927,0.263010842684754,0.308045685395479
"alphaTemp",0.863206468506999,0.0490244408965216,0.780691028787059,0.825959088368391,0.85818102667835,0.897859482986449,0.963009496473712
"alphaTemp",0.870394598332482,0.0509915048909235,0.776836518507119,0.833261172716984,0.868572132349933,0.910011933257805,0.96422474528853
"alphaTemp",0.48998988041396,0.0294250452634018,0.444778826167343,0.469302435703459,0.484963449534402,0.50611770759371,0.561299735070775
"alphaTemp",0.576006956000185,0.100055411947872,0.414393870879445,0.4979699255432,0.5678355568,0.649264044954466,0.776345346849267
"alphaTemp",0.863261174658136,0.0840944396102011,0.684330053644968,0.805492773815017,0.869699116887097,0.932095754339589,0.993186278662697
"alphaTemp",0.046072608721205,0.0340165958876007,0.00200006351695447,0.0174701536379631,0.0395236413669162,0.067996281058071,0.118678812383775
