"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.725080539341909,0.0204408953024065,0.685463501632863,0.710825711293289,0.724774967992775,0.738404588632579,0.767092290739008
"gammaTemp",0.736205029655639,0.0248737763848848,0.692175469355221,0.718646488442925,0.73442012704554,0.752573533594817,0.787752468317179
"gammaTemp",0.448774661620281,0.0163757908006159,0.416215886486079,0.437165239815938,0.448990770864899,0.460699301982321,0.479053303409132
"gammaTemp",0.817056828835907,0.0998986409145946,0.630669867287571,0.738743940351263,0.81727234953506,0.900040593846616,0.985185054412172
"gammaTemp",0.496549870668398,0.0158697274132261,0.464435532795874,0.485726380614899,0.497593546840641,0.507757324735959,0.524730670388827
"gammaTemp",0.954860095236921,0.035631341576195,0.868901739245377,0.93372333208703,0.963123916357365,0.983298411565225,0.999012017926811
"gammaTemp",0.8576345847871,0.0676433067954818,0.741306872809787,0.806949971401117,0.852178065164828,0.906706374015366,0.990675778037495
"gammaTemp",0.150552691703195,0.0178277400294433,0.119260716428516,0.137373263347501,0.150006224923519,0.163236261299053,0.186140822723466
"gammaTemp",0.206933429265653,0.0388896230898334,0.114272320692902,0.190876666437921,0.213546585119269,0.2321243925428,0.26366342907658
"gammaTemp",0.0799884225482893,0.0467546966102036,0.00323411809922742,0.0401673012162554,0.0793963048255332,0.118549695796852,0.164739912981804
"gammaTemp",0.534785874679718,0.0077211947651943,0.520462077249473,0.529350459907216,0.534448052939546,0.540085772149817,0.55016056232146
"gammaTemp",0.0490708748230376,0.0281595191633824,0.0028025372993074,0.0258812126488322,0.049006602501697,0.0711760759092845,0.100846392403245
"gammaTemp",0.46496056357937,0.0159693892476641,0.432474908899819,0.454247419488472,0.465839947927527,0.476570328863791,0.492750143499904
"gammaTemp",0.928154060472431,0.0392545098068732,0.852598589019584,0.89921678172963,0.928458180063483,0.95889739995673,0.995895295365469
"gammaTemp",0.695112280727124,0.11927205605727,0.507394257074703,0.602979064352744,0.679299269235215,0.776757707948047,0.955237874027868
"gammaTemp",0.847637590060079,0.0613314635613678,0.747888253093913,0.802193496202372,0.837298638120132,0.888727164485887,0.978290743884124
"gammaTemp",0.499240285710018,0.0114757304819083,0.475112049404675,0.492262926464193,0.499685151052662,0.506978596476549,0.520265153445265
"gammaTemp",0.256842519982969,0.0558740752313179,0.0953692245008542,0.233310226494868,0.265935693606179,0.292919793627291,0.337022499711836
"gammaTemp",0.180369044239681,0.0225887688311761,0.140430445122806,0.162494855341011,0.180798296689259,0.196951713489315,0.224119702545377
"gammaTemp",0.916706417561922,0.0628605831090193,0.770640391729439,0.876288037198187,0.928791649830786,0.967837073762314,0.997727087375312
"gammaTemp",0.754208791321135,0.0265974464559094,0.704231313338993,0.735474257329127,0.75371175250476,0.772281367879547,0.807429595883622
"gammaTemp",0.960979978772079,0.030711361516804,0.8871665437666,0.943280816730398,0.967668024651213,0.985901008899678,0.999271485132671
"gammaTemp",0.675759729484059,0.0206440751353354,0.637594680562709,0.66111530579623,0.675564416805871,0.689152721629837,0.717339090782353
"gammaTemp",0.193213675437562,0.0123143190421612,0.170080402070376,0.184874392914796,0.192873188244379,0.201554443821001,0.217421443596448
"gammaTemp",0.307219641468087,0.0115905245436119,0.284488506974308,0.299453294003497,0.307541469328584,0.31535100937598,0.328803839511975
"gammaTemp",0.128524987513304,0.0746559695769416,0.00698257788903914,0.0641999749113001,0.126967134866173,0.187840149762842,0.26612538130617
"gammaTemp",0.0623031353522332,0.0361462389766335,0.00383716639781773,0.0311577960619741,0.0621195189898195,0.0928828551985603,0.126391662065239
"gammaTemp",0.278307346433812,0.0133599688826868,0.251930930744062,0.269779566132489,0.27875121005064,0.28699828939098,0.30433248635791
"gammaTemp",0.184298197253396,0.013084929147692,0.15587793581278,0.176523206460983,0.185004973415509,0.192813080772863,0.208443793605716
