"","luce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"luceTemp",0.816609436697422,0.214994594256135,0.524980874597363,0.654912344897191,0.769101115574284,0.93816894130797,1.34455127437654
"luceTemp",0.800631395212944,0.216942464705334,0.511974105600793,0.631321047565389,0.7542888856609,0.929039087120996,1.33506767046631
"luceTemp",0.912272177214429,0.271901539648598,0.51869471212865,0.678591473047111,0.874996898635297,1.12167342657225,1.45703042705277
"luceTemp",0.692512656882391,0.175425161729485,0.507429195334831,0.560300048117733,0.64243905380302,0.773011918837965,1.16077025916311
"luceTemp",1.26058896362398,0.173920130324018,0.875788789376693,1.14356140612059,1.29339451004473,1.40473199436454,1.4905104337746
"luceTemp",0.670828278328561,0.17396098934949,0.503805404434791,0.547505194229568,0.610893935520359,0.73164958756277,1.18206111000882
"luceTemp",0.96144627724265,0.293016889300527,0.519783823599519,0.696041628215094,0.947631259006007,1.2094516425317,1.47994776515913
"luceTemp",1.04509773617645,0.288575178949587,0.533714760063319,0.799702954838588,1.06628678604966,1.29721587661126,1.47791944614846
"luceTemp",0.999289755277598,0.283728507609886,0.520681854936171,0.752194995341566,1.00559840271747,1.23392722500401,1.47326567193748
"luceTemp",0.959589926931315,0.281666116410143,0.517961730138508,0.718251099448207,0.939958695188784,1.19307846987629,1.46577591378692
"luceTemp",1.15160660746508,0.178816793509087,0.806657497736417,1.01916719838891,1.15516394320588,1.28784553786839,1.46532377293516
"luceTemp",1.04005901911991,0.262528064724364,0.551881422204221,0.834765830227931,1.0413946321289,1.2532752036857,1.4770798670797
"luceTemp",1.28574112852882,0.158707542257549,0.909059078148855,1.18931942995496,1.31504342017898,1.41492771664839,1.49182829434146
"luceTemp",1.23569275762789,0.181423018809844,0.833353606219317,1.11927126489469,1.26608170627844,1.38345505321905,1.48896742350135
"luceTemp",0.883748806714751,0.245945079921023,0.535660440740955,0.686812662427046,0.831670428505672,1.04373878529404,1.42607997314311
"luceTemp",1.14649145937653,0.249491243458711,0.605278753370615,0.971617926838385,1.18400221475575,1.36129774303178,1.48736508523124
