"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.42763896592518,0.919865775341579,1.58708836961255,2.73537266404766,3.49072085505747,4.17807349947541,4.90559092664803
"lambdaTemp",2.98864750546187,1.00161844695338,1.32762864580259,2.17252710374818,2.91113927004631,3.74539912311139,4.88841605853675
"lambdaTemp",2.79244339341511,0.923477046586171,1.35168096735147,2.04771122826386,2.68232783585964,3.46964499167475,4.70715391516282
"lambdaTemp",1.93721525515333,0.830164954221128,1.02412935839892,1.28575174997065,1.69291361066698,2.34250001926901,4.09585188272352
"lambdaTemp",3.68906711094216,0.752820651741126,2.18633534795084,3.13955994982509,3.72356880056962,4.29042972355347,4.90928974392869
"lambdaTemp",1.50013867060272,0.637066608307119,1.01016190488321,1.11050227252648,1.26925570471847,1.60134139141228,3.47570469760642
"lambdaTemp",2.77489347606024,1.14880993660719,1.07218159040565,1.76439430611976,2.65722773058862,3.74778656188631,4.88069561625097
"lambdaTemp",2.69992008778932,1.13018294904797,1.07118264653433,1.72454868087526,2.54480801158495,3.61787106440227,4.82074081511687
"lambdaTemp",2.89720664608091,1.16062372657293,1.05363696568243,1.88902585663622,2.87360510475703,3.9422451423101,4.80405180709147
"lambdaTemp",2.91956254354159,1.15233914914676,1.05044261306159,1.93476471635125,2.925735287179,3.89158689916616,4.89515421407615
"lambdaTemp",3.42428879077059,1.00668359000308,1.3647008574806,2.68873624258957,3.51173409843831,4.26918495570584,4.92620061942601
"lambdaTemp",3.31873961275213,0.940990703692582,1.55894810648498,2.58371935875461,3.31814523142357,4.08312800431657,4.89523340689428
"lambdaTemp",2.11636488880465,0.580074999702201,1.22746697513109,1.70630861663541,2.02897416960063,2.4391883106105,3.45479819525988
"lambdaTemp",2.61289958807983,1.0715598311337,1.08005160162133,1.72271990617447,2.4338655923139,3.42263016170164,4.74873016248145
"lambdaTemp",3.43302012292785,0.907621168555945,1.7419491108472,2.70429126323426,3.47096312228046,4.16431790397662,4.91896314352213
"lambdaTemp",2.68854239906429,1.12059203427598,1.05448109432667,1.72132777956149,2.5493871372443,3.5955690902727,4.82696680472811
"lambdaTemp",3.43235521021432,0.81102273226047,1.89851749055543,2.83794429583201,3.4207147736517,4.06202602193174,4.84944281259064
"lambdaTemp",2.23958187752313,0.761895940309727,1.10536616691628,1.6242184478557,2.15567811425694,2.74003337780097,3.94286100824443
"lambdaTemp",2.71937204919076,0.963413871399829,1.21331121053988,1.96029728843425,2.57106612183307,3.3953551782189,4.74479236830329
"lambdaTemp",3.47222385362999,1.02829456301708,1.29052928024737,2.74811365579338,3.59971265460215,4.3472666782717,4.92749171397714
"lambdaTemp",1.55555588497471,0.306208343067625,1.09672009703082,1.33839485528984,1.50484823582354,1.70797911102323,2.29125195022692
"lambdaTemp",3.510311903484,0.894418526398004,1.62410745940599,2.8756662653221,3.5699156989097,4.23521089389234,4.91225374092475
"lambdaTemp",2.56009734304736,0.906993205571573,1.13005812392752,1.8335943466822,2.48206094800836,3.19219399087551,4.52159935464401
"lambdaTemp",2.90691075754074,1.14739581676321,1.10008272968984,1.95068779320166,2.79775670857139,3.89694445802939,4.89094153784494
"lambdaTemp",2.86773754069224,0.861269484153574,1.53361417179411,2.19862848275177,2.73950721619976,3.44082314073011,4.74102098460774
"lambdaTemp",2.7391810448565,1.12272695819487,1.06368516081239,1.77200199562935,2.6155238695985,3.64382216873591,4.8161880731884
"lambdaTemp",4.22623450858878,0.600176753861599,2.81188550813432,3.87367058460677,4.33574190435878,4.72098377793911,4.97886587827511
"lambdaTemp",2.95697694510166,1.15171994444185,1.10124819711201,1.94570828681872,2.91103669821663,3.92835638663573,4.91113880947444
"lambdaTemp",3.24841323111552,1.05249838977761,1.27077422284039,2.44179847684764,3.27362915855159,4.14814875648145,4.89987948040525
"lambdaTemp",3.80641060881616,0.779097866790007,2.16746993865538,3.26058197965565,3.91030376026532,4.45630058110547,4.943965094582
"lambdaTemp",3.0008207552646,1.04445494163583,1.24383689997723,2.15641658944305,2.93900453918935,3.84284557520409,4.89021082045141
