"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.701600261858009,0.054008686536774,0.587490065088139,0.666702777207537,0.70600412406737,0.742007818230362,0.793586862421254
"alphaTemp",0.647262627849732,0.0543857644422802,0.538146857193335,0.607938213967136,0.651795072794098,0.689073891286488,0.740833460522657
"alphaTemp",0.460799358298327,0.0832218135563334,0.304806715749017,0.40199601346978,0.459442283838404,0.519945152734074,0.618769025849243
"alphaTemp",0.150499586330064,0.096446796400629,0.00527058988597114,0.0685004782863607,0.141900826109292,0.222425388858169,0.343201003669283
"alphaTemp",0.46872191502078,0.0400587897927955,0.393064792924923,0.441342520299491,0.467239057801203,0.494466524314314,0.549214193068353
"alphaTemp",0.54416057200531,0.053901853959048,0.420267840028263,0.512138069910287,0.553599872870908,0.583714549905384,0.627068720162281
"alphaTemp",0.323985512886928,0.0825312704107411,0.167006833466361,0.267441345572167,0.3200148174127,0.381547517271832,0.484886432342863
"alphaTemp",0.404275094601215,0.212997475652489,0.0660486338512708,0.240339300125417,0.366391010295589,0.535010460115691,0.916047287896985
"alphaTemp",0.47389372662165,0.249572429066845,0.0438400770437479,0.284191767197895,0.458225081161149,0.649720710640626,0.948674163237862
"alphaTemp",0.163108213695893,0.111460805740973,0.00662994226058248,0.0746516175186714,0.143907667485456,0.232263731747159,0.419846637224989
"alphaTemp",0.968678083487575,0.0235826769786781,0.913502385990368,0.954661420867429,0.972785730736571,0.987502175081536,0.999408346982749
"alphaTemp",0.503803187941652,0.257093994740634,0.0488517670498642,0.306350292529775,0.495727290013581,0.701874345126728,0.966317397321203
"alphaTemp",0.770062394266818,0.0315677140768977,0.716021494374713,0.748449902815255,0.766601785854978,0.78979120390565,0.840313619569341
"alphaTemp",0.811711066346855,0.0300664982023976,0.75278774844529,0.792000177936044,0.810287291615896,0.831197180667462,0.873984870785226
"alphaTemp",0.116543253850228,0.0865086296663057,0.0054872917835878,0.0469362090143584,0.100154821045234,0.169819553523756,0.319005621774061
"alphaTemp",0.331134878010265,0.052836723629991,0.238993226113077,0.294603331086629,0.327104012842391,0.362695680409598,0.444796488317925
"alphaTemp",0.768006288204506,0.0400753488843637,0.693011561104086,0.73919008337697,0.766796158728366,0.796974249437264,0.84550830967966
"alphaTemp",0.196113303681991,0.110589033717087,0.00895723517962815,0.110025837866859,0.19475334367053,0.278517251491934,0.406501277257005
"alphaTemp",0.637582751088934,0.132848432142281,0.416107545944148,0.544170890909773,0.618514392949381,0.718651460637206,0.93611764631558
"alphaTemp",0.201054060658148,0.102521148105224,0.0192729897284754,0.127449189720653,0.200929351065361,0.273664729423112,0.402769421593217
"alphaTemp",0.855668093833248,0.0290215696019871,0.804249338099175,0.835826215989799,0.853765075210399,0.874810739358235,0.916981674236802
"alphaTemp",0.876428508785643,0.027728387654695,0.822274888274027,0.85823842265065,0.876107182884861,0.893436735770852,0.93284580531858
"alphaTemp",0.576492107678192,0.0614426814213705,0.456542828950016,0.529568198092676,0.581427513896424,0.624050936031025,0.68122150502275
"alphaTemp",0.444662155911864,0.219959549490636,0.085176890530583,0.281957062604678,0.418066975146448,0.586478932043313,0.919614013437544
"alphaTemp",0.890010938982569,0.0593296657923633,0.772359823249438,0.847014419885135,0.892312050008422,0.935475032408359,0.990408583282643
"alphaTemp",0.0887683311244106,0.0766161791618635,0.00395903630064834,0.0305022295830449,0.0695987074361664,0.126242822493906,0.291709646541093
"alphaTemp",0.490275423700736,0.250478218852914,0.0555340236739081,0.297951285178815,0.475706058889288,0.688186968462134,0.943928359357972
"alphaTemp",0.767333086605031,0.13872316103965,0.488087122455823,0.666154026087785,0.780160940973401,0.876830745105723,0.989243666468465
"alphaTemp",0.622181834314229,0.237872317414008,0.147717696685934,0.44031012581667,0.644760768596803,0.821894007672909,0.980061206806091
"alphaTemp",0.180162941932885,0.0913398094337482,0.016570489646087,0.112281402707601,0.181518494723821,0.246012903916649,0.354207895042534
"alphaTemp",0.13809161180173,0.0881026676105193,0.00643428516022792,0.0681932853109434,0.129235192920204,0.1948862575133,0.32808532998406
"alphaTemp",0.657717412721642,0.114313713969045,0.463638415179245,0.575267959580093,0.647254418363112,0.726436002876748,0.926803235632293
"alphaTemp",0.491672711818225,0.256903546381407,0.0451577564169008,0.286490751041887,0.469759211492828,0.698810736048077,0.958744667654255
"alphaTemp",0.214456287105581,0.0897810793231792,0.0408364983980544,0.150819791196804,0.216930884231987,0.276764410665553,0.387014375003063
"alphaTemp",0.191354042470658,0.128168492131369,0.00866542925718228,0.088306465364564,0.174995031561555,0.273615870038622,0.472744937841798
"alphaTemp",0.28588083445038,0.0844412798317899,0.101084862782901,0.232057696720756,0.289805157941505,0.345398152832429,0.432796282989564
"alphaTemp",0.502706394267978,0.0524734120043439,0.411811368087619,0.461679806295763,0.499417900105046,0.539333765654846,0.608451648862475
"alphaTemp",0.929992833325898,0.0375052759221772,0.851610723379064,0.904705198486518,0.930682071019355,0.958977512795999,0.99292996441455
"alphaTemp",0.824014851237178,0.0443841311345606,0.728098607685838,0.795436580126443,0.827826318669604,0.855942323423244,0.900612170921441
"alphaTemp",0.16981104028259,0.117514153138145,0.00846306287219113,0.0735944287883015,0.153917919560677,0.244920359183176,0.436990119672906
"alphaTemp",0.174101180752745,0.0986421737647745,0.00900211788180156,0.0956359605971714,0.17045121643326,0.245877812355009,0.363740991127108
"alphaTemp",0.657003722926486,0.174595538223665,0.347815107922245,0.520739838230565,0.652086618706499,0.79415943346239,0.96738269720767
"alphaTemp",0.522675637987515,0.0515935935512118,0.408638074716585,0.49159901111851,0.528139767762214,0.559460364312815,0.608651407732347
"alphaTemp",0.577993284900174,0.0399719188902536,0.510496541475122,0.548514993737691,0.574655836076421,0.604205485452077,0.664997775798365
"alphaTemp",0.439652994617232,0.213324383158072,0.106778095222694,0.279336934608723,0.40318473455061,0.579296470095469,0.909285127727037
"alphaTemp",0.21396228376607,0.0688682337574044,0.0624065191791241,0.169826427302428,0.219497192373352,0.263031435429095,0.33710575329225
"alphaTemp",0.908272485490667,0.0349203102706154,0.838199007935228,0.884659552445877,0.908509378766791,0.932976297372204,0.974750387546795
"alphaTemp",0.388663500498583,0.0589554468422868,0.276970050958504,0.346581652351451,0.384355110360142,0.430743838191598,0.503338184883783
"alphaTemp",0.823482061133991,0.0697191500002978,0.696495756643198,0.774509803004275,0.81994939623208,0.869039222524199,0.971327420152407
"alphaTemp",0.286361079287665,0.113914391645309,0.0435234184766894,0.210697878087972,0.290358682233133,0.361121142052071,0.502500491794819
"alphaTemp",0.218507098408158,0.0829302573433953,0.0465811155013619,0.163739342127785,0.216478227822556,0.273177005309482,0.381848852630816
"alphaTemp",0.518360214402314,0.253296789461878,0.0589668076170039,0.313334560793014,0.510407606000358,0.724587972432706,0.96204357827907
"alphaTemp",0.580233506407173,0.0287595346523554,0.524305676650721,0.561352701246084,0.579931461389296,0.598505515159579,0.638904023455414
"alphaTemp",0.648247967091689,0.0397838103426991,0.583130653572971,0.619309416692067,0.643625060551474,0.672618271828106,0.736668362268288
"alphaTemp",0.914969094561938,0.04078042595094,0.835898781847467,0.885132530453999,0.914718580368019,0.945324071131225,0.990879391428205
"alphaTemp",0.124106798271528,0.092373422861634,0.00558232978552506,0.0528808379749434,0.10633837673494,0.174818444968422,0.355505568870404
"alphaTemp",0.149529073876967,0.0934441843534808,0.00996723071290877,0.0719889274907612,0.139006868607491,0.216290625816684,0.350288988988625
"alphaTemp",0.361941159341971,0.0807318751497281,0.223121472673322,0.31235218064562,0.356670785034058,0.399102521597819,0.559980864968202
"alphaTemp",0.516326013426453,0.260797436060074,0.0490286176614036,0.314008222258372,0.511342913701748,0.726568314116858,0.969680923451605
"alphaTemp",0.514664623717987,0.25197398350294,0.06913821641027,0.319187938239989,0.5025041386651,0.707996899847791,0.975251013529155
"alphaTemp",0.521194316454784,0.23391238475168,0.0939887279612285,0.344082703201431,0.502009133765018,0.710164800334185,0.942081841602056
"alphaTemp",0.39606371982958,0.0325295895761355,0.328851642176934,0.375395423055188,0.396429619406222,0.418225225582176,0.457373617345185
"alphaTemp",0.656998784247094,0.0415570802288846,0.585578919779865,0.627235733853466,0.65276352957626,0.682461851580134,0.749763210696413
"alphaTemp",0.600362935547074,0.0469044446116461,0.527076631689559,0.56654074702434,0.592699261364829,0.627560594968031,0.707736358635531
"alphaTemp",0.195016667564263,0.127528783793505,0.010338409358684,0.0916373004311044,0.180260941881461,0.279456277587906,0.464698897817775
"alphaTemp",0.498775220108309,0.262513543117057,0.0332699359186585,0.290430562365784,0.506630425660272,0.69732887162469,0.966889292938763
"alphaTemp",0.385588674591379,0.06698204066692,0.27144061197266,0.336739265495212,0.380573998339556,0.431967201140181,0.525163706290283
"alphaTemp",0.404538127137232,0.217210852776155,0.0720645135875035,0.242484059930867,0.35941534548256,0.539255153732255,0.899925965541667
"alphaTemp",0.509708380669408,0.0529588863025032,0.393798212540478,0.476571281760447,0.515215072130865,0.547371526641549,0.599098267867002
"alphaTemp",0.557486296022441,0.0551133435607712,0.452865550305253,0.517627777293219,0.556734242537607,0.596939149789792,0.662502426344966
"alphaTemp",0.405512494659179,0.24161731218682,0.0616305323567658,0.222862135109063,0.347394737359507,0.569300160986874,0.939013796467742
"alphaTemp",0.641769970772258,0.0569828256477167,0.548251690608548,0.59629942034657,0.637059929062174,0.685123519336001,0.754719840430307
"alphaTemp",0.086457955375619,0.0705745509968442,0.0030279339160961,0.0293612709237905,0.0687725994525156,0.126163216931249,0.256452669153058
"alphaTemp",0.880408520655631,0.0466565030864343,0.786628858073014,0.849351900435405,0.881262176858916,0.913576324525108,0.969847285383128
"alphaTemp",0.217797460127616,0.094091594473913,0.0333797125996067,0.15332616737528,0.220991064475224,0.283845523459775,0.398058252344239
"alphaTemp",0.846642588229786,0.0296035364110721,0.791638881426089,0.826117809978098,0.846530224195906,0.866113932195387,0.903110373537479
"alphaTemp",0.726171294854697,0.120489636508891,0.50298163823303,0.637577346767532,0.72034206220833,0.80963257976955,0.967529860257271
"alphaTemp",0.596717766392588,0.0342923128584127,0.535486058661886,0.572754769090133,0.594388196247859,0.618880171756014,0.666176584049138
"alphaTemp",0.282792959138343,0.0825413101695847,0.0927193426846723,0.234989447941864,0.287344819197848,0.337464663994059,0.431759784101011
"alphaTemp",0.113159179166563,0.0845002005221805,0.00474630851763711,0.0471673747195194,0.0967993432374481,0.159744739992461,0.315499402949502
"alphaTemp",0.983165412535386,0.014710395951128,0.946266333684262,0.975989539890937,0.987065191301636,0.994165736714979,0.999508241707986
"alphaTemp",0.662857849710591,0.0303183154901835,0.593396584334542,0.644101428921002,0.666027242895476,0.683604184922748,0.715921858506806
"alphaTemp",0.38197243598619,0.0835283538608461,0.227538504352423,0.322182179989206,0.379117923404998,0.440911567159138,0.549058011466104
"alphaTemp",0.134443960789317,0.082156511445691,0.0117946981783541,0.0670449426351489,0.126127234348046,0.192288031284931,0.311191517124235
"alphaTemp",0.118935050461881,0.0939989309037047,0.00471029505591106,0.0452640502477225,0.0949383019474434,0.172715374767887,0.35224300608481
"alphaTemp",0.901699818931296,0.0342141740603433,0.838117642589316,0.877954917708866,0.899666939291302,0.924182455570982,0.973364001777
"alphaTemp",0.100494783475977,0.075131406624807,0.0031053202307547,0.0407019267825278,0.087356579361942,0.144010833320006,0.274711849308588
"alphaTemp",0.391068079987809,0.124377266418882,0.204277442197054,0.317673558359685,0.370234762884564,0.437201517746537,0.747873168975397
"alphaTemp",0.528462776832445,0.247264647165194,0.0792001909231504,0.339955423580013,0.519674734217034,0.723287529224494,0.971836289018186
"alphaTemp",0.121967282562415,0.0891432220971362,0.00385737976461296,0.0472067539335332,0.108011223386961,0.178830145598153,0.320573746374808
"alphaTemp",0.560549410167197,0.0478907624734292,0.483289300474747,0.525171807391215,0.554202325623749,0.59155991937332,0.66535776428605
"alphaTemp",0.628645495073528,0.0497269813658547,0.530331772238874,0.593066663217879,0.631382972236579,0.664832811546597,0.720117207624097
"alphaTemp",0.485712901857378,0.0590947875831253,0.379316479256227,0.443497972670235,0.481698561003317,0.525543601323955,0.605357735822553
"alphaTemp",0.6833474400799,0.0519985761847405,0.591094603539674,0.644342363697774,0.679376226958828,0.721799444518214,0.785741602367883
"alphaTemp",0.435597277712202,0.129652964764928,0.244330613337366,0.346560578351038,0.415304909975215,0.503194570787168,0.764835153894027
"alphaTemp",0.475714256803335,0.0389988855986664,0.407919750217843,0.449160744341498,0.472023765753486,0.500625792343399,0.557149305032073
"alphaTemp",0.874685070110024,0.0372548307870026,0.802278585721663,0.849115506399964,0.873643425575511,0.89945985839203,0.952395003955681
"alphaTemp",0.825197046785443,0.0425851683093965,0.742372672527432,0.794982016383302,0.825312130975391,0.854861832708696,0.906625930889788
"alphaTemp",0.422195696752526,0.217528489731516,0.078593152852496,0.264651391915094,0.375834017735228,0.55680650411356,0.911783524909579
"alphaTemp",0.403729187283644,0.170840899233316,0.134790248107844,0.296866467620263,0.373345129121561,0.469652263443944,0.852415695948058
"alphaTemp",0.536112813163455,0.0590844888657217,0.420105308994237,0.493988220302977,0.537256290871998,0.580961181943991,0.645666068068709
"alphaTemp",0.288760979075911,0.114800738084783,0.0409802343609238,0.215320347221623,0.299952619319118,0.372024738687843,0.486786542237731
"alphaTemp",0.138411504523383,0.0991326070114317,0.00560454097516862,0.0531388988814452,0.121011380511795,0.206412949958102,0.348361865992823
"alphaTemp",0.505559289545727,0.259298654396874,0.0406592488092162,0.306907190653751,0.502673875475564,0.71585827690683,0.959065307297531
"alphaTemp",0.157302177917374,0.0820118350179907,0.0184066682811545,0.0938771991071947,0.155225034370362,0.217282066385759,0.322483945176997
"alphaTemp",0.470103612059543,0.187136268893793,0.177940138367236,0.33540363805187,0.435070853396386,0.578773713425762,0.901125860379379
"alphaTemp",0.174277603876875,0.117042601517295,0.00966839617462017,0.0808505485052444,0.158129512899505,0.24936927195855,0.43799323008925
"alphaTemp",0.523422054374501,0.248702877367071,0.079185728031567,0.331525146173083,0.50526111128765,0.723901066834749,0.974033967912171
