"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.891358866141344,0.0731023071322569,0.746961001185531,0.836211904632702,0.898684851307296,0.9529482477921,0.997036074586896
"deltaTemp",0.79016409462798,0.108263362820471,0.623995937772724,0.70035968322985,0.775343087503066,0.878063927731969,0.991453011001933
"deltaTemp",0.881372201800368,0.0751501516587876,0.733587939929555,0.823753246375336,0.886545158809058,0.945501222003809,0.994179651292076
"deltaTemp",0.0807782073011108,0.0531162576717293,0.00386791550794875,0.0372087919874212,0.0785199779936854,0.116078178713177,0.191603857339626
"deltaTemp",0.870768620472518,0.0823336069555227,0.691291582278724,0.816224679160606,0.881858844373191,0.937254013808651,0.991501316324157
"deltaTemp",0.43431445104127,0.119725986164817,0.200061736471276,0.367811011894291,0.430643042620186,0.497608965028749,0.698482174980296
"deltaTemp",0.114700211650158,0.0708631155190348,0.00683297414781991,0.0545414789857293,0.110000386064435,0.166500795000326,0.258622347505759
"deltaTemp",0.774748468151685,0.129488439814107,0.509872841157786,0.679626735831804,0.783527257257142,0.877467781465936,0.981091681192624
"deltaTemp",0.0741416212332507,0.0480489877814485,0.00532167473102374,0.0362419173689656,0.0677190279599382,0.102944615439413,0.181710234047589
"deltaTemp",0.0783809130976043,0.0508433860781938,0.00368534037635895,0.0380123280927922,0.0738479661261281,0.109459889446804,0.193506034589942
"deltaTemp",0.22961317754623,0.0805136350018284,0.0988920950954746,0.169839270994427,0.220862490046296,0.281788394025385,0.3995906930693
"deltaTemp",0.224111016140413,0.0764582961678766,0.0771886571556465,0.170172368188084,0.219016102361834,0.276925514442819,0.377581135298224
"deltaTemp",0.598927768023537,0.0818498583064874,0.456858581318942,0.54149997295941,0.593666875829265,0.648674115088525,0.776548362633928
"deltaTemp",0.621491496621159,0.127796175219239,0.400795964450196,0.536568901194042,0.607957910009606,0.689579122839843,0.921114751811541
"deltaTemp",0.733807844091306,0.0714242000414334,0.615810820845283,0.68109353100779,0.725913598782648,0.776588995252466,0.894560453126449
"deltaTemp",0.526329921937538,0.131797183032736,0.322512085173955,0.441796609811693,0.50811688989872,0.588839440416499,0.873273766044215
"deltaTemp",0.883896957206213,0.072782543456814,0.728349399305594,0.835506223172817,0.892690772785439,0.942466062969429,0.993130008706006
"deltaTemp",0.86716537627057,0.0748521035123224,0.72800469525293,0.807498388226458,0.871948273306109,0.929614847864398,0.990408894152906
"deltaTemp",0.515931425135314,0.0686295555696975,0.39965336336217,0.46970629982266,0.509900511753388,0.555950641712683,0.663528597885177
