"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.34058316225419,1.07073791602775,1.25907873365492,2.51596123779847,3.44895388024351,4.25881032522102,4.94806348308534
"lambdaTemp",2.57533410287295,1.03645285849424,1.07872907065603,1.72726591442241,2.41700214302145,3.29082337316419,4.76844546407997
"lambdaTemp",3.24421206820608,1.1121802849367,1.18165737274674,2.36454464167922,3.33727099896435,4.19931835999971,4.91557595361517
"lambdaTemp",3.0948190702488,1.12600242322342,1.16096770972824,2.11728799852596,3.14379531339286,4.04985282049795,4.90514262028862
"lambdaTemp",2.6454223182366,1.118388086938,1.06617713761147,1.68113930524416,2.45874527858782,3.53330391075396,4.85439414196357
"lambdaTemp",2.25250235200463,0.980959561861328,1.03555365647899,1.4606798395027,2.00627772424443,2.86626730220743,4.57188264982593
"lambdaTemp",2.41421601400604,1.07008513140592,1.04348755105069,1.51593497467436,2.18175833465697,3.15578726673957,4.71962258385816
"lambdaTemp",2.26033460414249,0.927657671478586,1.05412138553731,1.50536831319094,2.0581219186208,2.79371689649154,4.50675820732099
"lambdaTemp",3.00970758556031,1.0959249022847,1.15453315984873,2.09248818167083,3.01141353500988,3.9251325328515,4.84657983165976
"lambdaTemp",3.107632027022,1.10447885292092,1.12202310596189,2.23865321163357,3.14411143350106,4.02702398318381,4.89110241602234
"lambdaTemp",3.08061229899703,1.1371239722868,1.13525740143444,2.13740795134888,3.13324904816566,4.048484176503,4.92363249727999
"lambdaTemp",3.17902797889283,1.13906222970879,1.15765829706416,2.21076757604965,3.30103026768337,4.179009821322,4.9218923153278
"lambdaTemp",2.39545780544569,1.01737592307203,1.05867707953006,1.5472999940004,2.17737916278179,3.09871386977691,4.64219466451305
"lambdaTemp",3.00685260948743,1.06605976499303,1.18450817477241,2.12347461422443,2.9478370784849,3.86919501124342,4.85847709353083
"lambdaTemp",3.09785931830216,1.12722197356609,1.14495368242982,2.16378145677681,3.11436332324805,4.06884982268085,4.89103989610797
"lambdaTemp",2.26911807705643,0.962276602535104,1.05380606523785,1.49986054666476,2.04485241415218,2.82017466548273,4.63110031157654
"lambdaTemp",3.67954131614816,0.916279791854208,1.66537971173238,3.06078594060901,3.81761303234072,4.45751287293726,4.94125777525734
