"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"lambdaTemp",2.86426930147782,1.19168856430974,1.0753072295687,1.80466277008659,2.75499541787089,3.88978549432774,4.89991323860297
"lambdaTemp",1.68693964217094,0.694379890604856,1.01746832827164,1.19294770362257,1.4528232299313,1.95714634075196,3.66926132430428
"lambdaTemp",2.88316025517944,1.19240099674279,1.07642844713922,1.83170919872575,2.81196652697442,3.9595537123486,4.90569781213354
"lambdaTemp",2.95151391929766,1.11684152851475,1.12445580898178,1.99418455697711,2.9094318215089,3.90266250518209,4.85285499607739
"lambdaTemp",2.96846316620766,1.15331025147065,1.08735523336194,1.96360549042694,2.93190642148116,3.96107701347107,4.90076032841084
"lambdaTemp",2.88223371645534,0.89725137154622,1.33402271505353,2.18605974729929,2.81736097737746,3.55563727878725,4.66999025898906
"lambdaTemp",3.32839505367654,0.947054690329204,1.58810957008701,2.57951758543221,3.30053236897285,4.12036008553641,4.93190391643872
"lambdaTemp",3.31062465090139,0.980766996483253,1.41590604698469,2.57363447305667,3.36234608280176,4.10488918502703,4.89939535191021
"lambdaTemp",3.00397177655215,1.12824453975643,1.13203336925608,2.02622924533101,2.99576595363008,3.97371173197652,4.89425053272722
"lambdaTemp",1.27088732377797,0.233365930534314,1.01073869800875,1.10142859459452,1.21226864388493,1.37201650115915,1.85375489347994
"lambdaTemp",2.26181895924599,0.953519892874484,1.05421328269669,1.49383226425616,2.04847707339744,2.83443978108318,4.56811516185624
"lambdaTemp",3.60746787157352,0.954852343055702,1.51996882883624,2.93479040216388,3.74884935497755,4.40432551162512,4.93916678957703
"lambdaTemp",3.41541978084592,0.95739530340356,1.61757761235161,2.65634336273417,3.43246511535832,4.22806193831781,4.94840788817344
"lambdaTemp",3.13008596872064,0.982649071099287,1.42648136352917,2.33191688791643,3.06760783955441,3.94840872042994,4.88458207513992
"lambdaTemp",2.84839964974052,1.15274069132646,1.0833703167376,1.83095198009798,2.76925213762108,3.80610011514572,4.85934958820695
"lambdaTemp",3.22788403794927,1.05765416647382,1.27259946022873,2.37009033108982,3.28115777231739,4.11550973342686,4.90760498882076
"lambdaTemp",2.85527564881291,1.16979328081159,1.07597557398124,1.82441046691253,2.79459439579255,3.86542390711412,4.87908801742501
