"","luce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"luceTemp",1.0691197543277,0.243985767764915,0.594549668621006,0.878158291696887,1.08503005442563,1.26695400855027,1.46312780241274
"luceTemp",0.929609403272536,0.244980305809669,0.544628959506183,0.731786553337585,0.898970514482553,1.10247107138537,1.43105683256351
"luceTemp",0.938806658428675,0.276006472193913,0.519297709958446,0.703241374599791,0.909040979261388,1.16888293460724,1.44817042776669
"luceTemp",0.749019213664151,0.22331647905658,0.5085774080282,0.575808081163534,0.679468564575071,0.854286119682994,1.33388479524369
"luceTemp",1.1872727878422,0.201902476921822,0.766210700788429,1.03885383629143,1.2080973652402,1.35618504714067,1.48511996399537
"luceTemp",0.77666432142399,0.258023393668237,0.505236873720193,0.572678433991736,0.684401743948915,0.912133731911455,1.41303449580328
"luceTemp",1.00024773328285,0.278148700838018,0.536952300078555,0.768123664587397,0.984826274033836,1.23744606944719,1.46421409457611
"luceTemp",0.915319660666856,0.278666433239706,0.517373963305204,0.677823756364372,0.873705442057559,1.12427349964187,1.46321845121278
"luceTemp",0.935362360633609,0.291080124348712,0.517661759003082,0.679500560877194,0.907051225469071,1.16969984360943,1.47132664908564
"luceTemp",0.943910625647339,0.2982987291974,0.509630803092144,0.678153903069592,0.917980895295924,1.20100695380601,1.46853248432617
"luceTemp",1.1129368884066,0.224484271279828,0.670804503694038,0.946781221016941,1.12397771876107,1.29603033318172,1.46942406321343
"luceTemp",0.941211103838939,0.274440336930186,0.524424483165193,0.708948168746543,0.912463105356442,1.15547960393338,1.45889279351287
"luceTemp",1.21124662409867,0.205055723690653,0.748973705057746,1.07567429543467,1.25084748724627,1.38242839666909,1.48405438403746
"luceTemp",1.06520408304391,0.24672133670326,0.590560222989875,0.870533287064695,1.07700565232227,1.26588110514716,1.47165600137293
"luceTemp",0.883449812689845,0.268771890062622,0.517832509785492,0.654429267416754,0.835988766524982,1.07652406059968,1.43961989069361
"luceTemp",1.07112830645119,0.264751359045822,0.565704051623841,0.862325312554661,1.09806232883077,1.29516586104488,1.47666068692655
"luceTemp",1.25848508429783,0.176811166949307,0.84827661453987,1.14531887163985,1.29206302409075,1.40383559416625,1.49028305500282
