"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.719932196646768,0.208899524428695,0.207113017508316,0.607576967639353,0.766143792964908,0.882555436343515,0.987270799973077
"gammaTemp",0.859429291204438,0.104306245088435,0.613599150097797,0.794287244419242,0.882548977575164,0.942570720550962,0.994992958255808
"gammaTemp",0.407038544957252,0.24944940742163,0.0351833973109409,0.206304736790994,0.358383886288651,0.586346145732182,0.93230120484303
"gammaTemp",0.432147555533249,0.327160085293778,0.016449403126569,0.111069032068848,0.395355625146627,0.739817373965358,0.968324964063029
"gammaTemp",0.693502402545932,0.230016117227765,0.120741539942619,0.555425033540991,0.732557411455601,0.877306122012082,0.993020043720358
"gammaTemp",0.720854400082223,0.135517577632915,0.453862930452925,0.624376457698828,0.720903550401008,0.820773783478895,0.969457226312751
"gammaTemp",0.556961455562598,0.230173126779815,0.162787851473647,0.361578364395756,0.562880747277346,0.742197706610991,0.960099694970071
"gammaTemp",0.380969322408138,0.293727389188839,0.0149938092252958,0.109170357278064,0.327571971479568,0.620239186178774,0.957574304842105
"gammaTemp",0.237862313424988,0.277879844369224,0.00624959491000624,0.0538386692330264,0.108992955609841,0.302918497732315,0.952306611270111
"gammaTemp",0.227997449948539,0.215108402418361,0.0108718295844688,0.0765436815682173,0.151036733289521,0.309783571014239,0.837219635619728
"gammaTemp",0.547647501940943,0.0509649596739612,0.455113723634236,0.513430594098601,0.545245466322784,0.578927545124185,0.656805484410893
"gammaTemp",0.303097534655271,0.300986492251591,0.00826221633591107,0.0674446004181392,0.153649494705304,0.526643233073352,0.9558452954289
"gammaTemp",0.457960923306104,0.0431187820199957,0.37093589091237,0.430847053280371,0.458130366206632,0.486632637248633,0.544689167401358
"gammaTemp",0.942531756020023,0.0450468557189037,0.832326178912009,0.915294775911954,0.952456389575897,0.978865056454832,0.998009408762926
"gammaTemp",0.489808527185831,0.30799699851876,0.0173035725387796,0.189261805042595,0.503927077289668,0.770366156728034,0.972025594231244
"gammaTemp",0.819404576135888,0.116682113380369,0.565820506091029,0.742153908350897,0.83435036073439,0.912043514763706,0.986200129656752
"gammaTemp",0.56979800591529,0.0769194456370174,0.428837655039115,0.519283143076591,0.566844536745759,0.615135053442941,0.738493907851248
"gammaTemp",0.479847198101799,0.28673605012673,0.0236090784763147,0.226181592237762,0.466251254226638,0.722708647136525,0.973443087383858
"gammaTemp",0.344684204935437,0.146264403118722,0.152598650489688,0.23746012216334,0.315195366279899,0.421539521643175,0.704750009108749
"gammaTemp",0.625669034820475,0.317517391702088,0.0279771987707712,0.40226555452611,0.738066445172788,0.883938078393583,0.986655564226047
"gammaTemp",0.619090658465125,0.0655595885228228,0.511768980728314,0.572266615164398,0.611848765436006,0.657151334365002,0.767595235581252
"gammaTemp",0.948849399143199,0.0380143118294297,0.85787772209057,0.926371197785884,0.956259534945495,0.979370656684277,0.997829391760932
"gammaTemp",0.503056264188288,0.154615915784114,0.229536661620925,0.392980951371004,0.496508870467587,0.603391896052251,0.836475821666762
"gammaTemp",0.244993474808156,0.197403931364198,0.0122972368554114,0.0985374686777447,0.195324999055409,0.339507942268767,0.766768561014849
"gammaTemp",0.345982278781466,0.0593535994287276,0.239798126494859,0.304436901958947,0.342998731737397,0.386304677258797,0.467456837671478
"gammaTemp",0.375999179962914,0.355504987655425,0.00855085832525393,0.0668935460473273,0.166685726093184,0.758334273815762,0.979245684187777
"gammaTemp",0.322987795687393,0.308539329479178,0.00880911687908181,0.0778802505432341,0.168173193151995,0.583461195219545,0.957106060205921
"gammaTemp",0.233428134930611,0.132656316287058,0.0343805437550636,0.147824989235126,0.206376997223909,0.295395256522122,0.56783935637124
"gammaTemp",0.213891799122863,0.220852601378042,0.0071194855803765,0.065546753865715,0.128207076312057,0.276388763562283,0.857160849463635
"gammaTemp",0.28509655621754,0.282697480247162,0.0102969804073394,0.0728162536124567,0.155418071926913,0.461781199844133,0.939579834744384
"gammaTemp",0.430992150443582,0.273696494848772,0.0276313866926007,0.192349523139549,0.39728725945061,0.642557578735552,0.96124290184739
"gammaTemp",0.363502321775321,0.206504791428798,0.0695978204071028,0.200598379915074,0.320551760116841,0.484801152943163,0.87342736887726
"gammaTemp",0.471349329886767,0.297213694822969,0.02369315639176,0.188297543915711,0.458831449904101,0.725165283643692,0.975031925653316
"gammaTemp",0.470664751509233,0.261301732281886,0.0551427115016263,0.237703596320453,0.462339649998092,0.680279840878734,0.958086141515529
"gammaTemp",0.391465171308117,0.265584486885193,0.0162962153630169,0.16830661540425,0.347797248513033,0.580840606640615,0.946221295348767
"gammaTemp",0.549158608599979,0.255096980458506,0.051383868051957,0.364835323689029,0.580165221566851,0.745792984925224,0.969043815555733
"gammaTemp",0.716793528764314,0.1329658336138,0.469994093232227,0.62075214816926,0.70964151509681,0.813109492511903,0.973937563630115
"gammaTemp",0.535684461414137,0.0734627977803701,0.406133431449644,0.484896689073615,0.530878224045699,0.579806850434266,0.694542171042032
"gammaTemp",0.586095074657873,0.0590200166382199,0.477685705880906,0.543452834674563,0.583777748221948,0.623187328214761,0.707594405618162
"gammaTemp",0.250271287287513,0.285590803467595,0.00880666911004888,0.0580350061169087,0.113534203760696,0.337598674758608,0.946599233523118
"gammaTemp",0.40188112773193,0.249706442041364,0.0233919091757003,0.204038385684468,0.35012602081192,0.579683748029312,0.932937229039517
"gammaTemp",0.385634513790638,0.213123330585084,0.0941798447800173,0.219584114349786,0.341414534526183,0.50646349852644,0.90730785683307
"gammaTemp",0.470788109639786,0.2498524168632,0.0288013273327461,0.260386330612138,0.489686391235848,0.656812322041543,0.921291631443482
"gammaTemp",0.641569496443066,0.069480042634941,0.511713158756416,0.593436154432897,0.640186688583175,0.689354358805209,0.782096702999876
"gammaTemp",0.428809134055346,0.256409491722636,0.0179877593289845,0.207728451952383,0.422849786104012,0.624828647002885,0.918243730040366
"gammaTemp",0.574427332782922,0.247740480855644,0.0887403838797889,0.388882067361944,0.596887385792372,0.77216664111111,0.966166617994491
"gammaTemp",0.771297827441159,0.0483022270147804,0.677266883033012,0.738392617670362,0.770079082347177,0.802657086288347,0.869427582941038
"gammaTemp",0.771370398402405,0.146165220082478,0.447041848556436,0.674650444633812,0.787866793772852,0.888045921968678,0.985720740545656
"gammaTemp",0.352243608958863,0.0844742125436365,0.214308365977533,0.29008033167086,0.345839801257937,0.401821045928795,0.537777076154994
"gammaTemp",0.361894924823377,0.294780356808696,0.0137326493683467,0.106123836282746,0.261331690700453,0.604301640751602,0.953224247414361
"gammaTemp",0.448251815181427,0.18657680822747,0.125565473661817,0.31637945096843,0.431359310316355,0.566065136125401,0.853540452684391
"gammaTemp",0.186800330641525,0.228131360752563,0.00601331796794949,0.0501133967789485,0.100592294823726,0.191953277085069,0.872135408406038
"gammaTemp",0.733940768551463,0.166957445114679,0.379892646910731,0.621701551298406,0.751173634190124,0.865700867685054,0.986817523405474
"gammaTemp",0.43195917447555,0.0599641154207428,0.320489361091629,0.392427028096311,0.429637888651798,0.469190428551543,0.554512340826753
