"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.607691264935453,0.133126584027307,0.241752443027382,0.549537821047827,0.631313350717203,0.694650267369732,0.796947762689269
"alphaTemp",0.637807012357274,0.0714030487912721,0.492848608713915,0.589405408267734,0.64184655688852,0.689247814238698,0.768988419440687
"alphaTemp",0.446747357016802,0.24893143336207,0.0284457295270986,0.251810573533721,0.431522724106197,0.621517026309167,0.924877457268131
"alphaTemp",0.30654765562131,0.219609231346978,0.0147786806092649,0.145638363734203,0.266959640013168,0.395310930055273,0.889194018836837
"alphaTemp",0.358729614385116,0.126948021582905,0.0605259845057352,0.289241304626549,0.37284937425107,0.433299740578451,0.579847707981482
"alphaTemp",0.525319434750331,0.0938512505238567,0.336547292120952,0.457682266350996,0.532276819364162,0.597431118790669,0.685512932054787
"alphaTemp",0.399169009879229,0.181812886456491,0.130916948143014,0.276747071384026,0.357916366187458,0.484559346677063,0.843166375055229
"alphaTemp",0.237677947762622,0.235674901554565,0.00716022308809309,0.0691274422721511,0.150209021304324,0.317697439553693,0.876566817808008
"alphaTemp",0.331042628036572,0.279355601942677,0.00692180440475326,0.0913788547501707,0.24741482800479,0.53131551834649,0.944855066575919
"alphaTemp",0.334699327753887,0.273948060690469,0.00787837690441362,0.104176266352025,0.260718265337767,0.508752350752873,0.954935201703674
"alphaTemp",0.917690849371001,0.0488762678898064,0.811961460563886,0.883554721253952,0.923672756416544,0.955932113213755,0.99396657926266
"alphaTemp",0.288169202524693,0.257729180641218,0.00794875429833938,0.0822329054276792,0.195678635419221,0.434496423543774,0.907952356175025
"alphaTemp",0.807526096663858,0.04504367654306,0.726019733792878,0.776422672001406,0.804594524566817,0.835281070817049,0.901665268922683
"alphaTemp",0.819286825644785,0.0491100156652507,0.732691349405605,0.784124104861913,0.814680959692218,0.850527151025163,0.925140184837883
"alphaTemp",0.368452641185687,0.214156270407123,0.0194313495175351,0.205744135129407,0.357438226649989,0.502660688360349,0.866448239100303
"alphaTemp",0.367688729799375,0.0692012779499536,0.236165400302132,0.322393020119278,0.365807245365429,0.410256729612857,0.506179642893903
"alphaTemp",0.764694859006733,0.0498620681355003,0.655992740569591,0.733631314259044,0.769555568183526,0.800001689659812,0.850855402742614
"alphaTemp",0.391439145067291,0.229744478771664,0.0244172158463182,0.203600691439744,0.387549481564542,0.546004258111988,0.906533797296074
"alphaTemp",0.565280481823644,0.178067274670034,0.229085622783723,0.451970910282109,0.553494016600299,0.677503633946395,0.942576140741075
"alphaTemp",0.294338164604403,0.172562250467779,0.0235238596623961,0.181453052044367,0.281119365268201,0.374250571041104,0.782929634504037
"alphaTemp",0.957453311197267,0.0349375512840561,0.869432644334953,0.938711728899123,0.965953508875918,0.984986266208874,0.998008496044062
"alphaTemp",0.920583392011617,0.0506446794116071,0.812087533152373,0.887044313041688,0.92811821577202,0.960035152110358,0.995808325161349
"alphaTemp",0.617110258570261,0.100708018288247,0.428244162130159,0.55417831909507,0.612427108650249,0.675791919039646,0.838084669931533
