"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.934614855906435,0.0427113459831326,0.842608037251118,0.904968218276756,0.940212773318202,0.969486243809221,0.995801578668406
"deltaTemp",0.816126645931635,0.056225985756136,0.72124104862164,0.775099557629527,0.811005246046315,0.85147193015279,0.942367441685508
"deltaTemp",0.773674385053615,0.0471073866227515,0.679938595556914,0.741957448400961,0.775551466329852,0.807035943256198,0.860915876314566
"deltaTemp",0.527226642528867,0.209217322163829,0.0932483732356727,0.394253709666918,0.517700241702355,0.663585795803025,0.954027476489065
"deltaTemp",0.909859611025598,0.0618070925318496,0.770686199673119,0.870237185090163,0.919975254826595,0.959840991589083,0.996146291709494
"deltaTemp",0.347791249374279,0.17765247255756,0.0558996703316666,0.206292112785589,0.340031803339711,0.462331480150802,0.737230901319853
"deltaTemp",0.300735529422637,0.307676722371769,0.00408837645330526,0.0559947893537032,0.128563711705373,0.552270273436864,0.966640456059641
"deltaTemp",0.238294764489728,0.11000803335669,0.0476749942152797,0.161757582853816,0.226588247272831,0.303038972531306,0.474750099357487
"deltaTemp",0.12646661541245,0.109067297487955,0.00649718716325318,0.0480909951322908,0.0981575620916363,0.174987169071154,0.386052890095954
"deltaTemp",0.0873356953026134,0.0683625268187762,0.00384797566550847,0.036027898585654,0.074886566193397,0.119742888608179,0.262206558856792
"deltaTemp",0.300507114196054,0.221248939450753,0.0170253802588871,0.124957729310386,0.242605079194011,0.437863310503825,0.826443117321271
"deltaTemp",0.267636695126667,0.0317591846874948,0.207725163412646,0.24554171719871,0.267166359042076,0.287673963691515,0.333907288773107
"deltaTemp",0.771576525048758,0.0808350240696743,0.623593253217154,0.715113793147425,0.767349245857652,0.821374088105502,0.946404468755709
"deltaTemp",0.222740542509472,0.207771384438648,0.0113821834457685,0.0840402387740661,0.156018835950985,0.28136930675715,0.832431963952261
"deltaTemp",0.892293405899601,0.0508409409393893,0.795008486474435,0.85479446260063,0.891434312689704,0.930218471264148,0.986973512140785
"deltaTemp",0.258262392527816,0.145488722505206,0.024743444059485,0.150924000404092,0.246447428136916,0.341854268387738,0.605667174380196
"deltaTemp",0.836949744315447,0.0544538940722704,0.732690305665019,0.799527390783066,0.838037927437559,0.872748048818551,0.945097607697077
"deltaTemp",0.652481684381843,0.0307171635686534,0.602736280311447,0.631101643599633,0.648867472692172,0.67040584587009,0.72395039818407
"deltaTemp",0.601046979256456,0.0812600847554429,0.467569711730021,0.544242756754389,0.592619341853011,0.650064825859019,0.786124262851405
"deltaTemp",0.144376507396537,0.0891001423821163,0.0107753412548471,0.0936316131630079,0.13697058471282,0.186641031586307,0.311318856627199
"deltaTemp",0.580755067213634,0.0421630335832185,0.502735728407449,0.551374359459167,0.578118715527183,0.610420418534771,0.665714732579502
"deltaTemp",0.743970817176048,0.198929516890569,0.199227958387078,0.642706733859765,0.787787569929623,0.898015456125506,0.990216200749473
"deltaTemp",0.38538457430499,0.028464702014188,0.33186296597083,0.365884991980533,0.384390557539774,0.405003908266737,0.445842228596796
"deltaTemp",0.0845774983182322,0.0724240049250721,0.00433294724451863,0.0329623922732833,0.0708875923377024,0.112724549001451,0.259748099598171
"deltaTemp",0.214061843251077,0.0231875743340674,0.170431627513398,0.197212858410308,0.214374099767463,0.230373606715296,0.259949730515417
"deltaTemp",0.223617195379163,0.0706304663211876,0.105113863541975,0.17341847636838,0.217462546145903,0.268438991293891,0.375146977682505
"deltaTemp",0.393854856740223,0.0257669475691488,0.349569044768249,0.374977482766782,0.392325951147358,0.411052354728769,0.445695995040614
"deltaTemp",0.112527936884494,0.0689907592999625,0.00688237100396037,0.061489894671216,0.108267361679591,0.150977287444147,0.267786214358369
"deltaTemp",0.204877047197859,0.0928978636588364,0.024795294927428,0.138430572419225,0.205703365806341,0.268835779576691,0.384928974888545
"deltaTemp",0.295201703807072,0.0110486985585894,0.275495452027053,0.287922447815648,0.294378406758606,0.301657231480488,0.319384150119343
"deltaTemp",0.768227550056294,0.108848484367074,0.573423008312618,0.68874942628854,0.760951611916691,0.849440398341815,0.97693618155147
"deltaTemp",0.337015215750452,0.0219858394102602,0.2997699083249,0.321567411421393,0.334831468290717,0.350029478949137,0.38428747129417
"deltaTemp",0.844912641602099,0.0418352024791311,0.776271271687547,0.814989445578224,0.84016032696363,0.8703954511852,0.940589397925356
"deltaTemp",0.271481842189634,0.0409467197007164,0.197617122029748,0.243001415365333,0.268608389117079,0.297477065520582,0.357701803873646
"deltaTemp",0.787213771215885,0.0508853029761448,0.693451992686441,0.751847806900299,0.786857764892799,0.819754297945234,0.892535828160574
