"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.823620468347716,0.0395358189737115,0.745992582151588,0.797911446201484,0.824081111556615,0.849394424208068,0.901844351572293
"betaTemp",0.648336219823551,0.0367247240262014,0.581264289517264,0.624039620103745,0.646628533695606,0.671251486568479,0.725091177928059
"betaTemp",0.947432287961063,0.0360618494171329,0.86553268474398,0.923411465881856,0.951870683485196,0.977445462240539,0.997617585614957
"betaTemp",0.107942565798828,0.0818648682171357,0.00336939045639283,0.0401473640018772,0.0920168124731424,0.158436851583263,0.298867786029537
"betaTemp",0.317219939257106,0.051373368228465,0.2153716710902,0.284998947797909,0.317094536823149,0.349943754701234,0.416655555316068
"betaTemp",0.516099657733741,0.175115950209606,0.104270809310373,0.420440822386627,0.530546635744837,0.610063555007181,0.887485347948328
"betaTemp",0.280373845232188,0.270611980748709,0.00865780216178154,0.0658002854430166,0.164701734314696,0.458896328792697,0.915388401931975
"betaTemp",0.396419505234376,0.208861983016668,0.050905410660494,0.245139520034231,0.372389317910892,0.526276485072157,0.874810241133743
"betaTemp",0.379630248376394,0.27212843930467,0.0158653719976641,0.145679829452531,0.327027788382618,0.581566946978172,0.937436424982547
"betaTemp",0.438480319169912,0.272930407104645,0.0254270658855083,0.205930143100807,0.411761601195677,0.653209070788371,0.964813636542738
"betaTemp",0.320199878252033,0.227413418120112,0.0181641937349195,0.147272772236914,0.269305137475618,0.438830679645341,0.867900214901586
"betaTemp",0.627424892188931,0.0862918338878649,0.480268705054107,0.568091963685353,0.618344689661378,0.679315246201301,0.813590593231628
"betaTemp",0.564804305423215,0.058332873105894,0.450666333353398,0.523650019303242,0.564169922198828,0.607396487533802,0.674663596960454
"betaTemp",0.383692911131187,0.265226304052618,0.016131438351641,0.170583115357483,0.326802748716654,0.570166358577761,0.950294954359377
"betaTemp",0.757940946066707,0.0377896054416291,0.689916615170452,0.732080025211052,0.756542360122771,0.781833670960437,0.836624224764343
"betaTemp",0.292473570041066,0.217293651687644,0.014634913413818,0.13619451477526,0.241146224084418,0.385499053408486,0.854726269267121
"betaTemp",0.644885471828944,0.0331059008129278,0.58289016530649,0.623423075985581,0.643836721132103,0.665057769545633,0.714759118331244
"betaTemp",0.955171334820902,0.0294227004233636,0.889763733725736,0.936206552753829,0.960027222866039,0.978787428711841,0.997547321095367
"betaTemp",0.410033234307457,0.0603646655676386,0.292730343910267,0.371438786870283,0.407199403531423,0.447609269269479,0.536660634198954
"betaTemp",0.448462482269365,0.277277922447261,0.0203178550936035,0.214445092433648,0.421863804133761,0.666805720523445,0.966614188690493
"betaTemp",0.951307594522143,0.0369922480927913,0.860822032094478,0.928857577682146,0.958723278551245,0.980879069073623,0.997815353645983
"betaTemp",0.302127717853574,0.124755342297405,0.0423223872016339,0.221067114042769,0.308575012134928,0.388678329502713,0.52816669572211
"betaTemp",0.791821570476289,0.0659572383537384,0.670593267360876,0.746854128706428,0.788764230015305,0.834454116489795,0.937102589580703
"betaTemp",0.444958607339999,0.270331444290106,0.0328658691320908,0.214582087836992,0.417953361926213,0.663651857735707,0.947754552002235
"betaTemp",0.918387545814769,0.0539190025754092,0.800402227499341,0.883522962285828,0.927236223899594,0.960152630303185,0.995532619393357
"betaTemp",0.391361974911118,0.197480359262512,0.0776863892093153,0.249220935138459,0.363249215282568,0.506469251634679,0.85707062299109
"betaTemp",0.917388146481739,0.0402121154819092,0.83600504027634,0.889316195114569,0.917647713911107,0.946492480881911,0.991714166943729
"betaTemp",0.474576002182605,0.263269263352075,0.0304411421073185,0.25976650124312,0.463529192267537,0.683083952659163,0.969276377473185
"betaTemp",0.369050990827123,0.220056474315174,0.031313887572495,0.210525124541249,0.334738741603524,0.489966963256162,0.906528453300401
"betaTemp",0.905322165311088,0.050806653864378,0.801370612099036,0.869937171619853,0.908495951295874,0.944379065848401,0.990510601041599
"betaTemp",0.279055485848126,0.0801289219718363,0.132957928624845,0.222451980734154,0.279220995991314,0.3338759064712,0.437939244089303
"betaTemp",0.77573845773994,0.058442516677386,0.673326491389968,0.735739232339618,0.771989104412785,0.811811688869882,0.909630615915286
"betaTemp",0.803185767503863,0.0340503487779563,0.743728779934877,0.779488512456295,0.800938770347802,0.823099699422767,0.880358275985868
"betaTemp",0.450784880678197,0.0869096700691701,0.289049797046162,0.390865465044926,0.447294022773996,0.50706057963429,0.629977167570668
"betaTemp",0.945501867306167,0.0392797310282754,0.856162059812185,0.920565126069744,0.952581657558857,0.977845792187785,0.997027049403843
"betaTemp",0.127283877886637,0.0875023636010479,0.00638176761907014,0.0549666421518006,0.116633737555041,0.182943145158425,0.325690427509183
"betaTemp",0.38862798098969,0.269666513426038,0.0205641540087139,0.15855148235891,0.336056278321525,0.59648365981128,0.946086833198998
"betaTemp",0.795334271065502,0.0459542916011499,0.701730265878048,0.766140472336304,0.793642331207437,0.825690887367743,0.888145747826518
"betaTemp",0.320884101235231,0.246956840824236,0.0163110543917487,0.125653694689268,0.254255389013771,0.460806327430985,0.898162770105211
"betaTemp",0.750104896753035,0.0271012430019068,0.698192491707412,0.732321093751227,0.748977908439143,0.767395523001796,0.806307210728184
"betaTemp",0.817597685022408,0.0463555760453087,0.730663650038099,0.785946315631622,0.817765314150459,0.849303697936586,0.910621366334722
"betaTemp",0.228730965527992,0.180635054363066,0.0206657365132289,0.106891106697475,0.188687864380837,0.287336597520086,0.801126731155741
"betaTemp",0.352777096662724,0.11792116379108,0.102625822672045,0.272575437128628,0.359987585991728,0.442180357436037,0.559921763786419
"betaTemp",0.386332460972278,0.0526678389674523,0.290876967497513,0.349191392632053,0.384875603863589,0.419672132218152,0.49601104366658
"betaTemp",0.788302309565874,0.0990812433344993,0.603747310092006,0.719238681384744,0.783979910647955,0.857644435822852,0.979815780016112
"betaTemp",0.199852461303866,0.0457808092233182,0.110535896798383,0.168266708473959,0.198995227926409,0.23080926791903,0.292424364924578
"betaTemp",0.91878069068533,0.0482177707921585,0.822225328288095,0.883795029991722,0.922170002610689,0.957226875059513,0.994775593080959
"betaTemp",0.262378229405779,0.0787495806584405,0.107970520728307,0.209107517113144,0.263174469898917,0.315172422512279,0.417831500134952
"betaTemp",0.897010346849046,0.0522979736237418,0.790470703004906,0.861765769431146,0.898566841032947,0.937358988131113,0.988122540886828
"betaTemp",0.906219626645656,0.0291299176991835,0.844534697950508,0.888680177379823,0.907882685700476,0.92575380707279,0.958022033622005
"betaTemp",0.254934241109223,0.171130830700988,0.0262127709340054,0.14104376151508,0.224538583657242,0.32774815776058,0.745369412232727
"betaTemp",0.407483949067581,0.255289447941433,0.035057862199361,0.210648906848514,0.359661181104555,0.574675645676755,0.953372698669606
"betaTemp",0.668406044213025,0.0403630691305352,0.58484880489933,0.641106484218539,0.67031858220873,0.696545862425691,0.740775832801287
"betaTemp",0.336186004847127,0.266273511512432,0.0130943759161915,0.112933229227787,0.263694867131662,0.515039845983658,0.935075816930964
"betaTemp",0.546156960067562,0.240851922427008,0.0757255125299202,0.370730506590454,0.542877430848418,0.736981978581645,0.963767078689968
"betaTemp",0.353405077551164,0.267294212967792,0.0127464701631044,0.140886238558634,0.27892663902791,0.535667022922653,0.942355224801367
"betaTemp",0.725753930077235,0.0757107716009847,0.582070764664377,0.673304262400351,0.72198040519509,0.775760884196475,0.878803750289925
"betaTemp",0.266679601446402,0.0604747058480766,0.142969291363905,0.225056348594923,0.268939008106404,0.30864761450202,0.37939172835637
"betaTemp",0.591987638506459,0.0533507312021574,0.50070464065178,0.554092717531012,0.5882343880029,0.62455634569848,0.707283035107699
"betaTemp",0.877711872218731,0.0453913788988796,0.795913434520843,0.843880344298231,0.875779677051579,0.908047974844034,0.974242277271778
"betaTemp",0.867673774673278,0.0414654537631163,0.784597292665521,0.840563359917751,0.869048300276021,0.896839349060107,0.948439496107315
"betaTemp",0.607095919181103,0.0293733026953295,0.549183356276778,0.587682434807708,0.606885303593546,0.62656256882449,0.666502555485408
"betaTemp",0.854844052381813,0.0682638175359209,0.732928060073392,0.804491092864143,0.852604256039904,0.904061155525613,0.987253092663676
"betaTemp",0.867089492143716,0.0577891571455854,0.737168717319038,0.830930482253472,0.872659501955305,0.91033011787382,0.962435675972852
"betaTemp",0.581206448986907,0.0831743157690585,0.426413009458411,0.52201853721116,0.581058449892722,0.638279402812066,0.742445087650704
"betaTemp",0.0873766318986889,0.0604536971689857,0.00432810970605413,0.0396112782920168,0.0793265493035517,0.122064005289992,0.22679716053915
"betaTemp",0.341758418986154,0.226751561543857,0.0287188139123764,0.177015481889123,0.294429706890486,0.459275047219567,0.924302513743593
"betaTemp",0.500802745178559,0.0268045081167006,0.447945843307946,0.483337855408432,0.50104393121608,0.519234832045415,0.55198062367944
"betaTemp",0.488047726321114,0.0756342917285435,0.341600766965616,0.437702222325758,0.490421148190524,0.539986773356894,0.632387280107184
"betaTemp",0.857177328943781,0.0330377873639797,0.797000725489495,0.833787135638615,0.856475795265911,0.879289444088124,0.922152012866709
"betaTemp",0.385363478433648,0.232793113697079,0.0340323770537116,0.205830899803395,0.349902922515873,0.54599852700737,0.883803245861421
"betaTemp",0.28139847827116,0.225355530747288,0.0157074107489027,0.115854874406771,0.221233952213322,0.379631496007748,0.869322525244028
"betaTemp",0.40869520823021,0.262952433172952,0.0211232335115145,0.187427354100846,0.368498706350129,0.602517771198536,0.949770882690041
