"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.888879235260659,0.0834171500785983,0.691392207063856,0.838443996196791,0.906890176976181,0.955999618920504,0.994955339137522
"deltaTemp",0.747800775135078,0.139879383295788,0.490407561741186,0.642711367051314,0.745785837571613,0.861533023708961,0.986403652324379
"deltaTemp",0.795322973736498,0.125229504253505,0.539324425420111,0.70080918811333,0.80486665089728,0.898306851068425,0.987717721292833
"deltaTemp",0.31586365377338,0.166320762626132,0.0277245594520727,0.201918890960895,0.311062374937465,0.407287054503499,0.687948049286745
"deltaTemp",0.598000199221543,0.138530743345054,0.380374237105824,0.501251862979484,0.572731060483872,0.673083435638348,0.940316228835568
"deltaTemp",0.643753580940553,0.196396880156854,0.270169309507817,0.501237478337941,0.642998036690152,0.800112962925604,0.977522056007388
"deltaTemp",0.544993714548076,0.21000534416719,0.133702303604932,0.402887932616512,0.52160116429564,0.694431523198386,0.953752348914534
"deltaTemp",0.655322048374128,0.186164186115964,0.289230606661852,0.523297881561107,0.654045709488522,0.798017702134651,0.975762522035018
"deltaTemp",0.208232076314537,0.0995300776232411,0.0174706307666395,0.139439107916562,0.216469512587656,0.2763506512013,0.38899355605415
"deltaTemp",0.329448660872333,0.0990061894761616,0.0494963132201637,0.280561106406389,0.341468847161719,0.394609649817801,0.487661487517135
"deltaTemp",0.230904766866229,0.074583319196853,0.0542378336221585,0.190354433455507,0.234741602168351,0.277099520475268,0.366960067622409
"deltaTemp",0.244126643756902,0.118469541626235,0.0144620457903271,0.159208380536114,0.256246176775587,0.331662025388107,0.45435550903851
"deltaTemp",0.682445147416998,0.15021788334142,0.440245979632277,0.564642012732631,0.658487005923072,0.788780748837372,0.978912691069708
"deltaTemp",0.657145718633939,0.167498540511094,0.37334079958067,0.529643427047204,0.638394815927563,0.78170102157617,0.975258975361669
"deltaTemp",0.826001322168715,0.110729257194678,0.587587451779654,0.751071721392211,0.833182058241132,0.915734279702479,0.990739947852775
"deltaTemp",0.572363250992138,0.110037247327562,0.396006461203714,0.498138289165133,0.558039035041421,0.628787680279689,0.849361623451434
"deltaTemp",0.84079146297733,0.0961792326872901,0.641462619478278,0.772576259868685,0.845511277572568,0.919377341516845,0.99066947123846
"deltaTemp",0.58978200190554,0.176915229849377,0.271836048282702,0.472146134333947,0.567782227975085,0.700005571139908,0.96057590259381
"deltaTemp",0.671122247367488,0.163466633929815,0.399838669261366,0.546957288588253,0.652379658787062,0.793515150864321,0.98268828630336
"deltaTemp",0.161998841196101,0.0868063547912689,0.0115199685080996,0.0935759770389692,0.168111825468492,0.224291329343175,0.329615382605338
"deltaTemp",0.521799396866589,0.105045830792243,0.371949674055378,0.455368460423462,0.503109451348143,0.564770886727044,0.851972810030536
"deltaTemp",0.622639197689092,0.161331779964751,0.350033314446942,0.509821354703111,0.603745051501178,0.72918869896572,0.970239714719859
"deltaTemp",0.522347700405139,0.0851460469370274,0.370342030614687,0.468545902889856,0.515694816193612,0.56979891803834,0.724506629621185
"deltaTemp",0.168992259454647,0.0947346029796004,0.00859521974067169,0.0910337873701957,0.176115593936311,0.238267708412141,0.353153232626346
"deltaTemp",0.228186456492709,0.0808152938974322,0.0395995997484126,0.185494376112491,0.232801786982645,0.275798807962412,0.383907391786888
"deltaTemp",0.276195374335285,0.146905695204354,0.0290834950164946,0.171416177036772,0.275839983186344,0.366139885103721,0.582893206532677
"deltaTemp",0.488594081593129,0.073227580179218,0.364054907463841,0.438394816027719,0.482660534943919,0.532352500152048,0.647740793210953
"deltaTemp",0.221604202446342,0.125727186395809,0.0189108644036767,0.128086484392244,0.223355213820312,0.301343202802147,0.474958785532454
"deltaTemp",0.130929060090603,0.0886192802291129,0.0055702030031571,0.0571863918416193,0.119805280616081,0.189121196362603,0.328846468802745
"deltaTemp",0.177357551519412,0.0846819862587298,0.0145971303956797,0.11615166494788,0.183535720208275,0.235452802591744,0.335444153736346
"deltaTemp",0.686219550080584,0.154672074758391,0.422074007841043,0.568319055078943,0.675009141041249,0.802746434418169,0.97826494055343
"deltaTemp",0.233437758951577,0.10727595881933,0.018772086828637,0.163240080603496,0.249249512073318,0.310624566298304,0.414848860869846
"deltaTemp",0.83572838740372,0.106895976486763,0.612588319467389,0.758129316554611,0.846683892729583,0.925102911371672,0.99289765548512
"deltaTemp",0.3607738636012,0.0861653739136818,0.171220766682653,0.313081426871769,0.364198386428624,0.412808588755011,0.517659915611614
"deltaTemp",0.853607765854381,0.102943236200913,0.628322450240773,0.785839230940029,0.869032490374184,0.935360794606667,0.996145111115019
"deltaTemp",0.720471848278545,0.129979763588836,0.494529824645647,0.621132088456406,0.707714833109797,0.821602204193244,0.974286370609037
"deltaTemp",0.163613030437643,0.0978030943767501,0.0105492830967303,0.084851004121612,0.156002060407113,0.233246492364495,0.361956887648566
"deltaTemp",0.606749378376669,0.104454423938915,0.449398150486013,0.537915028121377,0.590589818653417,0.654945589443164,0.903402743063489
"deltaTemp",0.118700024642781,0.0679235392369767,0.00830245892541753,0.0635205242195098,0.11829406485476,0.168685230030489,0.253682193098261
"deltaTemp",0.649940744970539,0.108869789249029,0.486820902841589,0.573504000472796,0.630373938314083,0.703667230609734,0.931703569319717
"deltaTemp",0.882386553466659,0.0842060149539907,0.695067890296293,0.829404578580328,0.896137914609903,0.95136182051126,0.99530653489658
"deltaTemp",0.358349442302212,0.140530511031162,0.0455528186588138,0.281554119923191,0.368213311267823,0.44093127432735,0.622680534576623
"deltaTemp",0.4247299394341,0.213884128291741,0.048250661349332,0.279297854073862,0.39791458138776,0.554143833830882,0.909168845868233
"deltaTemp",0.575273843801478,0.164471503164556,0.297562617099652,0.458906092383382,0.557062000977165,0.677895580271543,0.937491815485039
"deltaTemp",0.166562113272515,0.0854824531911358,0.0122790985028928,0.0956670053506863,0.177208898404297,0.229093755988619,0.320055195178318
"deltaTemp",0.760028366694029,0.143271264756535,0.487677528099592,0.652527482875952,0.761173569875848,0.880062858308407,0.989607568636971
"deltaTemp",0.300997787461599,0.07611112656307,0.138627364269435,0.255060259897133,0.3041555381204,0.350926665541736,0.435450662991451
"deltaTemp",0.740242138549104,0.155620000918583,0.442386135912983,0.624582909735232,0.747598730807993,0.873406543815437,0.985528806048166
"deltaTemp",0.293258110652878,0.083045643673415,0.0805986225273067,0.250169227008419,0.300558749828749,0.346320717324471,0.435204061416538
"deltaTemp",0.505546514138471,0.0971216348018369,0.353795645384746,0.441008697212574,0.491784557791867,0.554231015205808,0.740973355558719
"deltaTemp",0.423093222447459,0.160226467296299,0.122517065396365,0.326866970320917,0.40630994260689,0.500193439626831,0.825984338125686
"deltaTemp",0.206135344315043,0.0868085270961904,0.0254596217106526,0.153829846732061,0.21494974740031,0.264525354232653,0.37160914434452
"deltaTemp",0.430516277077849,0.065178349999832,0.316754058171684,0.388146618002129,0.424496955334,0.466263426346565,0.574813810332951
"deltaTemp",0.496849716398406,0.213962795387656,0.0949004539067568,0.35113559824659,0.47404270988803,0.635376343940316,0.950943029595497
"deltaTemp",0.189923750323351,0.0905999169475963,0.0131430470713735,0.128918525526979,0.200601969297871,0.253595672395832,0.354454303470306
"deltaTemp",0.115162414839443,0.0680741742078116,0.00651336695975427,0.0595697218573504,0.112154521192716,0.164808311557301,0.250496764241983
"deltaTemp",0.430762891113947,0.120600320246662,0.22549425379744,0.357973358052512,0.42337584762366,0.491812590119957,0.713132408738908
"deltaTemp",0.729119982752432,0.138735190282895,0.475865988007258,0.625473132861461,0.722238814690923,0.833711475311665,0.979115472769898
"deltaTemp",0.582106150226475,0.175419978513926,0.270104729216832,0.458833427019598,0.559382883765838,0.69477154458272,0.957733676500781
"deltaTemp",0.808522891404639,0.110456136268403,0.581423364400733,0.727482709419891,0.81164667681645,0.897350789631444,0.98852840242001
"deltaTemp",0.77516637314841,0.140654014693647,0.481164828569039,0.674287885618214,0.784979282671544,0.892987922741167,0.987077388120885
"deltaTemp",0.352166108192682,0.0775659836138643,0.214898157664023,0.29826755296362,0.347077373445296,0.400997907572857,0.519632878479179
"deltaTemp",0.309080484098169,0.0877826028740045,0.0846619533360163,0.259440674281339,0.312265546282836,0.364536653792697,0.472729240310774
"deltaTemp",0.730558737484482,0.132143417399623,0.497910853786089,0.633355125351648,0.717978391314013,0.829817523295072,0.975896337357695
"deltaTemp",0.366151523726571,0.151421429590788,0.0724765321653832,0.278888275167139,0.36144893849728,0.440851019117956,0.711009306145691
"deltaTemp",0.644063574103177,0.181029512246215,0.314864839899164,0.511617007148874,0.632396556209912,0.776812344810576,0.977406975857716
"deltaTemp",0.157216528031612,0.0863539761330103,0.00853642657506816,0.0869207444607053,0.160556432043956,0.222031022344752,0.317276372758159
"deltaTemp",0.739416638826909,0.116835810444556,0.552500759902156,0.651589762993006,0.720009555365304,0.818295738882589,0.983124187223292
"deltaTemp",0.715829866531899,0.155155330587183,0.420863558973487,0.598020259230399,0.71548409232153,0.840382199484732,0.97872907011071
"deltaTemp",0.70074872214125,0.131125594359535,0.481409762758369,0.607300854590124,0.683324670844325,0.786449397496178,0.973621456620713
"deltaTemp",0.204743967861748,0.111143259044457,0.0120178902688963,0.114708471123849,0.210709294474825,0.286752108366416,0.4055424850053
"deltaTemp",0.118129768399463,0.0713972970323814,0.00627936585919711,0.0581446252042267,0.116687169292303,0.169435341836921,0.257518393070604
"deltaTemp",0.375638233332703,0.0955878251889852,0.144876884276853,0.327717577887988,0.382084625492549,0.432399087804661,0.538435273549493
"deltaTemp",0.696118538453858,0.172655901282769,0.380230213257542,0.563537692208367,0.69545274804741,0.839322046800713,0.980779583210048
"deltaTemp",0.103507105095892,0.0643349444004941,0.00788081906042973,0.0504972100014771,0.0981449873192933,0.148121295159991,0.238771729467847
"deltaTemp",0.643091955704183,0.187957958379125,0.298458521420778,0.506841693918774,0.631585440005153,0.786974930674604,0.977625893028135
"deltaTemp",0.170891316086268,0.0852706471412314,0.0110221970250757,0.112224879855691,0.181649283370673,0.229710726354703,0.326254278059748
"deltaTemp",0.760734523091411,0.122567683063373,0.524351504701279,0.672577373350758,0.756353560368448,0.855793368439352,0.979945097055873
"deltaTemp",0.760382784932758,0.144185596346766,0.484611138218385,0.651478291688786,0.772034036126909,0.881959847193934,0.988437784612179
"deltaTemp",0.0938185010722397,0.0565364061671807,0.00537095918026386,0.0495247476526419,0.088406579543187,0.133430537727033,0.21245460346572
"deltaTemp",0.203496014178392,0.100905603750795,0.0174771247881469,0.128053301664995,0.211268350911762,0.276397403423024,0.393114934270224
"deltaTemp",0.528996196922044,0.198694574957308,0.16935519420815,0.390585166850778,0.501973983096704,0.659156887684667,0.956970546609657
"deltaTemp",0.0952037064476521,0.0587815028403929,0.00666121080343682,0.0474284801628811,0.0908626050930711,0.134623758147072,0.219741782287079
"deltaTemp",0.140742516994289,0.087812730596485,0.00690620404088481,0.0694496612354827,0.132872653777393,0.203918934285124,0.321133014531339
"deltaTemp",0.192985437806718,0.0893144890540391,0.0109265548028827,0.142507442079717,0.202756956869944,0.252698555700396,0.358800385888918
"deltaTemp",0.895769742535272,0.0776720877922738,0.714307832121763,0.848381331510887,0.910980789621542,0.958927903360176,0.996147376508346
"deltaTemp",0.819563529483335,0.115734056895117,0.566732593605151,0.74066833241787,0.833552085712068,0.911599972971893,0.991479147872245
"deltaTemp",0.378815238169157,0.0726892231856443,0.23206249322425,0.335878893041044,0.38188405228446,0.424704836919036,0.51598506060929
"deltaTemp",0.64474047823656,0.188577404867009,0.301832215145646,0.508395465962561,0.634555351385347,0.789380969646573,0.980057267488496
"deltaTemp",0.701094925413707,0.15664688623239,0.422664480487068,0.583692482295215,0.68911576645811,0.818855528224282,0.984751531178629
"deltaTemp",0.690525010417229,0.14840591059147,0.436179973991491,0.577745124958934,0.67369793545464,0.803115777584227,0.980277006639131
"deltaTemp",0.623291266273606,0.170733813340769,0.327892092507593,0.49708673250917,0.607890725320599,0.746873732340226,0.962601504592258
"deltaTemp",0.825561872977062,0.106978154414851,0.610209573449451,0.745007188831431,0.834277403882034,0.915429148135071,0.990402984659855
"deltaTemp",0.831707785517483,0.120197532879183,0.566427327391481,0.750312722468102,0.850749601755248,0.933380744480465,0.995520071263327
"deltaTemp",0.0959739323922542,0.0610651499173899,0.00573121554776833,0.0452371314730538,0.0912706807389668,0.138515482549563,0.222318486451644
"deltaTemp",0.816901235415034,0.120048874811909,0.553652762348777,0.735528461643468,0.826839691427202,0.917065568583201,0.992136784835855
"deltaTemp",0.110492821398672,0.0682194432128997,0.00721632127220832,0.0567304742288988,0.104821494788355,0.156854576488923,0.261475376890702
"deltaTemp",0.134258656532557,0.0816070389390949,0.0100117277348917,0.0675125097131996,0.128148749701333,0.192322676228843,0.303193704984173
"deltaTemp",0.792902454796903,0.114509499534132,0.572628421542089,0.709191340059312,0.791060365158998,0.882590929609277,0.988482602988043
"deltaTemp",0.47204875797278,0.0571200889699722,0.366114716034148,0.436900721565538,0.468618574258431,0.505321668316662,0.594493326676409
"deltaTemp",0.535657162092823,0.0863254063702625,0.406176424795474,0.475894082847536,0.52029216116583,0.579421997386635,0.747721393926515
"deltaTemp",0.653552532956441,0.13647648053033,0.42679097139676,0.556069506937155,0.631759341841589,0.739652379960866,0.956973157981661
"deltaTemp",0.217374297146797,0.109573794499298,0.0131963471834741,0.135115264489458,0.227737196993934,0.298758157244156,0.408124769887446
"deltaTemp",0.137420328122113,0.079900304844816,0.00714689914398915,0.0720822972676213,0.13734795628846,0.194995094247517,0.2927473520957
"deltaTemp",0.103399257288708,0.0644735999372307,0.00755729541367998,0.0511483643759274,0.0968767292284268,0.14570389697801,0.246998529354906
"deltaTemp",0.878306674113943,0.0908048232593407,0.668614961679429,0.823828325706111,0.897266157743515,0.951285229155387,0.995018131874282
"deltaTemp",0.17332876614381,0.0885269191554577,0.0153887328428906,0.102990879953661,0.18097129248352,0.239046165514168,0.338946269239239
"deltaTemp",0.0897974778125717,0.0576163484838845,0.00552628575891703,0.0410640766733807,0.084197104998384,0.131643930098417,0.213828317104081
"deltaTemp",0.763514827438259,0.151382227798676,0.451179086719148,0.654146845707418,0.780211929467423,0.888851444730094,0.988347448493949
"deltaTemp",0.390149798356631,0.0804652036528165,0.237427159027924,0.343198417160571,0.390488004503008,0.440155301197594,0.544238246977471
"deltaTemp",0.19753567338903,0.0808418202781485,0.0179206566353742,0.157332301751803,0.209536601643868,0.249579787939732,0.331426267456733
"deltaTemp",0.728170931269139,0.149684388127651,0.447179874144902,0.615263380592152,0.728978647382492,0.852684999681475,0.979901190993944
"deltaTemp",0.60440209005327,0.14001111908395,0.363580735289874,0.506901807996247,0.584654890149886,0.683097189843149,0.927091997679542
"deltaTemp",0.655636251371619,0.149798792641816,0.400313246120192,0.548701426187073,0.638006616737598,0.75521314065688,0.962841812837537
"deltaTemp",0.193585740933575,0.108914348418434,0.0102509931551416,0.107134912821572,0.19726648843961,0.273420564886284,0.40384358846234
"deltaTemp",0.545961306276574,0.17655068805374,0.25768072783129,0.420672401992221,0.521426133326284,0.649601610632645,0.945483957373341
"deltaTemp",0.461094296081977,0.0917373400528932,0.301006571509315,0.401532390507802,0.455027850524149,0.510637930055927,0.647478401095505
"deltaTemp",0.551044226225957,0.114258828509704,0.359723079077829,0.472965161693037,0.538778269757744,0.614290199021019,0.824873945466911
"deltaTemp",0.728782103786254,0.148493720380348,0.461870703294052,0.614889293291917,0.720319492901112,0.848718958373996,0.987250881080288
"deltaTemp",0.743304992626594,0.155468026019451,0.426661512224784,0.63820525466391,0.753816101413541,0.866750264099215,0.981356165537881
"deltaTemp",0.0966313476133762,0.0612006986059288,0.00688374090749445,0.0461180224359664,0.0913283182806652,0.140722615806212,0.22792493775134
"deltaTemp",0.336286545914203,0.0818143110937424,0.157836449859194,0.287550302889263,0.338456531532873,0.388787626712358,0.485775947267359
"deltaTemp",0.390326374790887,0.101611461937825,0.163061044717777,0.333654604443072,0.389104778912748,0.450187509976504,0.589555171270421
"deltaTemp",0.78655756717311,0.125832832824344,0.540178849696423,0.693293103308319,0.795853691434275,0.891754079461027,0.985042093454784
"deltaTemp",0.268495993305817,0.12805120701658,0.0252123897201255,0.178181069886668,0.278906845876649,0.354976416238728,0.512702705726805
"deltaTemp",0.818003310268806,0.126438146237184,0.53695033903633,0.73375914849952,0.833520397629979,0.924863335994339,0.993938478947572
"deltaTemp",0.338913685915261,0.0668610259252561,0.213442576365456,0.293936543666863,0.33681918632676,0.383036505724418,0.477848311931668
"deltaTemp",0.195270645558252,0.104227329085752,0.0100727875860809,0.114512402704132,0.203060919787758,0.269202310114851,0.380825592029627
"deltaTemp",0.817628033585266,0.107389142830398,0.605686991361807,0.735882745856417,0.821951670997808,0.905653222209066,0.990888915704624
"deltaTemp",0.506365966654599,0.203157988864145,0.111677984035842,0.367044212922932,0.481848043651571,0.62715881447316,0.947784339510274
