"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.885479257482093,0.102127636668553,0.614474258225673,0.839227949150727,0.915545688672849,0.961324912360933,0.995446053310018
"betaTemp",0.278357701805425,0.192604973777113,0.0143697774179747,0.124528314833477,0.241312753353696,0.393467293399548,0.719086844525258
"betaTemp",0.595150277790051,0.215315578975822,0.148989901761254,0.439203569490517,0.607365759060751,0.761977736308854,0.964098885912416
"betaTemp",0.380380214749427,0.240951021183015,0.0202983110019119,0.182713276932906,0.350393234959149,0.552854945532595,0.884967159190704
"betaTemp",0.523563915392591,0.238853093463029,0.0712977774581668,0.34502923274613,0.524192196589314,0.699806473545755,0.952474363743
"betaTemp",0.251733929676886,0.204703239328197,0.007073517447751,0.0892469831375395,0.207005399958842,0.356676196809024,0.73748699697063
"betaTemp",0.277405513235362,0.212369196471776,0.0121609917467248,0.104639850917573,0.234031398773024,0.40340700776389,0.779049185217075
"betaTemp",0.310832008028843,0.223782574613217,0.0125646126051815,0.124829383503853,0.26762040263376,0.457434713426444,0.830815505663714
"betaTemp",0.528837021698838,0.277524122669033,0.034898343852458,0.297984107209996,0.551832881748072,0.765506293487925,0.977404124192185
"betaTemp",0.608349836999885,0.260459945938009,0.0756457103716665,0.411446293989993,0.647064139738936,0.830692982472111,0.980597039086704
"betaTemp",0.568959801963432,0.271021725387576,0.0532621973276653,0.358909750670286,0.58951204607039,0.799865317695099,0.983748740527374
"betaTemp",0.451433279140544,0.264704124626629,0.0261881073827891,0.232031833648049,0.434422630515358,0.656921823561319,0.958254012055358
"betaTemp",0.539002202998058,0.22850461476612,0.0863346329079548,0.370106405584698,0.541433375615153,0.70997126748245,0.951983341004871
"betaTemp",0.353872331996312,0.226334664725689,0.0189895028196446,0.175293641239167,0.323754390849076,0.50630840352929,0.845395129338324
"betaTemp",0.542490059786628,0.228613812791611,0.0817474739252238,0.384109014521295,0.54642521279857,0.717893889068571,0.96350208844004
"betaTemp",0.55276948983881,0.221471932666601,0.121768066405776,0.395535999896928,0.551611143513608,0.721437617443633,0.951585286186359
"betaTemp",0.842472693164501,0.13687157673291,0.492920354320834,0.780728456949418,0.875790038982403,0.944717228241025,0.996110532808874
"betaTemp",0.562064173453764,0.264159356872711,0.0443764263705145,0.363889765886587,0.587359997825649,0.781006206262526,0.971637914106191
"betaTemp",0.346936340772793,0.223494585092351,0.0184812020706362,0.166087909147537,0.317912835340044,0.492434757770562,0.836162459852354
"betaTemp",0.548938006549798,0.274830359802147,0.0377969208121595,0.325359273862257,0.564609547140349,0.785152406558469,0.978784247768945
"betaTemp",0.634565566382223,0.22080876626501,0.167920741751727,0.48095673537429,0.661006575807034,0.811362965260108,0.972909200442148
