"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",2.92757460209852,1.0862511888461,1.1403312356002,2.02216012178484,2.89152546048089,3.80141558751682,4.82782549899147
"lambdaTemp",2.10893739239594,0.9084969413013,1.04008186000035,1.38269257484593,1.88434752492396,2.57218511132883,4.43523698254795
"lambdaTemp",3.25826649646469,1.07950033348515,1.20037872966086,2.42995048974857,3.31965786182606,4.19470753492252,4.90958121844186
"lambdaTemp",1.85270576785098,0.739751413403948,1.02547335408278,1.28048493861003,1.65266381024573,2.22577150264544,3.78887703050728
"lambdaTemp",3.21624246832373,1.09450621680669,1.16361378374625,2.32604106030381,3.289328586023,4.14986663276519,4.93333494931594
"lambdaTemp",2.92857484048844,1.13146858126033,1.10632530451332,1.93992898935914,2.87664507039008,3.8951808113268,4.88242205504808
"lambdaTemp",2.95539104511046,1.14301638077981,1.1017884612783,1.96716115142292,2.90759785196831,3.93957614165357,4.88019988385594
"lambdaTemp",1.6533008583349,0.600713442260054,1.01740612675755,1.21534893820898,1.4718606882269,1.91855452068235,3.26238415749096
"lambdaTemp",3.07885824591612,1.13313914463934,1.11088042747674,2.13380198531063,3.09930621371556,4.05769909814857,4.91758237559886
"lambdaTemp",2.99862388537252,1.10362100633938,1.1260417933903,2.05665683153991,3.0011531093809,3.92116118905483,4.87110649327331
"lambdaTemp",2.80315439295797,1.11163001244553,1.08248485117229,1.86065031323481,2.70820478220189,3.72010544180356,4.81546113017514
"lambdaTemp",3.03789627730122,1.11947595889081,1.15060360951964,2.07171561622932,3.07225821793049,3.97101484401225,4.88273597985443
"lambdaTemp",3.28379925709267,1.05357004565245,1.261216955025,2.45965549258882,3.36840085665652,4.19601661031006,4.91659088332198
"lambdaTemp",2.90603612932424,1.08364311098691,1.12219590930343,1.99301843695899,2.8898866400079,3.8102643058182,4.80729168046708
"lambdaTemp",3.36493126504029,0.998727537157747,1.38615819920093,2.61811237704857,3.48320849105178,4.19750275305914,4.91259598469137
"lambdaTemp",2.0659588034091,0.878200802530276,1.03637735596142,1.35416628785147,1.85786210527813,2.55783784109792,4.22710051226957
"lambdaTemp",3.38505342523404,1.06881503605426,1.26406888780193,2.57419141643224,3.52566759282311,4.3186467319967,4.9354883859838
"lambdaTemp",3.22729518529358,1.08360945803394,1.16810309092173,2.37148757883572,3.30053259092478,4.16017770141048,4.91769781594251
"lambdaTemp",3.26589478465977,1.04632267419834,1.27890537098498,2.47553750694479,3.36040046538389,4.15315041305364,4.89792593983232
"lambdaTemp",3.03308381965212,1.13082232105042,1.11706844240422,2.04815028547227,3.01860916848439,4.03365257339269,4.87537008514771
"lambdaTemp",2.99830004880958,1.07009010745312,1.19828771101129,2.12391258759441,2.95594902331171,3.88450712745304,4.89576440329357
"lambdaTemp",2.97801120595697,1.20019553407954,1.09332325190311,1.91641644067709,2.91503754976961,4.08656262254383,4.90856677651259
"lambdaTemp",3.32025085523197,1.09614397973659,1.23911762643886,2.46044939904124,3.42427761696296,4.28069525652095,4.93783840504746
"lambdaTemp",3.04035643175261,1.16161834127889,1.10871866863868,2.05140910104384,3.05584852041533,4.04687289265163,4.9201024759205
"lambdaTemp",3.16192544728498,1.10946571501315,1.14759801204537,2.27854431041481,3.20064842589013,4.11192209741415,4.91900879750623
"lambdaTemp",2.63796652557656,1.09515701516797,1.07877015424739,1.68319417002949,2.4718714788256,3.47092485608341,4.80271203479158
"lambdaTemp",3.50602012235267,1.04623209519319,1.32218566751856,2.75290338390793,3.68410555743676,4.40002331925768,4.93432697642022
"lambdaTemp",2.91276906262611,1.12347039553113,1.10892330694163,1.96467969961393,2.86371018171251,3.87491129373915,4.83884938151874
"lambdaTemp",3.21815442246839,1.09951563259685,1.17563320874558,2.32707584888569,3.32241171203665,4.1388386908561,4.91924428460559
"lambdaTemp",3.54734629206457,1.01355938070736,1.34084656934688,2.82095803520701,3.71984609218421,4.38939527458389,4.93520700225077
"lambdaTemp",2.86288726043138,1.10013083454586,1.13513137662381,1.94642316458397,2.74074716910582,3.77864780648304,4.87069318419561
"lambdaTemp",3.47226413170758,1.02609388842933,1.27302036328238,2.76555680969667,3.6018759889781,4.3351859269222,4.93355384933125
"lambdaTemp",3.30291040645166,1.07390935652979,1.20189138254212,2.46769194428084,3.42667662693537,4.22184905276629,4.93323536587636
"lambdaTemp",3.27629740766106,1.07724800805744,1.28147622342314,2.41283898926698,3.36685179067411,4.22985597850566,4.886758194517
"lambdaTemp",3.27605484398956,1.0833938318349,1.23333460294685,2.40328245192527,3.34970769818845,4.22469041872969,4.91948458834247
"lambdaTemp",3.00908226032362,1.06606681335535,1.15531499415247,2.14202705842875,2.98270239779517,3.85316386966031,4.8813735620749
"lambdaTemp",2.9226458959948,1.17975032935464,1.07676299352535,1.88131426368122,2.88611218110248,3.9483623745688,4.89981179878405
"lambdaTemp",3.31814419581052,1.06397830530904,1.26925415328326,2.53534446943616,3.41944560335846,4.224790419547,4.92130280546745
"lambdaTemp",2.80905559750112,1.15314864985226,1.05524811875393,1.80550752319152,2.70640384483508,3.75779034735164,4.87100939933765
"lambdaTemp",3.14044662948429,1.08416918616872,1.17451097489056,2.27928606422355,3.14150805216774,4.03283619568717,4.90484513451816
"lambdaTemp",3.26387932107991,1.0849489776831,1.29106101304429,2.36994721743319,3.33182582111245,4.20369592068981,4.93370054506403
"lambdaTemp",3.68990563994667,0.962166369195093,1.52021836627704,3.04040953360807,3.85795641096011,4.50818743699837,4.95836741406419
"lambdaTemp",2.55605501796272,1.06860832228745,1.07095868161738,1.63553386199538,2.38072382454797,3.37062401959155,4.71477685701357
"lambdaTemp",3.2133775360143,1.10789900183694,1.20462981840989,2.33210008526058,3.28126425401305,4.15266033593849,4.91518321781342
"lambdaTemp",2.91750230960788,1.16653049060901,1.07879069750281,1.89932270269687,2.86649095166141,3.92979690937916,4.91163964154107
"lambdaTemp",3.27301850237973,1.06910648820935,1.26530216440878,2.42734880527123,3.35046640797387,4.18962301415353,4.93351974943801
"lambdaTemp",2.86644422490853,1.13995037071903,1.08929454060447,1.89238166072304,2.78271101992565,3.80270031796881,4.89494294417403
"lambdaTemp",2.78434770046055,1.10010343251618,1.09400905697236,1.82631690384642,2.7282889728091,3.66119363196542,4.81164661136096
"lambdaTemp",3.52744230146865,0.991623347941369,1.43336474419489,2.80850375411297,3.66771428748306,4.36966709322314,4.92013461744976
"lambdaTemp",3.28284802446934,1.08707795983236,1.2115836265079,2.41214284691322,3.39736047881984,4.20905137253566,4.92536782161925
"lambdaTemp",3.17820391236606,1.05855034712995,1.18113586623598,2.33602285452015,3.20877879315265,4.06794717635584,4.90552335699912
"lambdaTemp",3.10762670775634,1.11211002107843,1.12049528921812,2.22445915826757,3.17581820447771,4.0516513463489,4.91497491436716
"lambdaTemp",3.5327907309508,0.989691021108806,1.43695958724904,2.81547070468271,3.68658411243844,4.364940339748,4.9560411274125
"lambdaTemp",2.85960744500371,1.1794321924034,1.09192681567948,1.78291757895129,2.75791361946875,3.90695052897582,4.86793993749241
"lambdaTemp",2.7645024046857,1.16473522143429,1.07215824864282,1.73598281725481,2.62368294690799,3.75634479016775,4.8709140083933
"lambdaTemp",3.05526730945583,1.16242606101248,1.13030201889022,2.03472880694201,3.05723242417947,4.08182456292151,4.91681830264625
"lambdaTemp",3.49791595288443,1.00808746218434,1.39803097745184,2.77636753181157,3.65193731345162,4.34360469335205,4.94361710682788
"lambdaTemp",3.22731774408328,1.10582406690478,1.17046319370339,2.32298143732727,3.29203089782367,4.18464930984053,4.93210958003986
"lambdaTemp",3.44430682736965,1.02165746801235,1.41192145729997,2.66034027661363,3.54013910201903,4.32926943139633,4.93917893475798
"lambdaTemp",3.30529912469533,1.11354054640907,1.19805430355809,2.42304628956083,3.40363333126002,4.29188790075309,4.93074855860965
"lambdaTemp",3.23841353128376,1.09906472176097,1.17597682648437,2.34479585287963,3.32356276040502,4.19062163888763,4.8966642871765
"lambdaTemp",3.5432241048635,1.00536833180424,1.42858503218033,2.79289250785992,3.74625411225189,4.38449731182516,4.92930794838176
"lambdaTemp",3.09130616000575,1.11562202999345,1.16922086304138,2.16577902334422,3.13928323546727,4.02478040865036,4.9172743252566
"lambdaTemp",3.48008074850867,1.06061451232044,1.31765806598734,2.68256976612332,3.66305444470577,4.37930962592883,4.95115201305847
"lambdaTemp",2.98441667774468,1.16089357052278,1.10642403983897,1.98306192196538,2.95690439289941,3.99690780991399,4.91080574675778
"lambdaTemp",2.62464503972565,1.03086440710568,1.10922847191629,1.78555969231987,2.46869261830872,3.35267795610887,4.76514905766428
