"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.879507948520566,0.0817629207349116,0.704122222891622,0.822830812002326,0.890599810298812,0.947182626762242,0.994464453637307
"deltaTemp",0.750597123606471,0.131931251417613,0.507366441997626,0.649778372036417,0.747145570180904,0.856730609255091,0.981685013850632
"deltaTemp",0.843206513426199,0.100058636496142,0.636731503481247,0.772384249340014,0.851241748794924,0.926347902766619,0.992498611481253
"deltaTemp",0.340670185604852,0.170075256830094,0.0351393300318041,0.231441219884944,0.334003161501425,0.433274042268392,0.736807801128483
"deltaTemp",0.808927151758884,0.110021929377746,0.593045884973066,0.730022523411555,0.812477715584386,0.895576720525901,0.988133960500899
"deltaTemp",0.711142499826327,0.168786351001039,0.378424905365119,0.587880203743541,0.713964813674207,0.855414649568545,0.980007997791051
"deltaTemp",0.151295053068847,0.0890186209200709,0.00916865441141147,0.0791144860945261,0.14886826758909,0.216905400054089,0.326431732462786
"deltaTemp",0.524036184574866,0.230085578931442,0.0683946521297298,0.364369234144238,0.505863237966103,0.690427307664576,0.958500626956373
"deltaTemp",0.120637279416348,0.0777409920660556,0.00654449243853295,0.0551061645722659,0.115372447932055,0.175231877064191,0.281869428453767
"deltaTemp",0.242451014695146,0.0590505864421276,0.115958784440491,0.208445681243515,0.243756050081662,0.279199319317265,0.354848156403782
"deltaTemp",0.194861399932987,0.074869415703079,0.0180386600820229,0.158033030178277,0.204638956140409,0.244743348401993,0.323075077752892
"deltaTemp",0.227977695137247,0.0988659698889078,0.015763920194399,0.168751107316208,0.244633126218144,0.296819855069101,0.394434422100757
"deltaTemp",0.860549227171487,0.096566079512778,0.649865226912947,0.794196369940859,0.874775369749275,0.941105421678876,0.993984872035059
"deltaTemp",0.280162203359238,0.108984625547863,0.0344626751769375,0.22000983913425,0.291446208270923,0.349982371014742,0.47138712087924
"deltaTemp",0.784793058931578,0.0935967959373438,0.618823229793126,0.7149099908406,0.780305567197126,0.849966192668944,0.973961045625873
"deltaTemp",0.653781662755806,0.155815357751692,0.394254073933676,0.536228387399517,0.636351448958982,0.763092544000299,0.966315995824449
"deltaTemp",0.882324155875704,0.0807976863939679,0.705766466787162,0.828454141114401,0.894045843875828,0.949070040487638,0.995594036948626
"deltaTemp",0.708821535991916,0.126357411798052,0.491886804748457,0.616637318520254,0.692168178025636,0.796080249299968,0.972839042464958
"deltaTemp",0.601230933869475,0.122683785666711,0.413723119301617,0.51405124197717,0.582976549971778,0.667827030848016,0.901946646447103
"deltaTemp",0.133574503797041,0.0729721731550933,0.00621078352528295,0.0767923338798101,0.139426579805094,0.18953727509305,0.26441269164824
"deltaTemp",0.646377931281337,0.124486887962015,0.471329641599727,0.555158695053745,0.62026424442751,0.714995735625276,0.96797823841388
"deltaTemp",0.611522531136778,0.10141237204242,0.45081825336733,0.542324546461452,0.596778909281861,0.665757553175609,0.860416932264965
"deltaTemp",0.311017139573472,0.064595837319462,0.18487844566453,0.272459618961584,0.311721237382052,0.352093285922859,0.434505240997281
