"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.883151823599047,0.0943602253875002,0.660570157603292,0.829205000896,0.906553027513332,0.957713746912672,0.996222519977072
"betaTemp",0.543682272196739,0.20853288375195,0.141019469799084,0.39274444103268,0.540823111850601,0.693402659403632,0.942840150304736
"betaTemp",0.771077369761991,0.151651710436566,0.430354258835982,0.671032170708481,0.791388514738734,0.889509775575712,0.988806664341769
"betaTemp",0.281509028829171,0.215881831526833,0.00964966507545233,0.103420980076005,0.240863812168358,0.420169575434319,0.80812958037309
"betaTemp",0.543151846281023,0.190026126320046,0.180569620782038,0.410431473062682,0.539553160255955,0.66738443797681,0.928348333800485
"betaTemp",0.296515465007809,0.210227507717249,0.0134835846440381,0.120822976861765,0.265640824180727,0.437146623371252,0.772309180334147
"betaTemp",0.359829561594102,0.238116005819855,0.0198366671550958,0.16271532100202,0.320547163248373,0.531158674026006,0.872891495619283
"betaTemp",0.174500500691655,0.149793439396356,0.00408824553310229,0.0614368857144375,0.136980771037716,0.250467564342907,0.554481784724216
"betaTemp",0.348030768344428,0.24462968999842,0.0140970785026699,0.143629939308674,0.306824634201106,0.514343526145083,0.896697979854623
"betaTemp",0.604070906621198,0.263090367069296,0.0598086583430413,0.406717145047126,0.640526840095518,0.825030051280556,0.985876201372722
"betaTemp",0.562746416719801,0.268031401569603,0.0525281794939942,0.352575584277466,0.586616287259093,0.787115488281111,0.980389839737677
"betaTemp",0.456975329497778,0.255901075986271,0.0369741069302886,0.249404463524416,0.442265944760189,0.64994863192656,0.947942862868593
"betaTemp",0.456416379572796,0.224980170436655,0.0394598160499437,0.285825120998052,0.459642574360635,0.618684376516454,0.893183919858711
"betaTemp",0.418596297496788,0.252670162099817,0.023135734839939,0.214392234099522,0.392752250269195,0.609316245581533,0.926990038078373
"betaTemp",0.838636693484924,0.120618363581252,0.556837503656038,0.768086393910987,0.861357175406599,0.934785933211013,0.99502467647466
