"","alpha","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"alphaTemp",0.612560202047979,0.0905787599202843,0.428103405778,0.554748086782055,0.616404253514609,0.671460867362994,0.785585397677208
"alphaTemp",0.704501332609692,0.115345303272082,0.479551454501107,0.624208323615375,0.70707104798534,0.785454387154421,0.911399887845781
"alphaTemp",0.388532911491222,0.114689670373472,0.156499823760301,0.313874117201848,0.390423863879048,0.464950828511837,0.613365080456286
"alphaTemp",0.204546496916778,0.117205634306727,0.016221957389505,0.110148568798551,0.199432114903255,0.288039597881898,0.444445823224722
"alphaTemp",0.532370718156375,0.119930049038124,0.281276464969185,0.45507392607491,0.537097935188284,0.615193170772118,0.75493768774809
"alphaTemp",0.472578817216814,0.101189641626503,0.258185010528578,0.408940890075384,0.474984609502627,0.544859903678605,0.660555447710323
"alphaTemp",0.250979539944383,0.116071026792559,0.0355527985376553,0.16604548899055,0.253912185141127,0.334506830503089,0.471712368674241
"alphaTemp",0.618357581570612,0.192032739553337,0.270588905640375,0.475809397815294,0.610121806200628,0.764859021594192,0.966790873533672
"alphaTemp",0.168958339679753,0.100202532351763,0.0125016373301739,0.0912078799751197,0.158316752714323,0.234108999190249,0.384439462870597
"alphaTemp",0.608658051300211,0.200724859859495,0.250078075082509,0.45316627001397,0.598584960185942,0.770089439459042,0.964563680209637
"alphaTemp",0.87319071240396,0.105907497546471,0.615940990402795,0.818771934302806,0.901708813407456,0.954879033889333,0.995306704960391
"alphaTemp",0.642627013372392,0.185491477494892,0.291816041746059,0.500561481520724,0.639291234336962,0.793165931226521,0.959891997314995
"alphaTemp",0.822819717372706,0.120935730402664,0.557000842961235,0.743183613674278,0.841411150264376,0.922062971031894,0.991350554871878
"alphaTemp",0.885086263776674,0.0884823716427781,0.672379761404663,0.832946371581735,0.90487133704594,0.956593854259303,0.995435672256921
"alphaTemp",0.115899690591566,0.0832275020173904,0.0043708634632309,0.0487808122700701,0.100688061603743,0.166174493487767,0.303787164916446
"alphaTemp",0.398862897776986,0.0997993362677015,0.189310385780691,0.336205806831479,0.404944284771342,0.465757267421705,0.583436998750305
"alphaTemp",0.768195984115264,0.115822970956547,0.528566166572488,0.693236811093352,0.776923131791075,0.855467409750581,0.964576346961213
"alphaTemp",0.0647981246280972,0.0553381152233151,0.00231830251099896,0.0207367827437629,0.0502642585476804,0.0958810968229165,0.201412198426532
