"","alpha","gamma","luce"
"alpha",0.041408219424754,-0.00289559457531476,-0.0144871383400453
"gamma",-0.00289559457531476,0.00294576150167522,-1.02759827645654e-05
"luce",-0.0144871383400453,-1.02759827645654e-05,0.0775488179187792
"alpha",0.0116354381184596,-0.00282651758380968,-0.00142472166692598
"gamma",-0.00282651758380968,0.00200419511971278,0.001389221512918
"luce",-0.00142472166692598,0.001389221512918,0.0745609443941683
"alpha",0.0140235642785463,0.00466416718417693,-0.0206636006469796
"gamma",0.00466416718417693,0.0173068697852697,0.00146125417545295
"luce",-0.0206636006469796,0.00146125417545295,0.0799223209556466
"alpha",0.0149571287034979,0.002409040571833,-0.0231259991067638
"gamma",0.002409040571833,0.0105026755890895,0.000505775168465884
"luce",-0.0231259991067638,0.000505775168465884,0.0818796796101863
"alpha",0.0127042877159399,-0.0034382654928443,-0.0066954958208684
"gamma",-0.0034382654928443,0.00468493021883456,0.00187718171017117
"luce",-0.0066954958208684,0.00187718171017117,0.0771842097044824
"alpha",0.0134610267350687,0.00204520790424382,-0.0146801115201846
"gamma",0.00204520790424382,0.0174085965295497,0.0030831253089477
"luce",-0.0146801115201846,0.0030831253089477,0.0853752211188373
"alpha",0.0126891048006249,-0.00428643636940072,-0.0117194469266608
"gamma",-0.00428643636940072,0.00840044786947557,0.00421006539402388
"luce",-0.0117194469266608,0.00421006539402388,0.0763018098175706
"alpha",0.0138800529888855,0.00249640111305767,-0.0148412510409959
"gamma",0.00249640111305767,0.0294251026439579,0.00467852217538919
"luce",-0.0148412510409959,0.00467852217538919,0.0844397370360058
"alpha",0.0279943120369525,-0.00304701479629349,-0.0109573753035669
"gamma",-0.00304701479629349,0.00431940419861158,0.0013893610329599
"luce",-0.0109573753035669,0.0013893610329599,0.0765539059586633
"alpha",0.0286221292825629,-0.00257024269452122,-0.00849315468545969
"gamma",-0.00257024269452122,0.00432273697527755,0.00194495452472535
"luce",-0.00849315468545969,0.00194495452472535,0.0777703622464708
"alpha",0.0102443664547642,0.00358185887938317,-0.0143627025154803
"gamma",0.00358185887938317,0.0293189181197576,0.00251211365156446
"luce",-0.0143627025154803,0.00251211365156446,0.0814901028473684
"alpha",0.0110946044762198,-0.00504840900610834,-0.00423162989831298
"gamma",-0.00504840900610834,0.00679551906502948,-0.000116187933616868
"luce",-0.00423162989831298,-0.000116187933616868,0.0753971248143608
"alpha",0.0147598074447988,-0.00367426305972455,-0.00368459622039451
"gamma",-0.00367426305972455,0.00273310468973974,0.00119001916694455
"luce",-0.00368459622039451,0.00119001916694455,0.0736761324929886
"alpha",0.0179237483450198,-0.00522441314477896,-0.00919923560285374
"gamma",-0.00522441314477896,0.00299209535633594,0.00199296056951035
"luce",-0.00919923560285374,0.00199296056951035,0.0750388246339567
"alpha",0.0102063606398266,0.000533108925641755,-0.0137265406460194
"gamma",0.000533108925641755,0.0174575421062094,0.0047490833190555
"luce",-0.0137265406460194,0.0047490833190555,0.0769551427269578
"alpha",0.0115320998563004,0.00145119516931465,-0.0154707840545539
"gamma",0.00145119516931465,0.00627438839336909,0.0010771917743913
"luce",-0.0154707840545539,0.0010771917743913,0.0780706373690369
"alpha",0.00904765969140432,0.000744980015152735,-0.0125248411249037
"gamma",0.000744980015152735,0.00561683416347688,0.00312332063700675
"luce",-0.0125248411249037,0.00312332063700675,0.0816511159754605
"alpha",0.00680430861106281,0.00120679807539319,-0.00814829547556859
"gamma",0.00120679807539319,0.0488111135377996,0.00358431933713527
"luce",-0.00814829547556859,0.00358431933713527,0.0702489772724471
"alpha",0.00531045603109994,0.00211224854180706,-0.00486314234108312
"gamma",0.00211224854180706,0.0332385148643147,0.00306597980944015
"luce",-0.00486314234108312,0.00306597980944015,0.0645890489647843
"alpha",0.00698448220614613,-0.00149361795235186,-0.00377720112701914
"gamma",-0.00149361795235186,0.00773957553558006,0.000741536295257986
"luce",-0.00377720112701914,0.000741536295257986,0.0748744405350578
"alpha",0.0163979057232857,-0.00680857485915908,-0.00945578169572261
"gamma",-0.00680857485915908,0.00881412310424087,0.00336829937439465
"luce",-0.00945578169572261,0.00336829937439465,0.0841309760551441
"alpha",0.0112086512857941,-0.00230420121951865,-0.0160303688193669
"gamma",-0.00230420121951865,0.0134436312165348,0.00534790232038997
"luce",-0.0160303688193669,0.00534790232038997,0.073294475725897
"alpha",0.00715828745228297,-0.00137800646994179,-0.00342309440265599
"gamma",-0.00137800646994179,0.00759866195572072,0.000599269360987249
"luce",-0.00342309440265599,0.000599269360987249,0.0764840620790193
"alpha",0.0103422600003262,-0.00270884034332054,-0.0148691936503315
"gamma",-0.00270884034332054,0.010038596505784,0.00519235221995316
"luce",-0.0148691936503315,0.00519235221995316,0.0789113312143916
"alpha",0.0101569159022728,0.00321806833138457,-0.00880923842847855
"gamma",0.00321806833138457,0.0474849748720662,0.00343842337449054
"luce",-0.00880923842847855,0.00343842337449054,0.0688188062364043
"alpha",0.0416058054915298,-0.00404894939889974,-0.0146331171739079
"gamma",-0.00404894939889974,0.00493012537023607,-0.000581923946139813
"luce",-0.0146331171739079,-0.000581923946139813,0.0827635992198582
"alpha",0.0423288638320609,-0.00268276850004763,-0.0130137661850497
"gamma",-0.00268276850004763,0.00371999025777353,-0.000161902455149922
"luce",-0.0130137661850497,-0.000161902455149922,0.0858799212174977
"alpha",0.0110761019895864,-0.00351859965507706,-0.0148914493576012
"gamma",-0.00351859965507706,0.0118681781893156,0.00565639699490382
"luce",-0.0148914493576012,0.00565639699490382,0.0809092808843099
"alpha",0.0144705253804992,-0.0026610443853209,-0.0086675925522217
"gamma",-0.0026610443853209,0.00298911772927587,0.00296321892164402
"luce",-0.0086675925522217,0.00296321892164402,0.0745744898206902
"alpha",0.0100725136295539,-0.00422820100427301,-0.00504946971590482
"gamma",-0.00422820100427301,0.00633808471560318,-0.00104856320640757
"luce",-0.00504946971590482,-0.00104856320640757,0.0760825500180924
"alpha",0.0135989917981969,-0.00351391768432093,-0.00502029884795682
"gamma",-0.00351391768432093,0.00272907583696138,0.00199128100694797
"luce",-0.00502029884795682,0.00199128100694797,0.0762227230572205
"alpha",0.0153080350082996,0.00310158764237061,-0.0177863884240091
"gamma",0.00310158764237061,0.0298730829558787,0.00214030657431355
"luce",-0.0177863884240091,0.00214030657431355,0.0809782769839597
"alpha",0.0131938172766245,0.000698819817018948,-0.0155062142857948
"gamma",0.000698819817018948,0.0309749279591535,0.00553143716348345
"luce",-0.0155062142857948,0.00553143716348345,0.0840820007274582
"alpha",0.0113340528080812,0.000905109046909079,-0.015535448077426
"gamma",0.000905109046909079,0.0057484568537006,0.0013282643733857
"luce",-0.015535448077426,0.0013282643733857,0.0724621349456769
"alpha",0.0111422124921271,-0.00177673965472927,-0.0176159409886089
"gamma",-0.00177673965472927,0.0140049411010914,0.00292864457482198
"luce",-0.0176159409886089,0.00292864457482198,0.0843008109295463
"alpha",0.0135119380866753,-0.00058836384586737,-0.0161393264850028
"gamma",-0.00058836384586737,0.0229284546890754,0.00525656044863172
"luce",-0.0161393264850028,0.00525656044863172,0.0763245972486899
"alpha",0.0291489737092843,-0.00302230746458059,-0.00928570285338961
"gamma",-0.00302230746458059,0.00231069026283272,0.00278457546566331
"luce",-0.00928570285338961,0.00278457546566331,0.074139120455881
"alpha",0.0263825362387563,-0.0029895352687001,-0.00945375663920625
"gamma",-0.0029895352687001,0.0039870939420601,0.000855991376490633
"luce",-0.00945375663920625,0.000855991376490633,0.0736704403431677
"alpha",0.0103147871996848,0.00184498563827475,-0.0124678572262356
"gamma",0.00184498563827475,0.0383438194187443,0.00386727316759439
"luce",-0.0124678572262356,0.00386727316759439,0.0795968828424847
"alpha",0.00462921133981995,0.0017710151243143,-0.00441277725595996
"gamma",0.0017710151243143,0.042076936534195,0.00586936458691661
"luce",-0.00441277725595996,0.00586936458691661,0.0595931693742986
"alpha",0.0115211103863135,-0.00289322999309114,-0.0149074620652811
"gamma",-0.00289322999309114,0.0101203277704125,0.00423347831397053
"luce",-0.0149074620652811,0.00423347831397053,0.0792145593188121
"alpha",0.0132437672660848,0.00157216231568769,-0.0155067786269585
"gamma",0.00157216231568769,0.0187431877571365,0.00461812369881791
"luce",-0.0155067786269585,0.00461812369881791,0.0803631528811719
"alpha",0.0121923517390601,-0.000188974226373461,-0.016690318895765
"gamma",-0.000188974226373461,0.019000141191117,0.00306170221561622
"luce",-0.016690318895765,0.00306170221561622,0.085136617425134
"alpha",0.0175842068270806,0.00108047454135732,-0.0210865916060264
"gamma",0.00108047454135732,0.00582112456426309,0.00476224762792384
"luce",-0.0210865916060264,0.00476224762792384,0.0839888271625327
"alpha",0.00985786132670968,0.000670885939054141,-0.0139974364797333
"gamma",0.000670885939054141,0.00505777017169911,0.00145811570445976
"luce",-0.0139974364797333,0.00145811570445976,0.0742318252554281
"alpha",0.00984357911257898,0.000229480171024246,-0.0134578738078412
"gamma",0.000229480171024246,0.0115130934971764,0.00451106865782037
"luce",-0.0134578738078412,0.00451106865782037,0.0759419781576688
"alpha",0.0162631557137539,0.000954606088284687,-0.0222514958976178
"gamma",0.000954606088284687,0.00923069305911134,-0.000107789262269188
"luce",-0.0222514958976178,-0.000107789262269188,0.0792761848507439
"alpha",0.0116654755730432,0.00430670756541043,-0.0144237135956577
"gamma",0.00430670756541043,0.0349068771642419,0.00249298876093081
"luce",-0.0144237135956577,0.00249298876093081,0.077585143962974
"alpha",0.0139462933381822,0.000529928904306202,-0.0188105797503462
"gamma",0.000529928904306202,0.0206697604327973,0.00696311366691965
"luce",-0.0188105797503462,0.00696311366691965,0.0844125611694163
"alpha",0.010935743327049,0.00252363260637332,-0.0127192713771813
"gamma",0.00252363260637332,0.0220070559773761,0.00444154244655496
"luce",-0.0127192713771813,0.00444154244655496,0.0732665652689757
"alpha",0.014109949733243,-0.00267504574331616,-0.00839956354593852
"gamma",-0.00267504574331616,0.00294053338790484,0.00209522967233696
"luce",-0.00839956354593852,0.00209522967233696,0.0751374326814975
"alpha",0.0193098093769685,-0.00344697261485689,-0.0177812478111832
"gamma",-0.00344697261485689,0.00339796611432889,0.00449649637106921
"luce",-0.0177812478111832,0.00449649637106921,0.0824454499684094
"alpha",0.0252854750674101,-0.00288363483541351,-0.00854872604174112
"gamma",-0.00288363483541351,0.00368902425481994,3.40725070605658e-05
"luce",-0.00854872604174112,3.40725070605658e-05,0.0780396714596293
"alpha",0.00998880488592103,-0.00471821456654798,-0.00473484128130389
"gamma",-0.00471821456654798,0.00761778933295679,9.70815383893709e-05
"luce",-0.00473484128130389,9.70815383893709e-05,0.0741210082340852
"alpha",0.0128909651742242,-0.0049502229225649,-0.0083986850609282
"gamma",-0.0049502229225649,0.0060585247391314,0.00117495421612871
"luce",-0.0083986850609282,0.00117495421612871,0.0827197771071546
"alpha",0.0130410761204154,0.00167306317324027,-0.0132562277130054
"gamma",0.00167306317324027,0.0350345788875331,0.00374280660678007
"luce",-0.0132562277130054,0.00374280660678007,0.0809397839081079
"alpha",0.0107763564079253,-0.00417027815807971,-0.00967987319267719
"gamma",-0.00417027815807971,0.00985155106875445,0.00277246630049277
"luce",-0.00967987319267719,0.00277246630049277,0.0718748625705127
"alpha",0.0107638006122302,0.000487608163780014,-0.0159551309532621
"gamma",0.000487608163780014,0.0120760846173312,0.00342305098689365
"luce",-0.0159551309532621,0.00342305098689365,0.0747017245100377
"alpha",0.0230772851351543,-0.00522558574173164,-0.0117278949392867
"gamma",-0.00522558574173164,0.00288655926174102,0.00278682819710076
"luce",-0.0117278949392867,0.00278682819710076,0.0788773457126704
"alpha",0.0101471284377604,-0.000919934511201473,-0.0154111270024822
"gamma",-0.000919934511201473,0.0135326228742304,0.00493414428926949
"luce",-0.0154111270024822,0.00493414428926949,0.0792476349341764
"alpha",0.00917303689719754,0.00323655411548042,-0.0112089248173388
"gamma",0.00323655411548042,0.0604714016574621,0.0108213821088077
"luce",-0.0112089248173388,0.0108213821088077,0.0806223819793859
"alpha",0.00934470104063382,0.00211794820488297,-0.00994126965437486
"gamma",0.00211794820488297,0.0435435053183779,0.00661742171378085
"luce",-0.00994126965437486,0.00661742171378085,0.0777632842082347
"alpha",0.0111390336968424,-0.000745312071411987,-0.017267690629849
"gamma",-0.000745312071411987,0.0139487919960155,0.00513295477423973
"luce",-0.017267690629849,0.00513295477423973,0.0799142280416556
"alpha",0.0100552168078519,-0.00417861175509008,-0.00897073720091993
"gamma",-0.00417861175509008,0.00976428390408396,0.00293228876917048
"luce",-0.00897073720091993,0.00293228876917048,0.0770442880488784
"alpha",0.0162879759634318,0.00251848244029545,-0.0167941571434317
"gamma",0.00251848244029545,0.0294739465748005,0.00374390561654608
"luce",-0.0167941571434317,0.00374390561654608,0.0754685021151668
"alpha",0.00527396798429608,0.00174298243560418,-0.00576620786629604
"gamma",0.00174298243560418,0.0386199161700092,0.00822862149666486
"luce",-0.00576620786629604,0.00822862149666486,0.0775529615502591
"alpha",0.0386679089500525,-0.00538597033797683,-0.0145944708193084
"gamma",-0.00538597033797683,0.00675691142006668,0.00110483430586957
"luce",-0.0145944708193084,0.00110483430586957,0.0763714096010374
"alpha",0.00949492195860373,0.00286005754006237,-0.00910723441315776
"gamma",0.00286005754006237,0.0252609455071909,0.00211312704321588
"luce",-0.00910723441315776,0.00211312704321588,0.0741731855096867
"alpha",0.00743555437266474,-0.00151271292093119,-0.00259584615596325
"gamma",-0.00151271292093119,0.00763722206151388,0.00154109108609802
"luce",-0.00259584615596325,0.00154109108609802,0.0755469163118624
"alpha",0.036183066511647,-0.00413406811785287,-0.0168269717888092
"gamma",-0.00413406811785287,0.00665700611948691,3.60564942164812e-05
"luce",-0.0168269717888092,3.60564942164812e-05,0.0812269656674802
"alpha",0.00929245479337154,0.000234427508688938,-0.0143714854191408
"gamma",0.000234427508688938,0.0134586285448565,3.17987258939113e-05
"luce",-0.0143714854191408,3.17987258939113e-05,0.0711967771733564
"alpha",0.0165537835290986,0.00305828221342807,-0.0180838192280409
"gamma",0.00305828221342807,0.0138495548704379,0.000689721564579278
"luce",-0.0180838192280409,0.000689721564579278,0.0794862507171605
"alpha",0.0110891312194816,-0.00426968928621833,-0.011739594053493
"gamma",-0.00426968928621833,0.0094960617403783,0.00447232086474531
"luce",-0.011739594053493,0.00447232086474531,0.0775585902493637
"alpha",0.0103427756513535,0.00235843900747986,-0.0102338157706327
"gamma",0.00235843900747986,0.0425036656727942,0.00481862718700408
"luce",-0.0102338157706327,0.00481862718700408,0.0696369932754666
"alpha",0.00925146938876345,0.00271199393243711,-0.0113086484414892
"gamma",0.00271199393243711,0.0461603621925515,0.00684258973530301
"luce",-0.0113086484414892,0.00684258973530301,0.0855585355232727
"alpha",0.0137231407195044,-0.00287278126627134,-0.0152751262707891
"gamma",-0.00287278126627134,0.00471941336780276,0.00478571560534201
"luce",-0.0152751262707891,0.00478571560534201,0.0799118456030218
"alpha",0.014221435949539,0.00294400470207346,-0.0160094850891144
"gamma",0.00294400470207346,0.0154402190787516,0.00149466830904132
"luce",-0.0160094850891144,0.00149466830904132,0.0795129964687526
"alpha",0.0119619366111282,0.00166669261884851,-0.012548238283065
"gamma",0.00166669261884851,0.021154555108093,0.0020724548129799
"luce",-0.012548238283065,0.0020724548129799,0.0780088212706955
"alpha",0.0347825767569059,-0.0043275535613049,-0.0164085637252242
"gamma",-0.0043275535613049,0.00721757378867602,-0.000254638589165526
"luce",-0.0164085637252242,-0.000254638589165526,0.0796150830475301
"alpha",0.0128834219579983,0.000821032067287784,-0.0178919127058687
"gamma",0.000821032067287784,0.0221293900318947,0.00232943232217387
"luce",-0.0178919127058687,0.00232943232217387,0.0832737825286158
"alpha",0.0148386148959886,-0.00413391946681119,-0.00712138273499433
"gamma",-0.00413391946681119,0.00309627815478221,0.00239606518005594
"luce",-0.00712138273499433,0.00239606518005594,0.0748180515701382
"alpha",0.0147630347397279,0.000619158654336682,-0.0182065526945225
"gamma",0.000619158654336682,0.0259448625562538,0.00625446613194147
"luce",-0.0182065526945225,0.00625446613194147,0.0851318166514817
"alpha",0.00801263041511685,0.00114916115075624,-0.0101633435671465
"gamma",0.00114916115075624,0.0433658587046663,0.00748228610893551
"luce",-0.0101633435671465,0.00748228610893551,0.0750362201439378
"alpha",0.0140310379367413,0.0028720661654057,-0.0165654642211632
"gamma",0.0028720661654057,0.0287385674357463,0.00313971679553729
"luce",-0.0165654642211632,0.00313971679553729,0.0793880352051026
"alpha",0.0103972546490308,0.000473207832054289,-0.0177254701749797
"gamma",0.000473207832054289,0.00832211533145048,0.0016843291483814
"luce",-0.0177254701749797,0.0016843291483814,0.0815564043557013
"alpha",0.0266236208793424,-0.00324550771843838,-0.0106096490180491
"gamma",-0.00324550771843838,0.0040112538645061,0.00127913024201783
"luce",-0.0106096490180491,0.00127913024201783,0.0740063225893975
"alpha",0.0157617363070689,-0.000418469771219353,-0.0218189748851516
"gamma",-0.000418469771219353,0.0061531878684913,0.00034380049863343
"luce",-0.0218189748851516,0.00034380049863343,0.081353963597052
"alpha",0.0103653439197618,-0.00168053424257625,-0.0155125112566682
"gamma",-0.00168053424257625,0.0137244379629574,0.00540673674205315
"luce",-0.0155125112566682,0.00540673674205315,0.0806169797454554
"alpha",0.0143408550807533,0.00238253372671308,-0.0199017613364786
"gamma",0.00238253372671308,0.0128766963451542,0.00356711588037774
"luce",-0.0199017613364786,0.00356711588037774,0.0811139478289671
"alpha",0.00972494707204177,-0.00403299688805178,-0.00296941432364388
"gamma",-0.00403299688805178,0.00618237558958669,0.000290046254939771
"luce",-0.00296941432364388,0.000290046254939771,0.0683422256285835
"alpha",0.011011684419501,0.0019080603550956,-0.0120600129318275
"gamma",0.0019080603550956,0.0319498165833376,0.00246109918620848
"luce",-0.0120600129318275,0.00246109918620848,0.0762864858028157
"alpha",0.0425443071048404,-0.00275896851390942,-0.0132934980492804
"gamma",-0.00275896851390942,0.00248637828601775,-0.000234351848804507
"luce",-0.0132934980492804,-0.000234351848804507,0.0817760676093189
"alpha",0.0386088219893463,-0.00312975126246951,-0.0122917208634601
"gamma",-0.00312975126246951,0.00447530230489241,-6.11509702254882e-05
"luce",-0.0122917208634601,-6.11509702254882e-05,0.0810842189220052
"alpha",0.0277014506977849,-0.00357445444007273,-0.0106898941814414
"gamma",-0.00357445444007273,0.00409518264496292,0.000777552625569998
"luce",-0.0106898941814414,0.000777552625569998,0.0719244405407246
"alpha",0.0152504822373883,-0.00398399993942963,-0.0134793476437373
"gamma",-0.00398399993942963,0.00976309375231907,0.00367527599129631
"luce",-0.0134793476437373,0.00367527599129631,0.042372813116056
"alpha",0.0269340225390016,-0.00293539956483787,-0.00871215527120358
"gamma",-0.00293539956483787,0.00430347971507565,0.000405138712308796
"luce",-0.00871215527120358,0.000405138712308796,0.0760240738498325
"alpha",0.0119597464226064,0.00376588301889815,-0.0172537475209734
"gamma",0.00376588301889815,0.0189082874487834,0.00533217708050222
"luce",-0.0172537475209734,0.00533217708050222,0.0811697905044951
"alpha",0.0109704891332496,0.00156732484165458,-0.0126329351248887
"gamma",0.00156732484165458,0.0236170329786424,0.00212226200529954
"luce",-0.0126329351248887,0.00212226200529954,0.0781914551273791
"alpha",0.0110387197723944,-0.00276814072036235,-0.0147918556670897
"gamma",-0.00276814072036235,0.00670797640182844,0.00506787972767404
"luce",-0.0147918556670897,0.00506787972767404,0.0802600869619929
"alpha",0.00929734398941291,-0.00381446438827874,-0.00423926379830559
"gamma",-0.00381446438827874,0.00567350636183503,-0.00012908887886244
"luce",-0.00423926379830559,-0.00012908887886244,0.0761967817346158
"alpha",0.01313490618917,0.00181174676445396,-0.0153815453473343
"gamma",0.00181174676445396,0.0201218132536025,0.00266646339589519
"luce",-0.0153815453473343,0.00266646339589519,0.0806516911102247
"alpha",0.0132520934644283,0.00258880965493675,-0.0166902236076308
"gamma",0.00258880965493675,0.0303069173935415,0.00335479193709398
"luce",-0.0166902236076308,0.00335479193709398,0.0829527269060479
"alpha",0.0132598513185292,0.000761686589377312,-0.0211891515040222
"gamma",0.000761686589377312,0.00932910338724201,0.00144206179087926
"luce",-0.0211891515040222,0.00144206179087926,0.0782553147728939
"alpha",0.00984497739351305,-0.0022970613449862,-0.0158178924100583
"gamma",-0.0022970613449862,0.0123015183780237,0.00495372052633688
"luce",-0.0158178924100583,0.00495372052633688,0.079464839580821
"alpha",0.00801242743662762,0.000131470228361796,-0.00512412792913646
"gamma",0.000131470228361796,0.0047335557214095,0.00172930637860573
"luce",-0.00512412792913646,0.00172930637860573,0.07432804359227
"alpha",0.0181434609433239,0.00165183662874374,-0.0254781124884878
"gamma",0.00165183662874374,0.00951259125370635,0.00154591045342098
"luce",-0.0254781124884878,0.00154591045342098,0.0851092428205433
"alpha",0.0101238067499467,-0.00160836709617591,-0.0126160654496641
"gamma",-0.00160836709617591,0.00364912168803188,0.00381520597923753
"luce",-0.0126160654496641,0.00381520597923753,0.0769914689470643
"alpha",0.00972995241514848,-0.00029297084442531,-0.0150624872120963
"gamma",-0.00029297084442531,0.00615903007522034,0.00265002962619596
"luce",-0.0150624872120963,0.00265002962619596,0.0867053471424269
"alpha",0.0128123392904925,0.00144633563491361,-0.0209297993387956
"gamma",0.00144633563491361,0.00883670376783887,-0.000151444394523862
"luce",-0.0209297993387956,-0.000151444394523862,0.0809583790911599
"alpha",0.0135311711129524,0.00455453405764572,-0.0184962690831251
"gamma",0.00455453405764572,0.0224826696171169,0.00365695832363763
"luce",-0.0184962690831251,0.00365695832363763,0.0829294982637416
"alpha",0.015337730983747,-0.000294479044652493,-0.0222869813786045
"gamma",-0.000294479044652493,0.00534968679034056,-0.000130114163594311
"luce",-0.0222869813786045,-0.000130114163594311,0.0834476135190671
"alpha",0.00800011933694839,0.00159300717483925,-0.0097472105071191
"gamma",0.00159300717483925,0.0386682359790674,0.0077370000508388
"luce",-0.0097472105071191,0.0077370000508388,0.075503992827674
"alpha",0.0326457346523402,-0.00475015327643403,-0.0135985718047399
"gamma",-0.00475015327643403,0.00734053948683153,-0.000363081256094827
"luce",-0.0135985718047399,-0.000363081256094827,0.0800115787175412
"alpha",0.00540850993795148,0.00082892279761057,-0.00627531442213006
"gamma",0.00082892279761057,0.0534555289702209,0.00575525900947122
"luce",-0.00627531442213006,0.00575525900947122,0.0596306577839066
"alpha",0.0120243169408941,0.00015330576174648,-0.0149455357631179
"gamma",0.00015330576174648,0.0197935949319087,0.00383122116776159
"luce",-0.0149455357631179,0.00383122116776159,0.0779548008157316
"alpha",0.00776508532468248,-0.000413554757493107,-0.0128764105505498
"gamma",-0.000413554757493107,0.00939982215677343,0.00396795562296564
"luce",-0.0128764105505498,0.00396795562296564,0.0808866780485121
"alpha",0.0101064088737723,-0.00287066028792464,-0.0128469042233378
"gamma",-0.00287066028792464,0.0098446422750915,0.00459816343354459
"luce",-0.0128469042233378,0.00459816343354459,0.0818843314597645
"alpha",0.00924282862909021,-0.00263340313710472,-0.0130215363812696
"gamma",-0.00263340313710472,0.0120090297326334,0.00490629806518903
"luce",-0.0130215363812696,0.00490629806518903,0.0791946375441546
"alpha",0.0121396801012917,-0.00335909035214991,-0.015359781756221
"gamma",-0.00335909035214991,0.0100582489420662,0.00540480784799015
"luce",-0.015359781756221,0.00540480784799015,0.0784671043300612
"alpha",0.0144312649812496,-0.0038314675382253,-0.00703833264292798
"gamma",-0.0038314675382253,0.0028287184781776,0.00247873276205515
"luce",-0.00703833264292798,0.00247873276205515,0.0757781810859082
"alpha",0.0327135929609007,-0.00516054789651935,-0.0156554008526743
"gamma",-0.00516054789651935,0.00818219009398105,0.000452007756909963
"luce",-0.0156554008526743,0.000452007756909963,0.0816897001470129
"alpha",0.0161281961877588,-0.000248247345502221,-0.0186906028804117
"gamma",-0.000248247345502221,0.00552320387507952,0.00474433346471771
"luce",-0.0186906028804117,0.00474433346471771,0.0793563050907597
"alpha",0.0113716772720017,-0.00399492606430557,-0.0128251691405107
"gamma",-0.00399492606430557,0.008358192479459,0.00444040125646174
"luce",-0.0128251691405107,0.00444040125646174,0.08036510890345
"alpha",0.0127237517173664,0.00273483705160652,-0.0145364477407175
"gamma",0.00273483705160652,0.0335304866313271,0.0063635330503126
"luce",-0.0145364477407175,0.0063635330503126,0.079935119993168
"alpha",0.0266723298994455,-0.00307054750913199,-0.00964074087537509
"gamma",-0.00307054750913199,0.00418903995606128,0.000620336895202804
"luce",-0.00964074087537509,0.000620336895202804,0.0782722095519399
"alpha",0.0136421179439801,-0.000129699183947287,-0.0187311543076594
"gamma",-0.000129699183947287,0.0161726317476834,0.00472360974984206
"luce",-0.0187311543076594,0.00472360974984206,0.0863276443556384
"alpha",0.00969448372050393,0.00300416220760532,-0.0100590881412198
"gamma",0.00300416220760532,0.0517625988329271,0.00650997986235138
"luce",-0.0100590881412198,0.00650997986235138,0.0696983192120381
"alpha",0.0112939682310376,0.00343420008236738,-0.0158469979070415
"gamma",0.00343420008236738,0.0134038895151919,0.00413152617858266
"luce",-0.0158469979070415,0.00413152617858266,0.0753954700986987
"alpha",0.0181003225199863,0.00567238746015968,-0.0206848917853204
"gamma",0.00567238746015968,0.0231703500506761,0.0024522363370745
"luce",-0.0206848917853204,0.0024522363370745,0.0720468926098186
"alpha",0.00734282278651154,0.00161175124223458,-0.00815096482226651
"gamma",0.00161175124223458,0.0283490215906432,0.00345318966976446
"luce",-0.00815096482226651,0.00345318966976446,0.0737037417812468
"alpha",0.0135280948386219,0.00427221535032569,-0.0166968035585368
"gamma",0.00427221535032569,0.0244068587230204,0.00496042604000995
"luce",-0.0166968035585368,0.00496042604000995,0.0774338868794291
"alpha",0.0100885468058165,-0.00445801171775253,-0.00485029144669226
"gamma",-0.00445801171775253,0.00630343121937235,0.00070352695983342
"luce",-0.00485029144669226,0.00070352695983342,0.0728987936320054
"alpha",0.0367674995212205,-0.00431423424186696,-0.0109978287994136
"gamma",-0.00431423424186696,0.00608314144576765,-0.00130123038798733
"luce",-0.0109978287994136,-0.00130123038798733,0.0810700963758336
"alpha",0.0109512814196295,-0.00269471066376868,-0.0147197067825426
"gamma",-0.00269471066376868,0.00724957839646513,0.00587286730549072
"luce",-0.0147197067825426,0.00587286730549072,0.0804699001207795
"alpha",0.0112531249818314,-8.49515989630925e-05,-0.0155581101161972
"gamma",-8.49515989630925e-05,0.0203294551791831,0.0069035409231634
"luce",-0.0155581101161972,0.0069035409231634,0.0781340860762634
"alpha",0.0385399516635611,-0.00443711413846508,-0.010462384913633
"gamma",-0.00443711413846508,0.00515399041481484,0.000266382973101282
"luce",-0.010462384913633,0.000266382973101282,0.0816287610919326
"alpha",0.00776081489425845,0.00175429771395965,-0.00631525136972107
"gamma",0.00175429771395965,0.0243094862171612,0.00202716193528436
"luce",-0.00631525136972107,0.00202716193528436,0.0603939161229638
"alpha",0.00874472487259301,0.000189968080453173,-0.00565525313485086
"gamma",0.000189968080453173,0.00486592527659213,0.00217732718059835
"luce",-0.00565525313485086,0.00217732718059835,0.0802258120666451
"alpha",0.0100323760089582,0.00131844971019489,-0.0143106493494979
"gamma",0.00131844971019489,0.0146223101268709,0.003102326827726
"luce",-0.0143106493494979,0.003102326827726,0.0814329106154467
"alpha",0.0162382836121545,0.00309819418609078,-0.018373640714918
"gamma",0.00309819418609078,0.0162123626804221,0.000641584523138468
"luce",-0.018373640714918,0.000641584523138468,0.0747787018842095
"alpha",0.0209850422685985,-0.00400864127925071,-0.0139667670501113
"gamma",-0.00400864127925071,0.0030184185520604,0.00390532265169521
"luce",-0.0139667670501113,0.00390532265169521,0.0790288935140752
"alpha",0.0400870078263954,-0.00374989287584468,-0.013796124402196
"gamma",-0.00374989287584468,0.00423525926423722,-0.000580225524755112
"luce",-0.013796124402196,-0.000580225524755112,0.0800140517531771
"alpha",0.0116206619253464,0.00316060090324343,-0.0152320835725954
