"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.51867400837089,0.907000117195985,1.69898241282061,2.82999106949018,3.57825760447219,4.28606164597484,4.90209869899835
"lambdaTemp",3.212650311518,0.969690229679942,1.45675193330384,2.458700917603,3.20383705137865,3.99270668982048,4.88050193759393
"lambdaTemp",2.96663987770005,0.964856743215242,1.29576267687618,2.20348941217289,2.90457574032675,3.686005290449,4.77332841486543
"lambdaTemp",1.93291147388527,0.851677792240951,1.02468916442548,1.27804594551778,1.68422313951925,2.34875541950267,4.21425867189298
"lambdaTemp",3.84156385712699,0.80095964310052,2.0978253577801,3.2833880615695,3.96326792052837,4.51649013944407,4.93855749676621
"lambdaTemp",2.01541641767586,0.978225639946446,1.02336982205102,1.24030630200537,1.68468948413719,2.52013908682387,4.57613932568998
"lambdaTemp",2.82314187201888,1.10381425303118,1.08956092320821,1.86386262229877,2.73042753800176,3.70575130935356,4.82851765197098
"lambdaTemp",2.81000807362274,1.18061867643029,1.05846850459747,1.78348658933096,2.68561638758313,3.81936011920032,4.90700201340011
"lambdaTemp",3.00463504250547,1.13324819915946,1.1038730670515,2.04739795985975,3.02405831291348,3.97530472096937,4.87205321043093
"lambdaTemp",2.91415520354409,1.16218446194796,1.07841447007747,1.90467230393522,2.85644187120648,3.92002947800596,4.91896381888794
"lambdaTemp",2.78644611716533,1.15438650952139,1.07616065101726,1.76906310907165,2.67421064965035,3.76524280581748,4.87515289142515
"lambdaTemp",3.09087512412228,1.04917867856845,1.22597832321418,2.27463031716387,3.09594021759102,3.92671597363267,4.90230549057916
"lambdaTemp",2.22634313419711,0.842230750727164,1.07051656359673,1.57005363756979,2.05595721223482,2.74210266813528,4.29644211386714
"lambdaTemp",2.69465354185134,1.15725777923695,1.05576548077546,1.6602829092215,2.5521582960429,3.62036888974393,4.84598874029427
"lambdaTemp",2.95134351061489,0.972000481212752,1.33337442278554,2.16956042975366,2.86316650968396,3.65616986553531,4.85623046954688
"lambdaTemp",2.9219265175565,1.12135066256352,1.09452132455144,1.94796572596333,2.90411826226179,3.83624718043172,4.87720725952074
"lambdaTemp",3.61728438500167,0.837844044831694,1.98445266457033,2.99166264030351,3.65836320886938,4.30180325470302,4.93303553010684
"lambdaTemp",2.67612498068073,0.985836064500014,1.17579857797923,1.88407333684462,2.54653868366922,3.39055620827412,4.74912061303794
"lambdaTemp",2.80981781704955,1.0307072092377,1.18325036374705,1.96175735841627,2.70928730070185,3.58095233135784,4.83081251870852
"lambdaTemp",3.04578404456557,1.11511871052771,1.1086157967607,2.11458803739143,3.0677461268514,4.00690450809982,4.88086034151448
"lambdaTemp",2.15684381430182,0.5348367472195,1.3146797909157,1.78691983579784,2.08870442059373,2.45771517781778,3.43065099885965
"lambdaTemp",2.86188309090096,1.0722240916189,1.11715776857272,1.95779257144344,2.80306189354261,3.71086802343564,4.84139434155132
"lambdaTemp",2.76542319396988,1.02832189268833,1.11824579137354,1.94298449086491,2.68129017611234,3.52976011046976,4.82685664226716
"lambdaTemp",2.96855013060042,1.15286937327925,1.11907584618885,1.98725639650508,2.91061814846837,3.9965580507036,4.90356911443125
