"","lambda","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"lambdaTemp",3.67181614434764,0.966466060936546,1.49321794977254,2.99157683857845,3.84916760750241,4.47477574192114,4.9549591742739
"lambdaTemp",2.98716219827374,1.0985181655643,1.16177382926839,2.07332786036624,2.95269116048616,3.91291065091896,4.8759622108284
"lambdaTemp",2.46304882656285,1.01257731841653,1.0749564876228,1.63178987347901,2.2522342079728,3.17304169638267,4.72439652419274
"lambdaTemp",1.66113238150315,0.636857990201004,1.01148475659342,1.19770689151812,1.46525410576953,1.92733480930155,3.35945794313868
"lambdaTemp",3.43147077869723,1.01058397111308,1.30616085427254,2.69394557230995,3.57038521706744,4.25711614584831,4.93385460084335
"lambdaTemp",2.98906325321385,1.07864502369934,1.15963074595176,2.09185748363964,2.95801708198995,3.9014151102429,4.85848434903694
"lambdaTemp",2.0935572543576,0.854364041702934,1.04448885569346,1.43325879494821,1.86064086547482,2.57954518440241,4.24580355740724
"lambdaTemp",1.55516868543337,0.552527924696878,1.01509123304532,1.15919856280089,1.38424822942073,1.76470293559084,3.07979841148918
"lambdaTemp",2.3655612732566,1.01810878816863,1.05858759869212,1.51716409435328,2.12262924148832,3.04887113679737,4.63987679479763
"lambdaTemp",3.1572365319573,1.08006878827178,1.2362966074184,2.28895066750031,3.1687288455844,4.09425804387229,4.88473004933265
"lambdaTemp",3.42534097205976,1.01453379479578,1.36779330530048,2.6545396297077,3.54480062272499,4.29035242197247,4.92509253212443
"lambdaTemp",3.48022254692851,1.01251211880592,1.35082199749511,2.75078256273412,3.61930143448159,4.3454636453855,4.92231406908117
"lambdaTemp",2.0691099390324,0.87774698031828,1.0357827114175,1.35962249527527,1.8288098448163,2.57006654057698,4.32140906673932
"lambdaTemp",2.73954533697295,1.09469481538369,1.10144387217099,1.80101269258859,2.60959860492665,3.5966856318598,4.82901135881202
"lambdaTemp",3.36966305196469,1.03806673958971,1.31763626396833,2.60801069998847,3.46494451619095,4.24935014810136,4.9288347166624
"lambdaTemp",1.65155508330093,0.607381462151453,1.01695070788094,1.19536364857786,1.47091212933423,1.91741281008322,3.25140272725253
"lambdaTemp",3.47297316659472,0.998288170114377,1.45301388404226,2.73958412050089,3.5953577738321,4.30230655790971,4.9270637353829
"lambdaTemp",2.61017666438601,1.01214570900929,1.08847923600531,1.7867895724352,2.47889876868433,3.36863845214235,4.66232513120559
"lambdaTemp",2.75127739859123,1.0495929093143,1.13837276933619,1.85204587959386,2.64235036996753,3.5807902876195,4.75088878749662
"lambdaTemp",3.02188913463349,1.03708278595617,1.2296858087809,2.19767261083281,3.001607324411,3.85310656108449,4.86034884696746
"lambdaTemp",3.46430978261358,0.991841969056481,1.40948527351627,2.75612351316749,3.59743558285196,4.28821717107673,4.92348390293319
"lambdaTemp",3.38017275631551,1.01574716194833,1.35781825613192,2.59419478501596,3.4714113185338,4.2448239159194,4.90431682242694
"lambdaTemp",3.22975299511702,1.07930776635288,1.19356296566523,2.3592235415258,3.30455781687971,4.15672503809275,4.92451564949445
"lambdaTemp",3.62561749118282,0.971554558628599,1.53941294440036,2.92357588438839,3.77983107177506,4.45112836676164,4.95398304065467
"lambdaTemp",3.79896519323141,0.893749746688199,1.80797948628211,3.19621498942292,3.94463926817081,4.55987387090488,4.95571891303341
"lambdaTemp",1.97433655655329,0.831660104446902,1.028126348638,1.33495761421741,1.73942789270494,2.39298479930527,4.1627883041899
"lambdaTemp",3.79627272783332,0.901401186331411,1.73246779275,3.22016443352303,3.99000128555477,4.53964381913317,4.95155186049051
"lambdaTemp",3.0763428145055,1.10382559505837,1.18249539249065,2.16111556984971,3.07104754159325,4.02049869866796,4.90253281176074
"lambdaTemp",3.385195767693,1.02266837702201,1.37771695464416,2.60921766770342,3.46982337278686,4.2600583793354,4.91820509208221
"lambdaTemp",3.23597497044375,1.05086808170976,1.26691998710718,2.4126560070326,3.2846282174219,4.11242423877332,4.91741818127398
"lambdaTemp",3.50084850213501,0.99907756688384,1.39270988923169,2.77232837408794,3.63566654946417,4.33757525068388,4.92953649160045
"lambdaTemp",3.24598980326055,0.995240619827878,1.33740850550248,2.47023396418103,3.29740519010322,4.05046598929944,4.88215835463344
"lambdaTemp",3.20216200911114,1.05330378201706,1.22413903151821,2.35773889227257,3.23821527435662,4.09014324076133,4.89459538444467
"lambdaTemp",3.29011291225578,1.04833189536218,1.28662171960582,2.47784219999567,3.38668552657576,4.16178577686773,4.9341417412817
"lambdaTemp",3.30043660194419,1.03954700804747,1.25095237125698,2.50342636193285,3.36230455279205,4.18161517270851,4.89404522410693
"lambdaTemp",2.56134722271317,1.07955510787074,1.05814757669256,1.65145480973575,2.36607468104497,3.3631959056055,4.74274169705226
"lambdaTemp",2.50399557545612,1.043303165204,1.05351002224932,1.62921912633645,2.30459370229925,3.27596936076064,4.71910882087026
"lambdaTemp",2.82608309529586,1.0838414278064,1.11989898577383,1.92750669005912,2.73981575103343,3.69009125818014,4.8606836628754
"lambdaTemp",3.18013510620401,1.05628969583311,1.24016839885593,2.32122197598757,3.22859982120866,4.05207066833164,4.90445973801035
"lambdaTemp",3.38568896189152,1.00567702134437,1.38347041266051,2.6357988779393,3.43580658885067,4.24315956483087,4.92937070325908
"lambdaTemp",3.08789539890333,1.06105487570268,1.18205148566039,2.23687213384496,3.09939373859702,3.97473504993866,4.86359568289938
