"","luce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"luceTemp",1.13805467390095,0.254940300873711,0.599371422129226,0.952850343575213,1.18499089284488,1.35072539947897,1.48406015896276
"luceTemp",0.909021218107761,0.277383420301467,0.518489900039518,0.670430469906452,0.8642278351547,1.12195702023535,1.4475294202062
"luceTemp",0.955204623532802,0.268070986159678,0.530905598008273,0.726702998860092,0.935669516802107,1.16901849568967,1.44784629370455
"luceTemp",0.801047151233871,0.242010791351418,0.508694984464124,0.604189352791473,0.741033155190188,0.939829609490934,1.39673245239755
"luceTemp",0.904336995185624,0.265037880232351,0.522457211920241,0.67735193005803,0.867929181220388,1.10528041600551,1.43739857734266
"luceTemp",0.794282534228364,0.227774580812572,0.510758829926853,0.612054941500296,0.738674606936412,0.934489563170698,1.33769492738348
"luceTemp",0.696685650052102,0.188800868020088,0.505881049096169,0.557658841798248,0.636299709377363,0.778201070867305,1.2412017214417
"luceTemp",0.709063751485466,0.181571886643225,0.50746312445386,0.570087108622643,0.662986738908472,0.792336917782988,1.20509873268199
"luceTemp",0.820612081596375,0.247330908467168,0.510633110010009,0.616403006272504,0.765629271692263,0.984851400464512,1.39270121963711
"luceTemp",1.18225100859938,0.232639867200167,0.656875661613897,1.03845726205904,1.22339771856985,1.37063448915155,1.48572249417001
"luceTemp",1.15163095927222,0.243111909824378,0.636172194944748,0.978908149625072,1.19466774050455,1.35815866086893,1.4836862754856
"luceTemp",1.07427834269955,0.262795142440299,0.56425063737389,0.873147780015597,1.09177566959503,1.29676862163791,1.47715853148667
"luceTemp",1.11238967288983,0.25619700771606,0.571595651517307,0.926253469562595,1.14480487217655,1.32664357985972,1.47886217963092
"luceTemp",0.981499149544553,0.275582245339574,0.52556317736523,0.751550469857195,0.970982728144961,1.20510354913846,1.46318783572665
"luceTemp",1.07165168750969,0.267383187317501,0.570691248552392,0.856553560889102,1.09632844493522,1.30154915490586,1.47860015547083
"luceTemp",0.655561507188347,0.153594586658004,0.503380450108346,0.545879348338582,0.605552086220162,0.712439486000974,1.08350432418094
"luceTemp",1.18466390618623,0.239032380811506,0.649968713120499,1.02340398259011,1.23181580390645,1.38627648699747,1.48940569160642
"luceTemp",0.770706256320873,0.222508276873664,0.509507386749159,0.594520459929181,0.713480054128429,0.889401964199738,1.34750941350132
"luceTemp",0.946704409711653,0.272011862477294,0.527882638846864,0.717316531746157,0.914309705579496,1.16781124378749,1.45985377750397
"luceTemp",0.738182485790221,0.193280985599701,0.510897487705017,0.587590444528639,0.69010589200124,0.840083860179343,1.22932805457184
"luceTemp",1.19507981181036,0.23192402191092,0.668698528225262,1.04634667858384,1.24696427580774,1.38637255028797,1.48895368167268
"luceTemp",1.1723287328913,0.239037876435945,0.628323249317268,1.02146368293673,1.22228323268341,1.37194583673308,1.48696831486142
"luceTemp",0.888613040982697,0.262078929682584,0.5113364477456,0.664679523834083,0.857544822779749,1.07664320576301,1.4304117815069
"luceTemp",1.17290051722605,0.229765428306293,0.653288558903791,1.01338594695501,1.21227783904049,1.36372368805853,1.48740043166686
"luceTemp",1.20404076031324,0.219060617593384,0.694337429082326,1.06571636842595,1.24455559702129,1.38647565640856,1.4874497258129
"luceTemp",0.731152582588432,0.207255105208902,0.5042517049696,0.569721199348344,0.669105901827276,0.834411682000242,1.27794483479737
"luceTemp",1.15130084957912,0.244342599394078,0.638299906074075,0.978465731134153,1.18691839898337,1.36162573567772,1.48673008884015
"luceTemp",1.11770894854107,0.258831343209507,0.582009558673642,0.934719203608441,1.14886388963135,1.33638726594076,1.48802127887253
"luceTemp",1.03493884823327,0.271712250925382,0.544607547808771,0.811838174991762,1.05195014539711,1.26319588858373,1.47454270948043
"luceTemp",1.0206990157966,0.273251040560592,0.536416219829827,0.797257501644332,1.0224345722225,1.25250991938208,1.47372769171551
"luceTemp",1.03432076602938,0.266297738211206,0.543375237714145,0.821315570013869,1.04209482787208,1.25474813375075,1.47452427626464
"luceTemp",0.919156501048595,0.256736395303573,0.527532228620444,0.705459009480058,0.891279746281045,1.10584576561601,1.43140683612141
"luceTemp",1.05588140920908,0.258537248704569,0.567960647702358,0.859723620329226,1.07451713108323,1.27244416970881,1.46726897027127
"luceTemp",1.10366514742057,0.258459357227208,0.578960409222602,0.913826720796548,1.13227970910967,1.32375296506753,1.48237432076577
"luceTemp",0.858517424671996,0.256752074697962,0.517852616972202,0.645078151582166,0.809985715431884,1.03101060671938,1.42945922549653
"luceTemp",0.951337751729048,0.278191024335905,0.520579163236172,0.714201549732506,0.92617795321965,1.18563091647732,1.45825705193726
"luceTemp",0.941379422884204,0.278365390591836,0.518682994831548,0.705316298177215,0.907724125576344,1.16479491056682,1.45919097829103
"luceTemp",1.12996506838296,0.249794021241639,0.5876655219604,0.957939545805136,1.16141637325219,1.33792693217097,1.48589277876283
"luceTemp",1.16212105399882,0.238600319273785,0.639836334736609,0.999404489573,1.20938599664497,1.35903445131282,1.48492493439739
"luceTemp",0.879198749393598,0.250699488839874,0.522811962267872,0.670451551289236,0.839117622994548,1.05595268807347,1.40847666621937
"luceTemp",1.05090450760019,0.258942646868561,0.566665134389438,0.854044495121244,1.06712022659921,1.2629998472609,1.46918591961053
"luceTemp",1.05844778284873,0.26518179726607,0.563294069897968,0.853655204769832,1.08004185746437,1.28527947674662,1.47612130859259
"luceTemp",0.644454534923756,0.138818032383855,0.50456037942426,0.542569944830432,0.602945679996067,0.702575509402642,1.01785864151675
"luceTemp",1.05848695208582,0.272068026566604,0.555242316734304,0.828445561352779,1.07560266824751,1.29225584317508,1.47849804216769
"luceTemp",0.93761357442756,0.267249160382622,0.521960394451542,0.715984146850917,0.91203447399978,1.14355567238369,1.45051096912324
"luceTemp",0.987296509716663,0.268245337332851,0.532876452068311,0.771158654326487,0.980602100972308,1.19989910777462,1.46080054673717
"luceTemp",1.19360288713817,0.226717823186922,0.661544996282432,1.05132655239611,1.24287629118736,1.3763234921491,1.48729978156344
"luceTemp",0.913559763791822,0.263616193348486,0.51766339872714,0.688291086393831,0.881436388645212,1.11371466477703,1.4360798924668
"luceTemp",1.24425485164001,0.205141579287424,0.736190466848083,1.12607037439726,1.29199849464912,1.41006502568651,1.49379383512747
"luceTemp",1.04560970463848,0.276585402294171,0.547454034579001,0.815848844833939,1.06114356368428,1.28494399658095,1.47905382791886
"luceTemp",0.916787017464546,0.267241049214882,0.521227555024249,0.693347601587412,0.887995669152045,1.11173323854731,1.45305669048327
"luceTemp",1.07375832361418,0.265837372567644,0.55426108716894,0.872446870044296,1.10212590234758,1.30036355077492,1.48483669387279
"luceTemp",1.1928286990398,0.228449047626411,0.650700431930144,1.05126171248002,1.23952658345104,1.38254696948625,1.4872647536114
"luceTemp",0.769605954765084,0.218961365838557,0.510019313413898,0.594901288754233,0.711671449734928,0.896284133833174,1.32207250836063
"luceTemp",1.03798381589176,0.268867859262144,0.545016420069764,0.815604687066086,1.04765606174338,1.2678881489784,1.47098641048856
"luceTemp",0.731910519666262,0.201615306579173,0.506635735950247,0.576142866811893,0.674312220128266,0.835018082797984,1.25690994926018
"luceTemp",0.926904536223856,0.266735308304965,0.526326632672034,0.699223719020856,0.908038465037948,1.13549567607505,1.44642624109725
"luceTemp",0.95070515689964,0.267259200194563,0.526585516623632,0.725022351505776,0.93235236589028,1.15896552385687,1.45521679286859
"luceTemp",0.975888993559546,0.271407104914641,0.535469817363665,0.750077106111425,0.950926890228522,1.20408047697585,1.44796435770938
"luceTemp",0.923595638388429,0.26827834765256,0.522751596630192,0.693522797562177,0.892407780334168,1.13083708909966,1.44879814343889
"luceTemp",0.99264637350145,0.275011210972918,0.529564568194372,0.757253693871902,0.985892612527666,1.22411485143244,1.46606203571686
"luceTemp",1.17349396673442,0.242485622045413,0.631031966821967,1.0050041521494,1.22378432138273,1.37863409431468,1.48758896071473
"luceTemp",1.11983366090537,0.251027446569526,0.602187225852282,0.937541821260901,1.1562124872439,1.33026793165107,1.48187723744147
"luceTemp",0.949672658760374,0.26762784501935,0.523642198452151,0.729444523267354,0.918562688909916,1.15978545369632,1.46332859193098
"luceTemp",1.15738720499689,0.240071313131982,0.623387967334513,0.999675592954839,1.19621665566993,1.35572350212978,1.48739026460636
"luceTemp",1.05919471026994,0.270453589128201,0.550611240734785,0.850116354421636,1.07971344470389,1.28616589688564,1.48184214118264
"luceTemp",0.937710137391981,0.27890837309134,0.520452107999127,0.700780244644051,0.90484901872212,1.15449960251614,1.46802350587777
"luceTemp",1.09554342062146,0.264770612354791,0.563467425637582,0.893488431977802,1.12614343381216,1.32242363056448,1.48271934934798
"luceTemp",0.902035946458537,0.260418348528718,0.524515405322407,0.685208193113356,0.867918161934976,1.0972066402551,1.4314684046651
"luceTemp",0.942314724261896,0.266615195282707,0.526194394934166,0.721156693930813,0.922296130611249,1.14313814592224,1.45403704895745
"luceTemp",1.14485481067514,0.241818995959116,0.619290260143088,0.980177259227306,1.18576854313473,1.34597685756602,1.47759880455802
"luceTemp",1.14435438661501,0.249694913793149,0.595100015994824,0.972316270045143,1.18168964316284,1.35673524502644,1.48788839385522
"luceTemp",0.760782884926803,0.220369533184073,0.508950871086509,0.584813646120628,0.700346792922457,0.87860516988723,1.32396730992692
"luceTemp",0.998535347385948,0.270615418689451,0.533383360910305,0.781512426833193,0.998785960610803,1.21554730196343,1.47007081235433
