"","delta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"deltaTemp",0.900449338411225,0.0551017888338479,0.79133341879592,0.859890470981409,0.90144649383304,0.944596648262219,0.992650216701439
"deltaTemp",0.893996514535501,0.0658828775762072,0.759935262000329,0.846307035290511,0.898378163112628,0.94800763113318,0.994169463449676
"deltaTemp",0.802886190260872,0.0756769432850173,0.683435079186142,0.747969629344107,0.79000263679383,0.848641849058561,0.97434907287953
"deltaTemp",0.283530446818487,0.039463213042288,0.20150614813746,0.263056190612805,0.287242169778185,0.30925569474476,0.345726458425302
"deltaTemp",0.814439824441317,0.0642027255842235,0.707898895384671,0.768176187542024,0.808731042207051,0.853230132407696,0.960924571327559
"deltaTemp",0.473232642875826,0.0478211624831823,0.38388109609468,0.440829406830684,0.471186817454974,0.502918963232275,0.57357079864639
"deltaTemp",0.265126270984892,0.038621397979141,0.177131306581826,0.244944535801434,0.268503607023944,0.290266080609174,0.331207492747637
"deltaTemp",0.724350638868179,0.13704180548403,0.483941430731671,0.616980255764125,0.715800735253226,0.827062285800907,0.978957542854352
"deltaTemp",0.0875818630858365,0.0511098094148925,0.00474183789612258,0.0449241769883262,0.0858997091599843,0.126436403091931,0.185185603549543
"deltaTemp",0.0718488985344302,0.0426071082119546,0.00470806769075569,0.0353464915388118,0.0715560989104248,0.105359775436277,0.151278986436248
"deltaTemp",0.177125006074356,0.0250166846947034,0.118965252012256,0.165702164850682,0.18007826862183,0.192783788265542,0.215040598779038
"deltaTemp",0.193577176427551,0.0365658365078115,0.0775064156008971,0.18212406381996,0.19980716980337,0.214832480319195,0.240638123321833
"deltaTemp",0.762712101216953,0.0618217908517669,0.664144948378825,0.718877688421324,0.755115987178997,0.797438019518651,0.911434792199135
"deltaTemp",0.47281670594078,0.0328349293269803,0.409008073438475,0.449795538142462,0.472536797592453,0.493807504707074,0.541397723915228
"deltaTemp",0.836920434300042,0.0716320326379193,0.716960082880774,0.782396402913587,0.828251779207213,0.885720152409599,0.983218259761843
"deltaTemp",0.43565265578011,0.0339924948537893,0.370523000509145,0.413217172107323,0.436232999129658,0.456725294527407,0.503700798698571
"deltaTemp",0.862498681790455,0.0584285854210057,0.757854348746416,0.819457953320136,0.859287109670711,0.904520707313704,0.979455262536927
"deltaTemp",0.725098999088131,0.0726794383543338,0.606453417472003,0.674497332381966,0.717310367535206,0.766630400325312,0.907286357281196
"deltaTemp",0.623666333235984,0.040411085679166,0.550392932475237,0.594959379570192,0.621897427043333,0.650405768644244,0.710128460386749
"deltaTemp",0.0901703041523383,0.0497311526717691,0.00681877904242364,0.0493341001552344,0.089580619911781,0.129617120444521,0.178972635985369
"deltaTemp",0.515590162049381,0.0235525785160557,0.474531444986889,0.499289753314312,0.513683991177017,0.53019212440837,0.567008105334863
"deltaTemp",0.442808512691367,0.0257076416375465,0.39230315318231,0.425440926672109,0.442019574926364,0.460911233101061,0.493051882555003
"deltaTemp",0.431693049132119,0.0225887772848076,0.390625933091153,0.415943077916229,0.430637599499011,0.446765010350346,0.477533643052735
"deltaTemp",0.0876582590845994,0.0453632915075277,0.00671977543036709,0.0499405649616569,0.0926433822212268,0.1245796333428,0.161130260417809
"deltaTemp",0.260132971696672,0.0210435719274787,0.219042847832735,0.245925159285234,0.259971327964402,0.273846973363735,0.302269937920027
"deltaTemp",0.395219480173383,0.0357498580847952,0.325390561306102,0.371066619444346,0.39523032356342,0.419165608500542,0.464433963318348
"deltaTemp",0.378987503706867,0.0186235856342111,0.345965211964848,0.366092642833632,0.377337290021447,0.390343344335257,0.419399179725558
"deltaTemp",0.0877316941500716,0.0516385134874876,0.00695146172530206,0.0436307247077045,0.0850374876602665,0.128354138367299,0.186452547321483
"deltaTemp",0.317340286782289,0.0228484741186107,0.272331457802033,0.302491479504043,0.317400669965421,0.332432604873561,0.362293598338611
"deltaTemp",0.29838302664154,0.0166857119658592,0.268245984452241,0.286817780724759,0.297696841939493,0.309313909922946,0.334311118314767
"deltaTemp",0.70543712532356,0.0763007129530492,0.586957635868222,0.650350616896539,0.692500406157365,0.749393464742844,0.887856044106761
"deltaTemp",0.338663934924361,0.020331568169465,0.29988777510658,0.324796257479768,0.338086422654067,0.352515078029723,0.379754615180522
"deltaTemp",0.937856568199879,0.0433296189998765,0.839771034086447,0.909735919808666,0.94452177083258,0.973330945956977,0.997571724039264
"deltaTemp",0.289355901415165,0.0188426079559814,0.253624069555391,0.277127689142036,0.288730124697443,0.301732755562066,0.327367860208796
"deltaTemp",0.782186200159962,0.077842777588313,0.657751043174199,0.723945238008968,0.771459582986986,0.832317057505962,0.95824990428122
