"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.904862864181017,0.0619773379126886,0.769490940619369,0.863353459493722,0.913791187063989,0.955758866382292,0.994029900143533
"betaTemp",0.545125660576219,0.10251599044221,0.35415559063226,0.47397772324634,0.540173049834409,0.608949172598261,0.75878164007815
"betaTemp",0.887631364913835,0.0754729697193788,0.720507259234966,0.838493174195878,0.897829483289975,0.947142437307973,0.995762288994633
"betaTemp",0.239186940957566,0.152069367070704,0.0118114066016328,0.119052365598233,0.22360332629723,0.337959744512997,0.578291931331801
"betaTemp",0.294770816854628,0.0686254852087258,0.168043706857868,0.24799073494232,0.291401761397701,0.336363305905614,0.451075332620486
"betaTemp",0.399010502795875,0.192736747625063,0.0554826015831886,0.255093747108528,0.396480377056022,0.529756298366949,0.793466443798393
"betaTemp",0.441206006841531,0.201221346597797,0.062149170750146,0.297166856617887,0.433314693499109,0.577916401022811,0.85009036341833
"betaTemp",0.169491967785991,0.123000288708787,0.00703206740036032,0.0700579377312363,0.145782490403182,0.243287244470964,0.45922291573606
"betaTemp",0.430516497860166,0.208743140823778,0.0457218815688291,0.281367868472585,0.418719298236224,0.57285364260763,0.867044901993794
"betaTemp",0.668527901857088,0.22096171807772,0.178462410253696,0.521144760709754,0.698891909571847,0.848446880182594,0.984772618153062
"betaTemp",0.582386745127103,0.248434829805046,0.0929840122320269,0.393689034151498,0.600839950537706,0.786858074943732,0.973748476222183
"betaTemp",0.529126500464589,0.223001141999326,0.0801363692286346,0.368632083026754,0.53262299535004,0.69120451682724,0.938936223920043
"betaTemp",0.52095156245867,0.0921227095918631,0.350633874504703,0.456610327002679,0.518889619717749,0.580414472151375,0.710301886161974
"betaTemp",0.184966216647467,0.120759846357218,0.0118417365619303,0.0923996802008777,0.166535656327612,0.261686026777624,0.456238134631319
"betaTemp",0.644917592750911,0.0891764210268085,0.482118551242339,0.582857268701628,0.640645734633471,0.702514020677837,0.826822497236609
"betaTemp",0.150128229682513,0.111459018789321,0.0050682717742417,0.0632884610769079,0.126306498404124,0.217149554559547,0.426369174146851
"betaTemp",0.693177089011932,0.0836941230017867,0.542022988557366,0.634185190827066,0.687797478219248,0.74746236392437,0.860829260236576
"betaTemp",0.73577726749671,0.119818355792322,0.492007145003196,0.657308081509504,0.737744793530334,0.823787707379126,0.954275120905787
"betaTemp",0.263663299273002,0.0987202179963955,0.0682829291453545,0.197493088325138,0.263347194297899,0.32729584565143,0.461086255172544
"betaTemp",0.439253304079953,0.23034469414103,0.045758470391205,0.259166924917001,0.430648960355956,0.601880450371948,0.899469647978064
"betaTemp",0.851053805178411,0.0888894311377039,0.65719943620546,0.793138164822319,0.858488696709727,0.92225927430153,0.988724110080138
"betaTemp",0.436791807099595,0.113216104884376,0.22446105602836,0.359374058644834,0.4328792670416,0.509434268254655,0.673292309336736
"betaTemp",0.78562337105323,0.11214264950446,0.559460341233782,0.709554994794088,0.789316232265732,0.869947892035838,0.983079656099789
"betaTemp",0.63127898750116,0.245964903317918,0.0983089518087709,0.455882859317919,0.67025931727753,0.833820159721671,0.982450428571716
"betaTemp",0.563245826778987,0.230165865682093,0.140556982768583,0.385366371151849,0.566817537692068,0.741084985554397,0.971839351590565
"betaTemp",0.185540204141131,0.133674527544631,0.00960133921732511,0.0791538545947056,0.16005869609402,0.262064805126469,0.506063194478979
"betaTemp",0.842339718582707,0.115460676054792,0.569093240235145,0.772067342035678,0.861642552017458,0.935014777557082,0.99543158178116
"betaTemp",0.726213526390613,0.179437135416738,0.31942392101585,0.609220931632791,0.752256795194126,0.871829767104649,0.976105687503534
"betaTemp",0.179564794518663,0.120720498532653,0.00694889830186704,0.0821172816465648,0.162158096991709,0.257558256090846,0.457149537131731
"betaTemp",0.822935797951179,0.136732484374235,0.494743554017478,0.738950697258201,0.851641004263227,0.933554590861739,0.994320185006365
"betaTemp",0.246577385724501,0.121227569493955,0.0325632747877247,0.157809195773899,0.241936851067905,0.32476917939986,0.496818362707035
"betaTemp",0.64047905687648,0.160073080882925,0.323848764670651,0.528444294839162,0.632233514969562,0.753842624115491,0.95638877991771
"betaTemp",0.699890077546367,0.0704784181863835,0.574503517096521,0.650339241547534,0.697393972190202,0.746052007348169,0.848726620363734
"betaTemp",0.549470954150133,0.211074990706958,0.145923531235033,0.395946439591516,0.548701777311531,0.703250939996825,0.946725676192122
"betaTemp",0.750998382117242,0.112669070540102,0.523457782400661,0.673785567072325,0.752244489549981,0.832018254726276,0.963740307709475
"betaTemp",0.12111183314263,0.0785297186019672,0.00849073594249347,0.0590564340292792,0.110642662841874,0.170050631569682,0.299847752226687
"betaTemp",0.293508412752639,0.1936728409364,0.0140671157899714,0.138086270552489,0.26255657437366,0.426279632235356,0.711689326330593
"betaTemp",0.860447160539365,0.0809481055223003,0.690286524227593,0.806745379068726,0.865110396825858,0.923655725366485,0.990474423043996
"betaTemp",0.166864739394376,0.137635145473099,0.00475514374912853,0.0579167710470389,0.133506958020355,0.243582080790642,0.506345019812933
"betaTemp",0.767331386460756,0.0932438766127527,0.585141359894276,0.699687288935769,0.766153299591626,0.835446258648984,0.943545737372917
