"","gamma","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"gammaTemp",0.851717135984989,0.0865902250670421,0.683808494843432,0.78710905523395,0.856965704903511,0.921907242763727,0.991719120854701
"gammaTemp",0.837038461801743,0.0963608508916394,0.649189516411317,0.767296479268076,0.844973818192105,0.917824478686334,0.988588625051811
"gammaTemp",0.468917329443326,0.0471124738397576,0.382777616606006,0.436694987308637,0.466363788586534,0.498100078490691,0.568945341425648
"gammaTemp",0.759493961531516,0.125947344159516,0.523711442087558,0.662713634493268,0.758774890363438,0.857035884675114,0.984911707301473
"gammaTemp",0.519662700718305,0.0386756347896017,0.454408890897007,0.493243564490322,0.5168141700827,0.542063913799334,0.602853069500566
"gammaTemp",0.857234935218117,0.0840785294629908,0.686255103282199,0.795157079210863,0.862584607527302,0.924433973832075,0.991562180503853
"gammaTemp",0.892822068101105,0.0749866260465757,0.724244280385401,0.843027792859569,0.905738528680373,0.954703234914253,0.995789088268136
"gammaTemp",0.140906982093943,0.0631363958100895,0.0108011677648777,0.0916116070263412,0.156239985365014,0.191688470512093,0.231753166729005
"gammaTemp",0.120420495342897,0.0677067036280687,0.00999455250693305,0.0626591611870509,0.12136573266919,0.174879329149084,0.241610046130617
"gammaTemp",0.118719760714924,0.0658374053967755,0.00553976737189651,0.063324481495688,0.122526966158169,0.172670154511775,0.234520262942572
"gammaTemp",0.511176918627236,0.0230893598831464,0.469690403629141,0.495576274618815,0.510459429180533,0.525511189058522,0.557857947509776
"gammaTemp",0.113883233761493,0.0629747496684646,0.00858640664218489,0.0598634313698016,0.115869275825759,0.164046035265197,0.224966519047718
"gammaTemp",0.498406907097252,0.023199555940312,0.455568962293802,0.482736287420081,0.497209983349838,0.513120803289368,0.546304865526731
"gammaTemp",0.945781272149193,0.0439389373781925,0.836040533078208,0.919818330503924,0.956306718330426,0.98161678511077,0.997539353021838
"gammaTemp",0.81959502075483,0.119126706062454,0.572045022028659,0.72963504916372,0.831971281254883,0.920359080599949,0.99179036410494
"gammaTemp",0.788096316609903,0.110904326330147,0.584474240437324,0.703096472033298,0.784818779467941,0.878441262766778,0.979176149160654
"gammaTemp",0.496596212663769,0.0240763573541506,0.451875629859928,0.480536039258709,0.495788873520017,0.511204726101796,0.547963783961666
"gammaTemp",0.218131346237893,0.0950225452293191,0.0179975889022598,0.158053642320283,0.235252590649657,0.286970891135268,0.372645228900803
"gammaTemp",0.101414854722911,0.0555767886405288,0.00655412964918221,0.05525636414373,0.103851661833697,0.145705911835432,0.19820586840362
"gammaTemp",0.735147260878073,0.11927824652949,0.523439658532823,0.643478938662295,0.727852538156226,0.824955737656254,0.966987089015837
"gammaTemp",0.88477984664902,0.0682213147411191,0.750271881856119,0.834965161701431,0.886816935112768,0.940616646075002,0.994145343450904
"gammaTemp",0.819619122247733,0.083123598616615,0.673421467919443,0.757387265404183,0.814656679347223,0.879070139076528,0.98333236187362
"gammaTemp",0.795113745225798,0.095436228601503,0.629857115188647,0.720889200825225,0.789616762000084,0.86424794911664,0.978658694274409
"gammaTemp",0.195285497673229,0.0593437611018634,0.0248341883515332,0.179159305416993,0.211006587098527,0.233537079582058,0.268286290772587
"gammaTemp",0.292811022317043,0.0262120016789581,0.239931831512064,0.276527967414681,0.29317393431303,0.310380870252843,0.341249682776862
"gammaTemp",0.234887679881331,0.0875030771308185,0.0185619387027405,0.192958984993198,0.252779574103117,0.294169806266992,0.366497474289465
"gammaTemp",0.0862027770245476,0.0502221487955963,0.00532894390827105,0.0448587772222792,0.083939793445497,0.125010856974463,0.181379273138845
"gammaTemp",0.289884441061835,0.0357025340044909,0.210582878793766,0.269185991850687,0.292020549242197,0.313659116855846,0.352239982097819
"gammaTemp",0.119856317089066,0.0666154516498505,0.00808432140772385,0.0630777022802843,0.121839354995511,0.17258205949762,0.239450598734302
"gammaTemp",0.622309217009573,0.128730324096325,0.416468539865736,0.529122075696447,0.600428812664646,0.698705831574583,0.914419408478199
"gammaTemp",0.843364033687824,0.109683510594485,0.604535330307245,0.76697210424596,0.858505393315706,0.936106759590627,0.995238158836945
"gammaTemp",0.394516982281545,0.040797955068614,0.314477486084084,0.367769945946797,0.39486090831959,0.419786937197797,0.477501253013986
"gammaTemp",0.0835622579786334,0.0494599229963766,0.00465036044579504,0.0420449611865945,0.0802767673833004,0.122287957423915,0.175712584288745
"gammaTemp",0.774495951387362,0.113659523661882,0.570775543770155,0.689741945134956,0.764943010390818,0.85877984820605,0.987086774840075
"gammaTemp",0.444026669343,0.0507441827652695,0.345123155250658,0.41176121928756,0.442883719396503,0.476004937881279,0.547083410353352
"gammaTemp",0.833066366776799,0.10546038066241,0.625846175849913,0.75082335268105,0.842884532302631,0.922788386378925,0.993650901921728
"gammaTemp",0.709772523886252,0.118903442717382,0.519387622353621,0.619625994345741,0.693684427646048,0.787437376432857,0.964216956568052
"gammaTemp",0.42793293320063,0.0195618212066409,0.391183727842157,0.414436006637709,0.427139088814718,0.440989762276088,0.467363578364271
"gammaTemp",0.55706229709179,0.045445365927849,0.479531878692946,0.526687775568165,0.55285448811776,0.583945839150888,0.655365851174503
"gammaTemp",0.694429849671904,0.127568133645711,0.487134223929012,0.597497748489907,0.673984777458528,0.783173561975594,0.968721728073608
"gammaTemp",0.486075974235664,0.0609470360015988,0.386194764034065,0.445076338204856,0.480327002946047,0.518603249636179,0.625692595074278
"gammaTemp",0.100285261811951,0.0568972118250066,0.00485441182737538,0.0539853091914892,0.0990962591552287,0.145582445095964,0.204260703933698
"gammaTemp",0.533013111856869,0.0829470111141641,0.415596012111096,0.478567616210718,0.518345236590411,0.567612827652989,0.766357412459989
"gammaTemp",0.699816247785767,0.0696433379230453,0.588565235750717,0.650976308304018,0.69092996109309,0.738429766564726,0.859804707509887
"gammaTemp",0.426010121294914,0.0445558201258578,0.343877135297839,0.396036777039112,0.4241745335769,0.454096257213258,0.518925412000903
"gammaTemp",0.768709753147338,0.110107161258548,0.582546577538303,0.681847212422897,0.760590579872995,0.853126600560133,0.980420038772153
"gammaTemp",0.789200483418888,0.0837467549484648,0.648928768422308,0.726434143354241,0.781311773775473,0.847090160697443,0.961615880274102
"gammaTemp",0.829462236545547,0.106101461733224,0.613190636430637,0.750625324708428,0.842630673240056,0.918289046822863,0.991688361989341
"gammaTemp",0.310699739849278,0.0188566237435416,0.272680188288652,0.297995620723075,0.310330775337733,0.323484201932544,0.346947548603408
"gammaTemp",0.418670373809599,0.0466368287440601,0.330154063735282,0.387288970443159,0.418229699067854,0.448110251510586,0.514226807698737
"gammaTemp",0.415040127210006,0.0359318315206017,0.344505915755281,0.391030636699952,0.415048892748326,0.4399149740938,0.483961744448475
"gammaTemp",0.0903415601533785,0.0540884090858926,0.00641952168090093,0.0461497203812408,0.0858108803849436,0.129342324557258,0.199431729125805
"gammaTemp",0.745551981017409,0.0909935526968478,0.605648206147066,0.679630832565523,0.727931564953958,0.800984655523673,0.960323416658475
"gammaTemp",0.511866263930346,0.0424294397172118,0.437847511182415,0.482071526912341,0.508713391460243,0.537786885109681,0.603292260289228
"gammaTemp",0.369828381632457,0.025654886532199,0.319591359237514,0.352546847156741,0.369866168708253,0.38686298074111,0.420762060936071
"gammaTemp",0.468939788799419,0.0803671431268435,0.339204310089317,0.415411440958977,0.459138934926763,0.512541026310215,0.641024717411186
"gammaTemp",0.45910533751766,0.0387335253291713,0.38440234665554,0.433493155355054,0.457983308392962,0.484153528377756,0.53652538388499
"gammaTemp",0.249311286548556,0.0572494729203735,0.0713605035194076,0.230436309572595,0.261235559878192,0.284673147857119,0.322992248637275
"gammaTemp",0.18268272008319,0.0817088468358482,0.0141112870471131,0.127527547645339,0.199167860255686,0.245886735095311,0.307302386537805
"gammaTemp",0.100029306515624,0.0589466824971792,0.00487419400518627,0.0500163930949495,0.0978939074777302,0.148345030435909,0.211064623669308
"gammaTemp",0.179146327746358,0.0586187239708834,0.0152348400787697,0.159344172514647,0.194366332019436,0.218697446270811,0.252101646687889
