"","luce","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"luceTemp",1.09376471432819,0.261191846206415,0.572104225054991,0.895903884991616,1.12253525043473,1.31309714242091,1.48178702497402
"luceTemp",1.12061408803446,0.256998391862554,0.590583524046266,0.929968480505462,1.15558402232744,1.3336545128338,1.48510342027466
"luceTemp",0.901411519307479,0.262623131711658,0.520301916713659,0.685909727706205,0.860964418878933,1.09913678888005,1.43685215028947
"luceTemp",0.874492456528911,0.269757275480341,0.51343624097225,0.64497663273317,0.820927635158597,1.07457560741871,1.43938844831812
"luceTemp",1.10021107576287,0.253747609360147,0.590679744112135,0.910250430693806,1.12843566304547,1.31338524944795,1.48208729236769
"luceTemp",0.843286967248176,0.256694858812973,0.511467531950347,0.632283042204705,0.788451763369531,1.01099761218289,1.43083101156638
"luceTemp",0.707044335781405,0.197686923323335,0.506656272917734,0.557416491363011,0.643185598516332,0.800100817192648,1.24712727361688
"luceTemp",0.955770591183835,0.269103006595956,0.525767477836196,0.730904927423392,0.936134456830162,1.17076790158234,1.4495609883863
"luceTemp",0.823250887933485,0.247026970377952,0.514023337015055,0.62083497188353,0.763244190605768,0.986423809343227,1.40947327681751
"luceTemp",0.851115353654383,0.262584630928012,0.515704920162748,0.623576707914914,0.796304686418654,1.02806621605218,1.42676456182425
"luceTemp",1.09071142047139,0.259807300590017,0.55906644449942,0.898107275138321,1.12194094637932,1.30208590502081,1.48267431275391
"luceTemp",1.11013453779464,0.252246007907209,0.579479651722706,0.927073725885746,1.14635833988205,1.31955151376226,1.48289331054541
"luceTemp",1.15972404914456,0.237214892849979,0.623571429454055,0.998920602975135,1.19714763914825,1.35701481526487,1.48793122651365
"luceTemp",1.11955762989951,0.260879155352675,0.578631276383904,0.923586376241613,1.16198716817047,1.34386793938819,1.48228604150089
"luceTemp",1.09829991475598,0.260589700267686,0.580090257482511,0.903582930267278,1.12125446151191,1.32322329876488,1.48101507333379
"luceTemp",0.88284928373984,0.26498630135046,0.517566365320301,0.660493272744423,0.83746455065494,1.07152182604609,1.43953326353464
"luceTemp",1.15534353123439,0.244074811413234,0.625066199369223,0.97934981747401,1.19013453668698,1.36674088688724,1.48609836913881
"luceTemp",0.88439375891714,0.262653225801081,0.514419196362177,0.66617469868163,0.838098040819723,1.08008530699479,1.43258939958215
"luceTemp",0.969044306500904,0.272587213847292,0.529886990261665,0.741797202923003,0.947412459612994,1.19163070363725,1.4717923695747
"luceTemp",0.671907140147853,0.169395713737554,0.50460108126761,0.550691518328207,0.619659064918631,0.734150246110599,1.13552612582565
"luceTemp",1.04505107662607,0.269359819543024,0.556597010324405,0.828387314093943,1.05748030766297,1.27769241812269,1.47085974196843
"luceTemp",1.02260030529118,0.266940982288404,0.542808025632029,0.810104111713208,1.02365834486994,1.247569780644,1.46490183578797
"luceTemp",1.00542921058271,0.271346667166494,0.543822937014895,0.782462376097168,1.00967755748648,1.22724078164916,1.47334880491603
"luceTemp",1.07556876827985,0.2638684186155,0.560615394010278,0.867772571871382,1.09461582507246,1.30154728439288,1.47939627606254
"luceTemp",0.865862482327821,0.257247477936736,0.515059430241529,0.648809795312736,0.818469080226137,1.04844088533234,1.40804456222232
"luceTemp",0.927853911179127,0.269322556950218,0.524660875262559,0.700796020418167,0.897672766926629,1.13113247766109,1.45412166204295
"luceTemp",1.18056921741129,0.231936283415467,0.665949962172855,1.0228086406743,1.2191188904953,1.37601135604875,1.48963309711243
"luceTemp",0.791956474109534,0.238567860211097,0.51043730481503,0.598566766114289,0.724191316388902,0.937063972846097,1.37233499146055
"luceTemp",1.01441727021603,0.28001210185642,0.53203460564031,0.779448400557946,1.00997374303635,1.26122445527621,1.47043801180851
"luceTemp",0.957627168607123,0.280136183107105,0.51926869541263,0.720914506644688,0.933598331811004,1.18544988499342,1.46722774043592
"luceTemp",1.02671956929978,0.26350666049923,0.547908233259045,0.818215672490326,1.03156301396541,1.24101689113619,1.46910836440371
"luceTemp",1.08264117215908,0.258713534124796,0.586246212888336,0.888386469742919,1.09763618655272,1.30446188897371,1.4808449761469
"luceTemp",1.17480461725484,0.230043506187606,0.660628119233844,1.02115275406926,1.21820903803437,1.36671674289797,1.48861745404129
"luceTemp",0.776625500962278,0.228387257310442,0.509267074526543,0.596294585015978,0.716968770973711,0.90209092915234,1.35553599063712
"luceTemp",0.823170861823517,0.255068375569963,0.508469306799894,0.608751174930953,0.758068939229507,0.986027816061921,1.41349161557188
"luceTemp",0.950205354357681,0.283171689877185,0.519002334249727,0.702797099581293,0.927353310159213,1.17433895890267,1.46853737392498
"luceTemp",0.839039813618436,0.263134911105861,0.511228863359469,0.614695588564562,0.780563582287199,1.01202717113362,1.42374179653745
"luceTemp",1.0386679707561,0.267118389268351,0.553401645026211,0.824427277790087,1.04217565694905,1.2574775712434,1.47685837280841
"luceTemp",0.740308360751173,0.217718561175414,0.507440214326163,0.573101739179522,0.671496603172254,0.844052321065692,1.32024270045822
"luceTemp",1.18016884505282,0.236031902270666,0.657727706445937,1.02034052263061,1.22346737615635,1.37681391706706,1.48985031445814
"luceTemp",1.0604818488461,0.261252759655413,0.57185797222611,0.849993406404616,1.07172375361893,1.28417052995928,1.4737573013549
"luceTemp",0.966842336996631,0.267995835849886,0.531175072259104,0.745954042126889,0.948419640724807,1.1855591884756,1.44682064390771
"luceTemp",0.761895855031812,0.224964067651664,0.506957219737187,0.582255041730119,0.696270255935229,0.886918004336799,1.32882636444768
"luceTemp",1.00327274107506,0.27368708621837,0.532947628142853,0.778675680382562,1.0018768154049,1.23415874740762,1.46405116675453
"luceTemp",1.01914772153131,0.269569918048817,0.539918614536347,0.802364871613168,1.0154808043145,1.24566481553738,1.47569836615004
"luceTemp",0.95961732675065,0.26850096657752,0.534802078760945,0.736835835432529,0.932397936474225,1.16770413577429,1.47133884343853
"luceTemp",0.940682737985458,0.265953689754668,0.528507081738247,0.720583356574372,0.915390907764553,1.15526575960577,1.45405801452649
"luceTemp",1.04103028539633,0.265277190524467,0.552625942611334,0.828149081951348,1.04389093744902,1.26722015813338,1.47600233781933
"luceTemp",1.14749500030746,0.248043297102177,0.612033726333143,0.974608625736448,1.19219412180768,1.35889372621239,1.48581588446047
"luceTemp",1.17511280401435,0.233736278961546,0.6295426724083,1.01734749347419,1.21989010097868,1.36700589267927,1.4860487533261
"luceTemp",0.939085045989123,0.279200210414776,0.517798292649653,0.699461142366813,0.910378502743464,1.16733326551715,1.4574547588625
"luceTemp",0.860273238572087,0.263372254654511,0.514887894264322,0.640370750776205,0.803885631386471,1.03943262805212,1.43889392333494
"luceTemp",1.17796786674469,0.23638708271912,0.662812985058982,1.01216327615026,1.22276305357304,1.37891683414059,1.49137465725148
"luceTemp",1.03141819837756,0.27996926774891,0.528830131757047,0.801762067999077,1.05097076140234,1.26814262048447,1.47697089417889
"luceTemp",0.94885282540523,0.277775559998174,0.522224709003498,0.708936482949321,0.926359613010169,1.17845487451963,1.45490600692014
"luceTemp",0.78031103789828,0.235237661984768,0.508815755482164,0.59198490899831,0.712431769867695,0.913908276303551,1.38473089686689
"luceTemp",0.909252281049737,0.270947529151986,0.519143818355397,0.679969653936743,0.867780263368131,1.11681643502591,1.43966580330251
"luceTemp",0.952503165447487,0.272878679264613,0.527805141292283,0.719666644784401,0.927605845345441,1.16340149329273,1.46182472809744
"luceTemp",1.02449263207973,0.272094486161949,0.543402589902312,0.811420510110625,1.04259448181535,1.25368527994618,1.46570367767617
"luceTemp",0.923708779519362,0.269739339647885,0.525431276316601,0.696390635565841,0.887462389199778,1.13439231058557,1.4569243019295
"luceTemp",1.06997128392376,0.257725189174374,0.570693706294137,0.875048562552734,1.08950173611217,1.29043783686263,1.47214482672036
"luceTemp",1.12768157777918,0.251961789262139,0.61195669432598,0.939884853590266,1.1678810426684,1.34085857142838,1.48498557912972
"luceTemp",0.873491585472104,0.26117740846366,0.513301820220769,0.652851409342865,0.829742190903586,1.05282807617293,1.43887516504258
"luceTemp",1.01581321122758,0.269075374178285,0.551032040271674,0.797787310852472,1.00880368708272,1.24066006452113,1.47165343358771
"luceTemp",0.833189812065911,0.256787247475711,0.510451348010988,0.617730507394233,0.774278703858929,0.999306159261957,1.40709627438377
"luceTemp",1.17296684171947,0.239635172763534,0.641180246756102,1.01085580008063,1.21830653927586,1.3731077077311,1.48866750037407
"luceTemp",0.972721788882377,0.279870562065485,0.526581699055252,0.73115738814853,0.961921299629643,1.1968809912511,1.46715240402973
"luceTemp",1.06089396124189,0.254001740792535,0.568414459748317,0.869983515089257,1.07067312094722,1.2713625472658,1.47687063337898
"luceTemp",0.8090639901403,0.249231822246748,0.50831480351859,0.60661699506371,0.745002865225236,0.966772979044401,1.38099587771335
"luceTemp",0.832340691143085,0.241332639169713,0.514620210920661,0.634125990137273,0.781063417682419,0.996258286664685,1.36682157989456
"luceTemp",1.14146282053638,0.249022485187123,0.587453918612349,0.972245609843055,1.18108700104519,1.34821674129129,1.48813284456534
"luceTemp",1.03106254715267,0.280811288052609,0.533024526328969,0.800299451191809,1.04157855753186,1.26729246723008,1.4735146154955
"luceTemp",0.76050670292341,0.223173030311359,0.508115085119209,0.58804641617231,0.695658937489321,0.879157346801659,1.34061946329357
"luceTemp",1.13713106111345,0.254706198764064,0.582304578110108,0.954886532887792,1.17936489404625,1.35101302639451,1.48363369310445
"luceTemp",0.889946608626007,0.268383531665099,0.517885263238486,0.659708427023941,0.848483285099161,1.08941677539077,1.44670260231034
"luceTemp",1.01004279625505,0.276387839345559,0.534930104631423,0.780236714846788,1.01839222408793,1.23759562386193,1.4781847182042
"luceTemp",1.07501718326103,0.267952723662663,0.563977849989481,0.860915977273693,1.10273023774163,1.30523216282535,1.47660723726491
"luceTemp",0.967452988843553,0.277467232966053,0.522955136498893,0.727008401502838,0.951475874367152,1.19340158981815,1.45793933419318
"luceTemp",0.925040491653585,0.266420078407751,0.520147104226322,0.706284097941699,0.892399372009554,1.13443273057296,1.45509807048364
"luceTemp",0.760414991852811,0.221775253049042,0.510539530040795,0.580175160954257,0.7002220661968,0.886668108318608,1.31012250607378
"luceTemp",1.17217325053772,0.241057582588497,0.635359350908193,1.0120428167362,1.22775823655197,1.37243822133016,1.485810510024
"luceTemp",1.01067351924366,0.27703443032394,0.536340525474198,0.782643295780049,1.01637425875555,1.23961848055861,1.47515641450625
"luceTemp",0.908017983651123,0.265483734569446,0.514014439951741,0.684871609872333,0.886196284235856,1.10048283418876,1.43860125115332
"luceTemp",0.740775476558267,0.212523598925008,0.506527808738504,0.580545904966668,0.678169752981224,0.844523060263318,1.31264763997953
"luceTemp",0.85057460169568,0.257019108768948,0.516391095633381,0.633563271702709,0.800452038209974,1.02048660777268,1.42075301962028
"luceTemp",1.08664767789776,0.254028475020496,0.5811041277194,0.895806607677213,1.11044498473254,1.29610619132718,1.48006281903627
"luceTemp",1.02744327127408,0.276203107935934,0.546122833511557,0.793541754866269,1.03445806487116,1.26608994038317,1.47820970744083
"luceTemp",1.0819350114479,0.269562366669511,0.553182704138812,0.873079316645285,1.1049424425856,1.31082204087703,1.48347989407915
"luceTemp",1.15563506598163,0.246171497028203,0.612341923935622,0.983042969147119,1.20040151103066,1.36115314560392,1.48818689868661
"luceTemp",0.909718573687144,0.2687445157925,0.51516906543337,0.687074646842091,0.878402730898706,1.10846702454573,1.45252739630849
"luceTemp",1.03263272010428,0.271832041860438,0.538995255404943,0.809715443467262,1.04539248430204,1.25984979190006,1.47360666214321
"luceTemp",0.956922829372829,0.275022316461415,0.524671804631266,0.720123114253741,0.941443351792022,1.17703200517008,1.46094229034398
"luceTemp",1.17562594326693,0.231825249499076,0.669615893097151,1.02032706699153,1.21789085135064,1.37233099525742,1.48763680639184
"luceTemp",0.986052335361745,0.27411170955627,0.524062130162602,0.761298982363443,0.979352292309994,1.21407431144386,1.46233820602775
"luceTemp",0.94752935088617,0.278564831280894,0.522103302378278,0.710932714696405,0.922681463543892,1.17012469037447,1.47155368033362
"luceTemp",1.06383127080265,0.267213773038096,0.555855915382446,0.851393220093861,1.08727204958423,1.29014314534181,1.47672539286307
"luceTemp",1.19799007479914,0.231060399498866,0.65172162491776,1.05308872754103,1.25018105843443,1.38696398340166,1.48708719143491
"luceTemp",0.772834174721468,0.229984893142719,0.50904570167122,0.59020039907185,0.70711960624024,0.899830066275167,1.33763393523082
"luceTemp",1.17262702716025,0.235549564940868,0.637100952645459,1.00798297177052,1.21877479068598,1.36638232320147,1.48984990768941
"luceTemp",1.15483361341282,0.246451869788158,0.615124080378595,0.985562471833474,1.19910513300173,1.3656139194215,1.48547016950205
"luceTemp",0.941645336624574,0.26128212341162,0.531030292078795,0.725518437454556,0.912220006772237,1.14716694069067,1.43821208399001
