"","beta","sd","2.5%","25%","50%","75%","97.5%"
"",0,0,0,0,0,0,0
"betaTemp",0.630961297526841,0.254844542304165,0.0733631580401416,0.453750241333416,0.672531645277648,0.844848412036488,0.985531341498613
"betaTemp",0.448761119293606,0.26486654556981,0.0198934159237821,0.235686021522148,0.432566163926461,0.651927577764191,0.952548644456012
"betaTemp",0.494677580418973,0.270924594389593,0.0326194302531065,0.273864843395769,0.491477524329252,0.710600340175594,0.969219828548349
"betaTemp",0.425224324622745,0.274358373770479,0.0205797418795617,0.190482637083487,0.395535792747997,0.637080017554886,0.951590786318359
"betaTemp",0.572955190010487,0.25912175532907,0.060394238180508,0.370350134387241,0.604968673462471,0.78504028330835,0.971419976698067
"betaTemp",0.453245880300465,0.266952497886997,0.0266140163460164,0.234808003632726,0.440496990126426,0.65661432301274,0.953151353997975
"betaTemp",0.4497989770031,0.283895472113376,0.0187590617924654,0.207203442964735,0.423316447375129,0.683359558288091,0.967066234364882
"betaTemp",0.45842235561046,0.273849120323278,0.0286092259906753,0.223189881475283,0.441240044581949,0.681338648129871,0.964870105877361
"betaTemp",0.429950038430565,0.278469438062495,0.0194237837154692,0.187866385164221,0.398709853195093,0.651128571699195,0.95359590042666
"betaTemp",0.453785784568011,0.275014293567497,0.0288476413855424,0.220952285379946,0.427249508440252,0.677821943774501,0.951652518900534
"betaTemp",0.456257613208116,0.283441424194462,0.0239825210823678,0.209086390788722,0.429667051034338,0.691265607378171,0.957671664774352
"betaTemp",0.423826226594113,0.270319693034503,0.0196464745173235,0.195051771721714,0.394397602155092,0.639765398708184,0.948663775043862
"betaTemp",0.434065302282631,0.270979537751802,0.0213620832393585,0.203606238590726,0.406997752848258,0.64901984779721,0.954647143646687
"betaTemp",0.385765885902869,0.260708398539974,0.012101190148556,0.163570570101053,0.348604430451857,0.572783132237909,0.937578741411812
"betaTemp",0.517517172088123,0.270466734257863,0.0387189186314504,0.301739753664433,0.523781091535668,0.74328380290972,0.970321036354385
"betaTemp",0.420207366263187,0.264793643184565,0.0252611807735424,0.200358815988248,0.385094579209366,0.618167010707359,0.943245896726569
"betaTemp",0.554411169280434,0.260892659809659,0.0547555593835749,0.359449638554183,0.574519559634278,0.769174001239998,0.975033715949932
"betaTemp",0.461991108379125,0.277231262585022,0.0247593626732832,0.222271269488208,0.449775187415166,0.687940151274069,0.961183956147706
"betaTemp",0.455644966083072,0.266108561261233,0.0313180177200434,0.234620480199312,0.441695181442466,0.666494439901036,0.951017653540514
"betaTemp",0.476892131284214,0.279661784144636,0.0294093546645928,0.2343732884526,0.464893284670142,0.710377374433451,0.965994996100641
"betaTemp",0.533089447577941,0.257416532792126,0.0651116483797848,0.324879147410179,0.549433602203607,0.741207071456953,0.958872749788582
"betaTemp",0.492467979685891,0.270004500980278,0.033747075784486,0.269181037294677,0.487972093580056,0.715361464797943,0.962803889997961
"betaTemp",0.532644372593016,0.26953013766799,0.0392009825440805,0.322407701969422,0.536778087346372,0.75782697617362,0.973972993623303
"betaTemp",0.456096874895409,0.279923209718356,0.0214501875316348,0.213184913973245,0.439401733990724,0.686917433460145,0.96162449735988
"betaTemp",0.37217790515424,0.259677488748612,0.0129438525660996,0.15018695723148,0.330982237019328,0.56126146003597,0.938398446374865
"betaTemp",0.420199798651699,0.274306122192966,0.0164640728647096,0.184593857909285,0.389433572389304,0.637772121507668,0.960707632105745
"betaTemp",0.670590686209231,0.241876152005555,0.119012386683247,0.514387844008352,0.715993220787096,0.873225515707355,0.983980953827555
"betaTemp",0.458252629135109,0.277193759002061,0.0240714126310219,0.216784990117111,0.442201189713766,0.682336436273756,0.963193764939912
"betaTemp",0.50419243498091,0.274401777962613,0.026707648619706,0.280951405962247,0.512623725588433,0.727359225095492,0.961342193781037
"betaTemp",0.548329817623427,0.273559165687812,0.0308888794921022,0.335325917663653,0.568953681155461,0.78022125441584,0.972944188800926
"betaTemp",0.481294121893598,0.273788094769179,0.0225557698808161,0.247635879895331,0.479202513686144,0.697672840759407,0.961913527774335
"betaTemp",0.433203561827914,0.278123456014801,0.0161455667664103,0.201104607045518,0.408452561532915,0.654515003384968,0.957836147606658
"betaTemp",0.665858642256199,0.244933113279436,0.103980050858591,0.506985856161271,0.71019044944526,0.865264306383281,0.987396580569615
"betaTemp",0.444346945520749,0.270616904337398,0.0230231944241377,0.216313628210704,0.41532870941694,0.66243468347548,0.946960942686637
"betaTemp",0.480672593401319,0.268338756831542,0.0289700415849127,0.2594820389427,0.468974193830224,0.701431307027149,0.957220256403078
"betaTemp",0.480989292779257,0.273883278610842,0.027044822879048,0.259328744767459,0.469705020052784,0.700417029730623,0.964923799894844
"betaTemp",0.451873316672626,0.278734112650828,0.0188699346843937,0.214666040218661,0.433022359661241,0.673988421514609,0.969238452032267
"betaTemp",0.546292991587745,0.262497080297241,0.0578508938702154,0.341738292455703,0.555043181129683,0.76559266360277,0.976134980722629
"betaTemp",0.458542475502004,0.27849736069041,0.0230939461551217,0.220072909268851,0.441504054141318,0.678604144468393,0.964596028034365
"betaTemp",0.666705130264586,0.254900992832094,0.0804824807648587,0.49114930198275,0.725907624221242,0.880908975031606,0.987457499146351
"betaTemp",0.574964482863303,0.266594046078411,0.0495737080236705,0.36978842081689,0.599884891408891,0.802460808736904,0.980659500344123
"betaTemp",0.408361527701967,0.263875145780903,0.021320263953874,0.18850777639989,0.372087147793988,0.610728850708561,0.932361317161574
"betaTemp",0.447835711998423,0.277710865064969,0.0287154996110892,0.207422438839591,0.426645399528624,0.677863318715103,0.963331903330013
"betaTemp",0.441615892725696,0.266303021491943,0.0275087546151442,0.211102736898213,0.419960248520359,0.649927859655242,0.94845396582369
