"","beta","delta","lambdaluce"
"beta",0.0615410231366734,-0.00127596060145768,-0.101899929661803
"delta",-0.00127596060145768,0.00644884650106522,0.0108854063123562
"lambdaluce",-0.101899929661803,0.0108854063123562,0.272495169555049
"beta",0.0239618184482217,-0.00578464932606958,-0.124271522183068
"delta",-0.00578464932606958,0.00475866575602022,0.0367790997743532
"lambdaluce",-0.124271522183068,0.0367790997743532,1.25655521970547
"beta",0.0424434185338273,-0.00357338320641635,-0.079626456833655
"delta",-0.00357338320641635,0.00178441065308137,-3.0788763284173e-05
"lambdaluce",-0.079626456833655,-3.0788763284173e-05,1.05366591615959
"beta",0.0664988209242503,-0.000754377504416584,-0.128118012757832
"delta",-0.000754377504416584,0.0038822669646026,0.003293195007595
"lambdaluce",-0.128118012757832,0.003293195007595,0.502767374169082
"beta",0.0214950495173953,-0.00152894283355484,-0.0685670990141054
"delta",-0.00152894283355484,0.0107684154222816,0.0109228196602332
"lambdaluce",-0.0685670990141054,0.0109228196602332,0.60263906850951
"beta",0.0314021936763215,-0.00559609973168455,-0.145080900630631
"delta",-0.00559609973168455,0.00837811820898098,0.0380016366899047
"lambdaluce",-0.145080900630631,0.0380016366899047,1.23566566277562
"beta",0.0523824191191114,-0.00385848898876062,-0.140738453685927
"delta",-0.00385848898876062,0.00171648592675487,0.0183807699560801
"lambdaluce",-0.140738453685927,0.0183807699560801,1.16957382077426
"beta",0.0640415194943382,-0.00319162040071733,-0.120417771136009
"delta",-0.00319162040071733,0.00238888435695176,-0.00648705020509169
"lambdaluce",-0.120417771136009,-0.00648705020509169,1.49214421053813
"beta",0.0365880902427407,-0.0031854020724966,-0.0476380243795233
"delta",-0.0031854020724966,0.0016189633997066,0.00307224881332344
"lambdaluce",-0.0476380243795233,0.00307224881332344,0.861537108675243
"beta",0.0687725487157582,-0.00120775647355881,-0.120199245666613
"delta",-0.00120775647355881,0.00224425722033655,0.000170297531780704
"lambdaluce",-0.120199245666613,0.000170297531780704,1.63580791781745
"beta",0.0310040431134347,-0.00271526865455428,-0.060825732584785
"delta",-0.00271526865455428,0.0130947784646523,0.00836547709651963
"lambdaluce",-0.060825732584785,0.00836547709651963,0.319775029366637
"beta",0.0542211634826622,-0.00235988297374909,-0.0726573030550365
"delta",-0.00235988297374909,0.00840900520685095,0.0162440499936664
"lambdaluce",-0.0726573030550365,0.0162440499936664,0.209574153660371
"beta",0.0141224934509108,-0.00204064770028302,-0.0749882170014564
"delta",-0.00204064770028302,0.00635774527657438,0.0140229370561711
"lambdaluce",-0.0749882170014564,0.0140229370561711,0.844543946565095
"beta",0.0614622183714687,-0.00366183094976719,-0.116496908976849
"delta",-0.00366183094976719,0.00152423970549446,-0.00352823432607881
"lambdaluce",-0.116496908976849,-0.00352823432607881,1.28392730874052
"beta",0.0172942355002292,-0.00266734426793677,-0.0410092717555355
"delta",-0.00266734426793677,0.000957967956412051,0.0158564339680261
"lambdaluce",-0.0410092717555355,0.0158564339680261,1.23240043641439
"beta",0.0751342234838735,-0.00150062137469133,-0.115477409248149
"delta",-0.00150062137469133,0.00323774444311305,-0.000376517848651689
"lambdaluce",-0.115477409248149,-0.000376517848651689,1.62742924999982
"beta",0.0696380588873199,-0.000667331310109778,-0.11347735934103
"delta",-0.000667331310109778,0.00364010799294315,-0.00652086951839042
"lambdaluce",-0.11347735934103,-0.00652086951839042,1.68658914680085
"beta",0.0494856047893743,1.57892653371044e-05,-0.0660019990108398
"delta",1.57892653371044e-05,0.00821676140392977,0.0107378609351809
"lambdaluce",-0.0660019990108398,0.0107378609351809,0.175973305432443
"beta",0.0448662994553536,-0.00032822010299,-0.0440397635436824
"delta",-0.00032822010299,0.0118933545338843,0.00492875606410422
"lambdaluce",-0.0440397635436824,0.00492875606410422,0.132678614340547
"beta",0.0668657680131098,-0.000890730372579422,-0.0905087654059632
"delta",-0.000890730372579422,0.00201065184137426,-0.00415294437736818
"lambdaluce",-0.0905087654059632,-0.00415294437736818,1.56364944066871
"beta",0.0409688131232524,-0.0046147956989252,-0.14378564893666
"delta",-0.0046147956989252,0.0018818722272249,0.0312179090397544
"lambdaluce",-0.14378564893666,0.0312179090397544,1.1782865218138
"beta",0.0222234370988816,0.000189628653547068,-0.0269681566721183
"delta",0.000189628653547068,0.00656105479912703,0.00379612204899554
"lambdaluce",-0.0269681566721183,0.00379612204899554,0.0913294077476407
"beta",0.0657626425721569,-0.00197104976767995,-0.148638372798759
"delta",-0.00197104976767995,0.00519306073444074,0.0154812500698796
"lambdaluce",-0.148638372798759,0.0154812500698796,0.658409709821324
"beta",0.0648995055832716,-0.00211541300539097,-0.105671840518373
"delta",-0.00211541300539097,0.00326524616036992,-0.00309441657706261
"lambdaluce",-0.105671840518373,-0.00309441657706261,1.57575354233161
"beta",0.0133200796263659,-0.0043176836918736,-0.0825110027655119
"delta",-0.0043176836918736,0.00683188825873604,0.0281331312344062
"lambdaluce",-0.0825110027655119,0.0281331312344062,1.11543545577901
"beta",0.0616718650593037,-0.000645581430126758,-0.0930776855139847
"delta",-0.000645581430126758,0.0053802350811177,0.011915130410977
"lambdaluce",-0.0930776855139847,0.011915130410977,0.247069701397725
"beta",0.0132514782987112,-0.00323412411156073,-0.0749158284496754
"delta",-0.00323412411156073,0.0026991365690218,0.0193991448638467
"lambdaluce",-0.0749158284496754,0.0193991448638467,1.10915732748673
"beta",0.0226086278304665,-0.00326079769971018,-0.0923296610152078
"delta",-0.00326079769971018,0.00167481343012532,0.024066239346227
"lambdaluce",-0.0923296610152078,0.024066239346227,1.00529325250176
"beta",0.038596029375332,-0.000699923326456412,-0.0747789413471606
"delta",-0.000699923326456412,0.00941245193849123,0.00700657456127641
"lambdaluce",-0.0747789413471606,0.00700657456127641,0.304189664008019
"beta",0.0229739343639276,-0.00298642922115142,-0.0816125579507292
"delta",-0.00298642922115142,0.0123064075601633,0.0175613054542845
"lambdaluce",-0.0816125579507292,0.0175613054542845,0.763779411297709
"beta",0.0151913811011506,-0.000536693860536827,-0.0334702253134406
"delta",-0.000536693860536827,0.00409674313524281,0.00309590037237224
"lambdaluce",-0.0334702253134406,0.00309590037237224,0.201624007885807
"beta",0.028523669434073,-0.00601364058811179,-0.134337120286179
"delta",-0.00601364058811179,0.00491349998111461,0.0393836606912006
"lambdaluce",-0.134337120286179,0.0393836606912006,1.30993819353306
"beta",0.0211522148791298,-0.00532898827201952,-0.109473554988877
"delta",-0.00532898827201952,0.00400889129138531,0.0327220704076425
"lambdaluce",-0.109473554988877,0.0327220704076425,1.09489414566865
"beta",0.0629154924196058,-0.00236594872516743,-0.119105389750453
"delta",-0.00236594872516743,0.00331779954412276,0.0155187664782252
"lambdaluce",-0.119105389750453,0.0155187664782252,0.380234311798313
"beta",0.0589611256621242,-0.000133273335457284,-0.0882208847204715
"delta",-0.000133273335457284,0.00706780535737615,0.0101981285498078
"lambdaluce",-0.0882208847204715,0.0101981285498078,0.221478789153226
"beta",0.0673006712072394,-0.00129241272713661,-0.092349774622643
"delta",-0.00129241272713661,0.00281320736888145,-0.00105043514460914
"lambdaluce",-0.092349774622643,-0.00105043514460914,1.60214636925617
"beta",0.0667174153841967,-0.000352753360931908,-0.156378581827259
"delta",-0.000352753360931908,0.00483079534925971,0.0057538636110167
"lambdaluce",-0.156378581827259,0.0057538636110167,0.869478328893728
"beta",0.0108070163072987,-0.000596856170283643,-0.0360951322617112
"delta",-0.000596856170283643,0.00547929331684179,0.000733338094729596
"lambdaluce",-0.0360951322617112,0.000733338094729596,0.34904432120864
"beta",0.035071927099529,9.6877158376347e-05,-0.0962821660103888
"delta",9.6877158376347e-05,0.00305145091570712,0.0013414756786276
"lambdaluce",-0.0962821660103888,0.0013414756786276,0.567227782760442
"beta",0.025886910599419,-0.0021126993447956,-0.0924490785568189
"delta",-0.0021126993447956,0.0126535797939406,0.0180159553602044
"lambdaluce",-0.0924490785568189,0.0180159553602044,0.774597009980961
"beta",0.0439128773670939,0.000691881801443064,-0.0399625791474009
"delta",0.000691881801443064,0.0149234906111342,0.0163265919776821
"lambdaluce",-0.0399625791474009,0.0163265919776821,0.134246875445623
"beta",0.024169118806163,-0.00229238472386437,-0.0991244236704188
"delta",-0.00229238472386437,0.0102315115100527,0.0223952303779699
"lambdaluce",-0.0991244236704188,0.0223952303779699,0.995203960698726
"beta",0.0323359171868932,-0.00526229013703603,-0.13010549641301
"delta",-0.00526229013703603,0.00320942440340629,0.0383553713669768
"lambdaluce",-0.13010549641301,0.0383553713669768,1.09818517947732
"beta",0.0451832156778417,-0.00253780825885086,-0.170371525806598
"delta",-0.00253780825885086,0.00171840371047076,0.0181645254414162
"lambdaluce",-0.170371525806598,0.0181645254414162,1.19796728170245
"beta",0.01515166816845,-0.0027829861837109,-0.0366903319311609
"delta",-0.0027829861837109,0.0171968163773269,0.00794643271160129
"lambdaluce",-0.0366903319311609,0.00794643271160129,0.315691869431119
"beta",0.0342611198943734,-0.000426393170766349,-0.0550772335415918
"delta",-0.000426393170766349,0.00824988775350254,0.0223421380628376
"lambdaluce",-0.0550772335415918,0.0223421380628376,0.252959799071963
"beta",0.0148779185658841,-0.00263036582384954,-0.0790870708197214
"delta",-0.00263036582384954,0.00416060423849927,0.0380032117751088
"lambdaluce",-0.0790870708197214,0.0380032117751088,1.35392011271895
"beta",0.0149982743891338,-0.00288434372693553,-0.0597033689396686
"delta",-0.00288434372693553,0.014236751433391,0.0246824280651147
"lambdaluce",-0.0597033689396686,0.0246824280651147,0.803495910465745
"beta",0.016874984026014,-0.00212869587591646,-0.0721236311057019
"delta",-0.00212869587591646,0.00717670771001005,0.0126877198949122
"lambdaluce",-0.0721236311057019,0.0126877198949122,0.733111307955757
"beta",0.0658029380627698,-0.00197532426891342,-0.12104040157626
"delta",-0.00197532426891342,0.00363799819768356,-0.000149626440752403
"lambdaluce",-0.12104040157626,-0.000149626440752403,1.41128321786471
"beta",0.0374636534641776,-0.00488040876766148,-0.154182874871654
"delta",-0.00488040876766148,0.00251773567304195,0.0406655524915672
"lambdaluce",-0.154182874871654,0.0406655524915672,1.36860258528844
"beta",0.00338312439313825,-0.00135268007504634,-0.00825805489759703
"delta",-0.00135268007504634,0.00628502962519466,-0.00408678261949433
"lambdaluce",-0.00825805489759703,-0.00408678261949433,0.945807065170535
"beta",0.054877418793168,-0.00092445194612675,-0.1558414739432
"delta",-0.00092445194612675,0.00349053813739115,0.00375329269304403
"lambdaluce",-0.1558414739432,0.00375329269304403,0.950451681703022
"beta",0.0176059164778471,-0.00403484513364128,-0.0853239313240682
"delta",-0.00403484513364128,0.00631196571838664,0.022897377054664
"lambdaluce",-0.0853239313240682,0.022897377054664,0.864648121116901
"beta",0.0187277058149559,-0.00578914351215652,-0.0972989547742772
"delta",-0.00578914351215652,0.00883865333006397,0.0340455830994078
"lambdaluce",-0.0972989547742772,0.0340455830994078,1.17168512918529
"beta",0.0496361619448668,-0.00438556593252277,-0.117285812108758
"delta",-0.00438556593252277,0.00548649616068424,0.0151254875236615
"lambdaluce",-0.117285812108758,0.0151254875236615,0.472424371216626
"beta",0.0336916571223443,-0.00480578481517111,-0.0598720065710479
"delta",-0.00480578481517111,0.0168677565072825,0.00991052491688394
"lambdaluce",-0.0598720065710479,0.00991052491688394,0.28264935336833
"beta",0.0116943258750275,-0.00100269832901067,-0.0682588531963256
"delta",-0.00100269832901067,0.00316791978965035,0.0105127660541294
"lambdaluce",-0.0682588531963256,0.0105127660541294,1.28256002221324
"beta",0.031329647755527,-0.00635413334202217,-0.119410673492552
"delta",-0.00635413334202217,0.00928892168218229,0.0277336057297967
"lambdaluce",-0.119410673492552,0.0277336057297967,0.896232620311775
"beta",0.0302635500529144,-0.00669036535490334,-0.161939461927155
"delta",-0.00669036535490334,0.0119824785956943,0.0400929414110831
"lambdaluce",-0.161939461927155,0.0400929414110831,1.55566077889201
"beta",0.0557206452258642,-0.000129811042870242,-0.0614923909826249
"delta",-0.000129811042870242,0.0091035812342705,0.0164286991886598
"lambdaluce",-0.0614923909826249,0.0164286991886598,0.171333920860647
"beta",0.0226375184916228,-0.00415816721200937,-0.096391596655076
"delta",-0.00415816721200937,0.00230055704762162,0.0259577848798348
"lambdaluce",-0.096391596655076,0.0259577848798348,0.841431401177982
"beta",0.047627168151558,-0.000964101029406779,-0.111450453694185
"delta",-0.000964101029406779,0.00535251555824494,0.0172145267900011
"lambdaluce",-0.111450453694185,0.0172145267900011,0.50729997137977
"beta",0.0428238176464057,-0.00291443642300981,-0.0515012177808419
"delta",-0.00291443642300981,0.0133928290486235,0.0131818929418509
"lambdaluce",-0.0515012177808419,0.0131818929418509,0.196945338137539
"beta",0.070616537753665,-0.00120394443416929,-0.134704455696868
"delta",-0.00120394443416929,0.00336764659459683,-0.00253467491385951
"lambdaluce",-0.134704455696868,-0.00253467491385951,1.62570236749279
"beta",0.0320709466690373,-0.000795374963922418,-0.0594954652121228
"delta",-0.000795374963922418,0.00448285865945915,0.00537028554079216
"lambdaluce",-0.0594954652121228,0.00537028554079216,0.215019147622117
"beta",0.0259447870773763,-0.00649434598381285,-0.134985154942779
"delta",-0.00649434598381285,0.00507972852221022,0.0411972542594243
"lambdaluce",-0.134985154942779,0.0411972542594243,1.45259368705097
"beta",0.0233669421855644,-0.0049445858739875,-0.129289861102479
"delta",-0.0049445858739875,0.00450200864449555,0.0337704365380655
"lambdaluce",-0.129289861102479,0.0337704365380655,1.29109781306694
"beta",0.0724433182395047,-0.000305513067854815,-0.0999130416177093
"delta",-0.000305513067854815,0.00227734658756549,-0.00537615582951731
"lambdaluce",-0.0999130416177093,-0.00537615582951731,1.57100485822304
"beta",0.0368263492983259,-0.00346328119153292,-0.0611940816957984
"delta",-0.00346328119153292,0.0173663349600802,0.00339921719436217
"lambdaluce",-0.0611940816957984,0.00339921719436217,0.243504499907139
"beta",0.0217172788878791,-0.00463885364603822,-0.12740778851973
"delta",-0.00463885364603822,0.00244084349410427,0.0360623143459695
"lambdaluce",-0.12740778851973,0.0360623143459695,1.54110432426289
"beta",0.0443242961527856,0.000324495670059517,-0.0507417379597223
"delta",0.000324495670059517,0.0138676186294411,0.00181264889882999
"lambdaluce",-0.0507417379597223,0.00181264889882999,0.122132320916628
"beta",0.0452089536564692,-0.00639695740265378,-0.0402487862071436
"delta",-0.00639695740265378,0.015411788747993,0.00580348227385623
"lambdaluce",-0.0402487862071436,0.00580348227385623,0.0989357277507246
"beta",0.0690578941561614,-0.00291655417242665,-0.12050934178189
"delta",-0.00291655417242665,0.00396233128572211,0.00145890197139638
"lambdaluce",-0.12050934178189,0.00145890197139638,1.54956083923972
"beta",0.0630437180205399,-0.00118724761143228,-0.130051439920364
"delta",-0.00118724761143228,0.00505830143572874,0.00850612445390091
"lambdaluce",-0.130051439920364,0.00850612445390091,0.521521086239213
"beta",0.0691627904642661,-0.000996825730899919,-0.182834314973874
"delta",-0.000996825730899919,0.00286711933429885,0.00222847505325683
"lambdaluce",-0.182834314973874,0.00222847505325683,0.994791217874859
"beta",0.0230246536190015,-0.00175384411458751,-0.102324317613127
"delta",-0.00175384411458751,0.0109568565060114,0.0114715058346584
"lambdaluce",-0.102324317613127,0.0114715058346584,1.10030948557036
"beta",0.0277252408097325,-0.00653087044692386,-0.142470881813513
"delta",-0.00653087044692386,0.00727671914581005,0.041485087847168
"lambdaluce",-0.142470881813513,0.041485087847168,1.38908046504551
"beta",0.0629619387221212,0.00155200683624113,-0.0867769949168824
"delta",0.00155200683624113,0.00823929461689772,0.010681843008486
"lambdaluce",-0.0867769949168824,0.010681843008486,0.209147978783792
"beta",0.0531052408571761,-0.00349556796830782,-0.166606543638571
"delta",-0.00349556796830782,0.00167350718815656,0.0187147919751558
"lambdaluce",-0.166606543638571,0.0187147919751558,1.05610271920642
"beta",0.0569442751891424,-0.00208465352672731,-0.127143121936658
"delta",-0.00208465352672731,0.00316184801970112,0.0176253311179301
"lambdaluce",-0.127143121936658,0.0176253311179301,0.480678091553655
"beta",0.0722103785280448,-0.000437280792686926,-0.157952924167315
"delta",-0.000437280792686926,0.00228412311403142,-0.00148799558059818
"lambdaluce",-0.157952924167315,-0.00148799558059818,0.831090052395044
"beta",0.0623007734948181,-0.000165289324826404,-0.120501594217098
"delta",-0.000165289324826404,0.00448128358792034,0.00582945049101099
"lambdaluce",-0.120501594217098,0.00582945049101099,0.388813494745111
"beta",0.0461045055444353,-0.000634826683986956,-0.117360627394077
"delta",-0.000634826683986956,0.00566283730230586,0.0135267130883796
"lambdaluce",-0.117360627394077,0.0135267130883796,0.549676112029327
"beta",0.0463533564444726,-0.0027951543137388,-0.0689640803479941
"delta",-0.0027951543137388,0.0118844637798576,0.006595770763886
"lambdaluce",-0.0689640803479941,0.006595770763886,0.247187919631121
"beta",0.043849548583383,-0.00191439820939867,-0.105847598605949
"delta",-0.00191439820939867,0.00543032868698995,0.0250145332704455
"lambdaluce",-0.105847598605949,0.0250145332704455,0.502420223239026
"beta",0.0664666503651182,0.000369194550845701,-0.115160753265015
"delta",0.000369194550845701,0.00696840713384746,0.0121912523284478
"lambdaluce",-0.115160753265015,0.0121912523284478,0.341422005938038
"beta",0.0677819483316145,-0.00168131476016121,-0.1007331564875
"delta",-0.00168131476016121,0.00359184398454138,-0.00316288258236101
"lambdaluce",-0.1007331564875,-0.00316288258236101,1.48588687605792
"beta",0.0207431726777348,-0.00515957598466199,-0.111817510951834
"delta",-0.00515957598466199,0.00939871907924084,0.0319869845658101
"lambdaluce",-0.111817510951834,0.0319869845658101,1.23590651457946
"beta",0.0215027000861539,-0.00310041238209874,-0.105999573889426
"delta",-0.00310041238209874,0.00259989832259737,0.0349975263164421
"lambdaluce",-0.105999573889426,0.0349975263164421,1.32213896164456
"beta",0.0476898702913301,-0.00506066302898908,-0.0830433349774498
"delta",-0.00506066302898908,0.00643653127844853,0.0137235116442611
"lambdaluce",-0.0830433349774498,0.0137235116442611,0.283765140927113
"beta",0.0533291598482174,-0.00147755368124541,-0.0780002104737577
"delta",-0.00147755368124541,0.0127211454404899,0.00321998122680867
"lambdaluce",-0.0780002104737577,0.00321998122680867,0.242379622198904
"beta",0.0207519374257403,-0.00557274816939681,-0.102313410522328
"delta",-0.00557274816939681,0.00984250754642331,0.028171649993686
"lambdaluce",-0.102313410522328,0.028171649993686,1.08450986771369
"beta",0.038963446371472,-0.00366052433672494,-0.154544847301808
"delta",-0.00366052433672494,0.0024523598038779,0.031440838795273
"lambdaluce",-0.154544847301808,0.031440838795273,1.13927676560006
"beta",0.0685633575625575,-0.00134240958221618,-0.100516034055297
"delta",-0.00134240958221618,0.00284442637714564,-0.00508771454515857
"lambdaluce",-0.100516034055297,-0.00508771454515857,1.58879202783393
"beta",0.05684582832372,-0.00121446932299244,-0.10092642734064
"delta",-0.00121446932299244,0.00620552042366059,0.0148368675905321
"lambdaluce",-0.10092642734064,0.0148368675905321,0.314538108009266
"beta",0.00875124343109061,-0.000876162645671006,-0.0382931805235675
"delta",-0.000876162645671006,0.00654413667688731,0.00780841871831112
"lambdaluce",-0.0382931805235675,0.00780841871831112,0.658218818796085
"beta",0.0177123174026594,-0.00311024648129263,-0.0869133545324598
"delta",-0.00311024648129263,0.010045231885341,0.0349381410785736
"lambdaluce",-0.0869133545324598,0.0349381410785736,1.30201434623315
"beta",0.0702228562237263,-0.000833703154398209,-0.110738560188261
"delta",-0.000833703154398209,0.00262851838898786,-0.00413704486308263
"lambdaluce",-0.110738560188261,-0.00413704486308263,1.5653340259735
"beta",0.0357416211867189,-0.00370585155505904,-0.122739251760333
"delta",-0.00370585155505904,0.00267445975646314,0.0232493314641635
"lambdaluce",-0.122739251760333,0.0232493314641635,0.74359572250805
"beta",0.0338841434750762,-0.00598907785900288,-0.140523377027762
"delta",-0.00598907785900288,0.00388899364987259,0.0400495505539149
"lambdaluce",-0.140523377027762,0.0400495505539149,1.20062339970945
"beta",0.0349724404099605,-0.00276545063607191,-0.0759501637818862
"delta",-0.00276545063607191,0.0161562752557109,0.00725039061855853
"lambdaluce",-0.0759501637818862,0.00725039061855853,0.400461634722082
"beta",0.070279378278969,-0.000921096268313369,-0.160503901805411
"delta",-0.000921096268313369,0.00448369909915362,0.00700827373735695
"lambdaluce",-0.160503901805411,0.00700827373735695,0.858444634866563
"beta",0.0439994435062875,-0.00273451619735484,-0.0958820369692528
"delta",-0.00273451619735484,0.00402150557179254,0.0149609841970821
"lambdaluce",-0.0958820369692528,0.0149609841970821,0.389684144183376
"beta",0.0255466793660788,-0.000249211778692139,-0.0266168848668644
"delta",-0.000249211778692139,0.00721870861407933,0.00433975648749508
"lambdaluce",-0.0266168848668644,0.00433975648749508,0.0824731089739456
"beta",0.0395596225665835,-0.00257347472982289,-0.0594012027315748
"delta",-0.00257347472982289,0.0136332697055338,0.00590365100104069
"lambdaluce",-0.0594012027315748,0.00590365100104069,0.198103544696921
"beta",0.0277467407004472,-0.000884410139636297,-0.0373032245688614
"delta",-0.000884410139636297,0.010838234922219,0.0110737517174734
"lambdaluce",-0.0373032245688614,0.0110737517174734,0.176857471072579
"beta",0.0641381358703155,-0.00176825531203274,-0.189723470972618
"delta",-0.00176825531203274,0.00167352950345955,0.0057742008578499
"lambdaluce",-0.189723470972618,0.0057742008578499,1.03090423801015
"beta",0.0440357377953115,-0.000418121967907046,-0.0548172996643959
"delta",-0.000418121967907046,0.00412536472122441,0.00263293266176792
"lambdaluce",-0.0548172996643959,0.00263293266176792,0.130296942795679
"beta",0.0702456608873408,-8.27988027586637e-05,-0.131084344071841
"delta",-8.27988027586637e-05,0.00373538042814625,0.00226846941341081
"lambdaluce",-0.131084344071841,0.00226846941341081,0.416223431992611
"beta",0.016871122978097,-0.00277239090138727,-0.0729512428303246
"delta",-0.00277239090138727,0.0134027343487972,0.0352611921956611
"lambdaluce",-0.0729512428303246,0.0352611921956611,1.01195128444783
"beta",0.0679637745327943,-0.00351573094165217,-0.131883565810972
"delta",-0.00351573094165217,0.00147656148102394,-0.00525487761812618
"lambdaluce",-0.131883565810972,-0.00525487761812618,1.39879955748313
"beta",0.0214032085690327,-0.00204052253239459,-0.0799741964103277
"delta",-0.00204052253239459,0.00753403572836863,0.0142524884883789
"lambdaluce",-0.0799741964103277,0.0142524884883789,0.919052429032053
"beta",0.0154487961845411,-0.0014972486823644,-0.0381085316247929
"delta",-0.0014972486823644,0.00598924615960165,0.0167791183401043
"lambdaluce",-0.0381085316247929,0.0167791183401043,0.343132291355824
"beta",0.0296414938558574,-0.000817151110079647,-0.0552170811579012
"delta",-0.000817151110079647,0.0105170170806669,0.00636434901849857
"lambdaluce",-0.0552170811579012,0.00636434901849857,0.322638427186532
"beta",0.0354128918446057,-0.00307970165098466,-0.0608474659800432
"delta",-0.00307970165098466,0.00129168405590269,0.0188462987303954
"lambdaluce",-0.0608474659800432,0.0188462987303954,1.11012678311541
"beta",0.0641097248872387,-0.00109395470561579,-0.0883068418189205
"delta",-0.00109395470561579,0.00249226383682068,-0.00479699822662225
"lambdaluce",-0.0883068418189205,-0.00479699822662225,1.51710615845924
"beta",0.0187136597109477,-0.00348688421447013,-0.0916413503881525
"delta",-0.00348688421447013,0.00892097694387387,0.0361875243454468
"lambdaluce",-0.0916413503881525,0.0361875243454468,1.19588471572945
"beta",0.0147720597300395,-0.00391098884746584,-0.0782338364687472
"delta",-0.00391098884746584,0.00391311570281049,0.0221261041713204
"lambdaluce",-0.0782338364687472,0.0221261041713204,1.22897157852419
"beta",0.0476193135937609,-0.00474402925951315,-0.0559203055256175
"delta",-0.00474402925951315,0.0152182287131564,0.00579760529057927
"lambdaluce",-0.0559203055256175,0.00579760529057927,0.1367328462531
"beta",0.0632845577854025,-0.00193118564617086,-0.196108024449661
"delta",-0.00193118564617086,0.00232029701137424,0.00846498467669303
"lambdaluce",-0.196108024449661,0.00846498467669303,1.12550538612793
"beta",0.0328294422641792,-0.000949864849326797,-0.0679572722022586
"delta",-0.000949864849326797,0.00674802256730017,0.00534034466902204
"lambdaluce",-0.0679572722022586,0.00534034466902204,0.346273866686122
"beta",0.056672538683811,-0.00226509752358968,-0.110073586573771
"delta",-0.00226509752358968,0.00238601683802393,0.0143802360595545
"lambdaluce",-0.110073586573771,0.0143802360595545,0.381770417471811
"beta",0.0113178207807584,-0.00203884807799599,-0.0605496567265508
"delta",-0.00203884807799599,0.0051522964034176,0.0147964698731606
"lambdaluce",-0.0605496567265508,0.0147964698731606,1.15372189796998
"beta",0.0226064564285717,-0.00295338911452623,-0.114533062931076
"delta",-0.00295338911452623,0.00864386144717309,0.0200188353220702
"lambdaluce",-0.114533062931076,0.0200188353220702,1.15840021540468
"beta",0.025180363167895,-0.00167888160925211,-0.0620354345644422
"delta",-0.00167888160925211,0.00797452687703507,0.00653576432704415
"lambdaluce",-0.0620354345644422,0.00653576432704415,0.332997146329213
"beta",0.0703727250826257,-0.00127753395782508,-0.113753952578907
"delta",-0.00127753395782508,0.00435303016688478,-0.00145081436911118
"lambdaluce",-0.113753952578907,-0.00145081436911118,1.523016862053
"beta",0.066971949378996,-0.00229453672358531,-0.099037320795742
"delta",-0.00229453672358531,0.00371843776698926,-0.00412796872062084
"lambdaluce",-0.099037320795742,-0.00412796872062084,1.55295584709751
"beta",0.060656285545911,-0.00410597239265454,-0.117873545995454
"delta",-0.00410597239265454,0.00148106134347891,-0.00302123311644233
"lambdaluce",-0.117873545995454,-0.00302123311644233,1.21762630004153
"beta",0.0340523179681938,-0.00382968506275945,-0.123087530939206
"delta",-0.00382968506275945,0.00472042411880926,0.0286480657397612
"lambdaluce",-0.123087530939206,0.0286480657397612,0.877232481255662
"beta",0.034955906901049,-0.000536150860155434,-0.0705926846783736
"delta",-0.000536150860155434,0.00755990539047329,0.01663176550032
"lambdaluce",-0.0705926846783736,0.01663176550032,0.306351839995913
"beta",0.00840738025815967,-0.00358085197745132,-0.043640818981094
"delta",-0.00358085197745132,0.00800267741573084,0.0103006958258133
"lambdaluce",-0.043640818981094,0.0103006958258133,1.01502730850425
"beta",0.0371811618643127,-0.00475439765554198,-0.102437249065203
"delta",-0.00475439765554198,0.0134765141806776,0.015781904293917
"lambdaluce",-0.102437249065203,0.015781904293917,0.610213262043995
"beta",0.0533199950749848,-0.00446147201962882,-0.172581886790459
"delta",-0.00446147201962882,0.00212903008021728,0.0252733152161386
"lambdaluce",-0.172581886790459,0.0252733152161386,0.93916398838967
"beta",0.0389364102534719,-0.00200144155786251,-0.028091432162166
"delta",-0.00200144155786251,0.0272128493231621,0.00555491323200185
"lambdaluce",-0.028091432162166,0.00555491323200185,0.0920409861193257
"beta",0.0517919674887708,-0.00164389473553075,-0.139418434636785
"delta",-0.00164389473553075,0.00584514065385856,0.0195923474180129
"lambdaluce",-0.139418434636785,0.0195923474180129,0.747950155794143
"beta",0.0532270675382312,-0.00190849312259695,-0.0706024781486208
"delta",-0.00190849312259695,0.0076608054700116,0.0138179797208864
"lambdaluce",-0.0706024781486208,0.0138179797208864,0.217123260164802
"beta",0.0280137037415722,-0.00372973611003675,-0.0528178160268103
"delta",-0.00372973611003675,0.00322148028229498,0.00902405267901812
"lambdaluce",-0.0528178160268103,0.00902405267901812,0.199711842139899
"beta",0.0324278379627661,-0.00200549348332142,-0.0630748565966888
"delta",-0.00200549348332142,0.00652871984042265,0.0210946588842788
"lambdaluce",-0.0630748565966888,0.0210946588842788,0.293100766113605
"beta",0.020769452974114,-0.00302641270987389,-0.123765186836014
"delta",-0.00302641270987389,0.00805603202310176,0.031735384632157
"lambdaluce",-0.123765186836014,0.031735384632157,1.42155544864391
"beta",0.015829241281191,-0.00332675768152851,-0.0962241740232267
"delta",-0.00332675768152851,0.00680689095967321,0.0203893411970107
"lambdaluce",-0.0962241740232267,0.0203893411970107,1.28162263726402
"beta",0.0393931915748896,-0.00296761114246487,-0.0921365792069732
